category,text
REAL,"Can people wear masks while exercising?
People should NOT wear masks when exercising as sweat may reduce the ability to breathe comfortably. https://t.co/wO2UOjY9bE"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.

🌐 https://t.co/IRqHHKIH5n

#coronavirus #COVID19 https://t.co/6fUVB1vnG7"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.

🌐 https://t.co/xImYqG3PDz

#coronavirus #COVID19 https://t.co/Bx0gybTdWF"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. (منظمة الصحة العالمية) https://t.co/BtD8E6adrr"
REAL,"Q: Can people wear masks 😷 while exercising during #COVID19?

A: People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.

The important preventive measure during exercise is to maintain #PhysicalDistancing

👉 https://t.co/bQKDMztq4h https://t.co/j6lAa8w5LH"
REAL,"Reposted from @who Can people wear masks while exercising during #COVID19?⠀
⠀
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.⠀
⠀
#coronavirus #knowthefacts https://t.co/klKGT6ooC4"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.

who https://t.co/Y4Ba3byIok"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.

Sumber : https://t.co/e6oAKzGkun https://t.co/4ZAdYiKAiR https://t.co/o5XD4JvKwj"
REAL,"Can people wear masks while exercising during COVID-19?
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.

#masks #nomasksonexercising #corona #covi19 #arcadiaprojects https://t.co/NY98r5HJs6"
REAL,"Dear APRN Friends,

During this pandemic we have to maintain our phisical by doing regular exercise but can people wear masks while exercising? 

People should NOT wear masks when exercising as masks may reduce the… https://t.co/UVINA07Dnj"
REAL,"⚠️Myth Buster!
Can people wear masks 😷 while exercising 🏃‍♀️🏃?

🙅‍♂️ People should NOT wear masks when exercising as masks may reduce the ability to breath comfortably. 

#StayStafe by taking preventive measures while exercising!

#Coronavirus #COVID19 https://t.co/GvOlHv8ifb"
REAL,"#Repost who

Can people wear masks while exercising during #COVID19?⠀
⠀
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.⠀
⠀
#coronavirus #knowthefacts https://t.co/X3LEzEItmn"
REAL,"Can people wear masks while exercising during #COVID19?⠀
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. #barbados #health https://t.co/gt6PaWCph9"
REAL,"#IndiaFightsCorona: 

📍Can people wear masks while exercising❓❓

▶️People should NOT wear masks when exercising as masks may reduce the ability to breath comfortably. 

#StaySafe #IndiaWillWin 

Via @WHO https://t.co/Esfygy7xFU"
REAL,"Today in Guidelines for Exercising 

People should not wear masks while exercising as masks may reduce the ability to breath comfortably.

Maintaining physical distance of at least one meter is a more appropriate preventive measure. 

Via:@WHO

More at: https://t.co/I2nuxAMEs5 https://t.co/K8vWdXPIDe"
REAL,"#Repost who
・・・
Our focus is to provide you with facts so that we can effectively slow the spread of Covid-19. Can people wear masks while exercising during #COVID19?⠀
⠀
People should NOT wear masks when exercising as… https://t.co/JmhNQfTa3P"
REAL,"#IndiaFightsCorona: 

📍Can people wear masks while exercising❓❓

▶️People should NOT wear masks when exercising as masks may reduce the ability to breath comfortably. 

#StaySafe #IndiaWillWin 

Via @WHO https://t.co/FgPMdKWCSn"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/gynRZBDsFY"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. @WHO https://t.co/eHEqG6lGSV"
REAL,"📢Can people wear 😷masks while exercising🚴? 
People should not wear masks while exercising because it may reduce the ability to breath comfortably. https://t.co/5BjDeXDHCb"
REAL,"Can people wear masks while exercising during #COVID19?⠀
⠀
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.⠀ 

Follow @Health_Clubfind for daily health and fitness updates!

#StayHome #StaySafe #WorkoutWednesday #Repost https://t.co/38xi2hFKno"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. #facemasks #COVID19 https://t.co/ZIYkp5v8Q9"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/xHM7mGRDHn"
REAL,"Can people wear masks while exercising during #COVID-19?

People should NOT wear #masks when exercising as masks may reduce the ability to breathe comfortably.
#fit #fitness #asa #sports #dontgiveup #work #selfcare #vibes #weekend #airoli #wednesday #motivation https://t.co/L0YWKiAPvi"
REAL,"Reposted from who Can people wear masks while exercising during #COVID19?⠀
⠀
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.⠀
⠀
#coronavirus #knowthefacts -… https://t.co/r0k1wWqCi3"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/crYVtpuTPM"
REAL,"Can People wear masks while exercising during #COVID__19 ??

People should not wear masks when exercising as masks may reduce the ability to breathe comfortably. 

#HealthyLiving https://t.co/EWdnsSOb97"
REAL,"Can people wear masks while exercising during #COVID19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.
~ #WHO

#Coronavirus #TBW x

https://t.co/eN7gqtgNPO https://t.co/o16MF0twVH"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.
- @who 
Follow these guidelines by WHO to be safe 
#who 
#onlygoodvibeswitharlene
https://t.co/gAiNgco39r"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.
#COVID #coronavirusinpakistan #COVID19Pakistan #COVID19Pakistan https://t.co/CtsWuGZeVB"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably 
@who #masks #covid19 #exercise https://t.co/TFpcaK6PMQ"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/pxnZB5v3gm"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.
Via @WHO 
@ROBJammuKashmir @FOBDoda @FOBKathua @FOBKangan @FOBSrinagar https://t.co/DzeHKwpldN"
REAL,"Update dari @WHO tentang pemakaian face mask waktu bersenam 😷

“Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.” https://t.co/LBy2og9kHi"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.

credit to: World Health Organization (WHO)

https://t.co/vNbs9RAlUS https://t.co/1NrF7xaSnq"
REAL,"Can people wear masks while exercising during COVID-19?
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/OuHWkcZoe0"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/R32wfBsTkg"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/8IOVrFG2IW"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/X5Dm5IPKrQ"
REAL,"#Repost who
・・・
Can people wear masks while exercising during #COVID19?⠀
⠀
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.⠀
⠀
#coronavirus #knowthefacts https://t.co/jSWHN4BAqy"
REAL,"Can people wear masks while Exercising? 

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. The important preventive measure during exercise is to maintain a… https://t.co/NRtff3EEaQ"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/Vit6HPXeWO"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.

#exercise #covid19 #coronavirus #breathe #healthcare #HealthForAll #stayhome #savelives #genericdiagnolab https://t.co/J4hnlcsrqC"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/gA8bj5VjRI"
REAL,"Can #people wear masks while exercising during #Covid_19?
According to @WHO people should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. @WHO_Zimbabwe @MoHCCZim #Zimbabwe #LockdownZim https://t.co/uFeTV67UCp"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/t0f2eX4iBi"
REAL,"Can people wear masks while exercising during COVID-19?
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/vsuA9u09KW"
REAL,"So am not wrong when to wear Mask, wish Govt clarify present status.🙏🙏

Can people wear masks while exercising during #COVID19?
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.
@cpbbsrctc @SecyChief  @sports_odisha @HFWOdisha https://t.co/oRagVK386P"
REAL,"#Repost who
• • • • • •
Can people wear masks while exercising during #COVID19?⠀
⠀
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.⠀
⠀
#coronavirus #knowthefacts @… https://t.co/hrPEnN2OK3"
REAL,"#COVID19 #FAQs

Can people wear masks while exercising?

People should NOT wear masks when exercising as mask may reduce the ability to breath comfortably. https://t.co/WHqsze7ow5"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.

#coronavirus #mask #covid19 #WHO https://t.co/pHxN2JWyfa"
REAL,"Can people wear masks while exercising during #COVID19?⠀
⠀
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.⠀

@alshatti_ahmad 

@aladan_hospital 

@KUWAIT_MOH https://t.co/IvrXwMy0xI"
REAL,"This from WHO.

#Exercise #covid_19 
#maskornomask 

#Repost who
• • • • • •
Can people wear masks while exercising during #COVID19?⠀
⠀
People should NOT wear masks when exercising as masks may reduce the ability to… https://t.co/kCsvM3Jy7f"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. 💪💪 @chiragbarjatyaa https://t.co/JZrQ0Cw9Cw"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.

Stay Safe
#RiseAndClimb
#HamOnt #HamOntStairs
Wash your hands! https://t.co/D6Zg3Oukq3"
REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/KYkRw30dFx"
REAL,"Who should not wear masks?
Guidelines from @MoH_SriLanka 

- People with breathing problems
- Children &lt;2 @CDCgov
- Anyone who cant tolerate masks

*Exercising and doing heavy work while wearing a mask is not advisable 

#COVID19SL #COVID19LK https://t.co/wBvO3toAaA"
REAL,@GovofCO We’re following the science. Are you? It seems you’re not! There is no evidence that masks actually work &amp; it’s ridiculous to suggest that people should wear them outside WHILE social distancing &amp; exercising in 90 degree heat. Insid
REAL,"@StreamSenseless @cherkeygrl @JHWalz32 @Alyssa_Milano Well hello 🐑. Doctors do not suggest that people wear masks because it’s unhealthy. If you are running or exercising while wearing a mask, you are endangering your life. The only people who should"
REAL,"@bevhallberg That's ridiculous. People refuse to do their own research. There are tons of Drs including Fauci who do not recommend us wearing masks... And while exercising, please. If he wants to wear one, then fine, but he should myob with his mask &amp;"
REAL,"Covering your nose and mouth when out protects the people around you. 😷

You're not required to wear masks while exercising, but you should always have one with you and put it on when others are near.

https://t.co/STMQo7Fs5p https://t.co/xnLcluFU0k"
REAL,"According to World Health Organization, the likelihood of spreading COVID-19 virus through shoes and infecting individuals is very low.

Visit https://t.co/bHtGVoRIoQ for the latest updates on the coronavirus pandemic. https://t.co/vKwr655Koo"
REAL,"According to World Health Organization, the likelihood of spreading COVID-19 virus through shoes and infecting individuals is very low.

Visit https://t.co/QEmk7WMhil for the latest updates on the coronavirus pandemic. https://t.co/TsavzRKhyO"
REAL,"According to the World Health Organization, the coronavirus disease (COVID-19) is caused by a virus. NOT by bacteria. https://t.co/Yx8uHjzQWU"
REAL,"FACT: The #coronavirus disease is caused by a virus. NOT by bacteria. There is currently no licensed medication to cure #COVID19. If you have symptoms, call your healthcare provider or COVID-19 hotline for assistance, 1-833-4-ASK-ODH. #GCPH https://t.co/NVaGsRcj3C"
REAL,"Can people wear masks while exercising?
Can shoes spread the COVID-19 virus?
FACT:The coronavirus disease (COVID-19) is caused by a virus. NOT by bacteria

https://t.co/HCv3bO5dKG"
REAL,"FACT:The coronavirus disease (COVID-19) is caused by a virus. NOT by bacteria.
#copioushealthcareinc #staysafe #stayhealthy #doctor #medicine #beinformed #fightagainstcoronavirus https://t.co/h4U7k8OOHt"
REAL,"FACT: The coronavirus disease (COVID-19) is caused by a virus. Not by bacteria.

#SEZMC #CoronavirusPandemic #BeActive #HealthyAtHome🏠 #KnowTheFacts #StayHomeSaveLives #Wewillbeatthistogether https://t.co/swGlJ5JHHI"
REAL,"FACT: The coronavirus disease (COVID-19) is caused by a virus. NOT by bacteria.

👉 For more information: https://t.co/EAsbI0Zvs1

#COVID19 
#coronavirus https://t.co/GZGiaoOvfa"
REAL,FACT:The coronavirus disease (COVID-19) is caused by a virus. NOT by bacteria. https://t.co/AyvNo51V3W @WHO https://t.co/Htapo7649w
REAL,"1/ FACT: The coronavirus disease (COVID-19) is caused by a virus. NOT by bacteria.

The virus that causes COVID-19 is in a family of viruses called Coronaviridae. Antibiotics do not work against viruses."
REAL,"FACT 1: The coronavirus disease (COVID-19) is caused by a virus. NOT by bacteria.

The virus that causes COVID-19 is in a family of viruses called Coronaviridae. Antibiotics do not work against viruses.

https://t.co/WmYqy11TOs"
REAL,"FACT: The prolonged use of medical masks* when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency
The prolonged use of medical masks can be uncomfortable. However, it does not lead to CO2 intoxication nor oxygen deficiency. https://t.co/fagfZs6dMq"
REAL,"""The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency."" 

Mask up to protect others &amp; show solidarity with essential and medical workers. Rumors that masks causes oxygen deficiency are untrue.

 https://t.co/QTYrlQtDHY"
REAL,"@FaleciaMaureen @piscesprncess76 @thedominator939 @physicsdad23 @NYGovCuomo cool, good thing surgical and cloths masks don’t cause significant hypoxia! ❤️

“The prolonged use of medical masks when properly worn, does not cause CO2 intoxication nor"
REAL,"The prolonged use of medical masks* when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

#CCGSystems #WHOguidelines #MythBusters
#actionplanagainstcovid #SocialDistancing #FightAgainstCorona https://t.co/UvCVnWgDAy"
REAL,"#Coronavirus. To all those morons who say wearing a face mask is harmful: 'Deadly masks' claims debunked. The prolonged use of medical masks when properly worn, does not cause CO2 intoxication nor oxygen deficiency. https://t.co/GC5goiaySp"
REAL,"An article claims masks cause hypoxia and limit the amount of oxygen getting into the body. According to @crowdtangle it's been posted 198 times on Facebook.
@WHO says: ""The prolonged use of medical masks when properly worn does not cause CO2 intoxication nor oxygen deficiency."" https://t.co/BcDAWLMSI9"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.
More: https://t.co/NFcuIDmcZ0

#Zydus
#Covid19
#KnowTheFacts https://t.co/3geAhTMCvl"
REAL,"FACT:The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency
While wearing a medical mask during COVID-19,make sure it fits properly n that it is tight enough to allow you to breathe normally.
#NarendraModi 
#WearAMask"
REAL,"The prolonged use of medical masks* when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency
#copioushealthcareinc #staysafe #stayhealthy #doctor #medicine #beinformed #fightagainstcoronavirus https://t.co/ZVBmN8N1gK"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency... https://t.co/wSDUI6GjL1"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.
#mask #StayAwareStaySafe #stayathome #doctors #stayhealthy
#besafe
#Health #healthyliving #healthyfood #healthyeating #healthandwellness
#fitness https://t.co/gbYtJ1J1Ds"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency
@WHO @PaulKagame"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

More: https://t.co/TdKoGmWrIr

#coronavirus #KnowTheFacts https://t.co/tRtfB4pf2V"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.While wearing a medical mask during #COVID19, make sure it fits properly and that it is tight enough to allow you to breathe normally.

#coronavirus #knowthefacts https://t.co/BlEsG7xKYI"
REAL,"The prolonged use of medical masks* when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency @WHO https://t.co/BgslwSnklw"
REAL,"#Repost who ・・・ FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.⠀
⠀
While wearing a medical mask during #COVID19, make sure it fits properly and… https://t.co/x4T0uey263"
REAL,"COVID-19 Awareness....
FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.
While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breathe normally. https://t.co/IOkqdPA6gS"
REAL,"Repost from who
•
FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.⠀
⠀
While wearing a medical mask during #COVID19, make sure it fits properly and… https://t.co/j8TCmh01Fz"
REAL,"The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

While wearing a medical mask during #COVID19, make sure it fits properly and that it is tight enough to allow you to breathe normally. https://t.co/NJmAHL8EH0"
REAL,"#Repost who with @get_repost
・・・
FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.⠀
⠀
While wearing a medical mask during… https://t.co/YPYQbW3C7N"
REAL,"Posted @withregram • @who FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.⠀
⠀
While wearing a medical mask during #COVID19, make sure it fits properly and that it is tight enough to allow you to breathe norma… https://t.co/OX6QtVqM4O"
REAL,"The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.  #facts #publichealth https://t.co/z8t2D9ogGV"
REAL,"The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.⠀
While wearing a medical mask during #COVID19, make sure it fits properly and that it is tight enough to allow you to breathe normally.⠀
Do not re-use a disposable mask https://t.co/SeAL7uuEeJ"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency
While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breathe normally. 

#COVID19
#BSF Campaign
#WHO https://t.co/k581hH7sop"
REAL,"⚠️FACT: The prolonged use of 😷medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.

While wearing a medical mask during #COVID19,make sure it fits properly &amp;!that it is tight enough to allow you to breathe normally. #KnowTheFacts #COVID19Nam https://t.co/DOGig9B9mW"
REAL,"BENILDEANS, BE INFORMED!

FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency
https://t.co/dn7yyivuTH

©WHO

#CoSBRizal #BenildeansBeInformed #WHO #WHOPhilippines #SurgicalMask #MedicalMask #AnimoBenildo #WeAreBenildo https://t.co/aT7d6xMoVP"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

While wearing a medical mask during #COVID__19 , make sure it fits properly and that it is tight enough to allow you to breathe normally... @WHO @AmirMurtaza1 https://t.co/NmK0NDyeHa"
REAL,"The prolonged use of medical masks* when properly worn, DOES NOT cause CO2 intoxication nor deficiency of oxygen. 

@WHO
#COVID19India #coronavirus #WHO https://t.co/X8QagwIeQP"
REAL,".FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

Do not re-use a disposable mask and always change it as soon as it gets damp. https://t.co/3SWiCwQGZg"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breath

#COVID19
#BSF Campaign
#WHO https://t.co/rPVteHrpvX"
REAL,"The prolonged use of medical masks* when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

The prolonged use of medical masks can be uncomfortable. However, it does not lead to CO2 intoxication… https://t.co/PUKNoLTiGl"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency
While wearing a mask, make sure it fits properly and that it is tight enough to allow you to breathe normally.

Source: #WorldHealthOrganization 
@keerthi_b_vmm https://t.co/fO2F4J6bFn"
REAL,"@Auwalpai1 @DrRamatuAliyu @MuhdMusaBello @Chikwe_I @OfficialFCTA @covid19fct FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

While wearing a medical mask during COVID-19, make sure it fit"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breathe normally. https://t.co/qZbIsBjGxg"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breathe normally. https://t.co/pnttNASIhr"
REAL,"FACT: The prolonged use of medical masks 😷 when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.

Read 👇 for more information. https://t.co/iG7tK7Es0K"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breathe normally. https://t.co/VfjR1KBLV7"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency
While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breathe normally.
Do not re-use a disposable https://t.co/vMaLCx0inH"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency
While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breathe normally. #COVID19
@ChimaOnuekwe1 https://t.co/Qyk6IK3vLa"
REAL,"FACT: The prolonged use of medical / surgical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency. While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breathe normally. https://t.co/E0yvpGMWWf"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breathe normally. https://t.co/4TtF6mWMS4"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breathe normally. 
Do not re-use a disposable https://t.co/1zVURJwJWq"
REAL,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

While wearing a medical mask during COVID-19, make sure it fits properly and that it is tight enough to allow you to breathe normally. https://t.co/SaHXbU2RDQ"
REAL,"The prolonged use of medical masks* when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency"
REAL,"The prolonged use of medical masks* when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency"
REAL,"@SiriusB88773586 @thisguy_adam @TheySaid01 @CFMEU Most people who get COVID-19 recover from it; have mild or moderate symptoms
Most of the people who catch COVID-19 can recover and eliminate the virus from their bodies. (you call such sources tin foil hat"
REAL,"COVID-19 is not a death sentence, most people who get #COVID19 have mild or moderate symptoms and can recover from it.

Lets fight #COVID19, not people

Please do not stigmatize or discriminate.

#Staysafe and StopTheSpread. https://t.co/vmBa3uIhpj"
