category,text
REAL,"@KCStar Given how incompetently Trump handled the Covid issue, &amp; distributing masks, etc. how can he be relied on to properly control distribution of a certificate?  Yikes!  Never!  That requires 2 things he can't do, read, &amp; process the info cogn"
REAL,口罩，戴还是不戴，成了BBC中文在北美的记者近来最大的纠结之一https://t.co/QXMrvjNa85
REAL,"@Qian39660965 @bbcchinese Learn more think more, make the best decision"
REAL,"@Qian39660965 @bbcchinese good. Flu kill more people than sars 2.0. But we know flu how spread , will kill what number even kill who , we know what time flu will disappear, so we don't fear flu ."
REAL,@Qian39660965 @bbcchinese truth
REAL,@Qian39660965 @bbcchinese And you are wearing a mask
REAL,@fischersblack Like me in November:  that’s a partial mcl tear he should be ok with rehab maybe out for 3 weeks but likely back for playoffs
REAL,"Kentucky Governor Beshear says 1 person who attended a ""coronavirus party"" has tested positive for coronavirus"
REAL,@Alexand17371221 @BNODesk I'd imagine it's like a pox party but for coronavirus. People get together in an attempt to all get sick so they get it done and over with.
REAL,@dubsradio @Alexand17371221 @BNODesk The First rule of Coronavirus party is???
REAL,"@Alexand17371221 @BNODesk Like chicken pox or measles party.
One kid is infected
So parents take their kids
There to infect them. 
To *get it over with*."
REAL,"@dimndluvr Of course. WHO overreported initial death rate at 3.4%. With cruise ships that were quarantined, a good sample since everyone on board can be tested, the fatality rate among infected was more like 0.5%. This is still significantly higher than f"
REAL,@daButcherkitty whoa i'm getting hard. alex man flesh.
REAL,@msttrader Guessing products people are holding out as treatments or cures
REAL,"@jermz05 @msttrader Also fake CDC/health care people asking for personal data. Read the piece, it does a nice job spelling out the possibilities."
REAL,@msttrader Psst. Wanna buy a slightly used roll of toilet paper? https://t.co/Kt4O3Xd8UX
REAL,"We have made Hydroxychloroquine available free to Australians and have secured the purchase and delivery of the tablets and raw materials and donated them to the national stockpile. 

See our full statement below
#COVID19 #coronavirusaustralia 

https://t.co/Ln7xjcb0ct"
REAL,@Auswake @CliveFPalmer Published August 2005.
REAL,@_Ford_Prefect @CliveFPalmer Yes. They have known for that long. Fauci was around back then.
REAL,"Important.

President Trump when asked whether he would like to see more direct cash payments to Americans in the next coronavirus bill: ""I like concept of it...I like money going directly to people."""
REAL,@Yamiche my husband and i are seriously thinking about sending the money back.  i read in 2 places it’s a LOAN against nexts years tax return.  what can i do to ensure that i don’t have to repay it?@MomentumAdvice @VelshiRuhle @Varneyco @cnnfinance1 @
REAL,@flrcld @Yamiche @MomentumAdvice @VelshiRuhle @Varneyco @cnnfinance1 @FoxBusiness @MariaBartiromo I would look into that to make sure it's true before making any decision. I don't think that's true.
REAL,@flrcld @Yamiche @MomentumAdvice @VelshiRuhle @Varneyco @cnnfinance1 @FoxBusiness @MariaBartiromo Thank you
REAL,"Does this mean employers have to go through a redundancy process and then shout “Psych! Not really! Gonna get a government grant, but you’re taking a salary cut”? Again: what is the test for this? Really interested in the details here…

https://t.co/335x5x3kBm https://t.co/Grwi74MKRX"
REAL,"This is making some sense now: you send employees on gardening leave &amp; you get a grant for a significant proportion of their wages. Then I think the VAT deferral functions as a loan to bridge the period while the gov gets the structures to pay in place…?
https://t.co/AWiI8weW7e https://t.co/K9EHMAlUl8"
REAL,"@winjer I was initially “yes, at fucking last some assistance”, but now I’m not so sure. It now seems like it could be a load of hurdles (wages cover), and effectively a 0% loan (VAT deferral) which isn’t nothing, but doesn’t seem super useful i"
REAL,"@WesKinetic Hmmm 🤔 (oh dammit).

Maybe Steven Tyler knows???"
REAL,@WesKinetic @swear_trek is my go to response. https://t.co/FkkCODAFAR
REAL,"@WesKinetic HeadDesk? I mean, my office is relatively isolated compared to the rest of the school so if I leave, I usually wash my hands upon returning. But I either need to facepalm or HeadDesk regularly. My database is trying to kill me on purpose and c"
REAL,"We knew the daily coronavirus death counts were too low because of reporting delays

We had little idea they were 80% too low....

All in guts of todays @ONS statistics https://t.co/l55mj9MB9C"
REAL,"@dvrh9 @ChrisGiles_ @ONS Few, if any, who die in care homes, or at home, have been tested. Will they be counted in the #Covid_19 total if the symtoms match?"
REAL,"@dvrh9 @ChrisGiles_ @ONS It should be, a death caused by the virus Covid-19. That includes heart attack due to inflammation. For example."
REAL,How stupid can you be to attend a coronavirus party and get infected? https://t.co/pF4e32FGk1
REAL,@coldplague 😁they prepared a party and named it after coronavirus
REAL,@tweetofmicky They deserve it
REAL,@coldplague @tweetofmicky The sign language interpreter can't believe it.👇😁 https://t.co/OAWCPjGMf6
REAL,@abbasshash @coldplague 😂😂😂true
REAL,@nytimes This makes me so angry it is #COVID19  or #coronavirus it is not Wuhan Virus and the shit could be anywhere!
REAL,"@BrobanGrian @M8mouse @nytimes Technically coronavirus is more correct given that it IS a type of coronavirus. Calling the Wuhan Virus is useless, uninformative and given the climate in the US just invites more trouble for Asian Americans."
REAL,"@BrobanGrian @M8mouse @nytimes No, because it doesn't tell you anything about what it does to the body. There's a reason why the WHO put out guidelines for naming new viruses, although unfortunately the system is still not 100% on track."
REAL,"@BrobanGrian @M8mouse @nytimes Which is due to ignorance or lack of knowledge, not the name itself. Spanish Flu, Wuhan virus, neither of these things tell you anything under examination. Stop trying to justify bad naming conventions."
REAL,@BrobanGrian @M8mouse @nytimes From what I can tell it's a shorthand for Coronavirus disease 2019. Certainly less than a mouthful.
REAL,"@BrobanGrian @M8mouse @nytimes And that clearly isn't a good enough reason for you, it seems"
REAL,"@BrobanGrian @M8mouse @nytimes JFC. Viruses spread. Every one of them. Avoiding China wouldn't have stopped it. I'm aware most ppl don't know much about coronaviruses but the point is one can find productive information about them.

Do you think Ebola is "
REAL,Just an update. I’ve not coughed since.
REAL,"What is the matter with people?

My sweet daughter just came back from her 8hr shift at Tesco in tears as so many customers had been swearing at her and calling her names just for trying to impose @Tesco social distancing policy.

It's not necessary!"
REAL,@tony80554056 @helenhims @tina_tinalondon @Tesco No excuse for having a pop at staff
REAL,Syndrome (MERS) and Severe Acute Respiratory Syndrome (SARS). The most recently discovered coronavirus causes coronavirus disease COVID-19.
REAL,"Never mind.

https://t.co/QSoeC5DqLY"
REAL,@Valgb1961 Young assholes who think they are indivisibles.
REAL,@dailyblastlive It doesn't transmit from animals to humans!
REAL,@dailyblastlive Fake
REAL,"LIVE | Jail time for coronavirus fake news, bars must close at 18:00 and beware coronavirus cyber attacks

#FightCOVID19

https://t.co/S1tcNrSnG9 https://t.co/GeXeNuLT1v"
REAL,@UniqueSAProblem @News24 Yes...I'd like to know as well.  Seems to me words are being cooked up.
REAL,"@ShannonTheron1 @UniqueSAProblem @News24 Probably people trying to scam people by using corona virus. For example: ""Click here to receive 1Gig data a day to receive corona virus updates"" etc
Probably, maybe not. That's what I think though."
REAL,"@UniqueSAProblem @News24 Probably people trying to scam people by using corona virus. For example: ""Click here to receive 1Gig data a day to receive corona virus updates"" etc
Probably, maybe not. That's what I think though."
REAL,"Are we prepared for the ""hi, I'm calling about your $1000 coronavirus payment, just need your credit card number/social/bank account info to get that processed"" scams?"
REAL,@dpakman Brb going to use this
REAL,"@dbsss777 @lipnshitz @Iamsock @dpakman $1,000-3,000 is very likely."
REAL,Authored by  @aimee_ortiz in an article on gym
REAL,"Authored by  
@aimee_ortiz
 in an article on gym"
REAL,@vuittondols it sounds so good.
REAL,@scarlettoliviaa we’re going.
REAL,@JorgeCastillaE Very clear explanation though I disagree that virus are not living cells....
REAL,"@KUCollege @KU_IPSR @kunhm Video presentations and link to register for today's event, here: https://t.co/fKDXp28J9u 
Join us!"
REAL,"Treat it like another flu outbreak. 
In 2017 when there were 50,100 excess winter deaths!!! NOTHING!!! No panic, no lockdown, no washing hands, 
no social distancing &amp; no destroyed economy. 
What we will have now is more suicides &amp; more deaths from cancelled treatment/operations"
REAL,"@CllrBSilvester It’s not a flu outbreak. There is no vaccine. It’s much more contagious and no, hydroxychlorochlorine is not effective as a treatment"
REAL,@johnbrissenden Serious question or have I missed something?
REAL,I don’t know what is wrong with the Coronavirus Truthers. And I don’t care. I’m a numbers guy. Not a psychologist.
REAL,@orochinagicom WHAT IN THE ENTIRE FUCK!?!?  😂
REAL,@JBeezYBabY_AvaB Can I win coronavirus? Is this a thing?? 🤣
REAL,"Italy, the worst-hit country in Europe, has recorded its lowest number of new #coronavirus-related deaths in more than three weeks https://t.co/AFFHqxErn9"
REAL,"@sacbee_news The answer is no to an immunity certificate.  How much closer can officials get to 1984.   No making the US into
the Brave New World society."
REAL,"In humans, several coronaviruses are known to cause respiratory infections ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS) and Severe Acute Respiratory Syndrome (SARS)."
REAL,"The most recently discovered coronavirus causes coronavirus disease COVID-19.

What is COVID-19?
COVID-19 is the infectious disease caused by the most recently discovered coronavirus. This new virus and disease were unknown before the outbreak began in Wuhan, China, in Dec 2019."
REAL,"Is COVID-19 the same as SARS?
No. The virus that causes COVID-19 and the one that caused the outbreak of Severe Acute Respiratory Syndrome (SARS) in 2003 are related to each other genetically, but the diseases they cause are quite different."
REAL,SARS was more deadly but much less infectious than COVID-19. There have been no outbreaks of SARS anywhere in the world since 2003.
REAL,"She also managed to get her hair tended do when everyone else is stuck at home.  Said ""she's the face of Chicago.  Gag. https://t.co/6Fdc5OGgEG"
REAL,@BuskirkUsmc Free money.  Which is never free.
REAL,"What is a novel coronavirus?

A novel coronavirus (CoV) is a new strain of coronavirus that has not been previously identified in humans."
REAL,"Wait, let me get this straight...Trump just said that

CHURCHES are eligible for Small Business Assistance?? 😮

The same churches who pay NO TAXES and refuse to close during the lock down....😡"
REAL,@TimNoEgo 2/ P.S. The republicans fucked us! 👺
REAL,@eqtr8er So we have to pay tax on it and those 1percenters who get their business bailouts don’t? What a load @realDonaldTrump
REAL,"I will support the Democratic nominee despite the fact that Elizabeth Warren, my candidate, will not be the nominee. #TrumpIsTheWORSTPresidentEVER #TrumpVirus"
REAL,"@HowToBuildATent Not sure if true, but I heard suicides, and murder victims were being tested, and if had it in their system were being added to covid stats."
REAL,"Online classes and Pakistan

Many countries are doing their best to control this virus But despite that, we are failing to overcome the panic situation that is created everywhere as we are going through an uncontrolled increase in the number of patients day by day 1/7
 #COVIDー19"
REAL,"What is the reason behind? 
Yes, of course, all the credit goes to our behavior we are ignoring government's lockdown guidelines for CORONAVIRUS?
Ok, we appreciate HEC decision to continue Online classes, but here is the problem
2/7
#COVIDー19"
REAL,"All we get about a current pandemic is no more than scattered knowledge Being a student all we expect to know was a direct insight into the ongoing situation. I wanna humbly request @hecpkofficial to no matter continue online classes must include a course for every  student
3/7"
REAL,"As a responsible nation, every field should participate and do their best to overcome this pandemic situation, HEC should advise all the universities to conduct lectures on coronavirus from respective experts, and should sum up these lectures in the form of course
5/7
#COVIDー19"
REAL,"What is #coronavirus , its pathophysiology? Why social distancing is important?
A diet that boost immunity etc so we students(regardless of our field) could be able to counsel their parents, relatives, friends, and workers
6/7
#COVIDー19"
REAL,"This is all how we can contribute as a student for the betterment of Pakistan
May Allah bless our country ❤️❤️
Aameen !!
#COVIDー19"
REAL,"$SPY $DIA $IWM $QQQ $IBB $XBI

Q: Why comfort is docked at NYC pier 90 ?

A: 90% of war battle is won once you know whom you're fighting with. https://t.co/cen3BerBVw"
REAL,"$SPY $DIA $IWM $QQQ 

Q: What is a treatment for coronavirus induced lung inflammation, ARDS ?

A: Intravenous steroids. Coronavirus ARDS treatment is similar pneumocystis Carinii treatment 

If patients have signs &amp; symptoms of hypoxia, cxr findings give IV steroids immediately https://t.co/tTOsR366BD"
REAL,"$SPY $DIA $IWM $QQQ $IBB $XBI

Do USA Coronavirus ARDS IV steroids efficacy trial. Give IV steroids to every pts &amp; compare it to retrospect data without IV steroids. 

https://t.co/rPcTKWT2zQ"
REAL,See that green line at the bottom? That's the one country that a few weeks ago achieved #Masks4All. Czech Republic. Watch this space - in another week the difference will be even more stark. https://t.co/seeNrNhMmX
REAL,"Toddler, 4 more injured at coronavirus party shooting in Philadelphia"
REAL,@trefryesque A party that people gather at to defy the quarantine because they don’t think it’s a threat.
REAL,(5/10) How is #COVID19 different from the #flu? https://t.co/at6uBQE7vI
REAL,"(6/10) What does ""flatten the curve"" mean? #FlattenTheCurve https://t.co/mKphCcXOCw"
REAL,(7/10) What about severity and recovery? https://t.co/EZPmDLdcF3
REAL,(8/10) What is #ARDS? https://t.co/4O18yn54BS
REAL,(9/10) Are there any treatments? #clinicaltrials #Remdesivir https://t.co/BFVmrB9QQ2
REAL,"(10/10) What is #MassGeneral doing? For more updates, visit: https://t.co/ZsLcWqTNOn https://t.co/j26hRJFWpJ"
REAL,"COVID-19 is the infectious disease caused by the most recently discovered coronavirus.

World Health Organization (2020)"
REAL,Sunday coronavirus positivity: Italy has now had eight straight days of lower total new cases since its peak on March 21st. https://t.co/VPMbzvY8uk
REAL,@ClayTravis Coronavirus bro : “Just wait clay! “
REAL,@Cottingham4 @ClayTravis Look in the mirror
REAL,"What are the symptoms of COVID-19?

The most common symptoms of COVID-19 are fever, tiredness, and dry cough. Some patients may have aches and pains, nasal congestion, runny nose, sore throat or diarrhea. These symptoms are usually mild and begin gradually. 

1/3"
REAL,"Some people become infected but don’t develop any symptoms and don't feel unwell. Most people (about 80%) recover from the disease without needing special treatment. Around 1 out of every 6 people who gets COVID-19 becomes seriously ill and develops difficulty breathing. 

2/3"
REAL,"Older people, and those with underlying medical problems like high blood pressure, heart problems or diabetes, are more likely to develop serious illness. People with fever, cough and difficulty breathing should seek medical attention.

3/3"
REAL,"How does COVID-19 spread?

People can catch COVID-19 from others who have the virus. The disease can spread from person to person through small droplets from the nose or mouth which are spread when a person with COVID-19 coughs or exhales. 

1/3"
REAL,"These droplets land on objects and surfaces around the person. Other people then catch COVID-19 by touching these objects or surfaces, then touching their eyes, nose or mouth. 

2/3"
REAL,"People can also catch COVID-19 if they breathe in droplets from a person with COVID-19 who coughs out or exhales droplets. This is why it is important to stay more than 1 meter (3 feet) away from a person who is sick.

3/3"
REAL,"Can the virus that causes COVID-19 be transmitted through the air?

Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air."
REAL,"Can CoVID-19 be caught from a person who has no symptoms?

The main way the disease spreads is through respiratory droplets expelled by someone who is coughing. The risk of catching COVID-19 from someone with no symptoms at all is very low. 

1/2"
REAL,"However, many people with COVID-19 experience only mild symptoms. This is particularly true at the early stages of the disease. It is therefore possible to catch COVID-19 from someone who has, for example, just a mild cough and does not feel ill.  

2/2"
REAL,"In humans, several coronaviruses are known to cause respiratory infections ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS) and Severe Acute Respiratory Syndrome (SARS)."
REAL,"The most recently discovered coronavirus causes coronavirus disease COVID-19.

*What is COVID-19?

COVID-19 is the infectious disease caused by the most recently discovered coronavirus. This new virus and disease were unknown before the outbreak began in Wuhan, China, in December"
REAL,"2019.

*Is COVID-19 the same as SARS?*

No. The virus that causes COVID-19 and the one that caused the outbreak of Severe Acute Respiratory Syndrome (SARS) in 2003 are related to each other genetically, but the diseases they cause are quite different. own"
REAL,"SARS was more deadly but much less infectious than COVID-19. There have been no outbreaks of SARS anywhere in the world since 2003.

 #CoronavirusInSA #LockdownSA #lockdown #StayAtHome #COVID19 #CoronaVirusSA @DesboMohono @PresidencyZA @NWPGTreasury @NWPG_READ @Invest_NWDC"
REAL,@theNWU @ArtsSportNwpg @NorthWestDOH #MaftownOnlineNews #NationalLockD @casspernyovest @Boity
REAL,"Our BOING is live on Google Home &amp; Alexa with details on #COVID19. Now, by just saying ""Hey Google, launch Bajaj Allianz BOING"" or ""Ask BOING"", you can acquire information about Covid-19.
#CareAtHome #CaringlyYours https://t.co/bAmAxfWy32"
REAL,"With the current Coronavirus outbreak, it’s no-good cyber fraudsters taking advantage of an awful situation.

Click here to read more &gt;&gt; https://t.co/ole7SHtPY1

#Covid19 #Coronavirus #Pandemic #Cybersecurity #OnlineSecurity #Security #Privacy #Scam #Phishing https://t.co/94sLVaCZVD"
REAL,@_Diomore NAUWJDWLQPDEUWJDKWOQKXKEW PESSIS EU TE AMO
REAL,@namespaiva JKJKJKKKKJKKJKJKJKJKJKK S2
REAL,@scepticemia A celebration of idiocy
REAL,@aartibellara WTF??? 🙄🙄
REAL,@DrBWillingham @aartibellara His next tweet asked people to follow his newspaper so I think he just did it to draw people to his account by saying something outrageous
REAL,@NoelleMStout ugh!
REAL,Holy shit. One of our new cases today came from someone who attended a Coronavirus party. People are dumb as f*ck!! 🤬 I am done
REAL,@abenaayeboaa Our governor just mentioned it now in his daily talk. I guess it’s a large get together where people can act carelessly like they are invincible  https://t.co/x2xQv2jzFp
REAL,@fabinfayette Omg 😮 that’s crazy. Was it Kentucky that had to have police outside their house because they didn’t want to be quarantined?
REAL,Following @GovAndyBeshear 5pm #coronavirus update for 5/24 while also listening to the rain at Chestnut Hill Homestead. @WHAS11
REAL,Gov opens w/ a heads-up that the next few days he'll start his 5pm updates w/ videos for kids.
REAL,"Gov Beshear thanks unknown person who dropped off 4k swabs today. That person, he says, didn't come inside to say who they were but these medical supplies are becoming hard to find &amp; needed to do testing."
REAL,Gov. Beshear signs bill to help Kentucky school districts with unlimited NTI days and believes that KPREP testing will be cancelled this year.
REAL,"Gov. Beshear: We have a positive case today from someone who attended ""a #coronavirus party"". Doesn't name that person but talks of this as a ""callous act""."
REAL,@david_lippman @chriswnews Assuming it’s like a pox party...where people go to get intentionally infected.
REAL,"@B2daC2da128 @chriswnews That's what I would've guessed, I'm just hoping there's another meaning."
REAL,"You’ve gotta be fucking kidding. STAY HOME. Honestly, I’m not even sure this person deserves any of our limited medical resources. https://t.co/kfzNSGxTRW"
REAL,@aswinn I’m guessing it was we don’t need to go to work type party? With some sort of costumes or themed drinks. Or put more succinctly: pure idiocy.
REAL,@yo_soy_varun 🤣ppl coming out on streets to observe #5baje5minute
REAL,What is COVID-19 https://t.co/MBRngSvL2z
REAL,What are COVID-19 symptoms? https://t.co/VCmvmRgCVd
REAL,What are COVID-19 symptoms? https://t.co/Xim4RENlfd
REAL,Who's at risk? https://t.co/XlYasF2jeu
REAL,What should I do? https://t.co/9tHO3DjaO6
REAL,"There are 3 currently identified #coronaviruses
1.The MERS virus, or Middle East respiratory syndrome.

2. The SARS virus, or severe acute respiratory syndrome, which first occurred in the Guangdong province in southern China
3. The #COVID19 or the #WuhanCoronovirus"
REAL,"COVID-19 symptoms range from mild to severe. It takes 2-14 days after exposure for symptoms to develop. Symptoms may include:

1.fever 
Anyone with a measured temperature of at least 100.4 °F [38 °C]) 
2. Cough
3. Shortness of breath"
REAL,"There is currently no vaccine or treatment for COVID-19. Symptoms of a coronavirus usually go away on their own. If symptoms feel worse than a common cold, contact your doctor to prescribe pain or fever medication.
As with a cold or the flu, drink fluids and get plenty of rest."
