category,text
FAKE,"Why Big Pharma, Fauci, and Bill Gates Want to Ban Hydroxychloroquine - Dr. Carole H Haynes https://t.co/suNc7LEzeb"
FAKE,"Why Big Pharma, Fauci, and Bill Gates Want to Ban Hydroxychloroquine - Dr. Carole H Haynes
Excellent article exposing the NWO fraudsters👊✅#COVID19  https://t.co/EGst1YzeuS"
FAKE,"Why Big Pharma, Fauci, and Bill Gates Want to Ban Hydroxychloroquine - Dr. Carole H Haynes                                       #Qanon #WWG1WGA #TheGreatAwakening  https://t.co/evfWHhr9sH"
FAKE,"Why Big Pharma, Fauci, and Bill Gates Want to Ban Hydroxychloroquine - Dr. Carole H Haynes https://t.co/5WBNq8Weiv"
FAKE,"Why Big Pharma, Fauci, and Bill Gates Want to Ban Hydroxychloroquine - Dr. Carole H Haynes https://t.co/DVwBrvPpeK"
FAKE,"Why Big Pharma, Fauci, and Bill Gates Want to Ban Hydroxychloroquine - Dr. Carole H Haynes https://t.co/nGC1rVbgr4"
FAKE,"Why Big Pharma, Fauci, and Bill Gates Want to Ban Hydroxychloroquine - Dr. Carole H Haynes https://t.co/vngj1JNDNH   Cheap, not profitable to their shareholders... all about money."
FAKE,"Why Big Pharma, Fauci, and Bill Gates Want to Ban Hydroxychloroquine - Dr. Carole H Haynes https://t.co/Z6a0Hq4bdA"
FAKE,"Why Big Pharma, Fauci, and Bill Gates Want to Ban Hydroxychloroquine - Dr. Carole H Haynes https://t.co/AIpr6Us0rV"
FAKE,"Why Big Pharma, Fauci, and Bill Gates Want to Ban Hydroxychloroquine - Dr. Carole H Haynes https://t.co/EeNVcY0ZnL"
FAKE,"""The People's House"" is primarily your own house. After that, it is your State Legislature (then Congress).
""Wisconsin Legislature Takes Gov. Evers to Court"" https://t.co/Aar4WIZX1Z #G8M"
FAKE,"Trump Announce Name Of Vaccine To Cure Corona Virus In Three Hours
https://t.co/KXfm6D50AC

Thumbs up to the scientist in the United States of America as they finally found vaccine to cure corona virus. The president of the United States of America will officially make the..... https://t.co/1OnRUHDksx"
FAKE,"Trump Announce Name Of Vaccine To Cure Corona Virus In Three Hours
https://t.co/WTr9tR9I95

How true is this @realDonaldTrump"
FAKE,Trump Announce Name Of Vaccine To Cure Corona Virus In Three Hours https://t.co/CulqCWY5n8 https://t.co/0k0ECoYkTB
FAKE,"Shanghai Government Officially Recommends Vitamin C for #Covid_19 

""... COVID-19 should be treated with high amounts of intravenous vitamin C. (1) Dosage recommendations vary with severity ..."", Andrew W. Saul

#FilmYourHospital #endthelockdown #EndTheShutdown #coronavirus https://t.co/JHXf0oUt7C"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/BQzi5uVKty
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/sr2WzIdk3y
#CoronaPandemie #usa #coronavirus #covid19ESP"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/CZ9DgYW1af
FAKE,@seriousnoooo @crabb_vicki @djrazorgirl @BeckyJohnson222 @KStateTurk @ChrisJohnsonMD @mcfunny @SMcwoof @wakeup89427666 @RisetteMD @TakeThatCDC @regina1775 @immunotoxPhD @ljpizzo @GeoffSchuler @chaoticsx2 @onevaxxednurse @WendyOrent @CanuckistanD @_mamadeb
FAKE,March 2020 - Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/aBI3ugwXr9
FAKE,"@BorisJohnson Real or Lies？

※4 Shanghai Government Officially Recommends Vitamin C for COVID-19 ,
by Andrew W. Saul, Editor-in-Chief Orthomolecular News Service, March 3,2020
RT
上海市が新型コロナ治療に実践する「ビタミンC」点�"
FAKE,"@kbc_duomo @gendai_biz 『Shanghai Government Officially Recommends Vitamin C for COVID-19 ,
by Andrew W. Saul, Editor-in-Chief Orthomolecular News Service, March 3,2020』"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/YDMrcVILLt
FAKE,"@JethroRostedt Eat your vitamins and stay healthy as they did in #Wuhan
#CoronaVirusHOAX #film #Filmyourhospital 

Shanghai Government Officially Recommends Vitamin C for COVID-19
- by Andrew W. Saul | OMNS Mar 3, 2020
https://t.co/QKzuizhZTC https://t.c"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/BnZqtrO68Y
FAKE,"@JuhaSarkio Shanghai Government Officially Recommends Vitamin C for COVID-19
Orthomolecular Medicine News Service, Mar 3, 2020
https://t.co/QKzuizhZTC https://t.co/36VTvmKM1I"
FAKE,"@NJSenatePres @BioNJ_Org Shanghai Government Officially Recommends Vitamin C for COVID-19 - by Andrew W. Saul 🤔

(1) Dosage recommendations vary with severity of illness, from 50 to 200 milligrams per kilogram body weight per day to as much as 200 mg/k"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 by Andrew W. Saul https://t.co/EMO7jF8pXI https://t.co/Aw0xZ0jrwU
FAKE,"THIS GOVERNMENT DONT GIVE 2 FUCKS IF WE LIVE OR DIE DURING THIS PANDEMIC SO WE NEED TO INFORM EACH OTHER SO PLEASE READ THIS LINK BECAUSE THIS JUST MIGHT SAVE YOUR LIFE Shanghai Government Officially Recommends Vitamin C for COVID-19
https://t.co/TniMwIpRhJ"
FAKE,"THIS CONSERVATIVE GOVERNMENT DONT CARE AT ALL WHETHER WE LIVE OR DIE DUE TO CORONAVIRUS SO WE NEED TO INFORM EACH OTHER SO PLEASE READ THIS FUCKIN LINK BELOW BECAUSE IT JUST MIGHT SAVE LIVES. Shanghai Government Officially Recommends Vitamin C for COVID-19
https://t.co/TniMwIpRhJ"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 #VitaminC  https://t.co/X294hua1sj
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/br1LKPtI6j
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/pR4a1JX0HE
FAKE,"@HoracioFranco Question and Answer session about Vitamin C and Covid-19
https://t.co/swEtZFVVOh

Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/5IqrlcebHo"
FAKE,@crabb_vicki @djrazorgirl @BeckyJohnson222 @KStateTurk @ChrisJohnsonMD @mcfunny @SMcwoof @wakeup89427666 @RisetteMD @TakeThatCDC @regina1775 @immunotoxPhD @ljpizzo @GeoffSchuler @chaoticsx2 @onevaxxednurse @WendyOrent @CanuckistanD @_mamadeb @Charbrevolut
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 Coronav... https://t.co/f2hxdvpHXl via @YouTube

@RandPaul for your own safe recovery, please take notice of the protocol and its success... 
and total safety
THEN
@POTUS
why no word about this FDA CLINICAL TRIAL?"
FAKE,"@realDonaldTrump FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Feb 21, 2020

Three Intravenous Vitamin C Research Studies Approved for Treating COVID-19  https://t.co/Ha0KGyHi8h

Shanghai Government Officially Recommends Vitamin C for COVID-"
FAKE,"@realDonaldTrump 🔆Expert consensus on comprehensive treatment of coronavirus disease in Shanghai 2019
https://t.co/UfxaGjhziq

🔆Shanghai Government Officially Recommends Vitamin C for COVID-19
https://t.co/7gGnuufGQ3"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/jKkI1gAmCl
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/Gwvl6xuWV8
FAKE,"@HLGatell @MayaSaloma Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/OOkxMIBuge

https://t.co/5IqrlcebHo https://t.co/qmrf9AfaZN"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/eaOaBWY3Be
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 🌳♻️🌳 https://t.co/UpL7KPu4tp
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 - Murray Avenue Apothecary - Blog https://t.co/kXWl4uyDio
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19  #coronavirus
 https://t.co/pn3QFBQ4vy"
FAKE,"#CoronaVirus #corona
Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/6Kk96T34QI"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/JZQHZBWTP1 #coronavirus #Trump #StayAtHomeChallenge #cureforcoronavirus #VitaminCtreatsCoronavirus
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19
#Corona
https://t.co/HwU7hkxCsL"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/KIChCcmHim
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/Sr8JVDo87d
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/FMQ5Ym9ylV
FAKE,For anyone who says vitamin C is a waste of time: Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/t3M4fLFFuT
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/dIsR9qziNA
FAKE,"""Shanghai Government Officially Recommends Vitamin C for COVID-19""

#covid19

https://t.co/9aGE4wzeRm"
FAKE,"@kurawa Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/2751fnqtOS https://t.co/JYd4bXXiy4"
FAKE,@AustinChronicle Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/qJ5wn5FwKM
FAKE,@austintexasgov Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/qJ5wn5FwKM
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/MdvUpWN9qJ
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19...https://t.co/LdxOwGlHo1
FAKE,"@ASlavitt What you should be doing is getting in on the Vitamin C study that China and North Korea are doing - and it's working!  https://t.co/YZZO7yZ1Sk

Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/oPjNVeDXW5"
FAKE,"@CNN *cough cough* 😷
Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/UVytVuQQm1"
FAKE,@BrianBrackeen FYI Shanghai Government Officially Recommends Vitamin C for COVID-19.  I wish their was a way to break the truth.  Load my friend.  I’ve been on vitamin c since 2010.  Checkout Riordan clinic
FAKE,@drvyom Shanghai Government Officially Recommends Vitamin C for COVID-19
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/CP8Tvf0C1N
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 #COVIDー19  https://t.co/gCiI3a6mVi.
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19

- intravenous vitamin C for treatment 
- oral vitamin C for prevention 

#COVIDー19 https://t.co/owd3ZPZDMh"
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/3SPn73IgCI"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/hTZkeVAKDd
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19  via Vital Health https://t.co/nllLLIgKod
FAKE,"Link artikel terkait VitC pd treatmen Corona bisa cek 👇

Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/2751fnqtOS"
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
https://t.co/9WMKRTLchw"
FAKE,"@WesSmith123 It's already being done:  Shanghai Government Officially Recommends Vitamin C for COVID-19
https://t.co/oPjNVeDXW5"
FAKE,"@GabiMccauley Shanghai Government Officially Recommends Vitamin C for COVID-19
https://t.co/oPjNVeDXW5"
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/Pe5U3uWush"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/tMn5rCVLeH
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 by Andrew W. Saul, Editor-in-C https://t.co/28h0kOWgov"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/mTCrxSfuZN
FAKE,Earlier #HFAorg Tweeted the potential benefit of #VitaminC wrt #COVID-19. Now the Shanghai Government Officially Recommends Vitamin C for COVID-19. Find out about its recommended doses and methods here: #HFA #HealthForAll https://t.co/E7ByOoyOBW
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
https://t.co/g6SkeST6o7"
FAKE,"@aotxotorena Shanghai Government Officially Recommends Vitamin C for COVID-19
https://t.co/5IqrlcebHo"
FAKE,"Les vengo diciendo.... mira ⁦@LaSantaMarian⁩ a comprar Supradyne ya! 
Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/lBxeV12Kh9"
FAKE,"@tomhanks FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
https://t.co/ZYCZdyeMyo https://t.co/OuRZY1XiGH"
FAKE,"@tomhanks FOR IMMEDIATE RELEASE from Shanghai Government:
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
https://t.co/ZYCZdyeMyo https://t.co/rgXjtOOCKB"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19. ⁦@trvrb⁩  https://t.co/wgjQ4whRq2
FAKE,IV vitamin C infusions.   Shanghai Government Officially Recommends Vitamin C for COVID-19.  https://t.co/wgjQ4whRq2
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 #coronavirus  https://t.co/l9BxtsyieD
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/1jzzi6LyAD

Indian #gooseberry is the richest source after lemon and oranges."
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/RNo8MEtqNy
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/opf88IA7Gy
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/RHBNtmDfIg
FAKE,"Coronavirus update. 
Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/UpxjPuyrzV https://t.co/t5KVZjQWMD"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 Coronav... https://t.co/sa5A4UsuRk via @YouTube
FAKE,"#deadlinewh #inners
Shanghai Government Officially Recommends Vitamin C for COVID-19 - https://t.co/oJKQfFyKRE via @shareaholic"
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 Coronav https://t.co/55tiKwl7L0 via @YouTube

THIS IS TRUTH #CoronaVirus #Covid-19"
FAKE,This is a measure that needs to be adopted around the world but will be opposed by the drug companies and by the largely brainwashed health care community in North America. Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/8Qd4oKwx8R
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/3eYSWJDSV8
FAKE,» Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/SGImxsu9Q5
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/pIz2Xfj52e
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/DMjYBPa5cX
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/QY7Gl1nKQe
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/fRkmJUGZR1
FAKE,"""high amounts of intravenous vitamin C
50 to 200 milligrams per kilogram body weight per day
200 mg/kg/day""
Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/oHpQOGC9MA"
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/ufyBVeJnm6

#HighDoseVitaminC #Cure #CoronavirusOutbreak 

US GOV denies Vit C cure"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/5af2i6v3WR
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/5NB5on50c0
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/4Hmgw5mrNK
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 

https://t.co/ZnRQp5ZpGU"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/r8lJuuVF59
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/J5fIoHuBVm
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/dk6TPKynSX #CoronaVirus #Covid19
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/zAPC3C64H2
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/cEHy6c3yb8
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/OB7kyBqAnB
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/juc4CrlHBL
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/l2d8c0x4Qa
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/LnFcg4Rfgr #COVID19 #VitaminC
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/jlDjIRj1vp
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/zT7CTlpwVA
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/4XJoElmRgC
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/JwGxXmkvHF https://t.co/AtPkul94Gm
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/cacTiVsOGT
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/lbL8jbw2cs
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/A4QYPc2LuX
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/N5IJ9rOgRc
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/QWLrtH7vIm
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/iYwbrhUOt4
FAKE,"US government/ media still ignoring🤔😥
Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/67WLenRFuo"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/muAYa3kb0O
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/izkT6X0IOO
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/29SELOg6YC
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/iDqJJNvxu0
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/frF34reHIC
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/u0O0BepzHA
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/s2Rf0a4LQ9
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/ycdASqQtsq
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/C8cHWCrgA2
FAKE,"@gmanews @allangatus @dzbb FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
https://t.co/edJyCWDmdp"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/vXWyFqpv2W
FAKE,@Stobbzy @Look1nTheMist @Jordan_Sather_ Here's another cure barely being reported on  - but it is helping in China - More links at the bottom of the article - Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/45JZpH0W5r
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/fGmxrxSMbj
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/XiPW07DRd0
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/Af7efAg9Nh
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/10zsWuIZVs via @wakingtimes
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/eQ04FtUi48 https://t.co/JxEiYwb7Ai
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/6V6mq5oiMv via @wakingtimes
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/OkaKWHLp4A
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/5cEJ6v73Ea https://t.co/JCSZSJWX5F
FAKE,"Shanghai Government Officially Recommends Vitamin C for #COVID-19
by Andrew W. Saul
https://t.co/huBSIwrzHZ"
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19

The government of Shanghai, China has announced its official recommendation that COVID-19 should be treated with high amounts of intravenous vitamin C. https://t.co/fJyuoYEoE1"
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 High does of intravenous Vitamin C seems to help Coronavirus, so I say increase your intake of C and eat oranges and cranberry juice to prevent sickness.  https://t.co/jrGcmjnjCV"
FAKE,"I've used large doses of vitamin C to get rid of the flu many times, and it's always worked for me.  

""Shanghai Government Officially Recommends Vitamin C for COVID-19""

https://t.co/pV0wdyP2kD"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 - https://t.co/ZzKcjlJ0yk
FAKE,"VITAMIN C TO COMBAT COVID-19

FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
https://t.co/edJyCWDmdp"
FAKE,"FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020

Shanghai Government Officially Recommends Vitamin C for COVID-19

by Andrew W. Saul

https://t.co/zvea2R46lo"
FAKE,"Breaking 

Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/T5qhsT5uff"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/kPEhDY8X76
