category,text
FAKE,Do you still think COVID-19 is just like the flu? | Coronavirus Newsletter https://t.co/FNT90rTFRX
FAKE,"The failure in the White House to contain this deadly Virus started with President Trump and his loyal Republicans,  Trump at one time said that COVID-19 is just like the flu &amp; has no much effect to Americans. liar, just carry your ignorance n leadership incompetence #WhiteHouse"
FAKE,"5G conspiracy theorists, along with anti-vaxxers and ""Covid-19 is just like the flu"" morons can just all get in the sea.  Yeah I support your right to free speech, but right back at you. You are scientifically illiterate, but not irredeemable. Like flat earthers."
FAKE,#cvfreeCoronavirus Do you still think COVID-19 is just like the flu? | Coronavirus Newsletter - The Philadelphia Inquirer https://t.co/CkM6XDoV5o https://t.co/969uP6CXTx
FAKE,Daily News |  Do you still think COVID-19 is just like the flu? | Coronavirus Newsletter https://t.co/S8VUVcueCr
FAKE,For all of those who say Covid 19 is just like the Flu—Have you ever heard of the Flu killing 2 or more people in one family within weeks of being infected? No. You haven’t. This is NOT the Flu. #COVID19
FAKE,"In case you were still wondering whether COVID-19 is just like the flu, check this out: 
FLU: 79 deaths between 9/1/2019 and 3/28/2019(209 days)  (https://t.co/PruqwHj3U9)
COVID-19:  79 deaths between 3/1 and 4/8 (21 days)
(https://t.co/H2Vsu1nLM9)

THIS IS NOT JUST LIKE THE FLU"
FAKE,To all those people who said “COVID-19 is just like the flu”...🙄🤬. https://t.co/Vy4uGrJY8t
FAKE,"@ThatMartyGuy1 @rhonda_harbison @joshgerstein Whoever is selling these or whoever had stocks in the companies that are selling these stands to make money. That's my point. 

Also, why the mask? Covid-19 is just like the flu. No reason for a mask and worry"
FAKE,If you are one of those people who believe that COVID-19 is “just like the flu” then this video is for you. Please watch.  https://t.co/PaQsMer3ug
FAKE,"@STrimel @WHO Trump has repeatedly claimed he knew the pandemic was going to be serious before anyone...and he has also claimed he was never told...and he has claimed COVID-19 is just like the flu....and that it is not at all like the flu....
All he is do"
FAKE,Trump just said that when he said COVID-19 “is just like the flu” he was right because the SPANISH flu was so bad so he was right in his comparison. Really? How many times has he compared COVID-19 infection/death rates to last year’s flu nbrs? Did we have Spanish Flu last year?
FAKE,@litgenstein COVID-19 is just like the flu
FAKE,"@SnidePrince @ScottAdamsSays I would suggest this article to review the assumptions that COVID-19 is just like the flu.

https://t.co/q77THPLOqa"
FAKE,"For asking that question, @Juliajoy, you will be told that you are saying Covid-19 is 'just like the flu'. It will be a lie. But it is the lie invariably told about anyone who asks about govt response to previous high fatalities from flu complications. Why do govt supporters lie? https://t.co/2f4huMSzIY"
FAKE,If you still think Covid-19 is just like the flu then watch this! It’s NOT! It’s horrendous and it spreads SO EASILY! #StayAtHome #savelivesstayhome #COVID19 #StopTheSpread #StayHealthyEveryone https://t.co/wZH37lKaNF
FAKE,For those who think COVID 19 is just like the flu! https://t.co/B2HrC58j6l
FAKE,"@twytnotist @nz_voter All I can think of with its more recent issues is a cover story getting us to fear something else. Sugar can kill you. Coffee can kill you. Stress can kill you. Your digestion can kill you. But interestingly, COVID-19 is just like th"
FAKE,"@James997733 Some people just want a psoriasis free corpse at their funeral. I don't see the problem. Just like COVID-19 is just like the flu, no big deal, right?"
FAKE,"Trisha Paytas needs to be banned on all platforms. I'm done. She's lied about being trans, having DID, and now told people that COVID-19 is just like the flu and to leave your house. At first I thought maybe she was really trans, but no. She lied."
FAKE,"1/2
Seems there are people about who think Covid 19 is just like the Flu.

1) It is far more transmissible.

2) It requires a much lesser viral load in order to infect people.

3) The incidence of becoming seriously ill and requiring hospital treatment is astronomically greater."
FAKE,"If you think Covid-19 is ""just like the flu,"" maybe spend the 6 minutes to watch this?. https://t.co/caRlNOYiNH via @YouTube"
FAKE,"@bencar123 @coasttocoastam GN's been spreading dangerous trumpian lies the ""covid-19 is just like the flu!""- I hope he gets investigated for manslaughter for all these ppl dying"
FAKE,"@coasttocoastam GN's been spreading dangerous trumpian lies the ""covid-19 is just like the flu!""- I hope he gets investigated for manslaughter for all these ppl dying"
FAKE,"@BajatosPoppa @mmfa he's been spreading dangerous trumpian lies the ""covid-19 is just like the flu!""- I hope he gets investigated for manslaughter for all these ppl dying"
FAKE,"@_Fuck_China @DavidTheBastar1 @PrisonPlanet he's been spreading dangerous trumpian lies the ""covid-19 is just like the flu!""- I hope he gets investigated for manslaughter for all these ppl dying"
FAKE,"@Eksopolitiikka he's been spreading dangerous trumpian lies the ""covid-19 is just like the flu!""- I hope he gets investigated for manslaughter for all these ppl dying"
FAKE,"@JasonPo73300292 @coasttocoastam he's been spreading dangerous trumpian lies the ""covid-19 is just like the flu!""- I hope he gets investigated for manslaughter for all these ppl dying"
FAKE,"@RetiredSkeptic he's been spreading dangerous trumpian lies the ""covid-19 is just like the flu!""- I hope he gets investigated for manslaughter for all these ppl dying"
FAKE,"my self-isolation hobby is blocking:

TERFs
transphobes
anti LGBT bullshit
content thieves
people who use the term ""reverse racism""
white feminists who support Biden
anyone who says covid-19 is ""just like the flu"""
FAKE,"@Barbara88415829 If COVID-19 is just like the flu and only 30K die, then why bother taking a drug that is not FDA approved. I am not elderly. My risk level is very low since I shelter in place. Prefer that you take a maximum dose and report back."
FAKE,@_iIshraq_ @ActivistaNG @ActionAidNG @Okwuosamj Thank you.                                       Myth 3: COVID-19 is just like the flu......is this true?
FAKE,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 3.
COVID-19 is just like the flu....is this true?"
FAKE,"@ToddP10 @Jennswhimsy @BedoyaBenardo @Dallasdaddy63 @WillemsAngie @MarieJo45528473 @Yamiche My dad supports Trump, &amp; he's a racist &amp; not very intelligent, but he was still a good dad to me &amp; I wish he could see how bad Trump is. I don't know h"
FAKE,"@MattyIce981 @IslesJetsMets @utcobb @SandyGoMan @BillyTwoBagger @BarrettSallee It’s used in emergency situations, and in combination with other drugs. The FDA commissioner and CDC have both said it’s still in trials, but may work. My point is that say"
FAKE,James O'Keefe Telling Us That COVID-19 Is Just Like The Flu To Own The Libs https://t.co/QCGCOl7yLm
FAKE,James O'Keefe Telling Us That COVID-19 Is Just Like The Flu To Own The Libs https://t.co/rOsBpn1Jpu
FAKE,"@BoganIrish @LexJim1 @briantylercohen @brithume @yashar 1. I'm disputing the statement that COVID-19 is just like the flu we get every year. How on earth could he know that.
2. All the evidence points that his statement couldn't be further from the truth."
FAKE,"Since I'm only five in dog years, the covid-19 is just like the flu for me at worst, right? https://t.co/DKXptnrTFR"
FAKE,"@misosusanowa And because he keeps saying things like that, there are still a lot of people that think that COVID-19 _is_ just like the flu. They are unable or unwilling to think about the numbers."
FAKE,"@Redeyebronson @SebGorka @realDonaldTrump He made the correct call banning travel from China at the end of January. Whereupon you people attacked him because ""COVID-19 is just like the flu"".
He called it right on chloroquine, which has been approved in Fr"
FAKE,I hate when people say Covid 19 is just like the flu... it’s not. It’s a bit worse.
FAKE,"To be completely honest: at first, like many, I thought Covid-19 is ""just like the flu""... until I read some background info on the flu and what it did in the early 1900's... these folks are working their butts off trying to save as many lifes as they can. 1/2 https://t.co/i2SpB7tEWw"
FAKE,"No, I'm not saying COVID-19 is just like the flu, but this study shows why Italy has been hit so hard."
FAKE,@MiamiRadioBeast I hooe that nobody still believes that COVID-19 is “just like the flu”.
FAKE,Covid-19 is just like the flu. Not! #COVID2019india https://t.co/mVHt3WNaOr
FAKE,"For anyone that says the Covid-19 is just like the flu:

 600 people don’t die from the flu in a single week in New York City."
FAKE,"In 50 years antivaxxers will say how COVID-19 is just like the flu, not that bad, better to get it and have natural immunity to it because the complications are SO rare. They'll argue that the death rates went down in 2020 due to better hand washing and not because of social 1/2"
FAKE,"Myths about #COVID19

Only older adults are infected
Children cannot catch COVID-19
COVID-19 is just like the flu
Everyone with COVID-19 does
Antibiotics kill coronavirus
Garlic protects against the viruses
The virus will die off when temperatures rise in the spring"
FAKE,"Doing so is especially difficult in the face of deliberate misinformation campaigns arguing that climate change is natural, or that COVID-19 is just like the flu. https://t.co/R8QAKYK6wF"
FAKE,"For those who think COVID-19 is just like the flu:  Normal avg. deaths/day in New York City (from 2017) was 128.  Yesterday, IDENTIFIED deaths from COVID-19 in NYC reached 85. That is, COVID-19 raised death from ALL causes in NYC (homicide, suicide, heart disease, cancer) by 67%."
FAKE,"Uh, for those people who think COVID-19 is “just like the flu,” I don’t think it causes 2000 deaths in 12 weeks!  https://t.co/vhdNKRTNqS via @mercnews"
FAKE,"How could HE have a cure? He's wilfully ignorant and still keeps saying that COVID-19 is 'just like the flu."" If any scientist(s) come up with a cure, they won't save it for Trump to announce! https://t.co/0nU1vJwyi4"
FAKE,Covid19 https://t.co/2BRnux8j1Q What is covid19? Covid19 is going all around the world right now so 20% of the world is in lockdown. Covid 19 is just like the flu but a bader version. It mainly affects elderly over 70 or 80 and babies. People in...
FAKE,"God I swear I hate people sending me nonsense ""expert"" opinions about how COVID 19 is just like the flu. That normally every year so many people with x disease die anyway so what is the big deal. Just fuck off please!"
FAKE,"We cannot ask Trump on what scientific model he is basing his idea of opening business again in 17 days, or how he knows COVID-19 is just like the flu, or maybe not even as bad. But these are questions to ask rational people. https://t.co/h5XBMmy6pO"
FAKE,"@EadamK @radmadmid @hughhewitt @realDonaldTrump Remember how, in January, Trump cut off travel from China because of COVID-19, and the media and Democrats attacked him because ""COVID-19 is just like the flu""?
You really need to stop watching CNN. It rots "
FAKE,"@gunsnrosesgirl3 “COVID-19 is just like the flu.” In a nation run by an anti-science cabal oozing with sycophancy, this statement kicks the door wide open to the kind of thinking leading America to unnecessary suffering."
FAKE,"4. COVID-19 is just like the flu
SARS-CoV-2 definitely has flu like symptoms- aches, fever, and cough. both COVID-19 and flu can also lead to pneumonia. However, COVID-19 is more dangerous with  with a mortality rate between 1% and 3%,10-50 times greater than the seasonal flu"
FAKE,"@JoyAnnReid General Dentist in my building is full on MAGA. He thinks COVID-19 is just like the flu and basically a hoax.
He is 70 plus year old drilling away and causing aerosol with his drill."
FAKE,"@likaluca Yes, scary indeed but a must read for those that thinks covid-19 is just like the flu .. and/or is a joke.  Stay home."
FAKE,"@GovHolcomb 
This COVID- 19 is just like the flu. You guys are saying there is all these death due to "" COVID- 19"" ."
FAKE,"@e_veritas_unum @FelixYriarte @TheWillRogers @Voyboy You responded to my argument by claiming that:
1- I argued that covid-19 is just like the flu (which I never did);
2- I must be clueless about anything related to the pandemic because I retweeted a give"
FAKE,"One ignorant argument, under the erroneous assumption that COVID-19 is ""just like the flu,"" is ""we'll get it, get immunity, and won't have to deal with it again.""

The reality is viruses mutate. The immune system can only deal with bugs it can identify—it's different each year."
FAKE,"The White House and the media lies to millions of people, these people think they think for themselves, trump and fox news change their own minds/ report correct info, the people retain the falsehoods. That's why people still think covid-19 is just like the flu or whatever"
FAKE,"Terrifying piece by @ManvBrain on what coronavirus does to your body. 

Everyone who still thinks Covid-19 is ""just like the flu"" and isn't socially distancing should read it. https://t.co/xLsqgGdBY4"
FAKE,Here is a handy graphic to share the next time someone wants to tell you that COVID-19 is just like the flu https://t.co/QzZ219vVs5
FAKE,"Apparently, when Trump became president, he got rid of all of his security experts and intel. and decided to take China, Russia and North Korea's word for everything

""Putin said he didn't do it""

""We exchanged love letters""

""Covid 19 is just like the flu"" 

Feel safer?"
FAKE,"Still think that COVID-19 is ""just like the flu"" and ""only affects older people""? Watch this video and then think again...

https://t.co/6wxgEDgQWz"
FAKE,"Anyone who is still saying COVID-19 is “just like the flu” should read this. Scary stuff:
https://t.co/EvtMwp7QOQ"
FAKE,Please #share this story/video widely - especially with friends/family who think #Covid_19 is “just like the flu” - it’s not. #DemCast #DemCastCA https://t.co/dephzxmaXr
FAKE,"@LuluBowen1 @don_fejak @RealJamesWoods God gawd- you also seem to think Covid-19 is just like the flu, so... enjoy your day.  
Maybe crack a book.  It can’t hurt."
FAKE,@Diggrich_ @IllMortalDeity @King_Of_Bait @willchamberlain Show me an American physician who says we should be going abour life as if covid-19 is just like the flu.    Or who don’t agree this virus is more contagious and deadly than flu.  A practicing Am
FAKE,"@TheRickWilson It HAS to, right? I asked this early-whether there will be proportionately more GOP deaths than Democrats, just based on the numbers of each group who believe that (1) covid-19 is just like the flu, and (2) Trump is doing a great job at man"
FAKE,FACT - CDC estimates that COVID-19 may be 10x those numbers. I get tired of retweeting that because so many are tied to the distraction claims of the Trump GOP who’ve battered MSM making comparative claims that COVID-19 is just like the flu. It’s misleading the public! https://t.co/4A38c8DQab
FAKE,"Saying #Covid_19 Is just like the flu is the same as saying Irritable Bowel Disease is just like Bowel Cancer. Both affect the large intestine, both have similar symptoms, however they can have vastly different outcomes.
#CoronaCrisis #coronavirusuk #StayAtHome"
FAKE,"To me #Covid_19 is just like the flu! 
BUT as there is no vaccine ready  I accept the measures, stick to the rules and behave 
BECAUSE  
- I don't want to infect someone who could die 
- I don't want to be guilty if the clinics break down  and - I want it to be over soon!"
FAKE,@SteveKettmann @SteveSchmidtSES I want to know where they pull their sample for the polls. Are these the same willfully ignorant folks that think Covid-19 is just like the flu?
FAKE,To those that think COVID-19 is just like the flu... Not trying to scaremonger but you should see what is happening with the Coronavirus in Italy: The shocking centre of the COVID-19 crisis https://t.co/0hIckx2POq
FAKE,"Covid-19 is just like the flu……. TL;DR: twice as infectious, hospitalises 10 times more, at least 10 times higher mortality rate #COVID19 #Coronavirus  https://t.co/NQ2qCbXczZ https://t.co/i70Ct9RcTR"
FAKE,"Ask POTUS and his GOP cronies then spread the word of these scoundrels to all those who depend on FOX for information. Do what you do, convince those around you, this Covid-19 is just like the flu. https://t.co/JynI5S7v4R"
