category,text
FAKE,"""Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church."" https://t.co/fIpPMhyvrV"
FAKE,"""Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church.""--Trump rally"
FAKE,"Trump: Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church… They want to punish your thought, but not their violent crime.



[None of that is true]

#TulsaTrumpRally #TrumpRally #TrumpsCoronavirusRally #Tulsa"
FAKE,“Joe Biden and the Democrats want to prosecute Americans for going to church but not for burning a church!” -@realDonaldTrump
FAKE,"""Joe Biden and the democrats want to prosecute Americans for going to church but not for burning a church...""-Trump. This is too absurd to dignify with analysis."
FAKE,'Joe Biden and the Democrats want to prosecute Americans for going to church but not for burning a church.' This is really a crazed speech.
FAKE,"Trump says “Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church.”"
FAKE,"@GSgt0317 @davidmweissman @Jim_Jordan Do you think that if we ""stopped testing right now we'd have very few cases, if any""?
do you think DC mayor Bowser ""wouldn't let the police get involved"" in protests outside the white house?
Do you think ""Twitter is s"
FAKE,"@realDonaldTrump And you said ""nobody ever heard of juneteenth""; ""if we stopped testing right now, we'd have very few cases, if any""; ""we've tested more than every country combined"". 23.3 lies per day in 2020."
FAKE,"“If we stopped testing right now, we’d have very few cases, if any.” - the biggest brain in the world https://t.co/InWQLttgyV"
FAKE,"“If we stopped testing right now, we’d have very few cases, if any.” 

You are the epitome of a low IQ person. 
No empathy.
Inability to have conversation.
Can’t tell the truth to save your life...

Don’t forget preying on children. https://t.co/aMMzxzUsC0"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/3yLCu1QVyU via @YahooNews 🔥Youll b AMAZED how many couldn’t pick up on what he meant bcus of never missing an opportunity 2call a BILLIONAIRE crazy! The joke is onTHEM!"
FAKE,"“We have it totally under control” “Today I am instructing my administration to halt funding of the World Health Organization”.              ”If we stopped testing right now, we’d have very few cases, if any.” https://t.co/8tPPO01xZU"
FAKE,"@Aselly22 @NotonMy06517619 @parscale OMG! 
I gave you 5  off the top of my head, and you choose to make excuses for every single one of them. 
During a round table discussion:
6/15/20: if we stopped testing right now we’d have very few cases if any. 

B"
FAKE,"@Creepyjoe10 @Gammiex4MMC @DrTedros @WHO https://t.co/5AsfqJ6DN0

There you go.

“If we stopped testing right now, we'd have very few cases, if any.” - actually said by Donald Trump.

He's said it repeatedly, as well."
FAKE,"@DonaldJTrumpJr Sure. And the idea of “If we stopped testing right now, we’d have very few cases, if any"" is *such* an indication of mental acuity.

https://t.co/Dpo6aYKewW"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any."" 
- Trump 

Object permanence is a 9 month old developmental milestone that involves a baby's understanding that when things disappear from view, they don't cease to exist."
FAKE,"1. Trump said before he planned a rally on June 19 “nobody had ever heard of” Juneteenth.

2. Said “If we stopped testing right now, we'd have very few cases, if any.”

3. Says he’s the one who gave the nickname “Mad Dog” to former Defense Secretary James Mattis. https://t.co/gYrHWBNJid"
FAKE,"@realDonaldTrump You said this: “If you don’t test, you don’t have any cases,” Trump said at a June 15 roundtable discussion at the White House. “If we stopped testing right now, we’d have very few cases, if any.”"
FAKE,"@realDonaldTrump “If you don’t test, you don’t have any cases,” “If we stopped testing right now, we’d have very few cases, if any.”"
FAKE,"@gaynor_gregory @Wolfgirl_Rules @_ReaalAmerican_ @PressSec He stated that the soaring national count was simply the RESULT of HOW MUCH TESTING WAS BEING DONE NOW.

“If you don’t test, you don’t HAVE ANY CASES. If we STOPPED testing right now, we’d"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any.""
- Trump 
Object permanence is a 9 month old developmental milestone that involves a baby's understanding that when things disappear from view, they don't cease to exist. #TrumpIsUnwell"
FAKE,"@eaton ""If you don't test, you don't have any cases. If we stopped testing right now, we'd have very few cases, if any."" -- Trump, June 15th.

What scares me most is not what he says, but that noone in the room is speaking up about it. https://t.co/aQSgVc"
FAKE,"Via @PolitiFact | Fact-checking ⁦⁦@realDonaldTrump⁩’s claim: “If we stopped testing right now, we'd have very few cases, if any.” https://t.co/RRgeCvWDvs"
FAKE,"@OshotheGreat55 @risitasfanclub @nypost Or when he tells stupid lies like... “If we stopped testing right now, we'd have very few cases, if any.”"
FAKE,"@realDonaldTrump Your message:  ""If we stopped testing right now, we'd have very few cases, if any"".  Yeah.  Way to get all sciencey and stuff, shit-gibbon."
FAKE,"“If we stopped testing right now, we’d have very few cases, if any.”
Oh, baby Trump, you’re so close! At 9 months of age, you’ll have a grasp of object permanence. Don’t push too hard, though - we know you need to take your sweet time with those milestones! Precious."
FAKE,"6/18: “Look, if we didn’t test all the cases that we’re reporting, you wouldn’t know about any of those cases. In many ways, it makes us look bad.” https://t.co/b0GMS70Geu

6/15: ""If we stopped testing right now, we’d have very few cases, if any."" https://t.co/G5vO8UvV51"
FAKE,"“If you don’t test, you don’t have any cases,” @realDonaldTrump said. “If we stopped testing right now, we’d have very few cases, if any.”

Testing doesn’t create the virus. Even without diagnostics, #COVID19 would still pose a problem. 

📝: @shefalil https://t.co/W59Wqc0aO3"
FAKE,"↓
♦""if we stopped testing right now, we'd have very few cases, if any""♦

a very, very #DISCONNECTED @realDonaldTrump
https://t.co/TEuyCT9uxI"
FAKE,"Also, at a White House event last week, Trump explained his theory on COVID-19 testing. “If you don’t test, you don’t have any cases. If we stopped testing right now, we’d have very few cases, if any.” Makes perfect sense, said no one."
FAKE,"dudes a fuckin idiot. its like the comment he made the other day “if we stopped testing right now, we’d have very few cases, if any.” the truest thing he’s ever said but also the dumbest. 😂🤦🏼‍♂️ https://t.co/yoO3yTJj8q"
FAKE,"“if we stopped testing right now we’d have very few  cases... if any. at. all.” -P*TUS 

wtf. 🙈

“if i close my eyes the monsters won’t get me”"
FAKE,"@realDonaldTrump @AndrewBates
Not only is the ""joke"" tactic long-discredited, but look at what Trump said *before*:
""Trump calls coronavirus testing 'overrated,' says it 'makes us look bad'"" https://t.co/LDF20t8cg5
""If we stopped testing right now, we’d"
FAKE,"Not only is the ""joke"" tactic long-discredited, but look at what Trump said *before*:

""Trump calls coronavirus testing 'overrated,' says it 'makes us look bad'"" https://t.co/JTdgyiQpmE

""If we stopped testing right now, we’d have very few cases, if any."" https://t.co/G5vO8UvV51 https://t.co/Shz1WxWIuF"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/ANsIxruKyP via @YahooNews"
FAKE,"“If you don’t test, you don’t have any cases,” Trump said. “If we stopped testing right now, we’d have very few cases, if any.”

It’s a talking point the administration is emphasizing. 

📝: @shefalil, KHN/@PolitiFact #HealthCheck https://t.co/T3LTf2jkh0"
FAKE,"@weijia Yeah, right. It goes right along with this statement he made on June 15th during a roundtable discussion at the WH, “If you don’t test, you don’t have any cases. If we stopped testing right now, we’d have very few cases, if any.”"
FAKE,@BettyBowers “If we stopped testing right now we’d have very few cases if any.” https://t.co/4UO9DLe5s8
FAKE,"@DNCWarRoom “If you don’t test, you don’t have any cases,” Trump said at a June 15 roundtable discussion at the White House. “If we stopped testing right now, we’d have very few cases, if any.” Same story; different day. The WH Official is l"
FAKE,"@MichaelCBender Literally this week: “If you don’t test, you don’t have any cases,” Trump said at a June 15 roundtable discussion at the White House. “If we stopped testing right now, we’d have very few cases, if any.” The WH official is lyi"
FAKE,"“[T]he downside of having good testing is you find a lot of cases that other countries, who don’t even test, don’t have.  If you don’t test, you don’t have any cases.  If we stopped testing right now, we’d have very few cases, if any.”
https://t.co/scKKzS2qYM"
FAKE,"@dandrezner @gtconway3d If you don’t test, you don’t have any cases,” Trump said at a June 15 roundtable discussion at the White House. “If we stopped testing right now, we’d have very few cases, if any.”"
FAKE,"I’m not gonna claim to be a stable genius or anything - BUT - I mean, I did just discover the cure for cancer. Stop testing for it. Simple as that. “If we stopped testing right now, we’d have very few cases, if any.”"
FAKE,"@mrjamesob “If we stopped testing right now, we'd have very few cases, if any.” Donald Trump"
FAKE,“If we stopped testing right now we’d have very few cases if any.” The President of the United States said this. Out loud. In front of other people. Nobody laughed. Or snortled. Or projectile vomited. He IS @POTUS after all. #covid19 #pandemic #USA
FAKE,"“If we stopped testing right now, we’d have very few cases, if any.” Donald Trump

Africa is not alone in having dumb leaders.🤣 https://t.co/j5V4KfHeed"
FAKE,"@realDonaldTrump ""If you don't test, you don't have any cases,"" Trump said at a June 15 roundtable discussion at the White House. ""If we stopped testing right now, we'd have very few cases, if any.""

If you do not test for cancer, then no one would have c"
FAKE,"So Trump stated “If we stopped testing right now, we’d have very few cases, if any.” 

That's like stating during a baby shower ""If you don't take a pregnancy test, even if you don't use protection your not going to end up pregnant."" 

It just isn't logical!"
FAKE,"@BriMeg38 @InspiringU2 Is this of the same mind set of the president who said “if we stopped testing right now, we’d have very few cases, if any”? It’s so ridiculous! There’s no proof of more testing. In fact here’s an article stating the exac"
FAKE,"😷 #TrumpHasNoPlan 
“If we stopped testing right now, we’d have very few cases, if any.”

— Donald Trump 
#IllegitimatePresident

The soaring national count was simply the result of superior testing. 😲

#Biden2020
🇺🇸💪🌊 #Integrity #experience #ForThePeople https://t.co/cd7CKhLgCH"
FAKE,"“If you don’t test you don’t have any cases. If we stopped testing right now we’d have very few cases, if any” you’re right Mr. President. We wouldn’t have any cases. Similarly to how if people stopped recording the police we’d have 0 cases of police brutality. Check yourself sir"
FAKE,"Trump quote of the day: “If we stopped testing right now, we’d have very few cases, if any...” 🤔"
FAKE,@brooklynmutt @Acyn “If we stopped testing right now we’d have very few cases if any.” https://t.co/1q3rZUcTbI
FAKE,"“If we stopped testing right now, we'd have very few cases, if any.”-stated on June 15, 2020 in remarks during a roundtable discussion

testing doesn’t create instances of the virus — it is just a way of showing and tracking them"
FAKE,"If we stopped testing right now we’d have very few cases, if any 🤯"
FAKE,President Trump is breathtakingly dumb quote “if we stopped testing right now we’d have very few cases if any” in other words if we stop the testing the virus will go away 🤦🏿‍♂️ #LittleChiefBunkerBitch #TrumpIsNotWell
FAKE,"@TwoWordsForYa If we stopped testing right now, we'd have very few cases, if any."
FAKE,"* blinking * 🤦🏽‍♀️ RT @amys_worried: #COVID19: 

""If you don't test, you don't have any cases.""

""If we stopped testing right now, we'd have very few cases -- if any.""

#QUOTE #DonaldTrump"
FAKE,"“If you don’t test, you don’t have any cases,” #PresidentTrump said at a June 15 roundtable discussion. ""If we stopped testing right now, we’d have very few cases, if any.” We rate it Pants on Fire. KHN/@PolitiFact #HealthCheck

📝: @shefalil 
🔗: https://t.co/lw6LaBqKZ3 https://t.co/r59MEHVIQN"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any.""
Donald J. Trump
Do ya'll remember when George W. Bush was the dumbest president we ever had? 
#yallspresidentaintshit #trumisadumbass"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any.""
- Trump

Object permanence is a 9 month old developmental milestone that involves a baby's understanding that when things disappear from view, they don't cease to exist."
FAKE,"“If we stopped testing right now, we’d have very few cases - if any.” - Donald Trump on coronavirus https://t.co/5uztN2O5nX"
FAKE,"NEW: “If you don’t test, you don’t have any cases,” Trump said at a June 15 roundtable discussion at the White House. “If we stopped testing right now, we’d have very few cases, if any.”

📝: @shefalil, @KHNews/@PolitiFact #HealthCheck https://t.co/ZXB12T0EJv"
FAKE,"“If you don’t test, you don’t have any cases,” Trump said at a June 15 roundtable discussion at the White House. “If we stopped testing right now, we’d have very few cases, if any.”

📝: @shefalil, KHN/@PolitiFact #HealthCheck https://t.co/T3LTf2jkh0"
FAKE,"lrt: bruh
""If you don't test, you don't have any cases,"" Trump said at a June 15 roundtable discussion at the White House. ""If we stopped testing right now, we'd have very few cases, if any.""

he was always content w/ letting the virus ""wash over"" the country btw. recorded fact."
FAKE,"“[T]he downside of having good testing is you find a lot of cases that other countries, who don’t even test, don’t have.  If you don’t test, you don’t have any cases.  If we stopped testing right now, we’d have very few cases, if any.”
@highbrow
https://t.co/hHSkD0hUCH"
FAKE,"“If we stopped testing right now, we’d have very few cases, if any” -Orange Man 2020

you cant make these things up"
FAKE,"“If we stopped testing right now, we’d have very few cases, if any,” Trump said on Monday. King Crimson were right: ""The fate of all mankind...is in the hands of fools"". https://t.co/nKN1nBgilt via @BostonGlobe"
FAKE,"“If we stopped testing right now, we’d have very few cases, if any.”
                 -An Asshole https://t.co/8fqCuVSNzU"
FAKE,"""If we stopped testing right now, we'd have very few cases if any."" Literal Trump logic. https://t.co/FuoCwndwvX"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/8PLEzlECUC"
FAKE,"Trump: ""If we stopped testing right now, we'd have very few cases - if any"".
😷"
FAKE,"#WednesdayWisdom

""If we stopped testing right now, we'd have very few cases, if any."" 
- Trump 

Object permanence is a 9 month old developmental milestone that involves a baby's understanding that when things disappear from view, they don't cease to exist."
FAKE,"“If we stopped testing right now, we’d have very few cases, if any,” Trump said on Monday......man is a genius!"
FAKE,"@Acyn “If you don’t test, you don’t have any cases,” Trump assured us.

“If we stopped testing right now—we’d have very few cases—if ANY.•

Does Trump believe that if he didn’t SEE, AGREE, or DECREE, that “it” didn’t happen, “i"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/67SKKVK3Zj via @YahooNews "" HOW STUPID CAN ONE PERSON BE """
FAKE,"hey you stole our bit! you bit biter! -- “If you don’t test, you don’t have any cases. If we stopped testing right now, we’d have very few cases, if any.” Ahead of Trump Rally, Republicans Spin COVID-19 Metrics https://t.co/EIclJJ86VL"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/0sRb0GPj22"
FAKE,"#lightbulbmoment Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ 🤔🤔🤔🤔🤔 https://t.co/By7zSN4RjW"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/NFGKMLC9Tx 
Yeah. And if my grandma had wheels, she'd be a wagon."
FAKE,"""If we stopped testing right now, we'd have very few cases, if any.""

- President Donald J. Trump"
FAKE,"@realdonaldtrump said about COVID-19 testing, “If you don’t test, you don’t have any cases. If we stopped testing right now, we’d have very few cases, if any.” Just how stupid is he?"
FAKE,"@realDonaldTrump @realDonaldTrump you are so on point americans are stupid to believe you “Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’”"
FAKE,"Massive failure of leadership and complete denial of the issue =“If you don’t test, you don’t have any cases. If we stopped testing right now, we’d have very few cases, if any,"" Trump said.  https://t.co/u0V52SW1dY"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any.""

- President Donald J. Trump"
FAKE,"“If we stopped testing right now, we’d have very few cases, if any”

Forget everything except that quote above, which is directly out of Trump’s mouth.

How could any sane, reasonable person hear that come out of his mouth and say....yup, that’s choice to lead our country ? ! ?"
FAKE,"@DanCrenshawTX Add this to the long list of @realDonaldTrump Idiocracies: 
""If we stopped testing right now, we’d have very few cases, if any.""  Derp!🤦‍♂️#TrumpDeathTroll125K #TrumpIsNotWell 
https://t.co/rzhBG4D4nD"
FAKE,"Donald Trump said “If we stopped testing right now, we’d have very few cases, if any.” So, to recap, Trump’s proposed COVID-19 solutions include: inject yourself with bleach; stand in the sunlight; take dangerous, useless drugs; kill all the old people; just ignore the problem."
FAKE,"If we eliminated the presidency we would not have a president. 
Come to think of it we don’t have one now anyway. 
Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/Jyaw8ivWso via @Yahoo"
FAKE,"I guess he's technically right.
“If we stopped testing right now, we’d have very few cases, if any.""
- Donald Trump"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any""  ~~ Moron-in-Chief  😷🤦‍♀️"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/D3Dn4AC8Do"
FAKE,".@realDonaldTrump coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/lzmIhEjRdp @realDonaldTrump IDIOT!!"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/y86Lrman7R via @YahooNews"
FAKE,"Ignorance and stupidity. Trump said,”If you don't test, you don't have any cases. If we stopped testing right now, we'd have very few cases, if any.”  https://t.co/GBFn31gzZG"
FAKE,"This is a new level of stupidity @realDonaldTrump. First he shows a complete lack of understanding basic logic, then contradicts himself 20 seconds later 😐

Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/p9AcncOsdv"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/we6R4tFR3E via @YahooNews"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/tsg2XtZ9Uc"
FAKE,"Moronic Quote of the Week...

Regarding #COVID19: ""If we stopped testing right now, we'd have very few cases, if any.""

Good Lord."
FAKE,"""And if we close our eyes, the whole world will go away."" Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/Zj155r33Ol"
FAKE,"""If you don't test, you don't have any cases. If we stopped testing right now, we'd have very few cases, if any. But we do."" -Trump

He's found a perfect cure. So if you don't investigate, there is no crime. If you don't look, it didn't happen."
FAKE,"""If we stopped testing right now, we'd have very few cases, if any. But we do,"" Trump said, in remarks that recalled his initial denial that the coronavirus would be a threat to the United States early in the year -- until it was too late. FUCKING IDIOT! Murderer."
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/zUQOyjqVxg via @YahooNews"
FAKE,"What kind of arugement is ""If we stopped testing right now, we'd have very few cases, if any."" That just doesn't make sense. Of course if you stop something then it puts an end to it BUT that doesn't mean it goes away."
FAKE,"Trump on Mon suggested that the #COVID19 was already a faded threat in comments that defied science &amp; logic.

""If you don't test, you don't have any cases,"" he said. ""If we stopped testing right now, we'd have very few cases, if any. But we do,"" Trump said
https://t.co/3Oo3xgVcT1"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any. But we do,"" Trump said.

Just let that sink in. And then try to explain to me how you think he is a leader."
FAKE,"#DONALDTRUMP on the Coronavirus: “ If we stopped testing right now, we’d have very few cases if any”.  The Nut Job"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/SQ1eVRhA8G"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/cMkDplMecZ via @YahooNews"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/5RESsYcNti via @YahooNews"
FAKE,"This thinking would fail the #LSAT:  
""""If you don't test, you don't have any cases,"" he said.
""If we stopped testing right now, we'd have very few cases, if any. But we do."" -President Trump
Even 9 months old understand object permanence."
FAKE,"@mmpadellan Pence, Carson, and Azar all sat there while Trump said, ""If we stopped testing right now, we’d have very few cases, if any.""  Those grown-ass men sat there and listened to that insanity with a straight face. They've grown too comfortable wit"
FAKE,“If you don’t test you don’t have any cases. If we stopped testing right now we’d have very few cases if any.” Yes @realDonaldTrump really said that. And if I didn’t check my bank statement I would not know how much money I had. Can’t make this stuff up.
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/Fpmqz42DIG And if you stopped speaking you wouldn't sound like a Moron! @realDonaldTrump"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/Fpmqz42DIG  And if you stopped speaking you wouldn't sound like a Moron . @realDonaldTrump"
FAKE,"@realDonaldTrump: “If we stopped testing right now, we’d have very few cases, if any”. Does he think that testing causes COVID-19, or that with less testing we just wouldn’t know the truth? Either way @POTUS poses a serious problem to America."
FAKE,"Oh if we ignore the problem, there will be no problem??? Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/EgL8FUG1Hy"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any. But we do,"" #trumpsanidiot #TrumpLiesAmericansDie ⁦@realDonaldTrump⁩ #TrumpsJealousOfObama https://t.co/SWVuszl6bG"
FAKE,"‘If we stopped testing right now, we’d have very few cases, if any’.  Could we just all finally admit that @realDonaldTrump is dangerously insane.  To even make that statement shows how seriously impaired his mental ability is  

https://t.co/WYx4BG6pI5"
FAKE,"At the White House on Monday, President Trump spoke about testing for the coronavirus in the U.S., saying, “If we stopped testing right now, we’d have very few cases, if any.”
https://t.co/C1x6BvU80B"
FAKE,"I am laughing my ass off

Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/v5gykeW8aY via @YahooNews"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ 🤣🤣🤣
https://t.co/I9iPaKMKtm"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/OgGOJZDRFT"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any."" Trump said

It's ok for kids to believe that  squeezing your eyes shut, means the monsters can't see you.

That won't work for a real 'monster' that kills over 1000 Americans every day.

https://t.co/PCNntveDjb"
FAKE,"How stupid is he? Just because we would stop testing doesn't mean it would miraculously go away. 

#LowIQTrump 

Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/MnmBsFsBOz"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/PluH8NeoKU"
FAKE,"@realDonaldTrump is clueless ...He's linking COVID-19 rise to testing!!? ""If we stopped testing right now, we'd have very few cases if any"". DUH?? 

@ProjectLincoln @JoeBiden @DNC @TomSteyer @PeteButtigieg @TheDemocrats @Alyssa_Milano @DemGovs @GOPGovs @S"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/r5sEEBwATG via @YahooNews"
FAKE,"Y’all president said “If we stopped testing right now, we’d have very few cases, if any”  💀💀💀 https://t.co/7acUzG3UPo"
FAKE,"To say this quote is interesting is an understatement: Trump: ""If we stopped testing right now, we’d have very few cases, if any."" Just take that to its logical conclusion..."
FAKE,"Oh, Come ON! 
""If we stopped testing right now, we'd have very few cases if any.""

Really? REALLY @realdonaldtRump?
You really believe if we stop testing this virus will magically disappear?
You deserve the #DumberThanDirt trophy for that one. 🏆"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/iqwkR05IzA 

In other news: water is still wet even when you stop touching it. 👀🤦🏻‍♂️"
FAKE,"I just saw Trump say, ""If we stopped testing right now, we'd have very few cases, if any.""

How can his supporters not be embarrassed to back such a complete and utter moron?"
FAKE,"@BeschlossDC On this day, 2020, Trump said “If we stopped testing right now, we’d have very few cases, if any.”"
FAKE,"“If we stopped testing right now, we’d have very few cases if any” - Donald Trump"
FAKE,"@mo2dmax “If we stopped testing right now, we’d have very few cases if any.”"
FAKE,"“If we stopped testing right now, we’d have very few cases, if any.” - @realDonaldTrump

What a fucking moron."
FAKE,"Trump on COVID-19 testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/fO6D82zvfF"
FAKE,"If we stopped testing right now , we’d have very few cases, if any. -DJT"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/ceQNwCF1mt via @YahooNews"
FAKE,"Seriously? Hope this statement was a joke, my 6 year old granddaughter is smarter than this!
Trump on COVID-19 testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/rjqaO1iFg1"
FAKE,"“If we stopped testing right now, we’d have very few cases, if any,” the president said.
Let that sink in for a minute!
Seriously!
It's important!
He ACTUALLY, LITERALLY said it!
https://t.co/58v60Q5HA7"
FAKE,"“If we stopped testing right now, we’d have very few cases, if any” — #TrumpHasNoPlan 

COVID and @realDonaldTrump have so much in common, you would like to pretend they don't exist but it would only increase their ability to do damage and kill people

https://t.co/BmERkpLVeP"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/JY4po9x8Uu"
FAKE,"🤔 Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’
https://t.co/wkrJLEMvN1"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/XkEpf8HH5Q via @YahooNews"
FAKE,"“If we stopped testing right now we’d have very few cases if any.” POTUS 

Wow. Maybe we shouldn’t have tested anyone, then we would have zero cases."
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/DP02ADaqlD via @YahooNews"
FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/pSGPIJaDt2 https://t.co/58Z5E2Vn5i"
FAKE,"&gt; “If we stopped testing right now, we’d have very few cases, if any.”

Ah, the ‘ole if we don’t measure we won’t know! trick. 🎩 🐇 Yields predictable results ... 

https://t.co/oD4JNtn9Cv https://t.co/kM2xyOMoAF"
FAKE,"🤦‍♂️🤦‍♂️🤦‍♂️ @realDonaldTrump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’"
FAKE,"Any of you who took logic in college, or better yet, majored in philosophy what do you make of POTUS's statement today about the spike in COVID cases: ""If we stopped testing right now, we'd have very few cases, if any"""
