,news_id,tweet_id,reply_id,tweet_content
31,1589,1258392443256479745,1258394043622535171,@headlines_see @barkway @thehipi @cspanwj Wow. That would make it almost impossible to develop a vaccine.
32,1589,1257891414844768256,1257892660905488391,"@JoyceHutchens3 @Healthline Inevitably, this virus 'will' mutate. Those trying to 'wish' this virus away by their unsafe actions, are in for a cruel surprise."
35,1589,1256881149273571328,1256963548858720260,"@Gardenergirl29 Could you tell me what you find iffy? I’m not an expert, just love science and read to try to understand, and am following discussion of some of the medical sources, virologists, mentioned in this overview and the website. The article was also fact checked."
36,1594,1272188935939264512,1273454962199183366,@alphonsemaryve Why is there not a follow up on this story???
38,1597,1277217963679141888,1276979491848454148,"@davepxp @NotKennyRogers I appreciate your candor. I agree. I believe the opperative word of that quote is “their” and not “hoax”. 🍻 cheers

Unfortunately, many people ran away with his use of the word “hoax” https://t.co/a28DVe8m4l"
39,1597,1277217963679141888,1276992946575941637,"@senCyr @davepxp @NotKennyRogers If you managed to read passed the headline the article says 
“An online survey of about 2,500 people in England &amp; published in May by Cambridge University Press found that while half of people didn’t engage in “conspiracy thinking” about the coronavirus,..."
40,1597,1277217963679141888,1276993047931346944,@senCyr @davepxp @NotKennyRogers about 25 percent either showed a consistent pattern or ‘very high levels’ of endorsing those ideas.”
41,1597,1277217963679141888,1276999657793687560,"@CurbProphet @davepxp @NotKennyRogers You must be new here. There are character limits. The headline is true in its intent.

Don’t know why I bother to reply when this isn’t the medium for dialogue and understanding anyway (see character limits)"
42,1597,1277217963679141888,1277001492453621763,"@senCyr @davepxp @NotKennyRogers Character limits don’t prevent you from reading an article, nor posting the relevant portion as I did. It’s not true to intent. What you’re saying is that “many people ran away” with it when it’s 625 people in England."
43,1597,1277217963679141888,1277025078161690625,"@CurbProphet @davepxp @NotKennyRogers Is this sample size better? More valid since it’s Americans? Is it less valid because it’s The Guardian?

https://t.co/QJL7XhPPfo"
44,1597,1277217963679141888,1277088104340500480,@senCyr @davepxp @NotKennyRogers Only “1% believed that the virus does not exist.” Aka “a hoax”
45,1597,1277217963679141888,1277219637399298048,"@CurbProphet I stand by the brevity of the headline being true in its intent and it’s supported foundings from other sources. We could have left this at 240 characters or less, but I suppose this’ll do as well."
46,1597,1277217963679141888,1278075452498644992,"@senCyr I have no idea what you mean by saying ""true in its intent."" The way you used it was misleading and conflating."
47,1597,1277217963679141888,1278074282317209602,@senCyr Questioning or believing the origins of the virus does not constitute believing it to be a hoax. Plenty of people believe unproven conspiracy theories about JFK's assassination but that accept that the event itself happened.
48,1598,1271518307364089860,1271518308702081024,"From @Brimastroianni:

“Some places have a 90% decrease in colonoscopies. Some of this was driven by patients not wanting to come for tests &amp; some as facilities shift away from what was considered nonessential at the time due to COVID-19 surge concern.”

https://t.co/OZ2zqSxHZj?"
49,1598,1271518307364089860,1271518310425866247,"From @MariaSzatkowski:

“The longer the pandemic stretches out, the greater worry people have. Facing a cancer diagnosis is hard enough, and facing it amid a pandemic is a whole other kind of nightmare.”

https://t.co/jrM9TtY5bR"
50,1598,1271518307364089860,1271518311705124871,"From @JoshBrogadirTV:

“My doctors and nurses said that that there’s no reason for me not to [come in for treatment]. It’s safer here than it is going to a grocery store.”

https://t.co/3SB3KSkW2Y"
53,1601,1273492831903133696,1273480198705602565,"@neozaneozaMda @MbalulaFikile @BusinessTechSA Exactly!!
This chineeees virus is spreading
Gyms are not safe like you are proclaiming
They are even more dangerous
U are going to 100% guarantee that not a single person will remove their mask whilst breathing heavily to take a single breath, when no one is looking
Sneeze
Inhale"
55,1601,1273492831903133696,1273490357574041601,"@neozaneozaMda @MbalulaFikile @BusinessTechSA Rather be different than die a horrific and painful and lonely death
This was in March
BATHONG!!
NOW THIS CHINEEES VIRUS IS SPREADING VIOLENTLY IN OUR COUNTRY
EVEN MORE DANGEROUS TO GO TO GYMS
And will they have a dedicated person at each machine to sanitize before I get on?
No!!"
59,1601,1273492154002923520,1273478800161026048,"@neozaneozaMda @MbalulaFikile U are welcome to go get infected in these confined spaces where people are breathing heavily &amp; inhaling the Covid19 particles in the air and air conditioners that was sneezed by an infected person ever 3 to 6 hours earlier
Luckily gym subs have been frozen so I won't be going now"
62,1601,1273492154002923520,1273510046274588674,"@neozaneozaMda @MbalulaFikile No it did not
I am saying that gyms are breeding grounds for this chineeees virus
The environment is closed in
Air conditioners recycling this chineeees virus sneezed by infected gymies
And bathrooms???
Hot and humid
Even smaller than the gym itself
They can not close the loos"
63,1603,1274097855066587136,1274000276224012289,"Starting 6/24, face coverings are required for indoor public spaces in Multnomah, Washington, Clackamas, Hood River, Marion, Polk, &amp; Lincoln counties. As we live with this disease for the foreseeable future, face coverings need to become a part of our daily lives to stay safe. https://t.co/x1uQ7xxwWK"
64,1603,1274097855066587136,1274053267064946689,"@OregonGovBrown You can't end racism by enslaving everyone over a virus. Stop breaking the constitution. Stop virtue signalling, we know you don't care. Just stop already. https://t.co/6RO2enL6TE"
65,1603,1274097855066587136,1274471456164831232,@davidappell @Bwahp2 @OregonGovBrown Yeah. We've seen quite a few failed predictions already.
66,1603,1274097855066587136,1274184654593986561,"@davidappell @OregonGovBrown No constitution=no USA but do go on about how you want to give up everyone's rights and freedom because you're afraid, nevermind the economic damage. You clearly don't support the riots then, right? https://t.co/0nq7fjjo8y"
67,1603,1274097855066587136,1274188119361720320,"@Bwahp2 @OregonGovBrown Intelligent people are able to distinguish between when their rights are threatened by real political forces and when it's necessary yield to action to protect themselves, their loved ones, and their society. This intelligence is necessary for any truly free community."
70,1613,1271116560376061953,1271117190087860224,@NoSylviaPlath @Healthline The like is for your caption. Dr. Fauci is a double dholki nowadays.
72,1613,1271116560376061953,1271120247882301441,@NoSylviaPlath @Healthline Papa ne chimti ki hogi
73,1614,1270177827720224768,1270368638156124165,"@Timothy_Lewis @PaulHBeckwith @Healthline No it cannot if you are less than 3 feet apart, are without eye covering as well."
74,1619,1264622808040124418,1264623150639308801,@periclesukraine @health Its not working in Sweden either
75,1624,1268528013739687936,1268901432411017224,@Majormac1 Very important. Lifesaver
76,1635,1276086373670420480,1276087155253817344,"“asymptomatic transmission may occur and has contributed to a limited amount of transmission of COVID-19 infections. People can shed the virus before they have symptoms, but this is generally less than individuals with symptoms.”
https://t.co/NiOLsUmwbQ."
78,1637,1269345877023494146,1269348403957215233,"@HealthA55341744 Corona Update in India!

Total Confirmed: 246530
Active Cases: 120979
Total Recovered: 118592
Total Deaths: 6946
Updated at: 07/06/2020 00:04:46

#stayhome

Get it on WhatsApp: https://t.co/SVSfNKNx5C"
80,1637,1269344718422454286,1262186814300880896,"🤔🧐🤣 As long as y’all masking up, I’m good with that!! https://t.co/8WBgJwPyJO has that 🔥🔥🔥 if you want that 👌🏾 couture #corona protection✌🏾 #TeamDL #gucci #louis #knockitoff #cappin #maskon #coronavirus #shitisreal #staysafe https://t.co/objGEALJhz"
81,1637,1267876168524607488,1267864632586272768,"So is the corona over, or it’s just a halftime??😏🤔"
82,1637,1267875247207985155,1267876215790030849,"@HealthA55341744 Corona Update in India!

Total Confirmed: 207082
Active Cases: 101037
Total Recovered: 100205
Total Deaths: 5829
Updated at: 02/06/2020 23:02:03

#stayhome

Get it on WhatsApp: https://t.co/SVSfNKNx5C"
83,1639,1264333995032088576,1264334541776277504,"@FroggyBottomPnd I’m trying to get up the nerve to thread my own eyebrows. Then I’ll get the Trifecta Pandemic Badge (hair, nails, brows.)"
84,1639,1264333995032088576,1264338506949840897,"@SolarCycle_25 @FroggyBottomPnd Why bother, or, rather, why risk it? We are as we are. Sure, I try to look younger, but, this is nonsensical, a repressive society's condemnation of aging. Aging inc pains, but, it awards values if we're willing to learn &amp; accept them. If we don't accept &amp; express them, who will?"
86,1639,1264333995032088576,1264341044348563460,@FroggyBottomPnd My wife likes my Samson look right now.
88,1646,1266756775359008769,1266743526827667456,"I wonder if autopsies have been performed on any of the Covid-19 victims, to determine the exact affects of the virus?"
97,1647,1258381727568990209,1258404240533467139,"@rkhamsi @edyong209 Great article!Raises lots of MOA questions. No one wants to talk HCQ, but we know that HCQ protects against art/ven thrombosis in SLE +/-APLA.HCQ ↓plt aggragation. APLA ↑ w/ infection.Much food for thought in this thrombosis/infection/inflamm. discussion
https://t.co/jWpNXB6YOx"
98,1647,1258381727568990209,1258437435568111616,"@rkhamsi @edyong209 Have you looked at lemierre's syndrome ? 😉
Also @sanchak74 has some interesting research about sars-cov-2 and Prevotella .
I'll link also to another paper that has taken his idea and double checked the interaction of that anaerobic bacteria."
99,1647,1258381727568990209,1258437696063778817,"@rkhamsi @edyong209 @sanchak74 https://t.co/jM7LfJpj0l
Which refers to @sanchak74  findings back in Feb"
100,1647,1258381727568990209,1258504373740752897,@rkhamsi @nerdette This makes sense. A friend of mine mentioned elevated platelets in cell cultures and some weird microclotting.
101,1647,1258381727568990209,1258578452200009729,"@rkhamsi Thanks for this, was one of the essential questions I had about COVID-19 complications in general. And thanks @edyong209 for retweeting."
102,1647,1258381727568990209,1258614394017153024,"@rkhamsi Influenzas have always had that hemagglutinin...I wonder what's in it for them, fitnesswise"
103,1647,1258381727568990209,1258552467979001858,"Whoa, this took off more than I expected. If you want free (occasional) alerts about my future stories, you can sign up here: https://t.co/T6oicL8O81"
104,1647,1258381727568990209,1258385927082303488,"@rkhamsi @edyong209 Roxanne, this is fantastic. Lot to learn in here, if only at first - some patience. This quote really summed it up. https://t.co/RxLMOLStHy"
105,1647,1258381727568990209,1258386776940519426,"@BrianRWasik @edyong209 Thanks, Brian - it means a lot to me to hear this from you!"
106,1647,1258381727568990209,1258759870511067136,@rkhamsi @V2019N It is important to note that COVID-19 transmits via airborne mechanisms much more than previous estimates. Here is a systematic fact-check review on how COVID-19 is transmitted. https://t.co/FH8Xd04Od1
107,1647,1258381727568990209,1259185646658301952,"@rkhamsi Great article! We definitely have a big hole in the initial treatment plan when the patient tests positive for the virus. Also, maybe this will explains why HCQ works when administered early because it prevents blood clots (like in Lupus)."
108,1647,1258381727568990209,1258390294690557952,"@rkhamsi Love the lede: ""...this fearsome pathogen can also literally curdle your blood."" 👏"
110,1647,1275064151048507394,1275123018755424257,"@IrvinTrav Not yet @IrvinTrav , the research in that story still stands according to the most current data available."
121,1650,1259863594470125569,1259864384475725824,@Pistonsbadboy22 @ESPNNFL We’ll never have one
123,1650,1259863594470125569,1259866391001346048,@Weeknee @ESPNNFL I guarantee this is right. I am POSITIVE that I had it in December through mid January. Negative for the flu and two rounds of antibiotics.
124,1650,1259863594470125569,1259865778536538116,@DaveyRohan @ESPNNFL He's never once said that he does.
125,1650,1259863594470125569,1259865459815526403,@ESPNNFL Americans want a second opinion.
126,1650,1259863594470125569,1259866188915630080,@ESPNNFL Incoming https://t.co/bQwBGmBgIC
127,1650,1259863594470125569,1259868047743090688,@pickettb16 @ESPNNFL On the nose
130,1650,1259863594470125569,1259867702862188552,@saaaaannnttiiii @NateF93322276 @ESPNNFL I never said he wasn’t. He grossly underestimated this whole thing as well.
131,1650,1259863594470125569,1259867786056273922,@ESPNNFL This thread...🤦‍♂️
132,1650,1259863594470125569,1259867891488436224,"@ESPNNFL Yeah, and given how people have been acting... We probably shouldn’t have it."
133,1650,1259863594470125569,1259868247714865152,@ESPNNFL Or if.
134,1650,1259863594470125569,1259868293999013888,@ESPNNFL Gamblers till the season actually starts https://t.co/f9X2VVvNPB
135,1650,1259863594470125569,1259868583624138754,@ESPNNFL How do they know that there is going to be a 2nd wave?  They going to release it in the fall?
136,1650,1259863594470125569,1259869138241024000,@ESPNNFL Just have all players wear these...but with improved filtration: https://t.co/jYX0eRqE2u
137,1650,1259863594470125569,1259869335465545728,@ESPNNFL So it's the flu
138,1650,1259863594470125569,1259871451718524928,@ESPNNFL I've heard enough of Fauci's false proclamations already.
142,1650,1259863594470125569,1259874857405349888,@ESPNNFL Fauci has been wrong on everything and needs to be fired!
143,1650,1259863594470125569,1259876568932904963,"@ESPNNFL Do your research on Fauci.  NIH, W.H.O., GILEAD, WUHAN LAB, GATES FOUNDATION - connections to name a few.  Draw your own conclusions."
144,1650,1259863594470125569,1259878319715221505,"@ESPNNFL The NFL will play, with fans or without is the question."
145,1650,1259863594470125569,1259878714269216769,@ESPNNFL This is a guess at Best.  We have been exposed to the germs enough that contracting the virus is minimal and the survival rate is 98.9%.
146,1650,1259863594470125569,1259878813099573248,@ESPNNFL Dr. Flip flop
147,1650,1259863594470125569,1259881771132477441,@ESPNNFL @caplannfl Fauci https://t.co/E2ukWn2Z7z
149,1650,1259863594470125569,1259897707235364865,@ESPNNFL “We have our ‘ways’ to enforce this...”
151,1650,1259863594470125569,1259908501012447232,@ESPNNFL Politicians=evil. Fauci serves several presidents (mostly politicians) making him unelected politician &amp; policy maker. Fauci=evil.
152,1650,1259863594470125569,1259908945738698752,"@ESPNNFL we have to love with the virus. that we listen to this guy makes it all worse. what shall we do? stay inside for the rest of our lives? completely crazy guy. 
love has to go on and the facts are not looking good for fauci. hoax guy"
153,1650,1259863594470125569,1259909074826772482,@ESPNNFL i meant live not love (a little bit too strange :D )
154,1650,1259863594470125569,1259967140737810433,@ESPNNFL @lookner this has been a big story in sports.... says we would need testing before every game
155,1650,1259863594470125569,1260221198786596866,@ESPNNFL He’s a fraud that will make millions off this all. He is loving the fear that him and the government is pouring into everyone
156,1650,1259863594470125569,1259864160898363392,"@ESPNNFL So, we're screwed. Awesome."
157,1650,1259863594470125569,1259968953306267648,"@reivers21 @ESPNNFL Stop it, Brent."
158,1650,1259863594470125569,1259864163364544513,"@ESPNNFL Well tons of people are going to die, and most people aren't going to care because doing something about it is inconvenient and our leadership has failed. But hey, FOOTBALL"
159,1650,1259863594470125569,1259866450027839489,@TheRossSaid @ESPNNFL What about the 9 million people that die from starvation. Or the people that still contract HIV why isn’t more done?
160,1650,1259863594470125569,1259870065459150853,"@ESPNNFL @caplannfl It's getting harder to care about what Fauci has to say, the more we learn about him and his connections and his past."
161,1650,1259863594470125569,1259864173930000386,@ESPNNFL Fauci aint got shit to say about when football will start.
164,1650,1259863594470125569,1259899846351192072,@rllama017 @ESPNNFL If we listen to Fauci we won't have anything. More will continue to die from starvation and suicide than this virus ever killed.
166,1650,1259863594470125569,1259865386234843137,"@ESPNNFL That jack wagon can go hide somewhere, he doesn’t know anything!! We’re better off waiting on pigs to fly then to follow his advice"
168,1650,1259863594470125569,1259867269951258625,@ESPNNFL If we listen to this fraud we’re doomed
169,1650,1259863594470125569,1259874321960521730,@roccito33 @ESPNNFL You don't seem very smart.
171,1650,1259863594470125569,1259875110133149697,@hawk_as_weapon @ESPNNFL Yep need herd immunity 👊
178,1650,1259863594470125569,1259880021772173315,@ESPNNFL A freezing hot take..... #dumbass
179,1650,1259863594470125569,1259881642338013185,@ESPNNFL he s s ass
180,1650,1259863594470125569,1259885877976842245,@ESPNNFL @caplannfl If we listen to this modern day Hitler we will never go back to normal. He’s making to much money keeping everyone scared.
183,1650,1259863594470125569,1259953739290591246,@ESPNNFL They are sure of a second wave. We should all behave ourselves and we have to convince the POTUS to pay attention because it is not about him. It is about everyone else.
184,1650,1259863594470125569,1260091758886694913,@ESPNNFL Screw Fauci and his damn plandemic.
185,1650,1259863594470125569,1260236556423565314,"@ESPNNFL Don't all the training camps start in June? Pre-season games start in early August. Seems like everyone is assuming this season will happen, but I'm not so sure"
188,1650,1259863594470125569,1259870316186275841,@THEnick_hermis @ESPNNFL You can hate him but he isn’t wrong. It’s basic epidemiology
190,1650,1259863594470125569,1259866085765103619,"@ESPNNFL STOP LETTING FEAR CONTROL YOU. 

Social distancing was designed to slow down the first wave of cases, not magically end it. We need to now go back to normal with cleanliness, and safety in mind. Unless you're willing to throw away your career."
191,1650,1259863594470125569,1259867008641961984,@ESPNNFL Maybe quit we quit listening to this guy since he’s been wrong on just about every prediction so far
194,1650,1259863594470125569,1259868223325057026,@ESPNNFL @caplannfl This MF don’t know his Ass from a hole in the ground
195,1650,1259863594470125569,1259868382746292230,@ESPNNFL Fuck that guy
197,1650,1259863594470125569,1259871081533337601,"@ESPNNFL This guy needs to move to China and save them from the flu. Here in America we need choices and freedom, not one size fits all thinking and punish everyone for the good of 1%"
198,1650,1259863594470125569,1259873385523425283,@ESPNNFL Fuck this guy!!
199,1650,1259863594470125569,1259875702737944576,@ESPNNFL will somebody put a muzzle on this fuck already. He needs to stay in his lane &amp; realize there is much more to life than living in fear over a virus that primarily affects such a small % of Americans. Tragedy that 80k+ have lost their lives but 30mm+ have suffered great loss too
201,1650,1259863594470125569,1259876794070642689,@ESPNNFL We have not had a 1st wave.  Fauci should be executed for the lies he has espoused over the past 3 months.  He is a complete fraud.
207,1650,1259863594470125569,1259864511122726912,"@jagwires87 @ESPNNFL I'm pretty sure nothing is banned, for one. Also, I'm pretty sure there's zero actual proof that has come from legitimate tests that it's ""the only drug that was working for people."""
208,1650,1259863594470125569,1259866448815697921,@ESPNNFL Yep.. let's shut the country down for a virus that gives u a 99.9% survival rate.. should we be scared of small pox next?? This is retarded! https://t.co/8fE5rVEleg
210,1653,1269671998822604801,1269679197431177216,"@barbmullings As I understand various reports on how the virus works, it survives in the cold, but not the hot. Heat doesn't kill everything. Media keeps reporting as rates of Virus is really increasing in states (Flordia/Texas) that have opened up. Now the Protesting is another thing."
211,1653,1269671998822604801,1269707343161262080,@ACarole BTW 😘 HAPPY Birthday! I just noticed. 🎈🎉💐🎂🎁Go crazy!! Enjoy!! Be safe!! 😷 https://t.co/K0tyzYxY8r
212,1653,1263078067875926022,1263079284811407360,@Megresistor Definitely a failure
213,1653,1262982385588596742,1262984983066447872,@JoeFreedomLove As soon as the Fake News stops running its Chinese Fire Drills
214,1661,1278088358309183489,1278088802532315141,@auxwit @Healthline Yes. I've read about this 1. It allows the user to breath out their respirations.
215,1661,1278088358309183489,1278089729649459200,@slovakheidi @Healthline exactly...you see one run the other way.
216,1661,1268085716967231494,1268085719488098306,"Experts are warning the public against wearing certain types of N95 face masks with front valves.

They say the masks protect the people wearing them but do not stop virus droplets from escaping and infecting others."
218,1663,1259453130892165120,1259460390225928193,@FOX13News MEDIA REFORM! That's what this country really needs!
221,1663,1259453130892165120,1259482172572012545,@FOX13News Barber shops nail salons and gyms need to remain closed because the spread of this virus with those 3 listed is going to spread like wild fire 🔥
222,1663,1259453130892165120,1259487028443516929,@FOX13News Does Fox report anything but fear??
225,1663,1259453130892165120,1259493351193219072,@FOX13News Complete BS
226,1663,1259453130892165120,1259543858976886786,"@FOX13News You know your viewership that has any common sense is over this, and will use said common since to protect themselves and their families while earning a living to support their family! #MoveOn #LetsGetBackToWork"
227,1663,1259453130892165120,1259563338561921034,"@FOX13News This is the perfect example why half of us don't believe the media. Originally they said it did now it doesn't...really?! What about the vaccine they're making, we're supposed to believe it's going to work then people take it, 2-3 yrs down the road we all find out its killing us"
230,1663,1259453130892165120,1259841559257899009,@FOX13News But ultra-violet light does
231,1663,1259453130892165120,1259457656097591298,@FOX13News This just in... It won't stop the flu either...
232,1663,1259453130892165120,1259458337793552395,"@Jfresh9169 @FOX13News Correct, we have vaccines and antivirals for that."
233,1663,1259453130892165120,1259472611085553665,@DustinKeene86 @FOX13News Oh by God it killed Kenny https://t.co/IO53HziAEc
234,1663,1259453130892165120,1259473923411980290,@FOX13News Add Fox under Disney. https://t.co/7ry1kj3yP7
236,1663,1259453130892165120,1259461528325107713,"@FOX13News It kinda seems like social distancing hasn't stopped it either, so try again..."
237,1663,1259453130892165120,1259514174264180739,"@FOX13News This article is a perfect example of the experts opinions changing with the end. I stop listening after months of warnings that masks were useless, only for an about-face once they were all sold out."
238,1663,1259453130892165120,1259460662889197568,"@FOX13News Closing schools is the dumbest thing ever based on the 4 month stats of who is at risk, but hey keep the fear mongering coming plenty of people love it"
239,1663,1259453130892165120,1259479569989394432,@BrianSmitty1715 @FOX13News Shit is just getting worse
240,1663,1259453130892165120,1259454040200667138,"@FOX13News Fear monger, fear monger, fear monger"
241,1663,1259453130892165120,1259459534910820353,@FOX13News Herd immunity is only way. More people will die from sitting on their ass hiding in their homes than this virus. Time to get on with it
242,1663,1259453130892165120,1259461882932613120,@FOX13News Everybody's got Corona doesn't matter who you are where you are how old you are it's all a hoax people just trying to get paid off of this
245,1663,1259453130892165120,1259821002084823040,@FOX13News The news overdid the scare tactics. There are already tons of people walking around without masks because fake news is rampant. Haven't you learned anything?
247,1663,1261467418724990976,1261468115373678593,"@TheWarMonitor Nope, it's hot as hell over here but it ain't stoping"
248,1666,1258481786507714565,1258483273996611589,@Gatekeeper5150 what about masturbation?
249,1666,1258481786507714565,1258486684905361415,@madallen2002 You'd just give it back to yourself I guess lol
251,1666,1258481786507714565,1258525734445805570,@Gatekeeper5150 Wtf
252,1666,1258481786507714565,1258529303429394432,@Gatekeeper5150 Do u wanna tell Tara or should I?
254,1666,1259935028705931269,1259935206431211521,Trabajo científico: https://t.co/29Vto0A3yc
255,1666,1259935028705931269,1259935765628424197,@jorgedotto @businessinsider Excelente ayer tu participacion en el programa de ML
256,1666,1259935028705931269,1260005197901893632,"@jorgedotto @businessinsider Dios quiere que No Doc, pero si así fuera habria que tomar más precauciones y ver de que manera desarrollar una Vacuna que contrarreste este Virus tan dañino para la Humanidad!!!"
257,1666,1259935028705931269,1260052296110612485,"@jorgedotto @businessinsider Y es como obvio Dr. Yo no soy  médico, solo Lic. en Enfermería, pero si se contagia por mucosas, no es tan difícil que se contagie por semen o mucosa genital. Como el SICA. EL SIDA. es mi humilde opinión."
258,1666,1259771643712417792,1261794082923388928,"@WHO @WHOAFRO @WHORwanda @WHOUganda @WHOWPRO 
Would please provide an answer to my question please!  Thanks"
259,1666,1258620954915115011,1258629467611770881,"@Fabulous_Kimmy Semen passes on DNA to children so is evolved for copying whatever is in the body of parents, so we can presume a mother would pass it to a child in the womb thru her placenta."
260,1666,1258620954915115011,1258629767701528582,@SkyHighTower oh my!
261,1667,1258469060884520965,1258609596618493952,"@QasimUzairKhan @Healthline #COVIDisNotFlu 
#ARYNiazi"
262,1667,1265078118278029312,1264748498936672256,you should go ... https://t.co/bePJj4cHZt
263,1667,1265078118278029312,1264905131465768962,@DonCheadle I have an 11 year old son.  Kids thank God are not dying from this...very old people mostly.  He’s going to camp with some safety parameters.  They are formulating plans for the fall and these kids need to go at least part time.  Other countries have shown how to do it safe.
264,1667,1265078118278029312,1264912059881357314,@ParkMikep0224 @DonCheadle Kids are dying from this. They are tracking it now. In DC we have multiple cases of kids in Children’s hospital testing positive for an illness that is related to Covid and they are now seeing deaths. But you can risk your child if you want to. I won’t. https://t.co/3SyCjUqJ1G
265,1667,1265078118278029312,1265032195674120193,@DCDiva28 @DonCheadle How is this any different then a bad strain of the flu for kids?  Answer is it isn’t....  More dangerous for my son to ride his bike or go swimming or skiing...and will keep doing all those things too.
266,1667,1265078118278029312,1265082106532806658,@Fredtimbo @DCDiva28 @DonCheadle I said for kids dude.
268,1667,1260247727763525632,1260232654395518981,"Sen. Rand Paul returns to question of sending kids back to school and points to the low mortality rate among young people 
Dr. Fauci: ""We better be careful about this…especially about children…. [and not assume] that children are completely immune to the deleterious effects."" https://t.co/eilzJlAbzI"
