category,text
FAKE,"@NJSenatePres @BioNJ_Org Shanghai Government Officially Recommends Vitamin C for COVID-19 - by Andrew W. Saul 

(1) Dosage recommendations vary with severity of illness, from 50 to 200 milligrams per kilogram body weight per day to as much as 200 mg/k"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 by Andrew W. Saul  
FAKE,"THIS GOVERNMENT DONT GIVE 2 FUCKS IF WE LIVE OR DIE DURING THIS PANDEMIC SO WE NEED TO INFORM EACH OTHER SO PLEASE READ THIS LINK BECAUSE THIS JUST MIGHT SAVE YOUR LIFE Shanghai Government Officially Recommends Vitamin C for COVID-19
"
FAKE,"THIS CONSERVATIVE GOVERNMENT DONT CARE AT ALL WHETHER WE LIVE OR DIE DUE TO CORONAVIRUS SO WE NEED TO INFORM EACH OTHER SO PLEASE READ THIS FUCKIN LINK BELOW BECAUSE IT JUST MIGHT SAVE LIVES. Shanghai Government Officially Recommends Vitamin C for COVID-19
"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 #VitaminC  
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"@HoracioFranco Question and Answer session about Vitamin C and Covid-19


Shanghai Government Officially Recommends Vitamin C for COVID-19

"
FAKE,@crabb_vicki @djrazorgirl @BeckyJohnson222 @KStateTurk @ChrisJohnsonMD @mcfunny @SMcwoof @wakeup89427666 @RisetteMD @TakeThatCDC @regina1775 @immunotoxPhD @ljpizzo @GeoffSchuler @chaoticsx2 @onevaxxednurse @WendyOrent @CanuckistanD @_mamadeb @Charbrevolut
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 Coronav...  via @YouTube

@RandPaul for your own safe recovery, please take notice of the protocol and its success... 
and total safety
THEN
@POTUS
why no word about this FDA CLINICAL TRIAL?"
FAKE,"@realDonaldTrump FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Feb 21, 2020

Three Intravenous Vitamin C Research Studies Approved for Treating COVID-19  

Shanghai Government Officially Recommends Vitamin C for COVID-"
FAKE,"@realDonaldTrump Expert consensus on comprehensive treatment of coronavirus disease in Shanghai 2019


Shanghai Government Officially Recommends Vitamin C for COVID-19
"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"@HLGatell @MayaSaloma Shanghai Government Officially Recommends Vitamin C for COVID-19



 "
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19  
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 - Murray Avenue Apothecary - Blog 
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19  #coronavirus
 "
FAKE,"#CoronaVirus #corona
Shanghai Government Officially Recommends Vitamin C for COVID-19 "
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19  #coronavirus #Trump #StayAtHomeChallenge #cureforcoronavirus #VitaminCtreatsCoronavirus
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19
#Corona
"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,For anyone who says vitamin C is a waste of time: Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"""Shanghai Government Officially Recommends Vitamin C for COVID-19""

#covid19

"
FAKE,"@kurawa Shanghai Government Officially Recommends Vitamin C for COVID-19

 "
FAKE,@AustinChronicle Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,@austintexasgov Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19...
FAKE,"@ASlavitt What you should be doing is getting in on the Vitamin C study that China and North Korea are doing - and it's working!  

Shanghai Government Officially Recommends Vitamin C for COVID-19 "
FAKE,"@CNN *cough cough* 
Shanghai Government Officially Recommends Vitamin C for COVID-19

"
FAKE,@BrianBrackeen FYI Shanghai Government Officially Recommends Vitamin C for COVID-19.  I wish their was a way to break the truth.  Load my friend.  Ive been on vitamin c since 2010.  Checkout Riordan clinic
FAKE,@drvyom Shanghai Government Officially Recommends Vitamin C for COVID-19
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 #COVID19  
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19

- intravenous vitamin C for treatment 
- oral vitamin C for prevention 

#COVID19 "
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19

"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19  via Vital Health 
FAKE,"Link artikel terkait VitC pd treatmen Corona bisa cek 

Shanghai Government Officially Recommends Vitamin C for COVID-19 "
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
"
FAKE,"@WesSmith123 It's already being done:  Shanghai Government Officially Recommends Vitamin C for COVID-19
"
FAKE,"@GabiMccauley Shanghai Government Officially Recommends Vitamin C for COVID-19
"
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19

"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 by Andrew W. Saul,Editor-in-C "
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Earlier #HFAorg Tweeted the potential benefit of #VitaminC wrt #COVID-19. Now the Shanghai Government Officially Recommends Vitamin C for COVID-19. Find out about its recommended doses and methods here: #HFA #HealthForAll 
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
"
FAKE,"@aotxotorena Shanghai Government Officially Recommends Vitamin C for COVID-19
"
FAKE,"Les vengo diciendo.... mira @LaSantaMarian a comprar Supradyne ya! 
Shanghai Government Officially Recommends Vitamin C for COVID-19 "
FAKE,"@tomhanks FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
 "
FAKE,"@tomhanks FOR IMMEDIATE RELEASE from Shanghai Government:
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
 "
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19. @trvrb  
FAKE,IV vitamin C infusions.   Shanghai Government Officially Recommends Vitamin C for COVID-19.  
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 #coronavirus  
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 

Indian #gooseberry is the richest source after lemon and oranges."
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"Coronavirus update. 
Shanghai Government Officially Recommends Vitamin C for COVID-19

 "
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 Coronav...  via @YouTube
FAKE,"#deadlinewh #inners
Shanghai Government Officially Recommends Vitamin C for COVID-19 -  via @shareaholic"
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 Coronav  via @YouTube

THIS IS TRUTH #CoronaVirus #Covid-19"
FAKE,This is a measure that needs to be adopted around the world but will be opposed by the drug companies and by the largely brainwashed health care community in North America. Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE, Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"""high amounts of intravenous vitamin C
50 to 200 milligrams per kilogram body weight per day
200 mg/kg/day""
Shanghai Government Officially Recommends Vitamin C for COVID-19 "
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 

#HighDoseVitaminC #Cure #CoronavirusOutbreak 

US GOV denies Vit C cure"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 

"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19  #CoronaVirus #Covid19
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19  #COVID19 #VitaminC
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19  
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"US government/ media still ignoring
Shanghai Government Officially Recommends Vitamin C for COVID-19 "
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"@gmanews @allangatus @dzbb FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,@Stobbzy @Look1nTheMist @Jordan_Sather_ Here's another cure barely being reported on  - but it is helping in China - More links at the bottom of the article - Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19  via @wakingtimes
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19  
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19  via @wakingtimes
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C forCOVID-19  
FAKE,"Shanghai Government Officially Recommends Vitamin C for #COVID-19
by Andrew W. Saul
"
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19

The government of Shanghai, China has announced its official recommendation that COVID-19 should be treated with high amounts of intravenous vitamin C. "
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19 High does of intravenous Vitamin C seems to help Coronavirus, so I say increase your intake of C and eat oranges and cranberry juice to prevent sickness.  "
FAKE,"I've used large doses of vitamin C to get rid of the flu many times, and it's always worked for me.  

""Shanghai Government Officially Recommends Vitamin C for COVID-19""

"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 - 
FAKE,"VITAMIN C TO COMBAT COVID-19

FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
"
FAKE,"FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020

Shanghai Government Officially Recommends Vitamin C for COVID-19

by Andrew W. Saul

"
FAKE,"Breaking 

Shanghai Government Officially Recommends Vitamin C for COVID-19 "
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19   
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"""Shanghai Government Officially Recommends Vitamin C for COVID-19""

"
FAKE,"@realDonaldTrump Shanghai Government Officially Recommends Vitamin C for COVID-19

Written by Andrew W. Saul

(OMNS Mar 3, 2020) The government of Shanghai, China has announced its official recommendation that COVID-19 should be treated with high amounts "
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 #cdnpoli #recovered 
FAKE,"@EstebanOrtizMD FOR IMMEDIATE RELEASE 
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
(OMNS Mar 3, 2020) The government of Shanghai, China has announced its official rec"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 #science  #AI #ML #IoT #Blockchain #FutureTech #Analytics #Robotics #FutureofWork #DeepLearning #ArtificialIntelligence #Robots #MachineLearning
FAKE,"Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 Coronav...  via @YouTube
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19


"
FAKE,"@EstebanOrtizMD doctor sus comentarios a esto:
Shanghai Government Officially Recommends Vitamin C for COVID-19
"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"@CarlosVerareal FOR IMMEDIATE RELEASE 
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
(OMNS Mar 3, 2020) The government of Shanghai, China has announced its official rec"
FAKE,"@lindaguaman FOR IMMEDIATE RELEASE 
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
(OMNS Mar 3, 2020) The government of Shanghai, China has announced its official recomm"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"All over 60 should take vitamin C!

Shanghai Government Officially Recommends Vitamin C for COVID-19

 "
FAKE,"Don't pick on your devoted husband, take your vitamin C.

Shanghai Government Officially Recommends Vitamin C for COVID-19

 "
FAKE,"Substantially incorrect.  Vitamin C will not prevent COVID-19 but it will help you deal with it.

Shanghai Government Officially Recommends Vitamin C for COVID-19

 "
FAKE,"If quarantined, stay home, take Vitamin C, watch netflix.  Chill.

FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020

Shanghai Government Officially Recommends Vitamin C for COVID-19



 "
FAKE,"Take your vitamin C.  ALL health careworkers should take at least 1000mg per day.  As should anyone 60 or over.



FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020

Shanghai Government Officially Recommends Vitamin C for COVID-19 "
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19

by Andrew W. Saul
"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 #coronarovirus #covid19 #VitaminC @CDCgov @drsanjaygupta @andersoncooper  
FAKE,"@urbanx_f @xileenie Shanghai Government Officially Recommends Vitamin C for COVID-19

"
FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19

"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 
FAKE,"some good news from China! Praise God! 
Shanghai Government Officially Recommends Vitamin C for COVID-19 "
FAKE,"Shanghai Government Officially Recommends Vitamin C for #Covid_19 
"
FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19  
FAKE,"@JodieMoss76 @Acosta @PressSec Or what about Sean Hannity Fox News he also claimed he never called the coronavirus hoax, but then again he said, ""Let's bludgeon Trump with this corona-hoax"" here's the video..
"
FAKE,"@DustinSkenando @Lorrie33748117 @CJMbolo @NotWoke2Real @RepAdamSchiff @Google @YouTube @Twitter Deplorables have a low level of literacy. They do not believe in science, medicine, and facts. They're still holding on to the coronavirus hoax their liar in c"
FAKE,"@JoeySalads @elonmusk Follow me if you Support Trump,
I expose the coronavirus hoax daily!

Text me for Covid-19 Updates!
917-540-8768

 For Real News Subscribe to my Daily Podcast"
FAKE,The Coronavirus Hoax Connection To Kobe Bryant &amp; Celebrities Exiting The World Stage ExposedMIRROR  #BitChute
FAKE,"NO ONE IS STEALING TRUMPS REELECTION! TRUMP IS GIVING IT AWAY ON A SILVER PLATTER WITH HIS STUPID TWEETS AND THE CORONAVIRUS HOAX!
VOTE BLUE ALL THE WAY! "
FAKE,@realDonaldTrump Just Iike the coronavirus hoax?
FAKE,"The Coronavirus Hoax &amp; The White Horse Symbolism Exposed
"
FAKE,"As the #coronavirus #hoax rages, the #hospitals are empty.


#CoronavirusPandemic #COVID19 #FlynnExonerated #Trump #CoronaHoax #hoaxvirus #itsgonnabemay #ThisMorning #Breaking #CoronaCrisis #ExtendTheLockdown #lockdown #WHO #FireFauci #ScamAlert #Gates"
FAKE,The #coronavirus hoax 
FAKE,@realDonaldTrump You mean plead guilty and get convicted? Did the Flynn hoax bring the CoronaVirus hoax?
FAKE,CALIFORNIA DOCTORS OBLITERATE THE CORONAVIRUS HOAX 
FAKE,People are saying that too many have politicize the coronavirus are we talking about trump the architect of the coronavirus hoax by Democrats to keep Trump from getting reelected? Not to mention false and misleading statements to ingest disinfectant or missuse of ultraviolet rays 
FAKE,"@mitchellvii Trump trusted Fauci over the Coronavirus hoax ( like YOU said) and destroyed the economy over his stupidity, Im sorry Bill, but he is done and is unfit to lead....he destroyed his chances by destroying America over his ignorance "
FAKE,"Cant forget whats turning out to be the the greatest of all hoaxes, the Coronavirus Hoax "
FAKE,"@NYDailyNews @secupp Why are conservatives sex perverts?This is a distraction started and promoted by Fox Propaganda Network (FPN) after they lost the economy and DOW argument. Before this, it was the Socialism menace, the coronavirus hoax, the impeachmen"
FAKE,The Coronavirus Hoax - LewRockwell 
FAKE,"@realDonaldTrump WTF SERIOUSLY, You are going to go there. You SAID IT WAS A HOAX. You said the dems couldn't remove you from office via your impeachment, so they came up with the coronavirus hoax. STOP LYING. We have the video of you joking about it at y"
FAKE,@dbongino You forgot the coronavirus hoax.
