category,text
REAL,What are the disinfectants recommended for environmental cleaning in healthcare facilities or homes housing patients with suspected or confirmed 2019-nCoV infection?
REAL,How long the 2019-nCoV can survive on a dry surface?
REAL,Is there a special procedure regarding waste produced by patients with suspected or confirmed 2019-nCoV?
REAL,Are there special procedures for the management of bodies of persons who have died from 2019-nCoV?
REAL,Is there a model for setting up an isolation ward and types and products and health requirements?
REAL,Can chlorine solutions also be used?
REAL,What is physical activity?
REAL,Why do we need it?
REAL,How much physical activity is recommended?
REAL,So how do I stay safe while exercising in COVID-19?
REAL,How do I stay active in and around the home?
REAL,How many malaria-affected countries have reported cases of COVID-19?
REAL,Should core malaria vector control interventions be maintained in view of the rapid global spread of COVID-19?
REAL,Should WHO-recommended preventive therapies be maintained in sub-Saharan Africa?
REAL,Are there any changes to WHO guidance with respect to malaria diagnosis and treatment?
REAL,What additional special measures may be needed in the context of COVID-19?
REAL,Why is WHO particularly concerned about the spread of COVID-19 in malaria-affected areas?
REAL,What are the key considerations for countries that are working to eliminate malaria or prevent re-establishment of transmission?
REAL,Have there been disruptions in the global supply of key malaria-related commodities as a result of the COVID-19 pandemic?
REAL,What is WHO doing to support malaria-affected countries in the context of COVID-19?
REAL,What is WHOs position on the use of chloroquine and hydroxychloroquine in the context of the COVID-19 response?
REAL,Are people living with HIV at increased risk of being infected with the virus that causes COVID-19?
REAL,Can antiretrovirals be used to treat COVID-19?
REAL,Can antiretrovirals be used to prevent COVID-19 infection?
REAL,What studies on treatment and prevention of COVID-19 with antiretrovirals are being planned?
REAL,What is WHOs position on the use of antiretrovirals for the treatment of COVID-19?
REAL,What is WHOs position on use of corticosteroids for the treatment of COVID-19?
REAL,"If countries use antiretrovirals for COVID-19, are there concerns about treatment shortages for people living with HIV?"
REAL,How do we ensure human rights and reduce stigma and discrimination?
REAL,How can programmes assure continued access to HIV services?
REAL,What is the role multi-month prescriptions and dispensing for antiretrovirals and other medicines?
REAL,Can pregnant or postpartum women living with HIV transmit the COVID-19 virus to their unborn child or infant?
REAL,Should pregnant and breastfeeding women living with HIV with COVID-19 and their newborns be managed differently?
REAL,Are pregnant women at higher risk from COVID-19?
REAL,Im pregnant. How can I protect myself against COVID-19?
REAL,Should pregnant women be tested for COVID-19?
REAL,Can COVID-19 be passed from a woman to her unborn or newborn baby?
REAL,What care should be available during pregnancy and childbirth?
REAL,Do pregnant women with suspected or confirmed COVID-19 need to give birth by caesarean section?
REAL,Can women with COVID-19 breastfeed?
REAL,Can I touch and hold my newborn baby if I have COVID-19?
REAL,I have COVID-19 and am too unwell to breastfeed my baby directly. What can I do?
REAL,How are COVID-19 and influenza viruses similar?
REAL,How are COVID-19 and influenza viruses different?
REAL,What medical interventions are available for COVID-19 and influenza viruses?
REAL,How should I wash fruit and vegetables in the time of #COVID19?
REAL,How can I grocery shop safely in the time of #COVID19?
REAL,Can #COVID19 be spread through coins and banknotes?
REAL,What can I do to protect myself from #coronavirus?
REAL,Could #ibuprofen worsen disease for people with #COVID19?
REAL,Is wearing rubber gloves while out in the public effective in preventing the new coronavirus infection?
REAL,How should I greet another person to avoid catching the new #coronavirus?
REAL,Should I avoid shaking hands because of the new #coronavirus?
REAL,How are #COVID19 & influenza viruses different?
REAL,How are #COVID19 & influenza viruses similar?
REAL,What can I do to protect myself from #COVID19?
REAL,Should I wear a #mask to protect myself from #2019nCoV?
REAL,How long does #2019nCoV survive on surfaces? 
REAL,Can #2019nCoV be caught from a person who presents no symptoms? 
REAL,Can the #2019nCoV be transmitted from person to person?
REAL,How does #2019nCoV spread? 
REAL,Who is at risk of developing severe symptoms from #2019nCoV? 
REAL,Who can catch the #2019nCoV? 
REAL,How dangerous is the #2019nCoV? 
REAL,Can regularly rinsing your nose with saline solution help prevent infection with #2019nCoV?
REAL,Can gargling mouthwash protect you from infection with the #2019nCoV?
REAL,Can eating garlic help prevent infection with #2019nCoV?
REAL,Is it safe to receive a letter or a package from China?
REAL,Do vaccines against pneumonia protect you against #2019nCoV?
REAL,How are people appointed to the expert advisory panel of the International Health Regulations Emergency Committee?
REAL,How are the members of an International Health Regulations Emergency Committee chosen?
REAL,Who are the members and advisers of the International Health Regulations Emergency Committee on the new #coronavirus (2019-nCoV)?
REAL,Who are the members of an International Health Regulations Emergency Committee?
REAL,How does the International Health Regulations Emergency Committee work?
REAL,What are the International Health Regulations?
REAL,Are there any specific medicines to prevent or treat the new #coronavirus (2019-nCoV)?
REAL,Can pets at home spread the new #coronavirus (2019-nCoV)?
REAL,"Does the new #coronavirus (2019-nC0V) affect older people, or are younger people also susceptible?"
REAL,Are antibiotics effective in preventing and treating the new #coronavirus (2019-nCoV)?
REAL,Is there a treatment for a novel #coronavirus infection?
REAL,What are the symptoms of #coronavirus infection?
REAL,What is a novel #coronavirus?
REAL,What is a #coronavirus?
REAL,There are currently no drugs licensed for the treatment or prevention of COVID-19
REAL,Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19
REAL,COVID-19 IS NOT transmitted through houseflies
REAL,Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous
REAL,"Drinking methanol, ethanol or bleach DOES NOT prevent or cure COVID-19 and can be extremely dangerous"
REAL,5G mobile networks DO NOT spread COVID-19
REAL,Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19)
REAL,You can recover from the coronavirus disease (COVID-19). Catching the new coronavirus DOES NOT mean you will have it for life.
REAL,Being able to hold your breath for 10 seconds or more without coughing or feeling discomfort DOES NOT mean you are free from the coronavirus disease (COVID-19) or any other lung disease.
REAL,Drinking alcohol does not protect you against COVID-19 and can be dangerous
REAL,COVID-19 virus can be transmitted in areas with hot and humid climates
REAL,Cold weather and snow CANNOT kill the new coronavirus.
REAL,Taking a hot bath does not prevent the new coronavirus disease
REAL,The new coronavirus CANNOT be transmitted through mosquito bites.
REAL,Are hand dryers effective in killing the new coronavirus?
REAL,Ultra-violet (UV) lamps should not be used to disinfect hands or other areas of your skin
REAL,How effective are thermal scanners in detecting people infected with the new coronavirus?
REAL,Do vaccines against pneumonia protect you against the new coronavirus?
REAL,Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?
REAL,Can eating garlic help prevent infection with the new coronavirus?
REAL,"Does the new coronavirus affect older people, or are younger people also susceptible?"
REAL,Are antibiotics effective in preventing and treating the new coronavirus?
REAL,Are there any specific medicines to prevent or treat the new coronavirus?
