category,text
REAL,@Unlocked_UK_ Only Paedophiles voting yes ..
REAL,@Unlocked_UK_ @MartinDaubney  
REAL,@Unlocked_UK_ @MartinDaubney They should have to wear a mask walking to their next class or in halls etc. inside the classroom..no
REAL,@thatsmanderley @BorisJohnson This has gone beyond a joke.
REAL,"@thatsmanderley @allisonpearson @BorisJohnson Firstly, schools have ZERO authority to tell you what to do outside of school premises/hours... secondly, ALL parents from these schools need to get together as a collective &amp; remove the kids from school t"
REAL,"@thatsmanderley @BorisJohnson What on earth is this world coming too, absolutely ridiculous "
REAL,@thatsmanderley @BorisJohnson My girls school said its up to us if under 11.. but by how the email was worded it was very pro .. when my girls turn 11 next year it be still a no from us !
REAL,"@thatsmanderley @allisonpearson @BorisJohnson All it will take is a clear concise and broadly publicised information about their ineffectiveness (and potential harms), and I imagine all this will disappear very quickly."
REAL,"@thatsmanderley @BorisJohnson Ours, that you have, is in a low transmission area.  Why indeed. Walking to school - is not even within their remit to dictate is it."
REAL,@thatsmanderley @spiderweb945 @BorisJohnson Our kids should be breathing in fresh air walking to schools.Why would parents let this happen?I am in an area of low cases and yet my kids have got to wear them at school even though Boris said only in Lockdown
REAL,@thatsmanderley @BorisJohnson School in Christchurch is insisting on masks for all .. ALL DAY.. including classrooms. I hope they will be taking full responsibility for any health problems caused to pupils.
REAL,"Obviously all children are different and some simply wont be able to wear a mask - which is fine. But if were going to bring very young children on very crowded modes of transport- their safety and the safety of others should be prioritised, even if they get upset for a while"
REAL,"@Clarabkelly With all the will in the world, and with 13 years experience  working with children, I can just about convince my 4 year old to wear clothes."
REAL,"@Clarabkelly because forcibly covering a toddler's mouth and nose is likely to cause them a lot of distress, especially when they don't and can't understand the reason for it."
REAL,@eoinmauricedaly @Clarabkelly also in general I guess their coughs/sneezes/breathing is below the level of other people's faces so less likely to go on them
REAL,@Clarabkelly Everyone should wear a mask. Children in other countries do.
REAL,"@DrMaireadDB @Clarabkelly In France, it's mandatory for children over 11 and in Spain for children over 6. I doubt there is anywhere that legally requires the toddler that Clara is so disgusted by to wear a mask."
REAL,@Clarabkelly Honestly...mine wear masks in my effort to reduce the amount of filthy looks they get when out and about.
REAL,"@minecraftingdad No
No
Yes
Likely"
REAL,"@minecraftingdad Masks are necessary it needs to become more normal and acceptable to wear them I have lung issues so I do struggle so only go out when necessary. Remember, some do struggle with masks the deaf &amp; disabled community many have invisible "
REAL,"@minecraftingdad No 

No please wear one 

Yes definitely 

Hopefully the pandemic will end soon so the necessity to wear them will end. But since Ive gotten used to wearing a mask it wouldnt be so bad to wear one all the time for the sake of other "
REAL,"@minecraftingdad 1 - No
2 - No, it does PO me when I see people refusing to wear them or pretending they can't
3 - yes, but schools should opt for online learning rather than in person.  
4 - Works for other countries so why not?!?!"
REAL,"@minecraftingdad No
No
Yes 
No"
REAL,"1. No
2. No, please do
3. Yes
4. Hopefully

Masks are a great tool to help stop the spread of flu, COVID, and other airborne issues.  While I don't like masks, I have accepted they are necessary and useful.  

I also care about you, and if I was sick, my mask protects you."
REAL,This is particularly important for adults working with children who may have close contact with children and one another. 
REAL,@juneshannon @WHO 2 Fabric masks from a killer virus  its laughable
REAL,@EwellGregoor That's where it's going I reckon
REAL,@EwellGregoor Cigarettes and alcohol have killed millions....
REAL,@KyHehe aww where did you get her mask?
REAL,@katienotwiener Maybe get her to 'practice' if you want her to wear it but don't push it! :)
REAL,"@katienotwiener You can always try. Cubcoats makes good ones, and K does pretty well with his. He likes that we both wear them when we go places."
REAL,Thanks all for voting
REAL,"Dr Tam ""They will be coming out with guidance"" (I believe this was in reference specifically to use of masks in schools).
Dr Tam goes on to reiterate the need to ALSO physically distance. She also cautions that this guidance will evolve, as conditions evolve"
REAL,"At one point in the press briefing, I recall Dr Nooj answering a question from a reporter, with a reminder that they (GoC #COVID19 officials) have to coordinate with the premiers - (the premiers decide the details &amp; have final say). 

note: my summary for Dr Nooj, not quoting"
REAL,@KathrynMathias1 Had a conversation w/my granddaughter in gr 2 and shes quite willing to. But now that its not mandatory for under gr 4 Im sure she only will if others in her class do. I wish it was mandatory for all and then modify as necessary.
REAL, 
REAL,"@TCurreyUCF I babysit my niece and nephew and my sister (a doctor) has all the neighborhood kids masked up. If any of them break protocol, shes texting the parents. Kids dont go inside each others houses. Otherwise, the masks dont get in the w"
REAL,@BrujahP That I shall play but kids wearing masks are they our new overlords?
REAL,"Like, there are PEDOS trying to claim PEDOPHILIA as a sexuality??? And youre using the suffering of children to take political jabs at people? When actually saving the children IS not and WILL not be treated as politics??"
REAL,"Like, people will talk about how there are pedophile celebrities, which is true, and then end it with yeah, but those liberals choose to ignore it HUH????? Liberal, conservatives, republican, Democrat, independent you should be able to know whats wrong."
REAL,"So, yeah, lets save the children from evil people in this world. Lets stop pushing these children to the back burner just for politics. "
REAL,@MeineStephanie @ETFOeducators Such a stressful time for everyone. Decisions will likely change daily.
REAL,"@azninsect I would argue at least over why theyre not. Otherwise, Id hate to think you would think that for me too"
REAL,"@TrueAntitonic There's a difference between those who *aren't* wearing a mask, vs someone who *won't* wear one. One has already put forward bad arguments. 

I'm not accosting you because I don't know what your reasons are. I just want those reasons to be "
REAL,Can we make a plexiglass wall for teachers to be safe while teaching so they can remove the mask in the classroom? Or something along those lines?   #Minnesota #Teachers #Children
REAL,"More info from @lethnewsnow here: 
"
REAL,"@VeronicaEpi I'm doing it with my 3yo. We are lucky in California they can play outside a lot.

 Classes that small is a very good sign. All comes down to community prevalence and how much you trust the evil to use masks, good cleaning, etc."
REAL,"@VeronicaEpi I offered to buy them all faceshields to use, still waiting on response"
REAL,@ArlenaRio Children have 0% chance of dying from COVID19.  We're teaching them to conform mindlessly to authority.
REAL,@mpellatt @fredsirieix1 That good ? 
REAL,@fredsirieix1 Zero?
REAL,@fredsirieix1 Can I push it and say minus?
REAL,@fredsirieix1 Well we have the most tracers in the world 1 per 3000 people so you'd hope it would be quite good. Australia for eg. 1 per 300000 people
REAL,@kowalski79 @fredsirieix1 If theyre not doing anything then it doesnt matter how many you have.
REAL,@mbarnbrook @fredsirieix1 Im sure you can enlighten us Martin.
REAL,@fredsirieix1 As Ramsay would say Fred disgusting
REAL,@fredsirieix1 There needs to be a system in place in order to rate it
REAL,@hardboiled2006 I think youre being over generous with your score there.
REAL,"@fredsirieix1 We have no idea so 4/10, work to do."
REAL,@fredsirieix1 No one knows 2
REAL,@fredsirieix1 Negative 5
REAL,@fredsirieix1 minus 10
REAL,@fredsirieix1 Next to useless.  Maybe a 1 or 2 if being generous.
REAL,"@fredsirieix1 The same as the rest of the government response to the pandemic, shambolic."
REAL,@fredsirieix1 Can you give a minus I have had a text but havent even been in that area in my life 
REAL,@fredsirieix1 1-10 do it more likely
REAL,@fredsirieix1 -20.
REAL,@fredsirieix1 around minus 22.8
REAL,@fredsirieix1 0
REAL,"@fredsirieix1 How good is it very much depends on who is answering the question. Objectively its OK, probably a 5 or 6, but getting worse. If youre in government it is World Beating. Unfortunately that world is Waynes"
REAL,"@fredsirieix1 I'd say about a 5.5 based on the fact that they only manage to contact, based on most recent figures I saw, 55% of the people they want to isolate. Thats 45% not isolating and moving around without knowledge that they MAY be carrying the vir"
REAL,"@fredsirieix1 Crap! My partner works for the nhs, someone in his team tested positive on Tuesday, all the team have been told by management to go home (today) no contact from anyone. The test was Tuesday so you would think some contact would have been mad"
REAL,@fredsirieix1 Im sorry but any system that depends on the public to provide the necessary information cant be that great
REAL,@fredsirieix1 1. And thats being generous
REAL,"@fredsirieix1 When we were given the chance to be tested at the huge drive-in centres, they stood largely empty. I passed Heathrow, Chessington, and Twickenham Stadium back in early June and they were like ghost towns. So people cant moan now."
REAL,@fredsirieix1 What system? The one they launched on the Isle of Wight or the one developed by Cummings mate?
REAL,@fredsirieix1 Zero
REAL,"@fredsirieix1 We went for a meal in a pub, our details were taken during the online booking, lovely meal. Day after had email saying they were sorry we decided not to come   presume we won't be contacted then if someone has covid!"
REAL,@fredsirieix1 Must be pretty bad considering there doesnt seem to be any encouragement to register if you have symptoms but havent been tested? That means loads of people having it without anyone knowing that they have...
REAL,"@fredsirieix1 Fred, were fucked mate !"
REAL,@fredsirieix1 We have been in wales all week and traced in all places. So its been good!
REAL,"@fredsirieix1 Hi,My mate lost his BEAUTIFUL DAUGHTER to a BRAIN TUMOUR-Aged 15.If i send a wristband,could you wear it for a pic please?"
REAL,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn This is absolutely shocking but not at all surprising and here we are sending our children in to school in 2 weeks with little to no social distancing.
REAL,"@illonaduffy @Martina03123661 @HSELive @DonnellyStephen @ronan_glynn This is an outlier probably, but not at all atypical of the response capacity of the Irish system.

It is not fit for purpose for Irish school reopening, which UK research suggests will "
REAL,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn And no presser today? Do mushrooms catch Covid?
REAL,@illonaduffy @ciarakellydoc @HSELive @DonnellyStephen @ronan_glynn Another issue is that people get the tests when they enter a hospital for treatment but dont get the results before they leave. 2 people I know (and have been around) got their results 2 d
REAL,@nkeegan @illonaduffy @ciarakellydoc @HSELive @DonnellyStephen @ronan_glynn They should be getting swabbed a couple of days BEFORE entering hospital (for electives etc). They certainly chase up Covid results in my place before starting any surgery/ treatm
REAL,@AndyMcCourt32 @illonaduffy @DrZeroCraic @HSELive @DonnellyStephen @ronan_glynn And instead we have Gabriel Scally blaming pubs and suggesting tighter restrictions when meat plants and DP centres along with slow test turnaround and failures in test and tr
REAL,"@illonaduffy @ciarakellydoc @HSELive @DonnellyStephen @ronan_glynn Theyve had months to organise themselves, Im so disappointed. Test test test is what weve been told since day 1."
REAL,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn A family member had 9 days between the call to his GP (6 days waiting for a test, further 3 to results)and a thankfully negative test result. The significant delay meant that another family member who wa"
REAL,"@MuriosaP @illonaduffy @HSELive @DonnellyStephen @ronan_glynn When was that and where?

My brother had his test within 24 hours and results within 3 days in Galway back in April.

At that time, people in Dublin and Limerick were waiting 11+ days for resul"
REAL,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn God 
REAL,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn System must be overloaded in certain parts of country Illona - I had GP call back &amp; test completed same day and result by text next day! In Longford/Mullingar within the last week! 
REAL,@denisecanavan @illonaduffy @HSELive @DonnellyStephen @ronan_glynn Thats been my experience. In broad terms 1 day from referral to swab and  1 day from swab to results.
REAL,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Minister said this morning community testing delays being reviewed. Didnt mention tracing delays. Not sure theres public stats on close contact tracing
REAL,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn I have been tested three times not once was I contact traced.....what contact tracing?
REAL,"@illonaduffy @McNiffecent @HSELive @DonnellyStephen @ronan_glynn Hopefully an aberration. I had fast GP callback, next day test and result within 2 days despite it being a weekend. Result this morning - negative."
REAL,"@FreudianSlip3rs @illonaduffy @HSELive @DonnellyStephen @ronan_glynn I don't think you can even get tested by vhi or Laya, a GP must send you to get a test, I rang on a Friday, had test in Saturday and results Monday all very efficient 2 weeks ago"
REAL,@illonaduffy @ciarakellydoc @HSELive @DonnellyStephen @ronan_glynn A dearth of leadership
REAL,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Hi Illona, could you follow me so I can send you a DM? Thanks!"
REAL,"@illonaduffy @DrZeroCraic @HSELive @DonnellyStephen @ronan_glynn When did she request the test? Self isolating for the 7days she was symptomatic? Given that not even one working day has passed since her positive test, and that she has been self isolating "
REAL,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn May as well be in the USA ffs
REAL,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Pal tested on Sat morning , results through yesterday evening. That was Shelbourne Road. She was leader in a kids camp and no symptoms but was in company of positive case. Negative result, thankfully"
REAL,@AnkhMorporker @HSELive @DonnellyStephen @ronan_glynn She will require a 2nd test as do all close contacts
REAL,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn My brother has autoimmune dis. Referred 4 test mid March, waited 10 days 4 test, still waiting 4 result! His wife was ref'd 5 days after him, tested her 3 days latr (but not him despite it being done in "
REAL,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Have seen big delay (1 week) in testing here for very close contacts of a positive case from kildare meat factory.  Understand they had to ramp up v quickly but doesn't inspire confidence that they are a
REAL,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Also, according to the HSE they went live with a new system yesterday for those that have still to get a result for test.
I know 2 from one household now on day 8 waiting for results"
REAL,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Why did the govt keep talking so confidently and heroically about all the testing we'd do, if this is what the outcome basically looks like. Why is it so hard to sort, in a situation like this?"
REAL,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn There is obviously a serious gap in testing and tracing which could allow community transmission. Hope HSE will  take it seriously.
REAL,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Could be wrong but thought close contact tracing had been abandoned?
REAL,"@illonaduffy @theNSMonaghan @HSELive @DonnellyStephen @ronan_glynn why did she have to wait so long for a test there is no delay with that as far as I know ,did she ring up once displaying symptoms"
REAL,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Use the private clinic code Blue result in 12 hours . Amazing service in Glasnevin Industrial estate. Its 232. My family member used it and was very impressed .
REAL,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn I'll live my life doctor, thanks. Please don't scare your patients to death. There are plenty of other things they can die of, including stress and loneliness."
REAL,@k11s__ Turning people on each other. It's working.
REAL,@k11s__ Second one
REAL,"@k11s__ @StrayanDrongo Nailed it  

They will be held to account!"
REAL,"@k11s__ You just know all the sheeple out their ah w the masks as their almighty saviour. 
Theyre not interested in how the the disease is being spread."
REAL,@k11s__ Its both actually!
REAL,@k11s__ Both. Two wrongs don't make a right.
REAL,@k11s__ Well Said
REAL,"@k11s__ Oh, and Kane, dont bother piling-on me, Im not interested. If you have something of note to say, I will listen."
REAL,"@k11s__ Youre right, but its easy just to mask up to allow the real problem to be even more exposed when it shows to be doing not much at all."
REAL,@mrmisthios @k11s__ Wearing masks can do more harm Ryan good. 
REAL,@k11s__ U ar teh dummest kunt orn twetter
REAL,"@k11s__ The biggest threat is people refusing to take personal responsibility &amp; expecting govt to fix everything. Its a global pandemic. Park the politics &amp; conspiracy theories. Encourage people to look after themselves, supported by services &"
REAL,@k11s__ I agree 
REAL,@k11s__ You have to ask what this is all for everyone ridiculed Sweeden yet there deaths of all causes has been roughly the same from 2009 to now as shown in graph.  If anything there death rate following June will  be way lower with all the worldwide fea
REAL,@k11s__ Deaths in Sweeden from June 
REAL,@k11s__ The biggest threat is a government destroying millions of otherwise healthy people and an entire society to save a small number of fragile unwell in the last months of their lives.
REAL,"@k11s__ ok here's a conspiracy theory for you. Last week, Labor copped it over dads visiting their newborns. And this week a dad spread it at the RCH. Coincidence?"
REAL,@k11s__ All the above. Arrogant arseholes detract from the gross incompetence exacerbating the situation
REAL,"@k11s__ Get th facts, not vile dirt frm @TimSmithMP doingMorrisons dirty work of dangerousLIES.We shld all b pulling together 2overcome this deadly pandemic! Your ignorance of fact is dangerous.Try looking at the $billions axed frm Ag"
REAL,@k11s__ Morrison's fuck up of Aged Care  ... 70% of Covid-19 deaths have occurred in Federally mismanaged Aged Care homes  ... care to comment?
REAL,Lots of interest in this post. But yet no one seems to know what is happening with contact tracing. Still interested to hear if anyone has info. I suspect not a whole lot. Prove me wrong.
REAL,@1_MariaF @TOPublicHealth @fordnation I would think the province needs to be providing additional funding to public health for intense contact tracing. Here's the article about the lay-offs.  
REAL,"@Elise_ekd @TOPublicHealth @fordnation The app was a flop from day 1, just like every other Ford policy."
REAL,@Salvato14936566 @TOPublicHealth @fordnation Doesn't seem to slow down his plans to open up all the high risk settings in Ontario!  Where is the chief medical officer of health Dr David Williams in all of this?
REAL,@centeringpendu1 @JudithNewing @TOPublicHealth @fordnation When will our kids ever be able to get back to school?  Their lives especially are getting so messed up by politics that they had no say in. #onted #COVID19Ontario
REAL,@Elise_ekd @TOPublicHealth @fordnation We are going to give Florida a run.
REAL,"@Elise_ekd @TOPublicHealth @fordnation Sad, @fordnation playing Russian roulette with teachers lives. He said he cared about things like that. If no army of contract tracers ready, schools will close, there won't be enough teachers to staff them.  Can't f"
REAL,@ValerieOflynn @TOPublicHealth @fordnation Russian Roulette with all of us. Wants to open up the province with no plan in place to control the spread. Just hope for the best. We see how well that worked out in America. #VoteFordOut2022 #COVID19Ontario
REAL,"@Elise_ekd @TOPublicHealth @fordnation Nothing - not a word, not a clue."
REAL,"@Elise_ekd @TOPublicHealth @fordnation I am no fan of Ford. In fact, I loathe him. But is it possible, now the covid numbers are declining, that Toronto Public Health needs fewer employees to do the contact tracing? Also, isn't Toronto Public Health under"
REAL,"@Mellow4orever @Elise_ekd @TOPublicHealth @fordnation Not likely the scenario. Way too many gaffes with the Ontario govt. Likely strategic, as he already gut funding to Public Health."
REAL,@Elise_ekd @TOPublicHealth @fordnation Strategic? Again?
REAL,"@long_daze @TOPublicHealth @fordnation I don't think Doug Ford knows what a strategy or plan is.  Especially if it doesn't involve stickers.  I mean, honestly, what is his plan to control the spread of the virus once he opens up these high risk environmen"
REAL,"@Elise_ekd @TOPublicHealth @fordnation Last I read, it was the federal government trying to get more provinces before going live in Ontario. "
REAL,"@iamwanderley @TOPublicHealth @fordnation It's just an app. That will notify people if they've been in contact with someone who had Covid19. But an app is, well, an app. It doesn't replace intensive contact tracing that's funded, carried out by public hea"
REAL,"@Elise_ekd @frontline_RN @TOPublicHealth @fordnation 100 ppl laid off?
Isnt joe Cressy involved with public health?"
REAL,"@Elise_ekd @TOPublicHealth @fordnation Good question, heaven help us all!"
REAL,@Elise_ekd @TOPublicHealth @fordnation Another #FordFailure
REAL,@Elise_ekd @TOPublicHealth @fordnation @Travisdhanraj maybe something you want to ask at the next news conference?
REAL,"@Elise_ekd @TOPublicHealth @fordnation Can someone explain to me why you need a registered nurse to do contact tracing? Can't it be a worker trained in confidentiality and ethics, modes of transmission and contact tracing methods?"
REAL,@Elise_ekd @TOPublicHealth @fordnation @dmrider can you verify the layoffs?
REAL,@jryerson1 @TOPublicHealth @fordnation @dmrider This was the article where it was reported. I've tweeted about it and tagged @TOPublicHealth. It hasn't been disputed. 
REAL,"@Elise_ekd @TOPublicHealth @fordnation The app is ready to go. Made in ON app but it is a Fed program. Trudeau announced last Thur, Aug launch in ON."
REAL,@DeniseMilic @TOPublicHealth @fordnation But its an app. Just an app. That is not a substitute for Funding public health to do contact tracing. That is on @fordnation &amp; @celliottability who have defunded public health. Apparently 100 staff layed off a
REAL,@Dr2NisreenAlwan Following with personal interest but not sure many papers will be forthcoming
REAL,@Dr2NisreenAlwan Given that secondary schools are going to be whole year groups (100 plus) then hmm
REAL,"@alisonpearsonSW @Dr2NisreenAlwan And most in those 100+ year bubbles will have siblings at home in different year bubbles, even different schools (primary, secondary) - meaning there will be cross infection regardless of bubbles"
REAL,@Dr2NisreenAlwan Yes. Lets see this evidence.
REAL,"@Dr2NisreenAlwan The gov already ignored the advice on educational bubbles

 "
REAL,"@Dr2NisreenAlwan This was quietly published yesterday

I think it shows that masks in secondary schools would help

"
REAL,@RemainRevoke @Dr2NisreenAlwan That's an interesting &amp; useful report. Thanks for sharing. My son's year group is 270 kids. He will be mixing with 30 in his form + another 30-60? in non-form lessons in sets + up to 269 in lunch queue. Then + all their 
REAL,@Dr2NisreenAlwan From yr 3 most children are settled. So either we socially bubble and dont consider education or we set and mix the kids.  Evidence is that setting doesnt improve attainment but does make it easier for teachers. Masks for all and pr
REAL,"@Waffler37 @Dr2NisreenAlwan Not sure I understand your point about setting and bubbles, esp. with regard to primary schools.  Primary schools of 2FE or more, are creating year grp bubbles eg  2 x Y4 classes = 1 bubble."
REAL,@Dr2NisreenAlwan There won't be any evidence as we haven't had to try this before.
REAL,@Dr2NisreenAlwan what is a social bubble in educational settings - please could you explain?
REAL,"@kanupama2012 @Dr2NisreenAlwan I think @Dr2NisreenAlwan is just referring to the teaching grps that will become ""bubbles""."
REAL,"@Dr2NisreenAlwan The only point of ""bubbles"":  year grps/classes is so that only an 1/7th of a school needs to isolate (if a positive case is identified) rather than the whole school."
REAL,"@Dr2NisreenAlwan Have you read this article? Theres more evidence for mask wearing.......

In secondary schools everyone who can should wear masks indoors 



#masksforschools  #September  #schools #parents #teachers #BacktoSchoolPl"
REAL,@SallyLawry @slsandpet How many dead &amp; injured people will be enough for you @GladysB #covidnsw
REAL,"@SallyLawry @slsandpet No, the plan is to make the hotel gambling lobby your priority."
REAL,@SallyLawry It is. Sweden's now a disaster zone.
REAL,"@SallyLawry It's not too late to Eliminate #COVIDAu 
More and more evidence this is the only answer. "
REAL,@bagsnotfirst @SallyLawry With good reason! Am so relieved I sold myhouse there in 2017
REAL,"@SallyLawry @Suzzanne1313 Sweden deaths 5545......pop.  10 million no lockdown like morrison wants
Norway.  253 deaths...pop. 5 million...early lockdown"
REAL,@SallyLawry @Suzzanne1313 Hope they're sourcing body bags as well as PPE. M
REAL,@SallyLawry You forgot to mention minimal testing so that the numbers look better
REAL,"@SallyLawry Just throwing a few hundred plebs into the volcano every day, so the better-off can party. 


"
REAL,@Ziggy_Daddy Look for Jared.
REAL,@Ziggy_Daddy There isn't one.  And that is why hundreds of thousands more are going to die.  He doesn't care.  The GOP doesn't care.  They only care about being re-elected and fleecing the pockets of good American citizens for four more years.
REAL,@Ziggy_Daddy N....O....T.....H.......I..........N...............G
REAL,"@Ziggy_Daddy You are spot on, as usual Zig. Such glaring lack of leadership &amp; initiative by the Con man is reprehensible #BlueWave2020"
REAL,@gerrycaruso1 This administration is criminal in its negligence
REAL,@Ziggy_Daddy That would be no to all 3 questions.
REAL,@Ziggy_Daddy Im sensing a pattern here
REAL,@Ziggy_Daddy To kill as many Blue State people as possible?
REAL,"@tbhawkes Thats what Ive been wanting to know. Are infections being caused by being careless, being in a safe environment, or trying to be protocols but they arent working?"
REAL,@tbhawkes As seen everywhere else that has numbers on this about 60% is at home
REAL,@tomdgthegreat Is that confirmed for Idaho?
REAL,"@tbhawkes Amen. Had this exact conversation last week w coworker. Instead of being vague about being safe, give specifics on patterns. What activities are putting people at most risk? Is it really the a-holes that dont wear masks? Protests? Grocery sto"
REAL,@tbhawkes Just go into Lowe's. The Rona will die
REAL,@ReidT8 Well they claim they are doing it. It would be helpful to share some info they have learned
REAL,@tbhawkes I was hoping (voluntary) contact tracing apps would be available but they're not. Or if they are I can't find them on Google Play.
REAL,@Danishova The privacy thing seemed to kill this. Especially in a place like Idaho I think the opt in would be pretty small.
REAL,@tbhawkes but they were soooo happy to call out a few bars....
REAL,@K_ktlhom @nalediwendy Prof said theres no getting ready with regards to equipment &amp; facilities cos we dont have enough trained personnel anyway. So lockdown &amp; social distancing is our strategy guys 
REAL,"@K_ktlhom Kana mme hela if we help le Rona by following regulations bolwetsi bo ka fokotsega..we should also play our part, move only when we need to"
REAL,"@K_ktlhom @EarlOfGC Government cannot police us 24/7. We are responsible for our actions.  We failed to follow #COVID19 protocols. We had well educated people being irresponsible and  thought it only happens to others. 
After lockdown..limit crowds to 10 "
REAL,"@K_ktlhom Dont worry everything is ready. The problem is the mindset. People just dont to observe the laid out COVID-19 protocols. They are just laid back, youve seen their twitter posts everyday is a chill session"
REAL,@K_ktlhom They aren't doing anything and no hospitals aren't ready and we do not have quarantine sites.
REAL,"@mathyadriana Whoa. I'm guessing that's a PCR test? In Maine? *Sigh* and imagine if it were yes, then trying to remember what you did 2 weeks ago and who you might have exposed?"
REAL,"@mathprofcarrie Yes, PCR test in Maine. I was sort of quarantining anyway and only seeing my mom and only outdoors and wearing masks, but I can't do that when I start classes this Fall! Like we will all quarantine until we get our tests back? So effective"
REAL,@mathyadriana Nebraska uses batch testing ( and mine have both been returned within 48 hours. I had no idea it was so bad in other parts of the country!
REAL,@mathyadriana Did the rapid test (Abbott Labs) on Friday. Results by email in 1.5 hours. Our campus full test results are expected within 24-36 hours. Turnaround times should not vary by location but they do. Thanks to government abdication of responsibil
REAL,@awhitepwm @mathyadriana Where did you go to get that? Would be good to know which places in CT have a rapid test. Glad you both are well!
REAL,@TaraGranahan @GovRaimondo @BCG @tfgreenairport @joshmblock Excellent questions Tara. Now we will wait for the honest answers. 
REAL,@AnaBarboza617 @TaraGranahan @GovRaimondo @BCG @tfgreenairport @joshmblock Answers... maybe. Honest.... skeptical at best.
REAL,@TaraGranahan @GovRaimondo @BCG @tfgreenairport @joshmblock Good luck. Im sure shell Have to get back to you ... after her fully funded vacation....
REAL,@js26783_joe Actually California just shut down inside activities based on contact tracing of inside is where the increases are coming from
REAL,"5/ About 15 people at that party were exposed to Steve. 10 developed symptoms on 6/9, brought it home and infected another 30 people by the time Steve went to the hospital on 6/12."
REAL,6/ So you see ...having access to testing with timely results can make a difference when theres widespread transmission bc people will stay home for a day..but to stay home for 10 days while not knowing your results? Good luck. Need more resources to help our health departments.
REAL,7/Contact tracing is effectiveif only having to trace for 2 days &amp; not 10 days. Testing is effectiveif people have access and can get results quickly enough.
REAL,"8/ masks = seatbelts &amp; airbags. 
Social distancing= healthy distance from car in front of you. 
Hand hygiene= make sure your brakes work and fluids are full. 
Testing &amp; CT= when an accident has occurred, how to mitigate damage to your self, others. Defensive driving."
REAL,"9/end. All important. Need to get more resources for our health departments. Need more $$. Need more support. Need peoples cooperation so we can do our part. In the meantime, be responsible and do yours.... WEAR THE MASK. Thank you."
REAL,And major major thanks to @DCHHS @JudgeClayJ for the hard work and guidance. #IDtwitter @TexasDSHS @CDCgov
