category,text
REAL,"@MageniNathan @WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Doctor, nurses and store workers do it every day. Wearing a cotton mask, properly fitted isn't a problem. Make an ear saver if the elastic bothers you behind the ear."
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho We are struggling to get more people to wear masks and you are giving them excuses not to wear them.  More shocking incompetence.
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Wtf? I run in a mask almost daily. It is FINE! Stop discouraging masks! Athletes wear them ffs.
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho I wear one working out with no issues to protect my trainer -  false info that is causes breathing issues
REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Shame on you for spreading this misinformation. Top, elite athletes including @kingjames wear restrictive Training Masks while training to boost performance levels. There is no reason not to w"
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho @KingJames 1 meter is only 3 feet! A cough coming from an unmasked person has been measured to travel 12 feet about 4 meters! Everyone is telling us to keep about 6 feet apart about 2 meters. 
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Overweight people sweat more. Many Americans overweight. Walking is exercise.
REAL,"@WHO @EndUKLockdown1 @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho @BorisJohnson @MattHancock @NicolaSturgeon @jasonleitch 
Why are you continuing giving advice that is dangerous to people and can cause long-term health issues ?"
REAL,@WHO @Writer_DG  What are we to believe? We get such contradictory information from the âexpertsâ and âscientistsâ. Itâs no wonder people are doing what they want.
REAL,"@piiliipaalaa @WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Gyms and fitness centers are requiring members to wear masks at all times while on the premises,  including the gym floors.  This is a ridiculous mandate"
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho @GovLarryHogan NO masks during exercise
REAL,@mapo_b @WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho @GovLarryHogan Nonsense! Top athletes like @kingjames trains with a very restrictive Training Mask to boost performance! If LeBron can exercise with a mask so can you. 
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho I see too many idiots cycling with masks. They have a death wish!
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho It is concerning that .@WHO/ .@WHO_Europe giving advice re #masks that's inconsistent with that being given by *trusted* US health officials like #Fauci. He has said per below ppl *SHOULD* wea
REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Also, issue of crowds aside (where masks SHOULD be worn even if exercising per Fauci), ease of breathing with masks during exercise is specific to person &amp; exercise.

Anecdotally, I hve ex"
REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Q: what does WHO stand for?
A: Wuhan Health Org.

More â¬ï¸

#ChinaVirus #WuhanVirus #COVIDIOTS #KnowTheFacts

"
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho @DrTedros Resign 
REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Q: can people ask for true investigation in China Commie  on COVID ?
A: Not until COVID has been our breaking more than 6 months, and truth is not welcome"
REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho We can see in news that there is new virus incurred in China, speak on it with facts as hope this time China will share info with WHO this time correctly..."
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho My work involves physical activity  for work so how do we manage wearing mask.??
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Not if you want to increase your V02 max.
REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Best advice is not at all, you look like an absolute fool and its not good for you.  please see below from the indipendant: "
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho On what evidence does the WHO recommend a mere 1 m distance and against the wearing of masks while exercising? Masks can be changed during the course of running to prevent growth of microorgan
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Masks are ineffective after 15 min or if they get moisture in them. WHO doesn't have a clue. They are just a corrupt organisation like the UN.
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho ð
REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho So 6ft and a mask when your not breathing heavy and pushing out spit, but 3ft and no mask when you are. It all makes sense now ð"
REAL,@WHO @TheStonesEG @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho The WHO has no idea of what is going on with Communist Chinese virus and now have the Chinese pig flu to contend with.
REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho If you say that people should not wear masks when exercising, ME patients (and many others) should not wear masks, period. The slightest activity is heavy exercise to us."
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho We in the USA use ft and inches not meters !!
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Yes sir Masq mast and free breathing Beshak jajakallahu Khaira Asalamu Alakum va Rahamtulahi va Barakatuhu all WORLD Friends Dua please AMEEN BESHAK sir
REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho So.....  If you are gasping and breathing heavily, you only need to be 1 meter apart, while sedentary people need to be 2 meters apart?   WTF is wrong with you?  Are your social media spammers"
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Wrong again! Wow.
REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho True, masks during exercises are dangerous. Please encourage home workouts till the pandemic is under control."
REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Wait, indoors or outdoors? You can't seriously be recommended exercise indoor, in a gym, no masks, only one meter distance? You are being cited by gyms to prove that this is ok. But I would th"
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho @KonniBurton @MattRinaldiTX
REAL,"@WHO @DallasCoHealth @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Is This Torture?
"
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Use of Face Masks is Political.
REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho soooo then why are gyms open ?? If you ever went to a gym you have to pass by some GUY grunting and breathing heavy lifting weights . Running... must spread germs like crazy.
REAL,@WHOoPt @WHO Thank you for this.
REAL,@WHOoPt @WHO Within 30 minutes of wearing a mask the CO2 rises to a significant dangerous amount in your body
REAL,@NadaLimon @WHOoPt @WHO Pretty sure that vaping is doing a lot more damage to your body than a breathable mask
REAL,"@COVIDNewsByMIB @WHO @MoHFW_INDIA @drharshvardhan @KirenRijiju @RijijuOffice @IndiaSports @airnewsalerts @DDNewslive @DDIndialive @PrakashJavdekar @UNICEFIndia Respected, is it possible &amp; advisable to give exam for 3hrs wearing mask + another 2hrs whi"
REAL,@COVIDNewsByMIB @mygovassam @WHO @MoHFW_INDIA @drharshvardhan @KirenRijiju @RijijuOffice @IndiaSports @airnewsalerts @DDNewslive @DDIndialive @PrakashJavdekar @UNICEFIndia Does it imply for jogging and morning walks too
REAL,"@COVIDNewsByMIB Corona Update in India!

Total Confirmed: 355654
Active Cases: 155725
Total Recovered: 187959
Total Deaths: 11925
Updated at: 17/06/2020 17:05:46

#stayhome

Get it on WhatsApp: "
REAL,"@WHONigeria @WHO @WHOAFRO @BrakaFiona @CWarigon @DrDebola @DhamariNaidoo @ibrodoc_03 @Fmohnigeria @FMoCDENigeria @WHO, is this guidance meant to apply globally? The guidance from @nyrr and @NYCParks has been different in NYC, where social distancing durin"
REAL,"@WHONigeria @WHO @WHOAFRO @BrakaFiona @CWarigon @DrDebola @DhamariNaidoo @ibrodoc_03 @Fmohnigeria @FMoCDENigeria Why these mix messages that ""WHO"" keeps sending out. One minute you say wear masks and now you are advicing not to wear masks, as it might cau"
REAL,@shoesnark @felicianista @Carolkry @Cynthia0259 @catturd2 @Acosta Oh now you guys like the WHO?  Make up your mind.
REAL,"@sjmmz34 @shoesnark @felicianista @Cynthia0259 @catturd2 @Acosta Ikr? Last... week? WHO was the big bad. Now they cherry pick info and claim it's gospel. Kind of like Trump and media, yes?"
REAL,@awanrun Sorry papawan janji tak buat lagi ð 
REAL,@mohamadarsi Haha tak sesak nafas ka time lari weh? Ka sebab sana sejuk tak berpeluh?
REAL,"@muazxt Jgn risau, ada solusinya. Next MSN session, @ziqjunaidy ikat Muaz kat belakang!"
REAL,"@JHWalz32 @Alyssa_Milano Speaking of dunces, if you take a SECOND to look, you will notice the children's masks CLEARLY HAVE FILTERS. ð¤¦ð»ââï¸"
REAL,"@cherkeygrl @JHWalz32 @Alyssa_Milano Even N95 masks wonât work if not fitted properly (done in the hospital). Crochet, cloth, construction masks are useless, even dangerous because people tend to constantly adjust with their hands. If self distancing wo"
REAL,"2/ FACT:

Some people who become ill with COVID-19 can also develop a bacterial infection as a complication. In this case, antibiotics may be recommended by a health care provider."
REAL,"3/ FACT:

There is currently no licensed medication to cure COVID-19. If you have symptoms, call your health care provider or COVID-19 hotline for assistance."
REAL,"4/ FACT: 

 

#COVID19 #COVID19Ireland"
REAL,"FACT: 2

Some people who become ill with COVID-19 can also develop a bacterial infection as a complication. In this case, antibiotics may be recommended by a health care provider."
REAL,"FACT: Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent #COVID19

More 

#coronavirus #KnowTheFacts "
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Defund George Soros
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO You also told us they werenât helpful so we didnât buy them during the shortage
REAL,"@peterthemeteor @WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Make one, or get ones now, there are loads of one's ready made for you"
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Chainij agent
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Define properly
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO What to believe? You guys change your mind so many times. What's science for?
REAL,"@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO The WHO represents the Corporations/Pharma Cartel's paid mouth piece. 
Nations are finding this out the hard way that the WHO is backed by vaccine investor Bill Gates &amp; cares about deliver"
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Useless organization
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Now tell this to astma patients and others who are already struggling without a mask.
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO What studies say this?
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Tell more lies please.
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Well they make me light headed so I wear one for the minimum of time. No one needs to be wearing one in the fresh air either.
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO How come in my case I blacked out for 20 minutes on a train after wearing my face covering for an hour!
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO The WHO also advised there was no human to human transmission in Wuhan when this first came to light..Not sure they are the best at giving advice.
REAL,"@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO It is dirty. Like sneezing into a tissue then holding that tissue to your face instead of discarding it. Also, fact is, it is harder to breath when no fresh air. FACT"
REAL,"@roxannerandel @WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO If you can breath in your house with no fresh air, you can breath through some cloth in fresh air whilst your around people, and then take if off when you're alone or with your "
REAL,"@Patocarls @WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Stress, and you're probably getting hot with PPE on. Take regular breaks to cool off and stay hydrated!"
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Kolejna Åciema
REAL,@WHO @aaminah_tariq @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO WHO is lier. Taking U turn everyday.
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Agents of China
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO @threadreaderapp unroll Thank-you
REAL,"@MyMaskFit Salam, please find the unroll here: @WHO: FACT: Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you againstâ¦  Share this if you think it's interesting. ð¤"
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Fuck yâall
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO 
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO ÐÑÐµ Ð±ÑÐ´ÐµÑ ÑÐ¾ÑÐ¾ÑÐ¾
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Science much?
REAL,"@WHO @WADeptHealth @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Right - and they don't harbor germs and bacteria either.  Especially when worn day after day, as many people do.  We are really going to be keeping our children safe with masks a"
REAL,"@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Some people really think it causes O2 deficiency?! OMG, have these idiots no scientific literacy?! ð¤£ð¤£ð¤£"
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO It's kinda obvious when you don't see motorcyclists falling off bikes unconscious.
REAL,"@darrin_borden @WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO Exactly. If it is giving you headaches, increasing your heart rate, and speed of breathing, then IT IS cutting off your supply of oxygen!

I speak from personal experienceð"
REAL,@WHO @pahowho @WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe @WHOAFRO It also doesn't keep out viruses.
REAL,@WHONigeria @WHO @WHOAFRO @NCDCgov @BrakaFiona @CWarigon @DrDebola @DhamariNaidoo @ibrodoc_03 What is the  science behind wearing of mask in an exposed  space especially in dusty environments for several hours?
REAL,"@WHONigeria @WHO @WHOAFRO @NCDCgov @BrakaFiona @CWarigon @DrDebola @DhamariNaidoo @ibrodoc_03 Thanks for supporting the deveopment of the Resilience of NIGERIA through tenacious communications above fake news 
#ResilientNigeria"
REAL,"@DrRamatuAliyu @MuhdMusaBello @Chikwe_I @OfficialFCTA @covid19fct Youâre doing a great job..
 An advice pls; using a face mask ð·for a long period of time affect the lungs indirectly âthe  lungs serves to remove carbon dioxide and provide oxygen to "
REAL,"In the context of the #COVID19 pandemic, many individuals are curious about the proper use of fabric masksð·

ðWatch this video to learn more about which individuals should consider wearing a fabric mask, how to wear it and how to maintain it - "
REAL,"Watch the video to see how and when to use a medical mask ð· during #COVIDã¼19 

"
REAL,"@FaleciaMaureen @Kennnuh @thedominator939 @physicsdad23 @NYGovCuomo I'm curious...can you provide proof that masks don't work? As mentioned, medical professionals can and do wear them for hours. So if you're having surgery, you'd be ok with the doctor NOT"
REAL,"@FaleciaMaureen @piscesprncess76 @thedominator939 @physicsdad23 @NYGovCuomo ðð¥°research!!!ðð¥°ð

âConclusion:
The study suggests that community mask use by well people could be beneficial, particularly for COVID-19, where transmission may be"
REAL,Do not re-use a disposable mask and always change it as soon as it gets damp.
REAL,@UNNamibia @WHONAMIBIA A lot of people are however wearing a variety of cloth masks. Does the same count for them?
REAL,"@sourabhnandwana @WHO says the WHO ðð

the director general of the who is not a doctor and cannot give advice. demanding people to wear a mask is a reckless endangerment of public health"
REAL,"@sourabhnandwana @WHO not to mention the WHO is a bill gates funded entity
and tedross is a criminal who covered up cholera outbreaks in ethiopia more than once"
REAL,"Do not re-use a disposable mask and always change it as soon as it gets damp.

#COVID19 
#WHO
#BSFWHO_campaign"
REAL,@RealOmbatiEdwin @EngnrDan @USAIDKenya @AfyaPwani Number two is not a myth
REAL,@MTVShugaNaija @WHO My greatest Arewa babe
REAL,@Seyiquadri @MTVShugaNaija @WHO That's one of the misconceptions people have about Covid-19.
REAL,@ProjectsTitan Nice project
REAL,"details on directives to stay safe.

#HSENations #Cares #Safetyfirst #healthandsafety #hseprofessional #hseofficers #safetyadvocate."
REAL,They cannot detect people who are infected with COVID-19. There are many causes of fever. Call your healthcare provider if you need assistance or seek immediate medical care if you have a fever and live in an area with malaria or dengue.
REAL,"@DFB_City #FakeNews alert! Your ""Fact"" is incorrect.

Remdesivir *has* been approved for emergency treatment; and HSQ has been authorized for emergency use. These are absolutely ""treatment drugs"" for the Wuhan virus."
REAL,"@woman3290 @DFB_City Because politics in service of a narrative.

This doesn't help citizens at all, and jobs should be lost because of this."
REAL,"UPDATED: Trudeau says citizens should wear masks to stave off second COVID-19 wave 
 "
REAL,@WeatherBug VIT C IS GOOD IN  PROPER PROPORTION !
REAL,"and to wash your hands frequently and thoroughly. It is also beneficial for your general health to maintain a balanced diet, stay well hydrated, exercise regularly and sleep well.

#covid19 #covid19awareness #pandemic #stayhome #staysafe "
REAL,"FACT:

Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent nor cure #COVIDã¼19 

#coronavirus #KnowTheFacts "
REAL,"FACT: 

There are currently no drugs ðlicensed for the treatment or prevention of #COVIDã¼19 

#coronavirus
#KnowTheFacts "
REAL,"The virus doesn't discriminate. And neither should we.

Take care of what you say and do, and give every person the compassion a fellow human deserves.

It's ON US to bring out the best in humanity.

Let us work together to combat #COVIDã¼19 

#BeatCOVID19 
#coronavirus "
REAL,"Q: How should I wash &amp; dry clothes/towels/bed linen, if someone in my household is a suspected or confirmed #COVIDã¼19 patient?
âWash patient's clothes, etc. separately
âWear gloves before handling them
âNever carry soiled linen against your body

Read ð for more information: "
REAL,"The virus that cause COVID-19 spreads primarily through droplets generated when an infected person coughs, sneezes or speaks. You can also become infected by touching a contaminated surface and then touching your eyes, nose or mouth before washing your hands."
REAL,"To protect yourself, keep at least 1-metre distance from others and disinfect frequently-touched surfaces. Clean your hands thoroughly and often and avoid touching your eyes, mouth and nose. "
REAL,"The virus that cause COVID-19 spreads primarily through droplets generated when an infected person coughs, sneezes or speaks. You can also become infected by touching a contaminated surface and then touching your eyes, nose or mouth before washing your hands. To protect yourself,"
REAL,"keep at least 1-metre distance from others and disinfect frequently-touched surfaces. Clean your hands thoroughly and often and avoid touching your eyes, mouth and nose.

#covid19 #awarenesscampaign #awareness #pandemic #stayhome #staysafe "
REAL,@cjorgaz @WHO Es necesario informarse para dar una opiniÃ³n pÃºblica o hay otra intenciÃ³n sobre el uso del CDS como medicina alternativa
REAL,"@cjorgaz @WHO Â¿Usted de que forma comprobÃ³ que el DiÃ³xido de Cloro es una sustancia peligrosa? Â¿Puede compartir esa informaciÃ³n?, Â¿Tiene evidencia cientÃ­fica que demuestre y respalde, que el DiÃ³xido de Cloro es, lo que usted AFIRMA que es?

En que"
