index,category,text
35027,REAL,"Expert U.S. panel develops NIH treatment guidelines for COVID-19
https://t.co/kalN2HDhm7 
@Damian_Roland @drsimoncraig @jvc2006 @josephcmanning @davidjvaughan @johnfitzsimons9 @PeterLachman @ISQua @Caitriona_ISQua @AlanJCard @SimonDonohoe @Caroline_ISQua @TGandhi_Safety @who"
35028,REAL,@GCISMedia @PresidencyZA What time is Media briefing from @TreasuryRSA ??
35029,REAL,"@WhamBangBooom @NadineDorries Thanks for the information very helpful but, it would be nice if @NadineDorries would share her first hand experience, after all she is a politicians &amp; we pay her wages."
35030,REAL,"@Ophur_Cat @ENeavey I am currently busy sleeping in the bathroom sink, my assistant will therefore reply!   She is doing OK, not really putting on any weight sadly but her poop is a little better.  I just want her WELL!!  xoxox"
35031,REAL,"NIH Begins Study to Quantify Undetected Cases of Coronavirus Infection

People interested in joining the study can contact clinicalstudiesunit@nih.gov https://t.co/0OQl55Uttp"
35032,REAL,@SalemperezYT @FNAFAROfficial Yes
35033,REAL,"COVID-19 Fact:
You can recover from the coronavirus disease (COVID-19). Catching the new coronavirus DOES NOT mean you will have it for life.

Share the information with your loved ones and help keep them safe.

Source : WHO
#weatherbug #weather #knowbefore #wx #istayhomefor https://t.co/nU0TtvYe4S"
35034,REAL,Responder Stories
35035,FAKE,"That's right people, it has nothing to do with climate change

It is all about chemtrails

#MAGA #Irma Who needs science anyway"
35036,REAL,@auwellsonline I feel. I’m just frustrated
35037,REAL,@daveks88 sing it anyway. They’re not compatible chants — Sign On gets sung {inaccurately sung in a lot of places} because YNWA is a such fun song to sing. Churlish not admit that most neutrals watching the 4-0 Barca game aren’t envious of being a p
35038,REAL,@DrZweliMkhize Gauteng needs total shutdown
35039,FAKE,Daily News |  Do you still think COVID-19 is just like the flu? | Coronavirus Newsletter https://t.co/S8VUVcueCr
35040,REAL,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/V1rOTM31XA
35041,FAKE,@RealJohnDennis @SpeakerPelosi @realDonaldTrump Nancy Pelosi is very evil lady that is very corrupt
35042,REAL,Is it safe to receive a package from any area where COVID-19 has been reported? https://t.co/QNbi8AVDwl
35043,FAKE,"Agree with @ahmad_abuheija ! I dont understand how people are still saying #Covid_19 is just like the flu! We need to educate ourselves, friends and communities in order to prevent spread as much as possible! https://t.co/gad51XOt2s"
35044,REAL,"@JaneAFlegal It’s especially strange given that many measure are mitigation and adaption simultaneously.

Coastal wetlands weaken storm surge and store carbon. Energy efficiency can lower electricity demand for cooling, which provides refuge from extrem"
35045,REAL,"@faris_keith @TheRealElvira Covid-19 has about a 2% mortality. If you take the number as they're reported in the US, it's between 5-6%. The common flu is less than 0.1%. There's just no comparison between these two viruses."
35046,FAKE,Belgium Health Minister puts ban on non-essential sexual activities of persons 3 or greater in indoor areas https://t.co/mza0cPMZYv
35047,REAL,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/ZHWv11OZa0
35048,REAL,@nelerizlemisiz @directkutusu 13 saniye içimde hadım oldu
35049,REAL,@titania1017 @RapUp J'me rappelle de ça!!! 😆😆😆
35050,FAKE,@littllemel You bastard Gates I hate you with a passion😠
35051,FAKE,Bill and Melinda Gates Foundation &amp; Others Predicted Up To 65 Million Deaths Via Coronavirus – In Simulation Ran 3 Months Ago! https://t.co/4u8WF9IXtI
35052,REAL,@jmeaslseice @FNAFAROfficial Genius
35053,REAL,"Can CoVID-19 be caught from a person who has no symptoms?
#LetsFightCorona @MenPk1"
35054,REAL,"Ganas de bar.
Pero no de gente."
35055,FAKE,Flu Vaccine Increases Coronavirus Risk 36% Says Military Study  https://t.co/N63a0AtIms
35056,REAL,A protein that helps to fight viruses can also block lung damage repair https://t.co/TNjeiAHVJd via @medical_xpress
35057,REAL,COVID-19 Vaccine: Latest Updates https://t.co/7r2UNijHXD
35058,REAL,"See Acute Hepatitis? Consider COVID-19, NY Case Suggests https://t.co/fZiKHX45VT"
35059,REAL,So what is Ominshambles @BorisJohnson going to do now? Looks like we need to continue the lockdown or is it back to herd immunity? @MattHancock @Keir_Starmer @JonAshworth @Kevin_Maguire @MirrorPolitics @carolecadwalla @Channel4News @BBCNewsnight https://t.co/GU1sJHrbNP
35060,REAL,@hayateey1 Here it is https://t.co/TdusxCv19U
35061,REAL,"@rycaut @byHeatherLong @paulg @rachsieg @CA_EDD It updated this Tuesday to reflect PUA filing, but gave a 24-48 hour turnaround time for payments. 

They should be honest and communicate. It’s not even conceivable with 2 months of backlog for UI claims."
35062,REAL,"We have a new page devoted to resources for information around Covid-19, aimed at patients and carers, and healthcare professionals also. There are also links to some trusted media sources #covid19 #Covid19UK  #coronavirusuk #coronavirus
https://t.co/zTpPD7Qcyv"
35063,REAL,Contracting the New Coronavirus May Protect Against Future Reinfection -... https://t.co/7yT4nOMJuI via @YouTube
35064,REAL,"COVID-ALERT: New York woman beats coronavirus, celebrates 100th birthday:
'She really is remarkable' - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/jeYavP3bYZ https://t.co/Xo4nBNOC1b"
35065,REAL,"@BetterLikeMiles Medical dramas ~ 
The scripts now write themselves"
35066,REAL,HealthDay Reports: That Cough or Sneeze Behind You Might Not Be COVID — Study #coronavirus https://t.co/57cSwItIYX
35067,FAKE,Pictures and reports of �empty hospitals� prove COVID-19 spread is �fake crisis for real government planned agendas.�
35068,FAKE,"Walmart to Shut Down 269 Stores, Including 154 in US https://t.co/5GQ9RRi8t2"
35069,REAL,"Technological innovations all around Africa are helping curb the spread of the virus. 

Let's look at some of the efforts put in by Countries in Africa in fighting COVID 19 
#Thread https://t.co/1kIy1ZxKnv"
35070,REAL,@WHO @WHOWPRO @WHOSEARO @pahowho @WHO_Europe @WHOEMRO @WHOAFRO WHO said flexed elbow.
35071,REAL,U.S. State and Local Public Health Laboratories Reporting to CDC
35072,REAL,"Aerosol Scientist: COVID-19 Is Likely Airborne. So Qantas has all but guaranteed safe flights, at exorbitant prices to boot. This morning saw tweet that said lady charged $1700 for Brisbane to Sydney flight. https://t.co/VLwEzcp95k"
35073,REAL,"@punkscience8 @nowin2613 @Nataya @sidecar542 @AnnaBeginzzz I dont know about the prunes Punky, but I can def see me eating up the cabbage and squash!"
35074,REAL,"After Battling Flint Water Crisis, Doc Faces COVID Fight https://t.co/tFxxPmKzW6"
35075,REAL,@MrCampbell_PE29 @KilsythAcademy @KA_MHA_Tweets @parentcouncilKa Thanks mate
35076,FAKE,"@standup_1776 No, it's not. It's genetically exactly like the #coronavirus they have been telling us was in bats - scientists have been warning us of a spillover event. You're just spreading #fakenews. https://t.co/GEb5f5bYI0"
35077,REAL,"COVID Surges Among Young Adults 
#COVID19 
https://t.co/xwSz74iVDH"
35078,REAL,"@ImcaffeineIm @boulware_dr If you don’t think I haven’t called or DM’d literally any political figure / pharma board / journalist who would listen, you haven’t scrolled my tl."
35079,REAL,COVID-19: Herd immunity may occur sooner than previously thought https://t.co/ScsxkARR7f via @healthline
35080,REAL,@tweettruth2me His memorial certainly wasn’t.
35081,REAL,@AppleNews CORNA VIRUS IN THE US !!!!! HELL NO
35082,REAL,@SavioSt Be protected
35083,FAKE,@valeriemarroqu1 Wtf?!?!?!?
35084,REAL,@Werner_deGier @CLOWNPOSTUR is this true
35085,REAL,"The virus that causes #coronavirus disease 2019 (COVID-19) is stable for several hours to days in aerosols and on surfaces, according to a new study from National Institutes of Health, CDC, UCLA and Princeton University scientists. 🦠 #COVIDー19 🦠 ⛲
https://t.co/ZoGhLGlU92"
35086,REAL,@uptownSM Kojima had released more than 2 hours of footage before Death Stranding release. TLOU 2 is still less than 2 hours. We shouldn't worry about that.
35087,REAL,"@UN

FACT: Ultra-violet (UV) lamps should not be used to disinfect hands or other areas of your skin.

#knowthefacts #COVID19 #coronavirus https://t.co/eeTGepRAfu"
35088,REAL,"@DoctorDrMrMD @jd251 @ajc So they tested 20,000 more people on Friday then they did on Thursday? That’s what I was asking and I can’t find daily testing numbers for Georgia. Do you have a link? I’m not familiar with their health departments website "
35089,REAL,"How people are practicing healthier behaviors in the face of COVID-19
---&gt; https://t.co/dlTDfyDIa7 https://t.co/iXHbiemWnz"
35090,REAL,Coronavirus: How does COVID-19 affect the brain?  https://t.co/CV3WwzuGx3
35091,REAL,"PLANTS TO STAY OPEN: President Trump is expected to sign a five-page executive order under the Defense Production Act to compel meat processing plants to remain open. Companies, like Tyson Foods, were considering only keeping 20% of their facilities open. https://t.co/odSvmSzHP3"
35092,FAKE,"@PlanetFPLPod To suggest COVID-19 is just like the flu is to buy in to disinformation fellas.
For example, COVID-19 is more than 20x more deadly than the regular flu. (2.3%v.1%). 
Here is some information for everyone to educate themselves. It's serious.
"
35093,REAL,"How to Cope When COVID Steals Loving Touch, Hugs https://t.co/c9koYPnTly from @WebMD"
35094,REAL,"The score is based on the condition of six major organ systems: lungs, circulatory, heart, kidney, liver and neurological.

Arizona assigns points to patients according to their SOFA score range, to a maximum of four points for the most severely affected."
35095,REAL,"But this is not like waiting for a bus you know will soon be there. The antibody/antivirus/vaccine may be years away, if they ever come at all. So we need to ready ourselves to live with this long-term."
35096,FAKE,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/z1O9YEPHPg
35097,REAL,"COVID-19: 5 Reasons To Be Cautiously Hopeful The death toll for COVID-19 is on the rise, and so is the total number of cases. In the context of this global pandemic, feeling overwhelmed by all the negative info https://t.co/A4j449bbE3"
35098,REAL,@WHO @DrTedros https://t.co/QPwrRZkNfL
35099,REAL,COVID-19 appears less severe in children https://t.co/lbgGHmtbli
35100,REAL,"MYTH BUSTERS:

Q: Can spraying alcohol or chlorine all over your body kill the new #coronavirus?

A: No. It will not kill viruses that have already entered your body.

👉https://t.co/EOzxzF9s1i

#COVID19 https://t.co/dK2cCvRWDV"
35101,REAL,Blood Clots Are Another Dangerous COVID-19 Mystery https://t.co/S4UY6Vn5H3 from @WebMD
35102,REAL,"@GilbertTangMD @US_FDA @igeorge1975 @mirvatalasnag As with most drugs, there is no way for any individual practitioner to know if they are seeing benefits- especially when they are modest like those with remdesivir."
35103,REAL,"Tuberculosis vaccine strengthens immune system https://t.co/63zK0GugHw 
A tuberculosis vaccine developed 100 years ago also makes vaccinated persons less susceptible to other infections. While this effect has been recognized for a long time, it is not known what causes it. Toge… https://t.co/kZQVYQJ72w"
35104,REAL,"@AyeshaAgenda @dcislamabad LOL.
I always wanted a cat and a dog. I like her btw."
35105,REAL,"@maddow The main reason that the US can't get to grips with this pandemic is the Trump, his Admin. and the GOP are only interested in WealthCare NOT HealthCare."
35106,REAL,"Does the new coronavirus affect older people, or are younger people also susceptible?
Are antibiotics effective in preventing and treating the new coronavirus?
Are there any specific medicines to prevent or treat the new coronavirus? https://t.co/wW57fJjfxC"
35107,REAL,"Mississippi Gov. Tate Reeves says he had a “great call over the weekend” with the governors of Florida, Georgia, Tennessee and Alabama about what reopening the economy might look like, and he feels that “all of us are of similar minds"" https://t.co/cIUaVntzyu"
35108,REAL,Is there anything I should not do? https://t.co/KSVwHI6Zto
35109,REAL,"@CBB_Central It’s that they really don’t have a choice. While the rest of the country is in the middle of a pandemic with no cure yet available, most health experts are against pro sports coming back let alone “amateurs”

How is it not exploitive?"
35110,REAL,"6/27: Trump, Bolsonaro, Putin. 
#RealMenWearMasks https://t.co/URTVGVTcAn"
35111,REAL,"Confusion, seizure, strokes: How COVID-19 may affect the brain https://t.co/JDEJXHpHbF"
35112,REAL,"COVID-19 Cases Drop in Warm Weather, But Not Much https://t.co/F9ICXroIGt"
35113,REAL,"📢ALERT📢

Drinking alcohol 🥃🍾🍻🍷does not protect you against #COVID-19🦠 and can be dangerous

Frequent or excessive alcohol consumption can increase your risk of health problems.

Read more ➡️https://t.co/cqzvgP33Qh
#KomeshaCorona https://t.co/n6dmEuAM1H"
35114,FAKE,"RT @wfinalle57: Once upon a time at a very lovely cabin in Interlochen Michigan, the Epstein Wexner Maxwell MegaGroup Child Sex Traffickers…"
35115,REAL,@k11s__ You have to ask what this is all for everyone ridiculed Sweeden yet there deaths of all causes has been roughly the same from 2009 to now as shown in graph.  If anything there death rate following June will  be way lower with all the worldwide fea
35116,REAL,Brooklyn | Autopsy Report Reveals George Floyd Had Tested Positive for COVID-19 https://t.co/1ChreXwe39
35117,REAL,"Can I catch COVID-19 from my pet? 

No. 

There is no evidence that companion animals or pets such as cats and dogs have been infected or could spread the virus that causes COVID-19."
35118,FAKE,@CuomoWatch @SayNoToCuomo Just put him on CNN with his brother already so that they could compete who is dumber.
35119,REAL,"But I think the idea here isn't to create an illusion. At best, it's an accurate prediction given the data at hand. At worst, it's an attempt to create the ""can-do"" attitude that has gotten civilization (and, on occasion, the USA specifically):"
35120,REAL,@maddow People are more concerned about their inconvenience and pleasure rather than their fellow man and woman. Those that do not wear masks and social distance are definitely not true Christians.
35121,FAKE,"BREAKING: Coronavirus Hits 15% Fatality Rate, 83% Infection Rate for Those Exposed; Lancet Publishes Early Study That Points to Alarming Consequences for Humanity https://t.co/OLWWBOHO9b"
35122,REAL,@TDisfromNYC I feel you 100%
35123,REAL,"Consensus Statement on Chest Imaging in Patients with COVID-19 (Fleischner Society, 2020) https://t.co/3VMT7pCNvA"
35124,REAL,"To whom it may concern

No Hydroxychloroquine Benefit in Small, Randomized COVID-19 Trial

https://t.co/s3kDGCCUjF"
35125,REAL,@officialmcafee Did it ever occur to you that this virus is much more contagious than the flu..lethality aside?  Did it ever occur to you that Italy struggled because they simple couldn't handle the numbers coming in? Why don't you include contagiousness 
35126,REAL,"1. 'rump made two things very clear tonight. when 'rump said, ""calls to remove confederate statues is an attempt to 'vandalize our history"" the confederacy is NOT the USA. so he announced loud and clear that he's a racist, white supremacist/neo-nazi!"
35127,REAL,"Q: Do vaccines against pneumonia protect you against
the new coronavirus?

A: No. Vaccines against pneumonia, such as pneumococcal vaccine and Haemophilus influenza type B (Hib) vaccine, do not provide protection against the new coronavirus.
#NBC 
@NabTheDentist
@AhmadJawadBTH https://t.co/DXbbAetouX"
35128,REAL,"@ThorandBruno @AJEnglish Lol considering that’s pretty much all viruses do ,mutate mutate mutate"
35129,FAKE,I can’t confirm this report. The Pope has been ill for a few days now following contact with patients who purportedly have COVID-19. No other news agency is confirming and the Vatican is notorious for keeping health information on any pope private. Fyi
35130,REAL,"Study confirms cats can become infected with and may transmit COVID-19 to other cats

یک مطالعه تایید میکند که گربه ها به ویروس کرونا آلوده شده و کووید_۱۹ را به گربه های دیگر هم منتقل میکنند
#كرونا 
#COVIDー19
#cronavirus #cats https://t.co/mNYniMkOXM"
35131,REAL,@beatrizzsilver vdd e agora eu tô sem saber o que fazer com ele e aí
35132,FAKE,@kadield @hmschlingmama Flu Vaccine Increases Coronavirus Risk 36% Says Military Study https://t.co/CniD0ff5G0 like this isn't even from this year!
35133,REAL,What is proven about COVID19 transmission indoors and in spaces with little ventilation? How is the transmission when you wear masks? Depending on the type of masks? #JAMALive
35134,REAL,@MarioGonnet @AlexBerenson Is that when the often mentioned T- cells come into the picture?
35135,REAL,"as best we can that people are going to be expected to coming in with complaints of difficulty breathing and thoughts of coronavirus."" 2/2"
35136,REAL,"https://t.co/O9UClaFs8E They linked the anti-entropic virucidal energy of sunlight from temperature and humidity changes to ecological adaptations across kingdoms.

Top-down causation was reported as: Hopes for pandemic respite this spring may depend upon what happens indoors"
35137,REAL,"First U.S. COVID-19-related death was weeks earlier than originally believed. Coronavirus cases in the U.S. reach over 813,000. Watch your daily coronavirus update live now.
https://t.co/1ArvQXdJMF"
35138,REAL,Will COVID-19 Finally Trigger Action on Health Disparities? https://t.co/yWUj8ddfWb via @medscape
35139,REAL,"""COVID-19 vaccine candidate shows promise in first peer-reviewed research""  https://t.co/IXt3BjU38j"
35140,REAL,"$TNXP COVID-19 The World Health Organization has published a draft of the current landscape of COVID-19 candidate vaccines in development, including Tonix’s collaboration with Southern Research. Read more here: https://t.co/SseSplABwf… $TNXP #COVID @wsj https://t.co/1UfQAw1CyA"
35141,REAL,COVID-19: Defer 'Bread and Butter' Procedure for Thyroid Nodules https://t.co/20KCxe8wyX vía @medscape
35142,REAL,"As Americans Return to Work, How Will COVID Change the Workplace? https://t.co/OMQ1WsjscJ"
35143,REAL,"@ProfPCDoherty Having wrestled the tiger to the ground, how do we get up and walk away???
No normal until there’s a vaccine."
35144,REAL,"Black Children Hit Especially Hard by COVID-19 https://t.co/8b1UwEcjx3 from @WebMD 
We need to be extremely careful as @NYCSchools  parents.    To avert the spread there must be a delayed opening . @NYCMayor @JumaaneWilliams @MOREcaucusUFT @NPEaction @NEAToday @AFTunion @DrKYSR"
35145,REAL,"I was sick in December and I think I had COVID.  Is that possible???

Absolutely positively not.  If it was in the US then it would have already spread everywhere and by Jan we would have had the huge outbreak."
35146,FAKE,Says Democrats are on vacation until May 4 and �refuse to come back� to sign a bill to help small businesses.
35147,FAKE,"@mike_thefourth @MiddleMolly @newsjunky2 @like_argue @ArthurSchwartz @JoeBiden Ah yeah, how is that a lie.  Protesters don't transmit corona and rallies do ... another left comment.  You don't see it do you.  Let's try another lie.  Go ahead tell me one, "
35148,REAL,Coronavirus Social: Facebook Physician Memorial https://t.co/wtAsrpipGj
35149,REAL,Does WHO recommend the use of fabric masks for the general public?
35150,FAKE,"Vitamin C Protects Against Coronavirus

https://t.co/McwqTLDteq"
35151,REAL,"@CMOH_Alberta Why does the Government of Alberta publication ""Alberta’s safely staged COVID-19 relaunch"" #covid19ab https://t.co/3fjivEJER4 say that golf courses can open May 4 if the actual opening date is May 2? https://t.co/UhglwKDEAQ"
35152,REAL,NIH begins clinical trial of hydroxychloroquine and azithromycin to treat COVID-19
35153,REAL,@news12LI @CNN @ABC @NBCNews @CBSNews @fox5ny @NYCmayor @RepKathleenRice @HealthNYGov @NYGovCuomo @HeidiNBC @nytimes @choo_ek @silverdalepeds @RamanathanVidya @nypost @propublica @eugenegu @SamLMontano @DrDenaGrayson @DrDonnaDemocrat @DrJasonJohnson @DrTo
35154,REAL,"On POTUS response to protests, @MichaelSteele: ""He stands up and goes, well, you know, I've seen more American flags out there, and that's a great thing. These people want to go to work! Yes, go to work and die? Go to work and get sick? What is the point of that?"" #AMRstaff"
35155,REAL,"Repost from who
•
FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency.⠀
⠀
While wearing a medical mask during #COVID19, make sure it fits properly and… https://t.co/j8TCmh01Fz"
35156,REAL,"So this is interesting.
Lombardy, Italy today has a higher percentage of #COVID positive cases (1.2%) than New York City (1.1%)
FTR, restaurants are open for indoor dining in Lombardy."
35157,REAL,"Understanding how COVID-19 affects children vital to slowing pandemic, doctors say https://t.co/Dy2YcTuKAt #auspol #ScottMorrison #Coronaaustralia"
35158,REAL,Two drugs show promise against COVID-19 https://t.co/II27zvK9f1
35159,REAL,Also see #Coronavirus: WHO and NHS say Ibuprofen IS safe to use - but recommend paracetamol https://t.co/poRWgc3yYA. #DigitalIndia @IMPraveenDalal @DigitalIndiaLaw @_GroundReality @P4LOIndia @_TeleLaws
35160,REAL,@AJEnglish Deaths: 5.6 %
35161,FAKE,"@ccokermn What flags, if any, will she allow the people to buy?"
35162,REAL,"@ButteryRoyals @ITVChannelTV You still get tested. May be you leave before your result, but them's the rules."
35163,REAL,"Strategic thinking is one of those business terms that can make us freeze. What is it? Why do we need it? And most importantly, how do we do it?....https://t.co/Cs3SZegrok

#strategicthinking https://t.co/Ml7N1vEgHY"
35164,REAL,@NIH https://t.co/WX9LwOHKLz https://t.co/dhnmp6pA4t
35165,REAL,"@GreyCityUS @RC5251 @WhiteHouse @realDonaldTrump @BillHemmer @ABCWorldNews @DeadlineWH @brikeilarcnn so if I mix politics &amp; science, it is a recipe for death??  I would say let the scientist/Drs decide, but since they have not predicted one thing righ"
35166,REAL,"COVID-19 Is Likely Airborne, Aerosol Scientist Says https://t.co/Z22D3oKUGo via @medscape  Personally, I agree that the weight of current scientific evidence on COVID-19 suggests airborne transmission is more likely than not."
35167,REAL,"Intensive farming increases the risk of epidemics, study shows https://t.co/Za6uvoJ6DJ via @MailOnline"
35168,REAL,COVID-19 vaccines and Remdesivir: SoCal doctor provides update on latest developments https://t.co/wcjrxC2shn via @abc7
35169,REAL,Nursing Homes Are Ground Zero for COVID-19 https://t.co/XvfUWkMzyg
35170,REAL,#Autoimmunity (a condition in which the body’s immune system reacts with components of its own cells) may be rising in the United States https://t.co/2AjKzcnQOG
35171,REAL,"@YouNiggasUgly I've never heard of a young person with no preexisting condition dying of the flu or a cold, could it be just an anomaly with Covid? sure, but we don't know for sure which is what's scary

yes asymptomatic isn't exclusive to Covid, but Covi"
35172,REAL,Should I worry about COVID-19?
35173,REAL,@SenKamalaHarris When I was a little girl .... blah blah ...well I was that girl.
35174,FAKE,"@TheRickWilson @Facebook @ProjectLincoln @PolitiFact rated this false: “Trump bailed out Wall Street, but not Main Street."" Bailed out means said entity’s no longer sinking. Wall Street’s bailed out. Main Street is NOT BAILED OUT. Main Street’s st"
35175,REAL,"To make some parallels with known tests. 

PCR test | Test for genetic anomalies in pregnancy. Small amounts of fetal genetic material are detected. 

Antigen test | Prostate cancer test. A prostate protein is detected using ‘coloured antibodies’ that flag its presence."
35176,REAL,Mutations in #SARS_COV_2 offer insights into #virus evolution. #VirusCorona Read Out https://t.co/RIu3nSQbgd https://t.co/DUpRpF4ZhJ https://t.co/wF0QRGaDhW
35177,REAL,"Bonus track:
First masks, then sanitizer gel, then food...
After toilet paper, people will run to banks for cash. Happens in all reccessions. Take some out before everybody else."
35178,FAKE,@StevePersonally God is angry.
35179,REAL,"""In Southeast Asia, the U.S. Seventh Fleet has contributed to regional security since World War II, ensuring that sea lines of communication remain safe and open, which has enabled trade and stimulated economic growth..."""
35180,REAL,"@WHO The virus can be transferred thru droplets. It can be transmitted through aerosols, if you’re in the same room as some1 &amp; they are breathing the same air, you can get the virus (masks &amp; eyewear are key). It can be transmitted through urine "
35181,REAL,"COVID-19 Daily: US HCW Infections and Deaths, CPR Guidance https://t.co/bVrLx5brcT"
35182,REAL,"@RawStory Trumpy should go to all the closed meat plants, meet with the infected maga workers, and hold a little campaign rally.  Maybe if we are lucky, his inane ramblings might last a few hours and ..... well you know the rest."
35183,REAL,"@mathyawp That’s what I thought, too.  I suppose there are different antibodies: some persistent and some only present during an infection.  Not sure."
35184,REAL,@thee_bratmobile @smokeater82 @modbee He talks shit on every Modesto bee article as long as it's for Trump and against anything else. Look on his profile and you can easily see he is just here to drive a wedge between neighbors/our community.
35185,REAL,"Super-Potent Human Antibodies Protect Against COVID-19 In Animal Tests

https://t.co/rG3We2ZXVO #Science #Antibodies #Tests #COVID19 

Scientists isolate powerful coronavirus-neutralizing antibodies from COVID-19 patients and successfully test in animals https://t.co/R3KScB6ZIR"
35186,REAL,"@KatyMontgomerie @MhairiHunter It's not all about you! 

The whole discussion was about Mhairi's bizarre idea that discrimination &amp; oppression that women experience has nothing to do with the biological fact of being female. The discussion was centere"
35187,REAL,"Why Your Local Hospital Is Going Broke During a Pandemic
https://t.co/cJryel5m7f"
35188,REAL,"The new coronavirus CANNOT be transmitted through mosquito bites.

https://t.co/t0svIJPedT https://t.co/WAvSpLETu5"
35189,REAL,@SABCNews Y nd what exactly is a 5g nd y their busy wit it in this difficulties course we only want the vaccine that wil help our people only
35190,REAL,"@dankingwell Agree, nobody should be shamed for trying to protect themselves and others"
35191,REAL,"@FNAFAROfficial Hmm, that seem familiar... HEYWAITAMINUTE! https://t.co/Hx0d5Kbh6o"
35192,REAL,Health News :  Can You Catch COVID-19 Through Your Eyes?: You can catch COVID-19 if an… https://t.co/Ip2qxuzYAC
35193,REAL,"Full influenza vaccination among children cuts hospitalization in half, new study shows. The findings support health organizations' recommendations to vaccinate children against influenza every year, since vaccination is the most effective way to prevent… https://t.co/LlWybY9doj"
35194,REAL,Coronavirus: Scientists could repurpose drugs to treat infection https://t.co/W9QZPqGg5K via @healthline
35195,REAL,@discoque5 @davtrudatz @drboycewatkins1 We be in place by then. If the flu was covered like covid 19 has been we would be more afraid of the flu but it's not and we realize sickness has always been a part of living but we never said hey let's stop living.
35196,REAL,"@HelenBranswell @CDCgov It's the CDC's job to issue guidelines, not to make judgements on any particular group's application of them."
35197,REAL,@LoriKotsonas Orally?
35198,REAL,@kravejai_ 😭🤣🤣 now that’s press
35199,FAKE,"Eu não tenho estruturas. @Carol_Vieira 

Royal Palace confirms Queen Elizabeth tests positive for coronavirus https://t.co/RPN9w3rEtV"
35200,FAKE,COVID-19: CHINESE HEALTH AUTHORITIES CONFIRM PATIENT ZERO ‘HAD SEX WITH BATS’  https://t.co/U42uuKqXF3
35201,FAKE,@HeiwaPaz Eeeehhh???
