index,category,text
75018,REAL,@greta This is a brand new virus. Data is evolving over time but we don’t have the answers to many things yet.  Certainly we don’t want to lose our elderly and compromised.  We shouldn’t go back to normal until we know how to keep them safe
75019,REAL,Pandemic Can Overwhelm Those With Autism https://t.co/i4DZhybMT9 from @WebMD
75020,REAL,Allocating ventilators during COVID-19: What is ‘fair’? https://t.co/MVs15w1iJG https://t.co/2RwAnXU1dY
75021,REAL,"@DrTedros @WHOWPRO @WHOSEARO @pahowho @WHOEMRO @WHO_Europe @WHOAFRO Q: Who are the members of an International Health Regulations Emergency Committee?
A: https://t.co/1JuCwPTvoY

#coronavirus https://t.co/8XtygR3lLC"
75022,REAL,Interim Guidance for CPR in Patients With COVID-19 https://t.co/HG0XfXW3oQ vía @medscape  @BebetoDice
75023,REAL,17. You can recover from the coronavirus disease (COVID-19). Catching the new coronavirus DOES NOT mean you will have it for life. https://t.co/yrjUM5qniK
75024,REAL,"Older men less worried about COVID-19, study suggests https://t.co/MxwXxnlERq"
75025,REAL,"Caution &amp; balance is important ESPECIALLY during times of crisis.
Disinfectant-Linked Poisoning Rises Amid COVID-19 https://t.co/WyxD8CXY9G"
75026,REAL,Coronavirus SARS-CoV-2 infects cells of the intestine https://t.co/cEuMwMuP1S
75027,REAL,@mfcarney1 @AlexBerenson Not sure about doing things NY or Italian style. They basically euthanized the vulnerable by using nursing homes for CV19 patients. Mental midgets.
75028,REAL,"@WHO 2020 年 2 月 24 日，《柳叶刀》在线发表一篇通讯文章（correspondence）：Chinese medical staff request international medical assistance in fighting against COVID-19。
在这篇文章中，身处抗击疫情一线的中国医务人"
75029,FAKE,"@AP ""Hal Turner Radio Show
PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army. 65 Million dead worldwide in 18 months. 6.8 Billion dead in 36 Months."" Wtf?! 😱"
75030,REAL,"@SRuhle @RudyGiuliani The flu is contagious. 35 million people got the flu in 2019. Also, we are finding out that covid-19 has roughly the same death rate as the flu. So why are we not contact tracing the flu?"
75031,REAL,"Warmer temperatures slow COVID-19 transmission, but not by much https://t.co/HaGI84wo09 https://t.co/0JyIcUvIYA"
75032,REAL,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/Jhd69Fqo0S
75033,REAL,"@PrdLiberal7 I haven't made it to depressed yet. Still working through the freak-out: ""OMG! Is it a hot flash or a fever?....  Is it allergies of COVID-19?""  

Had to watch hours of Barney Miller yesterday to peel my panicked self off the ceiling. https:/"
75034,REAL,"What IS a coronavirus?

Coronaviruses (CoV) are ""promiscuous"" originating from various🐄 🦇&amp;transmitted to humans▶️CoV circled in blue have been around for years📆&amp; cause mild illness🤒, HOWEVER COV strains in red (SARS, MER and SARS2) are novel viruses &amp; cause severe disease https://t.co/Iydhj2q1Zk"
75035,REAL,"I appreciate the access the Fresno County public health department gives us three days a week.
Dr. Vohra is our Dr. Fauci, the best source for facts in an evolving situation.
So I got excited when I saw this.
Alas, it was A Vohra, not The Vohra. https://t.co/KpLqT2mBOV"
75036,REAL,"'Hypercoagulation,' Antiphospholipid Antibodies Seen in COVID-19

https://t.co/GvMiNmdPgv https://t.co/Eyri2H8yje"
75037,REAL,"It's also concerning to see according to the @ONS that you are twice likely to die of #COVID_19uk in the poorest communities, compared to the most affluent communities. 

As @BBCMBuchanan just pointed out before #COVID_19uk health inequalities were rising and"
75038,REAL,"Flu vs. coronavirus: How to tell the difference
https://t.co/QDuhNQGDGu"
75039,REAL,@GoDaddy Shall I close my front door because Coronavirus might float into my home?Is COVID-19 airborne?  Can it it travel in the wind all the way from China Italy great Britain N. or S. Korea? Huh?  Tell me.  Dime.  TALK TO ME. Google blog libertyjustice 
75040,REAL,26. Many women who introduce formula report feelings of pleasure and relief that their baby is being fed https://t.co/m3R4JsbBfB
75041,REAL,@thefreakofmusic @EntourageEric I havent ate yet
75042,REAL,"@kenredsraf Of course I wish him a strong recovery. Point is that there are going to be so many people in the same position or worse who won't know for sure that they have COVID because you have to be a certain class to have a shot at a test, many of them"
75043,REAL,@kgrasha @ryanwee60063132 So you’d shelter in place if the flu was more contagious? And “can be” more deadly? What type of definitive statement is that?
75044,REAL,It sure seems like in most cases these are the same people who are freaking out about the shutdown and will freak out even more about a second shut down. Why wouldn’t you want to do everything you personally can do to avoid that? It’s so fucking easy to comply
75045,REAL,"@aldotcom Release them all, Cuomo and Newsome have released thousands."
75046,REAL,"@AChadsThad If you take a look back in the conversation, I never claimed white people didn’t have culture. In fact, I said the opposite. I take issue with you using modern day technology to claim that it is white culture. That is not true. Just because "
75047,REAL,CDC Adds Six Symptoms to COVID-19 List https://t.co/lDzKeFbvlD #COVID-19 https://t.co/LafYZX9bG5
75048,REAL,COVID-19: how can satellites help? | ESA https://t.co/LpXWCR6ejb https://t.co/oPnJ24wMn6
75049,FAKE,@iowa_trump @KarlEspo KARMA https://t.co/uSv3zOeL4W
75050,REAL,"Part 7

These droplets land on objects and surfaces around the person. Other people then catch COVID-19 by touching these objects or surfaces, then touching their eyes, nose or mouth. People can also catch COVID-19 if they breathe in droplets from a person with COVID-19"
75051,REAL,Phage capsid against influenza: Perfectly fitting inhibitor prevents viral infection https://t.co/CCAFfIrmaE via @physorg_com
75052,REAL,@Sandimandla @DrZweliMkhize It's not airborne. You can read his tweets before this to get information ngama mask but he says we should wear them to protect ourselves.
75053,REAL,"3.° Wang W, Xu Y, Gao R, et al. Detection of SARS-CoV-2 in Different Types of Clinical 
Specimens. JAMA. Published online March 11, 2020. doi:10.1001/jama.2020.3786.

(PRUEBAS EN CLÍNICAS)

Detection of SARS-CoV-2 in Different Types of Clinical Specimens https://t.co/box8ORhX1j"
75054,REAL,"Can anyone out there answer a question for us?

With @WorldRugby voting on a global calendar next week the result will likely impact on the 2021 @lionsofficial tour.

When could we expect a definite ""set in stone"" Lions tour date announcement regardless of how that vote goes ?"
75055,REAL,Cancer Patients Report Delays in Treatment Because of COVID-19 https://t.co/qZhRJfHZhX from @WebMD
75056,REAL,@TheStreet As they are
75057,REAL,Off-the-shelf tool for making mouse models of COVID-19 https://t.co/oavSlk38Ok
75058,REAL,"@SeriousnessMr @indymeansindy @RockboltG Clearly it isnt. It is pointing out that not being able to track and trace people in crowded situations, will result in those areas being the start of transmission chains. Fairly basic stuff."
75059,REAL,@arojasss209 tell me why i just seen that mesothelioma commercial the other day and was thinking the same thing 😂
75060,FAKE,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon | Zero Hedge https://t.co/NLbXDkRzwH"
75061,REAL,@RanvirShorey Gas bnegi kya?
75062,REAL,Widespread Face Mask Use Could Control Second Wave https://t.co/Un71K1vvbG from @WebMD
75063,FAKE,@NoScienceDenial @StarjammerSkies @PaulLCarr2 @AgileConcept @jljh121 @VileThePro @DoubleDoubleJon @TungstenV @MacBaird13 @FrankDElia7 @BeckyJohnson222 @The_PSR @Geminifty @UrfriendsTell @organicdot @PJMoore1958 @krebiozen @GeoffSchuler @Clues @Kathmarval 
75064,REAL,"Some patients may have
•Headache
•Nasal congestion
•Runny nose
•Sore throat 
•Sneezing
•Muscle and joint pains"
75065,REAL,"The CSTR/CAR recommend against the use of routine chest CT for screening, diagnosis and surveillance of COVID-19 infection. The CSTR/CAR recommend chest CT in patients with confirmed COVID-19 infection who may have developed complications such as a lung abscess or empyema. https://t.co/W7DhywTNJa"
75066,REAL,@fozzyuk99 @KTHopkins Er yes we do
75067,REAL,@thehill Get you all sick ...
75068,REAL,"No hydroxychloroquine benefit in small, randomized COVID-19 trial https://t.co/UgbCdYqBTg"
75069,REAL,Childcare Programs
75070,REAL,@msttrader Guessing products people are holding out as treatments or cures
75071,FAKE,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/cuYRHeITfn https://t.co/0bofkEUIro"
75072,REAL,"Its profit from continuing operation closed at N15.5 billion in 2019, as against a loss of N8.1 billion during the comparable period in 2018. The operating profit for 2019 stood at N34.9 billion, as compared to N38.5 billion in 2018."
75073,REAL,"https://t.co/qMSFNkpYI0
What is sisterhood? Why do we need it? What stops us from receiving it? Listen to join the conversation 💜"
75074,REAL,"Q. How fatal is COVID-19?
A. [1/3 ]Most people (about 80%) recover from the disease without needing special treatment. Around 1 out of every 6 people who gets COVID-19 becomes seriously ill and develops difficulty breathing."
75075,REAL,What is COVID-19?
75076,FAKE,"@JohnFiliss @OffGuardian0 @Sideshow_JaneV3 @MoonofA Still claiming Covid-19 is just like the flu? Facts are such a pain aren't they.
https://t.co/v4EBUkqknZ"
75077,REAL,@durgeshjhaTOI @timesofindia @EconomicTimes What is the sensitivity &amp; specificity of the Antigen Test being done ? That is an important metric to know if we are missing out on + ve patients through the recent Serology tets being done (which is the mai
75078,REAL,"Sen. Rand Paul returns to question of sending kids back to school and points to the low mortality rate among young people 
Dr. Fauci: ""We better be careful about this…especially about children…. [and not assume] that children are completely immune to the deleterious effects."" https://t.co/eilzJlAbzI"
75079,REAL,HOW LIKELY AM I TO CATCH THE COVID 19
75080,FAKE,@EmMuthoni Eeh wacha fake news bana!!
75081,REAL,@thatsmanderley @BorisJohnson School in Christchurch is insisting on masks for all .. ALL DAY.. including classrooms. I hope they will be taking full responsibility for any health problems caused to pupils.
75082,REAL,"Beware of False Negatives in Diagnostic Testing of COVID-19

Researchers at Johns Hopkins have found that the chance of a false negative result — when a virus is not detected in a person who actually is, or recently has been, infected — is greater than 1…https://t.co/aozc2sRJVG"
75083,REAL,CMS Chief Says $81B Released in Accelerated Payments for COVID-19 https://t.co/ZDmtzpbNWg
75084,REAL,"@KTLA Face masks critical in preventing spread of COVID-19
Study found that wearing a face mask stopped person-to-person spread of the virus
https://t.co/qefV7pxjNg

Prevent yourselves from catching/spreading: this has
involved challenging patienthood"
75085,REAL,Evolution of pandemic coronavirus outlines path from animals to humans
75086,REAL,"@marknutter Just for the record, see the WHO advice (under “is there anything I should NOT do?”):

“*In any case, if you have fever, cough and difficulty breathing seek medical care early* to reduce the risk of developing a more severe infection...�"
75087,REAL,"@PapaBirdJake I'm not sure what's worse, right-wingers that legit think rescinding the lockdown and letting people die for ""muh economy"" is a good idea, or the grifters that don't, and just say it because it's the 'right-wing thing to do'™️ and don't "
75088,REAL,"Scientist Warns against Fast-Tracking COVID-19 Vaccine Trials
HeatMap Column 4&gt; https://t.co/Chssuex52e
  #VaccinationEffects  #Vax https://t.co/DoV9wfvQb0"
75089,REAL,"@WebMD @Janni_Joy Well, crap. That’s it for me, then."
75090,REAL,@ClayTravis What is a coronavirus bro?
75091,REAL,#COVID -19 a reminder of the challenge of #emerging #infectious #diseases https://t.co/xGwyhmHzh2 via @NIAIDNews @EurekAlert
75092,REAL,@ssalifu0gmailc1 @WHONigeria @WHO @WHOAFRO @NCDCgov @BrakaFiona @CWarigon @Fmohnigeria @Dr_Okudo @ibrodoc_03 @UN_Nigeria Yes I do the same soak and wash my fruits and vegetables in salt and water. Later run plenty water through the tap.
75093,FAKE,"RT @Oceandew: Censoring climate change won't stop global warmin
https://t.co/wjLNJ44auZ #Marketing #SEO #makeyourownlane #love… https://t.c…"
75094,REAL,WATCH LIVE: Will Gov. Phil Murphy offer a reopening plan? Here are the latest updates on the coronavirus outbreak in New Jersey. https://t.co/BdVDB1ErGN
75095,REAL,@FOX29philly Could he and his affiliates be the reason?
75096,REAL,@KakhThe Kakas wanzev salam.
75097,REAL,"@Nigel_Farage Why are COVID-19 death rates so hard to calculate? Experts weigh in https://t.co/cvQCFPWKRs via 
@healthline Only those hospitalised get tested, those many thousands of mild infections are unrecorded which means fatality rate we are being fe"
75098,REAL,Brain Affected in 1 in 3 Cases of Severe COVID-19 https://t.co/b3Y5oglg7K
75099,FAKE,"Coronavirus Bioweapon – How China Stole #Coronavirus From Canada And Weaponized It #COVIDー19 #COVID19 
https://t.co/fw8qRDoK35"
75100,FAKE,"@K12Lioness @AFunnyValentine SARS&amp;AIDES together is a death sentence for some. This I believe is a bio weapon. Owned and patented by Bill Gates, who's aim is to depopulate the earth."
75101,REAL,"@brunocolumbia @rogerdoger991 @PattyHajdu That's what you got out of that 🤔 
Why not ask Dr Fuaci about that 1"
75102,REAL,@godessontop *Hugs*
75103,REAL,NIH Director: Defeating COVID-19 requires unprecedented action and collaboration. https://t.co/dtjvpwbFv6 https://t.co/asQF04icrM
75104,REAL,@social_rural Be careful &amp; healthy
75105,REAL,Trump to order meat processing plants to remain open despite coronavirus infections - Raw Story https://t.co/jGI6wwGtao via @GoogleNews
75106,REAL,"@Nukey_Proctor @PickardJE @BBCr4today The government followed the advice of SAGE. Stuffed full of experts. And we have 50,000 dead."
75107,REAL,NIH begins clinical trial of hydroxychloroquine and azithromycin to treat COVID-19 https://t.co/lUxezWMCyE
75108,REAL,@iainmacwhirter It is true innit... what is wrong with the statement? Cummings is a Eugenics believer and he decided Herd immunity for England (Without vaccine is genocide) #ScotlandIndependent now #CummingsCriminal #ToryLiesCostLives
75109,REAL,Why You Don't Need to Panic About the New Coronavirus https://t.co/Td3XVEEsrm
75110,REAL,"10/

This tweetorial is based on this Radiology open-access article: https://t.co/Wdc5lHZMJ4. Check out their paper and supplemental figures.

Thanks @pollockjeff @RadITrainEditor @RadiologyEditor for support and guidance"
75111,REAL,@FrankFeighan Congratulations Frank from us all here at European Movement Merseyside.
75112,REAL,"NIH clinical trial of investigational vaccine for COVID-19 begins.
Read more: https://t.co/TR8gDd1IRV
#biobanking #biospecimen  #biorepository"
75113,FAKE,Breaking Now: Scientists Confirm Coronavirus Man-Made…Contains ‘pShuttle-SN’ Sequence Proving Laboratory Origin https://t.co/OZgyapbXNh
75114,REAL,"@FrankFeighan Congratulations Frankie, Best wishes, John."
75115,REAL,Can adolescents spread COVID-19 to other people even if they have mild or no symptoms?
75116,REAL,COVID-19 Continues to Strike Men Harder Than Women https://t.co/TT3SsliB0u https://t.co/m1ZjL3RbPs
75117,REAL,Coronavirus: Pangolins may have spread the disease to humans https://t.co/I2cnKHZZ1c
75118,REAL,"@MaRaSergio Chas gracias, don Dr."
75119,REAL,The Deputy Chief Medical Officer is speaking live with a national update on the coronavirus outbreak https://t.co/iPNYs18yND
75120,REAL,Don?t Let These 5 Myths About COVID-19 Interfere with Your Safety
75121,REAL,WHO: People living longer and healthier lives but COVID-19 threatens to throw progress off track
75122,REAL,"NIH clinical trial of hydroxychloroquine, a potential therapy for COVID-19, begins https://t.co/3kVG8aboTt"
75123,REAL,"government deems the chosen strategy a success, or more specifically, that is the message the government tries to convey to the public. The government claims to have based their decision on sound scientific advice provided by the OMT. The Dutch centre for disease control (RIVM).."
75124,REAL,"Coronavirus Puts UV in the Disinfectant Spotlight https://t.co/AWSzvRwuIc from @WebMD 

#disinfection #safety #patientsafety #ARD occupational safety #corona #covid19 #pathogens"
75125,REAL,COVID Vaccine Tested in People Shows Early Promise
75126,REAL,@CNN This is not a braggable number when we should be doing 5 million a day. It took us 3 months to do a week's worth of testing.
75127,REAL,"@AidDocumentary @Lemonhead @marcuslemonis @SherryWeir3 Won’t happen with the 1 Golden Share on top of the 36M+ shares &amp; the votes to control every decision, plus the board is staggered. He’s not going anywhere. Heard it from me first😎. Last sta"
75128,REAL,@minnie50398806 @nytimes You’re totally missing the point of their analysis if you think it’s to make it OK to call it the Chinese virus instead of the correct names novel coronavirus or COVID-19.
75129,REAL,@sjustel @diazbriseno Thank you for the info.
75130,REAL,"Thanks to my advisor (@mmlopezu) &amp; co-authors (Jason Gibbs, Martin Mikulas, Sven-Erik Spichiger, Nancy Ostiguy, David Biddinger) for their collaboration on this project! Thanks also to @lrusso08, who provided a stunning cover photo of #Bombus pensylvanicus on milkweed. 📸 #JHR77 https://t.co/nGimgz6FmU"
75131,REAL,"How likely am I to catch Covid-19? #coronavirus #covid19
https://t.co/BauuOn9xpC"
75132,REAL,"Or- or- now bear with me here, it's a pretty novel concept for most Americans, and it's a little hard to wrap your head around- you could just leave other countries who do things differently the fuck alone? https://t.co/ynYHEkjBBo"
75133,REAL,"The virus is so new and different that it needs its own vaccine. Researchers are trying to develop a vaccine against 2019-nCoV. Although these vaccines are not effective against 2019-nCoV, vaccination against respiratory illnesses is highly recommended to protect your health. https://t.co/HN7yBWhYlQ"
75134,REAL,"NEW CDC REPORT: COVID-19 Among Workers in Meat and Poultry Processing Facilities —  19 States, April 2020 https://t.co/ST5K2eu7Ex https://t.co/YfyLNidoe6"
75135,REAL,@weimdog This was a no brainer
75136,REAL,5G mobile networks do not spread COVID-19 – WHO https://t.co/j8DG2SIPZi https://t.co/XKLeoAvjpV
75137,REAL,@bswhealth That’s a bullshit response. You’re making your nurses IN DALLAS take their PTO when they have to take off for COVID. Pay for their time to recover. Period.
75138,REAL,"What are the symptoms of Covid-19?
The virus infects the lower respiratory tract. Patients initially develop a fever, cough and aches, and can progress to shortness of breath and complications from pneumonia, according to case reports. https://t.co/jQOhBVh4lc"
75139,REAL,"Mosquito, Tick Populations Unchecked Amid COVID-19
https://t.co/F2APKpCQ6I"
75140,REAL,"“Can I get COVID-19 from food? What precautions should I take in grocery stores? Is food/grocery delivery safe?"" @WHO

Find the answers to these, and many other frequently asked questions about COVID-19 and food here: https://t.co/9vIaI4cOUd"
75141,REAL,@DrJacobsRad @CPHO_Canada @PattyHajdu Why is she still in office?
75142,REAL,Public health leadership paramount to emerging coronavirus pandemic https://t.co/tOHchunKP4
75143,REAL,Pet Adoptions Spike as Furry Lockdown Pals Wanted
75144,REAL,"""President Trump and President Lopez Obrador agreed on the importance of preserving trade and critical services, regardless of travel restrictions."""
75145,FAKE,The number of deaths from COVID-19 are exaggerated.
75146,REAL,@citizentvkenya Hapo kwa small bottles ni sawa kabisa 😂😂
75147,REAL,"1 Deadly Coronavirus What is a coronavirus?

Coronavirus term refers to a large group of viruses or families of https://t.co/IwgcNMHUdL"
75148,REAL,"@surreygent53 Potentially, yes. 
We may have to manage for several waves rather than one large wave and balance other determinants of health and wellbeing. If we come out with a completely wrecked economy, it's not going to help anyone, and we also need t"
75149,REAL,FDA Withdraws Emergency Authorization For Hydroxychloroquine After HHS Official Makes Request #Fauci https://t.co/GsfCmGQagp
75150,REAL,"#NewCrownVirus 👑

19) I Luv♥️ our President🇺🇸

He is NOT baking down 👏👏👏 Chinese🇨🇳 virus

https://t.co/wimwDmnY1E"
75151,REAL,@cnni Let them make alot of them so everyone has one all over world. I know there are lots of hard workers as well too.
75152,REAL,@igolfandreadcxr @DrLukeOR Are we saying the data supporting CT for the diagnosis of COVID-19 is awful? Or are we saying that good data shows that CT is awful for diagnosing COVID-19? The first would motivate me to do better research in this area. The sec
75153,REAL,Why hand washing really could slow down an epidemic ⁦@keithpp⁩  https://t.co/BDIGxPIPLP
75154,FAKE,"For everyone who still thinks Covid-19 is just like the flu. Contact tracing is our chance to save lives. Again - don’t panic, just prepare and be aware of what you and the organizations you belong to can do - school, work, faith-based groups, etc. https://t.co/mWpslM8mTT"
75155,REAL,"WATCH: New data shows social distancing, stay-at-home orders may be factor in slowing spread of virus. https://t.co/lc3o1oy8Bh"
75156,REAL,Domingo sa kung may bakuna na vs. COVID-19: Meron pong higit 70 na vaccines for development.
75157,REAL,"@mrjoedixon @Andrew_Adonis ... no training, safeguarding issues, lack of resources for teachers, lack of resources for pupils, no training for pupils, poor internet access, teachers looking after their own families,  there’s a few. Despite my list many "
75158,FAKE,Emergency Report! The Coronavirus Hoax Ends Human Civilization! https://t.co/ahuuivx5mD #BannedVideo #Infowars
75159,FAKE,"Dios lo proteja y se recupere pronto. Mis oraciones con el también
@Pontifex_es 

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/uowUTN17vs"
75160,FAKE,"@cjtruth @realDonaldTrump Amazing COVID19 isn’t an issue with at packed protests, rioting, and looting! #plandemic"
75161,REAL,"Top story: What Is a Coronavirus? | WIRED https://t.co/yptTQ2hMLr, see more https://t.co/WoMrT1e535"
75162,REAL,New technology can detect anti-virus antibody in 20 minutes -- ScienceDaily https://t.co/UPQc2qfJBN
75163,REAL,@Citi973 Speedy recovery for them
75164,REAL,"@DBE_SA 1000 teachers infected because of Covid-19 and over 500 learners infected. Nextweek the grade 1-3 are to go to school. My sons school cosmo city jr,a teacher tested positive for covid so how safe is it for our kids to go to school? this virus will"
75165,REAL,"@recaptrader dat was toch al een tijdje bekend. daarom moet je alles schoonmaken waar mensen in contact mee komen. deurhendels, knopjes op geldautomaten , vingerprint scanners, headsets, telefoons etc."
75166,FAKE,@BusyAhchan How many times do we have to state: she is alive!
75167,REAL,"@CarrieIzSoVery @ECMcLaughlin Right. Why is trump sending 4,000 troops to the border in October 2020? To keep us in when the selection happens again."
75168,FAKE,Royal Palace confirms Queen Elizabeth tests positive for coronavirus https://t.co/FFK1hsWx7s
75169,REAL,"@NBCNews Half of Americans would = 50%
1 in 3 weren’t sure = 33%
1 in 5 would not = 20%
Total = 103%
Media math = priceless!"
75170,REAL,"Finally, shocked to see TV Drs dismissing things like steam etc. They kept millions alive pre-NHS. 
FWIW, this has kept ME alive, many, many times. Even got me through pre-sepsis earlier this year."
75171,REAL,"@ESPNNFL Well tons of people are going to die, and most people aren't going to care because doing something about it is inconvenient and our leadership has failed. But hey, FOOTBALL"
75172,REAL,"So serious question someone posed to me that I have no answer for: If there is a substantial asymptomatic or marginally symptomatic population, how are we supposed to test and trace effectively?"
75173,FAKE,"Alert— Wake up to this reality—-

Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/4gb7HN5zJG"
75174,FAKE,@A_MorganRdr2 Al fin te cargó!
75175,REAL,"28/. Italy’s health minister says @BorisJohnson told Italy’s PM on 13/3 that “he wants #herdimmunity.”

On 12/ 3, @peston wrote: “The strategy of the govt is to allow the virus to pass through the entire population so that we acquire herd immunity.”

The govt didn’t correct him. https://t.co/OUg8yTNMpn"
75176,REAL,"Small, residential, non-wealthy private colleges are at incredibly high risk of closing if they can't bring students to campus in August. I put together a spreadsheet of their reliance on auxiliary revenue sources like housing and dining. https://t.co/1nw1rVxxHV (19/)"
75177,REAL,@TheCollectiveQ Excellent
75178,REAL,"Can women with COVID-19 breastfeed? Yes, women can breastfeed. Talk to your doctor and follow extra precautions. For more information, visit https://t.co/4yxZkyIs4f #covid19 #covid19cafamilies #StayHomeSaveLives https://t.co/Oenw0nE9aU"
75179,REAL,"Antiviral drug can speed up recovery of COVID-19 patients, study shows"
75180,REAL,@thehill Good
75181,REAL,"A rare collaboration between @apple and @google could help with that soon, employing Bluetooth to create ""contact tracing technology"" tools to alert users if they have come in close contact with someone who has tested positive for COVID-19.

https://t.co/yTpkpJTQLb"
75182,FAKE,@factcheckdotorg ...But you can't tell anything to #MAGA morons invested in the shilling and BS by the Conman-In-Chief.  They BELIEVE.
75183,REAL,Two drugs show promise against COVID-19: Both drugs are FDA-approved for other illnesses https://t.co/VtyHGloNxs
75184,FAKE,Flu Vaccine Increases Coronavirus Risk 36% Says Military Study https://t.co/BNyaW4jwGJ
75185,FAKE,@IndivisibleNet The Walton family has lots of money.  What do they care?
75186,REAL,We want farmers markets &amp; actual grocery stores placed in a way that they are accessible to members of the community instead of having to live in food desserts were a gas station is the closed thing we have to a grocery for miles for some households.
75187,REAL,@TomStringham @Luv2GoFly A healthy person wearing a mask does nothing to help a “vulnerable” person. A healthy person can’t make someone sick so them wearing a mask is completely pointless. The statistics don’t justify wearing a mask.
75188,REAL,How Contact Tracing Can Help Stop COVID-19
75189,REAL,Good News on Remdesivir's Power to Treat COVID-19 https://t.co/CUSxdsKHdS from @WebMD
75190,REAL,"@yancasf @pvrodriguesss ele vai, menina. é só charme. falem bem ou falem mal mas falem de mim"
75191,REAL,@LouPalumbo @KellyGr17032596 @Surabees @DonaldJTrumpJr @KarynPolito @MassGovernor Tell that to China.
75192,REAL,"I have LONG been horrified by the Chinese practice of eating endangered animal parts under the demented premise that eating seahorses,pangolins,snake heads &amp; bear bile yields health! In America, eating armadillos causes LEPROSY! Now we have have CV19 thanks to Pangolin poaching!"
75193,FAKE,"@ChinaDaily Whether covid 19 is man made or not, its pandemic has exposed the strenght and weakness of the wider world."
75194,REAL,"@RepScottPerry You should give them all a bonus, Sir."
75195,FAKE,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon #Topbuzz https://t.co/TqrHZepjrh"
75196,REAL,"@ACNickel @RealCandaceO I use the dates from the CDC.
https://t.co/9y5KagQri0"
75197,REAL,Black Children Hit Especially Hard by COVID-19  #biox4 https://t.co/gIvuNIrPjt
75198,REAL,@hector_drummond Unfortunately  it seems people 😍😍😍 lockdowns.
75199,FAKE,Gold Coast Hospital Staff Roll In A Wilson Volleyball To Keep Tom Hanks Company In Quarantine — The Betoota Advocate https://t.co/zNasy5IW8O
75200,REAL,"@nabsnotes @BTS_twt I'm sort of cool-ish but not really, too! I'm also 41 🥰

@BTS_twt #BTS #BTSARMY https://t.co/Z6zJq2Eitu"
75201,FAKE,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/2cOyqjjrhG
75202,REAL,"Hands touch many surfaces and can pick up viruses. Once contaminated, hands can transfer the virus to your eyes, nose or mouth. From there, the virus can enter your body and can make you sick.
Make sure you, and the people around you, follow good respiratory hygiene."
