index,category,text
50094,REAL,"Parasite Drug Shows Early Promise Against COVID-19

It's used on horses but could be adjusted for humans
 https://t.co/vNuakF0cAn from @WebMD"
50095,REAL,Claims of a Weaker COVID-19 Virus Disputed https://t.co/5r8hCZdOwO via @medscape
50096,REAL,Mid-April 2020 there were reported to be 79 vaccines in development against COVID-19. Five of these were in early clinical trials. Learn about the different approaches for vaccines and register for our webinar on Fast Start-up of Vaccine Studies: https://t.co/359H4H4AZV https://t.co/96LEaelSz2
50097,FAKE,"@bbbwxxx @William34908661 @thehill ""Who is the deep state?""
Probably be Florida after climate change really takes off."
50098,REAL,@TonyGachoka Black supremacy is a bitter pill these white and brown race will one-day swallow.
50099,REAL,"@DrDesThePlanner's ""'Safe Streets' Are Not Safe for Black Lives"" 
https://t.co/1z1TzVnkZH /16"
50100,REAL,Good tips for safe food shopping and use of takeout food.   This addressed so many of my questions and concerns.                                                PSA Safe Grocery Shopping in COVID-19 Pandemic UPDATED!!!      www.DrJef... https://t.co/u7sC4VhWIh via @YouTube
50101,REAL,Is it safe to receive a package from any area where COVID-19 has been reported?
50102,FAKE,"Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/3SPn73IgCI"
50103,REAL,"PALAWAN or ML

ALLYN JUNE M. CAMACHE
09065361680"
50104,REAL,"#MythBusters 

Being able to hold your breath for 10 seconds or more without coughing or feeling discomfort DOES NOT mean you are free from the coronavirus disease (COVID-19) or any other lung disease.

The most… https://t.co/HWRMt8zwpQ"
50105,REAL,"@DanMir24432407 @navift @ImranKhanPTI So your suggestion is that the poor should give in to a lockdown that gives them a 100% chance of dying from hunger, so that they avoid a &lt;100% chance of dying from the virus?

Please think this through..."
50106,REAL,"What are the symptoms of Covid-19? How long does it stay on surfaces? How can I *not* get infected? How will the pandemic end?

To help you navigate through this, we gathered the most helpful resources for our tomorrow's newsletter.

🔮 Subscribe now: https://t.co/WtcW1zT3uz https://t.co/kNizK612Jd"
50107,REAL,Nanosponges Could Intercept Coronavirus Infection https://t.co/uspzmimVol
50108,REAL,"@ItsMySheShed @TheDailyShow Thank you for the link. Did you actually read it though? It says, in the second paragraph, that influenza is far more deadly than Covid19."
50109,REAL,"Neurologic symptoms and COVID-19: What’s known, what isn’t https://t.co/BDepQmCwgL"
50110,REAL,"@nycjim @CassRetpine My children will not be in that low mortality rate if I have any way of protecting them from it. I imagine Sen. Paul would not want his family to be in that low mortality rate, either, right. So what is his point? Some other people's "
50111,FAKE,"Top story: Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/1obrSP0GI0, see more https://t.co/hJYyj3xP0q"
50112,REAL,"Frequent Question According to https://t.co/Rby61L5GqP
Can children or adolescents catch COVID-19?"
50113,REAL,Scaling up coronavirus outbreak readiness in Ethiopia and across Africa
50114,REAL,"Can the virus that causes COVID-19 be transmitted through the air?
#AwarenessToCombatCorona 
@TeamPVFofficial
@MAK_Institute    @KurriPathani  @HaniyaBaloch5 https://t.co/frSt92cI57"
50115,REAL,Placentas from COVID-19-positive pregnant women show injury https://t.co/UsWD0xGMh1
50116,REAL,@GallifreyanMike @Brent68189672 @chrisgalea @brianstelter One second you're calling Trump a fascist and Hitler. The next minute you're willing to secede your civil liberties to him. You either have an IQ of 50 or no moral compass. Wake TF up and educate y
50117,REAL,"Real-time tracking of self-reported symptoms  to predict potential COVID-19.
New #AI diagnostic can predict #COVID19  without testing. https://t.co/tEeQ0Q0LOh"
50118,REAL,"@GoAlaris Thanks for reaching out. Below is a link to our sponsorship and donation request site. Here you can create and submit your online proposal, which will be reviewed by our regional Sponsorship Committee. Have a great day! https://t.co/zgXi9IJZNh"
50119,REAL,CDC Issues New Return-to-Work Guidelines https://t.co/6T2HPbDgfF via @medscape
50120,REAL,"Another reason why #Covid_19 is so very dangerous 

Thrombosis expert on COVID-19: ’I’ve never seen such sticky blood’ https://t.co/Tzg86XReoF via @healthline"
50121,REAL,"Coronavirus live updates: US cases top 900,000, Birx says social distancing will last through summer https://t.co/V48xyd3tnR"
50122,FAKE,Bill and Melinda Gates Foundation &amp; Others Predicted Up To 65 Million Deaths Via Coronavirus – In Simulation Ran 3 Months Ago! https://t.co/qCcTAPoNXt
50123,REAL,"@IronStache @SpeakerVos @FitzgeraldForWI Is this what the @Surgeon_General meant when he said this week will be our ""Pearl Harbor/911"" moment?  The moment where the people in charge ignored intelligence &amp; everything happening right in front of our fac"
50124,REAL,NIH Clinical Trial Shows Remdesivir Accelerates Recovery from Advanced COVID-19 | NIH: National Institute of Allergy and Infectious Diseases https://t.co/j2p8Ugc9Yy
50125,REAL,Pandemic 'Silver Lining:' Better Sleep for Some https://t.co/W8BGY5GiLO https://t.co/kUd8hOU4ma
50126,REAL,"@nycjim @CassRetpine My children will not be in that low mortality rate if I have any way of protecting them from it. I imagine Sen. Paul would not want his family to be in that low mortality rate, either, right. So what is his point? Some other people's "
50127,REAL,COVID-19 Webinar and Partner Calls Videos
50128,REAL,"@WestminsterWAG @bmj_latest The food industry has an awful lot to answer for, but the problem is extremely complex. Children brought up on poor diets, lack of sport in schools, enormous marketing budgets of food manufacturers, supermarkets having promotio"
50129,REAL,COVID-19 Severity in Pregnancy Appears Lower Than H1N1 https://t.co/rQX8UNzs17
50130,REAL,@Pjd2Pj @power_richie So putting amateur players at risk for the entertainment of others at social distance or watching from home is ok? What about the player who may live with a family member who is ill or lives with vulnerable catagory person?
50131,REAL,Authorize the defense production act for remdesivir? Why not have multiple biotech companies produce drug similar to forcing GE to make ventilators.  NIH Clinical Trial Shows Remdesivir Accelerates Recovery from Advanced COVID-19: https://t.co/lxZ5xThXPY
50132,REAL,My answer to What are the symptoms of COVID-19? https://t.co/dCzoAqNj73
50133,REAL,Girl Goes on Chalk Adventures During Quarantine
50134,REAL,"@StephenAtHome @DrLaPook In other news, Trump is withholding funds for physicists, saying it’s their fault that fire is hot and has burned people. #TrumpVirus"
50135,FAKE,@CristoReySpain @CaliMamaMAGA God give them health in the name of Jesus
50136,REAL,@PunchTheLies @Cynthia_Villar @UofT_dlsph @SenatorBinay @risahontiveros Hindi naniniwala sa research ng iba yang si Aling Cynthia.
50137,REAL,@JBofetta @Sportsguy1013 @IAmJamesStewart There are different strains of the flu. This is just one particular strain of a Coronavirus.  Typically when you get a virus you develop antibodies. This is no different.
50138,FAKE,"@Franktorbino @Notyour28981739 @uTobian @susan_welch7 ""Flu Vaccine Increases Coronavirus Risk 36% Says Military Study"""
50139,REAL,"Ppl: wow we are so proud of our govenor we have such few cases and deaths!!
Me: Yah few cases because no one can get tested lmao"
50140,REAL,"Hi, @CharaideoPol. Heartfelt thanks for all the behind the scene work you have been doing. One request: if you could share updates on the current number of people who have tested positive for COVID 19 in Moranhat. Is the info in this video authentic?

https://t.co/UsKb9lqMaP"
50141,FAKE,Deaths blamed on coronavirus are actually due to the flu.
50142,REAL,"Afghanistan's trajectory is of great concern, they're battling a spike in cases and more civilian casualties. This has led to thousands flocking for a Covid-19 'vaccine' from an Afghan herbalist. Read more in our latest global update. https://t.co/uuye8bCCRe"
50143,REAL,"🚨COVID-19 virus can be transmitted in areas with hot and humid climates🚨

From the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather.

#Covid19 #mythbusters @WHO https://t.co/ATVlR1sDRh"
50144,REAL,@thefreakofmusic @S00TY83 @EntourageEric I have two the tan one is Chop and Black one is Pepper. https://t.co/DrVTHi9NRT
50145,REAL,@paulbyrne44 Did you see @K_scottracing on Landward @BBCScotland last night ? ... Available on i player
50146,REAL,COVID-19 Cases Rebound Across the South and West https://t.co/uqgDEvGoSj from @WebMD
50147,REAL,COVID-19 and rheumatoid arthritis: Risks and precautions https://t.co/XtSosKNA8n #COVID19 #COVID2019 #autoimmune #RA #guthealth #immunesystem #coronavirus
50148,REAL,"When this is over, what’s the cheesiest/worst products that will be made after the pandemic?

I’m expecting “I survived COVID-19 and all I got was this T-Shirt.” Tee Shirts. Also designer masks.

You know it’s coming... https://t.co/R7KDhoaOQy"
50149,REAL,Is It Safe to Play Sports? https://t.co/jn69bVfjQj
50150,REAL,"Can You Catch COVID-19 Through Your Eyes?

https://t.co/fTbyr2u7Bj"
50151,REAL,"COVID-19 vs. Wuhan Virus or Chinese Virus name debate:

Q: Where did the virus come from?

A: Wuhan, China.

End of debate."
50152,REAL,Can #COVID19 be spread through coins and banknotes?
50153,REAL,Preventing spread of SARS coronavirus-2 in humans https://t.co/wJcYfVAMGj
50154,FAKE,U.S. hospital laboratories falsify COVID-19 tests to inflate the number of positive results. Nurses sent unused swabs for COVID-19 testing and they all came back positive.
50155,REAL,False-negative COVID-19 test results may lead to false sense of security https://t.co/vHAZI8A6OF #covid19
50156,REAL,Face masks critical in preventing spread of COVID-19: Study found that wearing a face mask stopped person-to-person spread of the virus https://t.co/GAcwqO1ysh
50157,REAL,"Book 65: Little Gods by Meng Jin. A very interesting premise that falls flat in some places and shines in others. A book again about finding your roots, breaking away from tradition, and exploring relationships. https://t.co/MZksJ10tlm"
50158,REAL,Why hand washing really could slow down an epidemic https://t.co/JnvtlFfFDH via @healthline
50159,FAKE,"Vatican confirms Pope Francis and two aides test positive for Coronavirus
https://t.co/Wiwa0OJqC2

ほいよこれ、アチアチ、宗教戦争のはじまりね
終末時計の秒針ビンビンですよ神"
50160,FAKE,"Chuck Starred in dozens of movies and Tvseries which have, and continue to entertain millions of people.
He was also a master of martial arts, which was the cause of his initial fame in the movie industry."
50161,REAL,"Ok.  But what is the DEATH rate?  Almost ZERO.  

Stop with the COVID fear-mongering.

More cases + no deaths=herd immunity.   This is GOOD. https://t.co/QRj0ulDh1b"
50162,REAL,"Plasma Therapy Helps Critically Ill COVID Patients
https://t.co/bAa6agQIN9"
50163,REAL,"@mathprofcarrie Yes, PCR test in Maine. I was sort of quarantining anyway and only seeing my mom and only outdoors and wearing masks, but I can't do that when I start classes this Fall! Like we will all quarantine until we get our tests back? So effective"
50164,REAL,Isolation During Pandemic a Trigger for Depression https://t.co/1UwZbFgc1m from @WebMD
50165,REAL,"Keep declaring the word of God over your life and your family and you shall live to testify of victory over Corona virus, when the storm is over. Jesus Christ remains Lord

God bless you ❤️"
50166,REAL,Antiviral remdesivir prevents disease progression in monkeys with COVID-19 | National Institutes of Health (NIH) https://t.co/Eiap7EHkH2
50167,REAL,"I've read a lot about Corona virus lately and I think I should share some highlights of the good read.

It's a #Thread, and in form of Q &amp; A."
50168,REAL,"Ophthalmology Practices Hit Hard by COVID-19 Closures, Changes"
50169,FAKE,Facebook posts claim a child who is infected with the novel coronavirus will be taken to a hospital unaccompanied.
50170,REAL,"-ban evictions 
- suspend rent for assisted renters 
-provide payment assistance for normal renters 
- no garnishment of wages
- rebate of payroll taxes for small businesses 
-Grants for small businesses 
- forgive $10k of student loan debt for each borro"
50171,REAL,"28 Mar:FDA approved ""Battelle Critical Care Decontamination System""for decontamination of N95 masks without cellulose (eg.N95-1860).The system decontaminates masks by hydrogen peroxide vaporization &amp; claims decontamination of N95 masks upto 20 times without degrading performance. https://t.co/QVOqOdNJUl"
50172,REAL,Evolution of pandemic coronavirus outlines path from animals to humans https://t.co/ZKaLkTEfXQ
50173,REAL,"“They’re building a very serious case,” the second source told Fox News in reference to Durham's team."
50174,REAL,@mitchellvii Quote by Shane Ellison also known as The People's Chemist. https://t.co/1jiWqmWRlP
50175,REAL,"@swiss_un @WHO @Refugees @GenevaImpact @unsplash @BAG_INT @SwissMFA @Geneve_int In the name of hemanity...

Iraqi refugees ask you please  to :

Speed up the processing of their files.

Speed up the processing of their files.

Speed up the processing of "
50176,FAKE,@irlety36 😆 All part of the Fakery. I'm sure he did test positive for the Coronavirus AKA Common Cold. Did they say he tested for the Novel Coronavirus? No. Pay attention to everything they say and don't say. All fear control for the masses.
50177,REAL,"6. Can pets at home spread the new coronavirus (2019-nCoV)?

At present, there is no evidence that companion animals/pets such as dogs or cats can be infected with the new coronavirus. However, it is always a good idea to wash your hands with soap &amp; water after contact with pets."
50178,REAL,Coronavirus FAQs: Do Gloves HeIp? Is It Allergies Or COVID-19?  https://t.co/zTIaCg3z6j
50179,REAL,@JonStanich @tonycamatto @GavinNewsom 80K in a year. We have lost close to 60K in two months. Covid-19 is 10 times more contagious than the flu. How do you guys not get this by now? Why do you continue to ignore everything going on around you?
50180,REAL,"@g3ngl3 Sent away for testing, 2 days time for results."
50181,REAL,"@Illumix Come on Illumix, give us Judgement Bear and his band of idiots https://t.co/RQB4coGPRE"
50182,REAL,@ipfconline1 @research_nest @DeepLearn007 @ahier @SpirosMargaris @KirkDBorne @psb_dc @andi_staub @MiaD @schmarzo Thanks for sharing!
50183,REAL,@MrsWAxlRose @DrKristieLeong You should@get the antibody test for sure
50184,REAL,"Coronavirus Outbreak LIVE Updates: ‘Need to lift lockdown in measured way as India has no capacity to feed people for long,’ Raghuram Rajan tells Rahul Gandhi https://t.co/hKks3tHbtW"
50185,REAL,"ACWR in runners:
New, small study (n=23) of 24 months, finds:
• a fortnightly low increase in the A:C workload RATIO has a higher RR of injury
• acute or chronic workloads in ISOLATION were not associated with injury
https://t.co/udbYYTzCKl https://t.co/sIKIWlkWaK"
50186,REAL,"Georgia’s Reopening: Dinner, a Movie and a Virus? https://t.co/tcXqUw1WCY"
50187,REAL,Some COVID-19 Patients Still Have Coronavirus After Symptoms Disappear - Article Profile - geazle STEM Academic Network https://t.co/aiWqWoQMfT
50188,REAL,"On March 16, President @realDonaldTrump participated in a call with G7 leaders who committed to increasing coordination in response to the coronavirus and restoring global economic confidence. 

#TrumpSavedLives (38/ )"
50189,REAL,The world faces an air pollution 'pandemic' https://t.co/974DfNXQSy
50190,REAL,@FaceTheNation @NIAIDNews @margbrennan ok lets do lockdown till 2200 what u say will it help or we do better 2500 ? come one stop fooling people !
50191,REAL,COVID-19 Continues to Strike Men Harder Than Women https://t.co/SYfeOTl53o
50192,REAL,NIH clinical trial of remdesivir to treat COVID-19 begins https://t.co/lUuKqYjwbO
50193,REAL,@LaurenToronto4 Had a dog named MURPHY which became MURPHY DOG which became M.D. which became DOCTOR DOG.
50194,REAL,Hospital Staff 'Looking for Reasons to Make Trouble' Amid COVID https://t.co/CTn9Uhf83s via @medscape
50195,FAKE,@ConflictsW @Lealokkk @Global_Mil_Info @DewsNewz @ISCResearch @CNN @DrTedros @PolishPatriotTM @OffLimitsNews @Millie__Weaver @LanceAndrews @vcdgf555 @Tominmedill @AuroraIntel @ChicomDragon @realDonaldTrump @libertytarian @OANN @JoceeeeCL @GlobalnewsW @BAN
50196,REAL,"#StayAtHome tips:
- Order food online to be delivered to your home if possible
- Fruit goes bad, juice lasts longer with almost the same benefits.
- Milk powder
- Canned food, fruit, fish,...
- Boil water
- If you must go out wear at least surgery mask (P95-FFP2 best) and gloves"
50197,REAL,"Siempre me da risa la parte de Toy Story cuando Woody le dice a Buzz.
-¿Puedes venir aca y darme una mano? 
-Hahaha, eres un payaso, esto es en serio.
😂😂😂

#QuedateEnCasa
#ToyStory 
@TNTLA"
50198,REAL,Is It Safe to Go Out to Eat? https://t.co/LHwWaX6pJV
50199,REAL,Hydroxychloroquine rated 'most effective therapy' by doctors for coronavirus: Global survey https://t.co/aPu4lGQkBt via @washtimes
50200,REAL,"After 10 days of #COVID19 #coronavirus symptoms, today is the first day I feel human and like myself again - seen here on my government-approved daily exercise near my home.

Note: It was *not* just like the flu.
#StayHomeSaveLives https://t.co/UixgcjsjFx"
50201,REAL,What should I do if I have symptoms of COVID-19?
50202,REAL,"@AlexBerenson Antibody tests are important if for no other reason, they still don't know how long the antibodies last and/or resist reinfection.  No one has yet to be able to answer that but I assume they are still testing to determine? Who knows?"
50203,REAL,Widespread Face Mask Use Could Control Second Wave https://t.co/Cb0ua0lFDf
50204,FAKE,@Yastreblyansky @loveusa2018 @HeshmatAlavi @SecPompeo Vox hahaha seriously!
50205,REAL,@DoctorZPhD @JayHart909 OMG do you whine about everything else the way you whine about this?? Can you not go on public property in another direction? It is spring and allergies are everywhere or did you get checked for Covid 19? Is this like a large group
50206,REAL,"Sorry, You Might Get the Flu Twice This Year — Here’s Why https://t.co/soBDVlwJvc"
50207,FAKE,"@realDonaldTrump “We’ve tested more than every country combined.” Nope. Through April 28, the United States had conducted 5.9 million tests, according to Worldometer. The next five countries — Russia, Germany, Italy, Spain and United Arab Emirates"
50208,FAKE,"Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It 

https://t.co/oIrWNBtJ9D"
