index,category,text
95038,REAL,NIH begins clinical trial of hydroxychloroquine and azithromycin to treat COVID-19 https://t.co/hkigmC1uIu #FoxNews
95039,REAL,10 Tips for Safe Grocery Shopping During the Coronavirus Outbreak https://t.co/NFsYtk4pot
95040,REAL,"@raj41353104 @GeetaNatha @Sunitagupta__ @krishnpria @jeetensingh @ShivshankarS @DS__Rajput @harshkkapoor @namoArunima @barotchetan99 @DJ007P @INCIndia More Info on Made in China #WuhanVirus 
Well genetic modification to Kill People
@INCIndia India and @cp"
95041,REAL,@CMichaelGibson Hope!
95042,REAL,"COVID 19

10 x more deadly than the flu
10 x more contagious than flu

@realDonaldTrump 
What is it about these numbers you don't get???

IT'S NOT THE ECONOMY STUPID!!!!

Americans are afraid to go back to work!! Why don't you speak to some!?

#TrumpPressConference 
#COVID19"
95043,REAL,@WHO @pahowho @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO What about the newest rumors of using elderberry?
95044,REAL,Here’s Why COVID-19 Can Spread So Easily at Gyms and Fitness Classes https://t.co/C5130G8Kja
95045,REAL,Right but you’re also not actively a carrier in that time https://t.co/VrCxOat9J1
95046,FAKE,Makes you wonder #GhislaneMaxwellTrial #Epstein #epsteincoverup 🤔 https://t.co/rYL3OpSBqU
95047,REAL,"The First Lady’s birthday is coming up!
 
This is the First Lady’s ONLY Official Birthday Card, and when you sign your name, you can even leave a personal note for her to read. We know she’ll just love it.
 
Sign here! 🎂🎂🎂
https://t.co/5xl5LuAkDM"
95048,REAL,"Texas A&amp;M Study: Face Masks Critical In Preventing Spread Of COVID-19

 “We conclude that wearing a face mask in public corresponds to the most effective means to prevent inter-human transmission.”

#Masks4All #MaskUp 

https://t.co/g8oNJPYavg"
95049,FAKE,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/rW2rj51SOc https://t.co/HRbwJkjSzO
95050,REAL,@FNAFAROfficial Springtrap and Circus baby are my two favorite. I checked the game every four hours then this happened. Clearly the best new Character in the game. Keep up the good work and remember 'I Always come back' to check for updates.
95051,REAL,"@HopeBegley Baric hasn't come forth. Clearly, he is the Master of the SARS1 and SARS2 Chimeras. If anyone could make a Vaccine to stop the Spike Proteins at S1 and S2, it would be him. As for Zhengli, who may well be equally capable, here's  Story of her "
95052,REAL,"Q: Could #ibuprofen worsen disease for people with #COVID19?

A: Based on currently available information, WHO does not recommend against the use of of ibuprofen. https://t.co/nhnVnKUWSW https://t.co/OcF3tFtp1Q"
95053,REAL,"Loss of Smell and Taste Validated as COVID-19 Symptoms in Patients with High Recovery Rate
https://t.co/LvWonGVpOT"
95054,REAL,Black Children Hit Especially Hard by COVID-19 https://t.co/GmcgOZHAjG
95055,REAL,#Coronavirus deaths... https://t.co/C1sXgWglRa
95056,REAL,@Savolainen_J Ikävä kuulla! Katsoin nopeasti viimeistä videoblogiasi. Toivon että paranette pian 🙏
95057,REAL,NIAID strategic plan details COVID-19 research priorities https://t.co/bbgRVCCtek
95058,FAKE,"@SCOTUS representative #Judges should be LIVE in PERSON regardless of the claimed #COVID19 #Plandemic.
Court over the PHONE SKYPE or other digital means is #BULLSHIT
&amp; they KNOW IT.
They are a bunch of #Chicken#hits caught up in their OWN crimes &amp;"
95059,REAL,"You guys wanna recall old and retired medical practitioners with a less fortified immune system to come and handle the covid-19 pandemic just so they can contract the virus, start ailing with a weaker immune system to fight back. Ain't it? You guys are sick upstairs."
95060,REAL,"Why is providing contraception/ family planning, as well as family planning services and information, important during the COVID-19 pandemic?"
95061,REAL,Mi seguimiento 📡 sobre #eHealth Portable Lab You Plug into Your Phone can Diagnose Illnesses Like Coronavirus: https://t.co/w2EpuxcHBL
95062,REAL,@TopThird Doesn't matter if all the employees are to sick to work there.
95063,REAL,"@WHO continues to deliver fact-based communications across the globe regarding #COVID19 They've recently stated - #5G mobile networks DO NOT spread COVID-19.
Read more on this &amp; other myth-busting fact communications here: https://t.co/9UrVviPNKH
#Kee"
95064,REAL,@EmilyRoseFinn @OANN RBG should retire.
95065,REAL,Key point 3: Syria’s neighbour #Turkey is in top 10 for #COVID19 internationally: 115K cases. Syria shares strong geopolitical links with Iran: has 93K cases; Syria reports 43 cases. Likely under-testing/ under-reporting
95066,REAL,"of respiratory illness such as coughing and sneezing

Are health workers at risk from a novel coronavirus?

Yes, they can be, as health care workers come into contact with patients more often than the general public."
95067,REAL,Aerosol Scientist: COVID-19 Is Likely Airborne https://t.co/x8TxEqEmNZ from @WebMD
95068,REAL,This sounds like a very promising step!  Super-potent human #antibodies protect against COVID-19 in animal tests: Scientists isolate powerful coronavirus-neutralizing antibodies from #COVID_19 patients and successfully test in animals https://t.co/9R9o1lCTsj
95069,REAL,Studies Detail Syndrome in Kids Linked to COVID https://t.co/CqGgYFa4f9
95070,FAKE,@catoletters @GreatGameIndia Does Canada need Bio weapon experts?
95071,REAL,"Numerous National Guard members deployed in Washington DC to deal with the massive protests over the death of African American George Floyd have tested positive for COVID-19, the military said on Tuesday. https://t.co/sY818jKZ4m #Covid_19 #coronavirus https://t.co/ZLPfZj19ZN"
95072,REAL,@DailyCaller Lawsuit.  25 pages attached.  https://t.co/253j4cWNr7 https://t.co/W7DPKuqGAm
95073,REAL,@IceCreamTheKing Dm me :)
95074,REAL,@MHGtweet @CNNPolitics I don’t think he can give up his cheeseburgers.
95075,REAL,"Can eating garlic help prevent infection with the new coronavirus?

Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus.

Source- WHO https://t.co/KNulWDt5NG"
95076,REAL,"community at the Stonewall Inn. She recounted, ""We could go to Stonewall and everything would be fine, we didn't have to explain ourselves."" On June 27, 1969, she was in the Stonewall Inn meeting when the bar was raided. Miss Major was a leader in the riots, and struck in the"
95077,REAL,@TamuzBel @bobbymartin88 @JP8andCoke @jemelehill Way to ignore facts.
95078,REAL,"For all my followers&amp;friends, take care of yourselves, lower ur high fructose corn syrup intake &amp; research vitamins &amp;different ways for u to get ur nutrients. The only thing that is against blacks &amp; minorities in poverty is the fact that the access to Healthy FOOD is limited!!"
95079,FAKE,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/LArbOiO6Vw
95080,REAL,FDA Gives Emergency Authorization For Some COVID-19 Patients To Use Remdesivir  https://t.co/KYc0UGUA8o
95081,REAL,"CLAIM: Chinese patient in Alabang clinic, hospital tested ‘positive’ for coronavirus

#FactCheck: This claim is FALSE. As of Tuesday, January 28, the Department of Health says that there is still no confirmed case of 2019 #nCoV in the country.

READ HERE: https://t.co/4UqRm4YWbh https://t.co/iPflelKzvy"
95082,REAL,That Cough or Sneeze Behind You Might Not Be COVID https://t.co/ibpsFREsHD https://t.co/CVy8O2fZcm
95083,REAL,"Despite New Safety Guidelines, Experts Say Movie Theaters Are High-Risk Even with new safety guidelines in place, health experts say going to the movies is very risky during the pandemic.

(Feed generated with FetchRSS)"
95084,REAL,@Evilsteve2 @AustinKellerman @JohnsHopkins and also in deaths.
95085,FAKE,@bigredwavenow They wanna talk climate change- they best stop chem trails. They are trying to create an ice age- so the elites can go in there tunnels while we are left to not grow food and survive   IMHO
95086,FAKE,Irrefutable: The coronavirus was engineered by scientists in a lab using well documented genetic engineering vectors that leave behind a “fingerprint” https://t.co/jiNc8IvcYH
95087,REAL,@alexismadrigal @yayitsrob Another great article Alexis.  Thank you for keeping me in the know.
95088,REAL,COVID-19 Can Have Serious Effects on People with Mental Health Disorders https://t.co/61lHsOa46l via @healthline
95089,REAL,"@adam872mufc @premierleague All valid points and I respect your opinion.
Fans do build the atmosphere to those in the grounds, but the millions watching at home enjoy the match all the same. 
And as for the players, its their call to make, but it is evide"
95090,REAL,"Keep teaching kids to wash and wash and wash those hands.  It sounds like 30% of adults need that lesson, too.  Shocking.  Do your part, folks and wash your hands! 
Why hand washing really could slow down an epidemic https://t.co/xwVdFVuXzC via @healthline"
95091,FAKE,Belgium Health Minister puts ban on non-essential sexual activities of persons 3 or greater in indoor areas https://t.co/h3aezHgeHB
95092,FAKE,@sbg1 Stage 1: go bowling to exercise your right.  Stage 2: drink too much at the bowling alleys bar to celebrate. Stage 3: Get a *drunk* tattoo to remind you of the coronavirus *hoax*.
95093,REAL,Trial drug can significantly block early stages of COVID-19 in engineered human tissues- A district councillor in Hong Kong who publicly declared his refusal to help residents endorsing national security legislation has been warned he could be in breach of rul?!
95094,REAL,"So you’re going to order meat processing plants to remain open without giving the workers any protection so they can continue to spread the coronavirus 

Trump to order meat processing plants to remain open despite coronavirus infections | Raw Story https://t.co/HYxF9ADop8"
95095,REAL,Health News :  Pandemic 'Silver Lining:' Better Sleep for Some: The COVID-19 pandemic may… https://t.co/Ltge4niEFq
95096,REAL,@HelenBranswell @CDCgov What about the Democratic convention which is also still being planned? Do you feel the need to be a journalist or a hack?
95097,FAKE,21 million Chinese died of coronavirus - US intelligence officials intercept data - Washington Live https://t.co/vCKbMV51R2
95098,REAL,@Pab0_Panda What?! Oh my god take care of yourself! Can you get tested??
95099,REAL,"Coronavirus Is Aerosolized Through Talking, Exhalation https://t.co/SfPWT3yqJr"
95100,REAL,Is It Safe to Play Sports? https://t.co/5NffufbmN7 from @WebMD
95101,REAL,COVID-19 drug development could benefit from approach used against flu https://t.co/kiQX2x1DWq
95102,REAL,@adriandix Well done. Thank you!
95103,REAL,@thehill good luck guys !
95104,REAL,"ESC Guidance on CVD Diagnosis, Management Amid COVID-19 biotech healthcare iot https://t.co/6uHiybbgDv"
95105,FAKE,The coronavirus is �simply the common cold.�
95106,REAL,"(5) A good summary with links to articles and research: ""Wear a Mask. No, Don’t Wear a Mask. Wait: Yes, Wear a Mask."" by @dkos07 in @elemental https://t.co/ro3FdHQgu8"
95107,REAL,"#PlacerCounty will soon launch two #COVID19 testing sites, one in #KingsBeach and the other in #Roseville. A third site in Grass Valley, in @NevadaCountyCA, will also be able to serve residents. Sites will help more than double testing capacity. More: https://t.co/yQUbHmncoA https://t.co/LthWZdFZui"
95108,REAL,@business Counting now when WHO will consider in their protocol...
95109,REAL,@ibrhmTanyalcin How so?
95110,FAKE,@Millie__Weaver I have no idea if this is accurate ... Waiting for more confirmation
95111,REAL,"?False Negatives? in COVID-19 Testing: If You Have Symptoms, Assume You Have the Disease"
95112,REAL,Outpatient COVID-19 Clues https://t.co/5tocolcymc
95113,REAL,"Coronavirus vaccine: The latest update on the Covid-19 vaccines in the running world over, which stage of trial they are at, and when will be have one ready? https://t.co/SMqsPnZeZ3

#CoronavirusVaccine #Covid19 #CoronavirusOutbreak #CoronavirusUpdates https://t.co/NEQeg5fsRp"
95114,REAL,"@zeal_a 4/ Correlation? – IMF loans or other types of financial packages given to a country helps to solve economic problems like poverty, unemployment, trade cycles, exchange rates, balance of trade, etc If these things work, it is to your own benefit;"
95115,REAL,@julialmenezes_ Quem q o estranho
95116,REAL,The visit of his majesty king of Belgium to @UZBrussel was hearthwarming. He took time to listen to all health care workers but also other personnel and he gave us courage to continue our work. Thank you in name of the whole #ICU team working on #COVID19 and nonCOVID units https://t.co/zWL0qOFP1u
95117,REAL,President Trump will order meat processing plants to remain open - The Salt Lake Tribune #SmartNews  https://t.co/mareELkPQx
95118,REAL,Portable lab you plug into your phone can diagnose illnesses like #coronavirus @WorldPharmaNews | #ECM https://t.co/YtJpnn1D8G
95119,REAL,"Seems Nevada is discouraging against getting tested if you’re asymptomatic.

Through their self assessment and facilities requiring a pre-screen check before scheduling an appointment. 

https://t.co/UYLaayGKti

🤔"
95120,REAL,Are there any specific medicines to prevent or treat the new coronavirus?
95121,REAL,"@JohnnyAkzam We are rooting for you, get well soon!"
95122,REAL,"But, if you get a negative result (and especially if you have symptoms) this does not mean you can safely go about normal life without still having some risk of spreading the virus. You might just be too early in the infection to test positive."
95123,FAKE,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/yUWsSCfRz9
95124,REAL,"Bat 'super immunity' may explain how bats carry coronaviruses, study finds: Bat-virus adaptation may explain species spillover, researchers say https://t.co/wiHNZ8qCHg"
95125,FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/Sr8JVDo87d
95126,REAL,"Even if you've already had the virus, there still exists the possibility that you may get it again https://t.co/yftwbQyeWU"
95127,REAL,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research | Pittwire | University of Pittsburgh https://t.co/XBGRi6WDkp
95128,REAL,@yashar @mschlapp Well send it to Ohio ASAP before that entire state freaks out!
95129,REAL,@URMascot Great! Thank you for sharing your photo!
95130,FAKE,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/VCPCT1ftnA

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/MIDV9bTlSc"
95131,REAL,Researchers Report First U.S. Dog With Coronavirus https://t.co/umEW7obvdm https://t.co/R0Q82oV5fT
95132,FAKE,@PamelaGeller @avarakai are things really this serious???
95133,REAL,Interim Guidance for Implementing Safety Practices for Critical Infrastructure Workers Who May Have Had Exposure to a Person with Suspected or Confirmed COVID-19
95134,REAL,"Coronavirus Is Aerosolized Through Talking, Exhalation https://t.co/ySh12nANqk via @medscape"
95135,REAL,"@alysha_lobo Hey, how was your experience at the border? I am traveling with my cat over the weekend, and she tends to get anxiety in the car. Were u at the border for long? Did u choose home quarantn? Or got the test done? Reply would be super helpful."
95136,REAL,@MrMoeOthman Last few flu seasons have killed north of 70k.
95137,REAL,New coronavirus stable for hours on surfaces https://t.co/rQhFczJMlH
95138,REAL,Treating COVID-19 Could Lead to Increased Antimicrobial Resistance
95139,REAL,"@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Q: what does WHO stand for?
A: Wuhan Health Org.

More ⬇️

#ChinaVirus #WuhanVirus #COVIDIOTS #KnowTheFacts

https://t.co/RNlc5SxUxV"
95140,REAL,Wuhan study shows lying face down improves breathing in severe COVID-19 https://t.co/rnGCzIAzGu
95141,REAL,"How long will it take to develop a treatment or vaccine?
Several drugs are being tested, and some initial findings are expected soon. A vaccine to stop the spread is still at least a year away."
95142,FAKE,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
RT
https://t.co/nQBlYLh1IG"
95143,FAKE,RT @lbox327: #IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Clou…
95144,REAL,Most people will not even write about their failures. I AM SUPER PROUD OF MY FAILURES. I failed forward. My failures gave me more lessons and earned me the right and boldness to teach other people about business.
95145,REAL,"Adams says a couple weeks ago, they saw 9 cases in a week. That rose to over 50 the next, then nearly 90 the week after. 

He says that shows what we were doing before was working."
95146,REAL,@Nutradvance It’s great stuff
95147,REAL,"@RealCandaceO Vaccine truth advocates have been fighting this for decades. Look at the flu shot, more deaths from flu than covid the flu shot increases the chance for a URI that’s in the medical literature. Human nature avoids the truth that they’ve b"
95148,REAL,Poll: Most Educators Wary of Fall School Reopening https://t.co/I4pvIlEzZy
95149,REAL,"Santa Clara County, California Community Mitigation"
95150,FAKE,"Vitamin C Protects Against Coronavirus 

https://t.co/DRhkSIi6yD"
95151,REAL,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/IEb1vEVI2d
95152,REAL,@noamchomskyT This has been broadcasted today in teleSUR and I dont think that reflects your views at all https://t.co/2Is6dxyLBs
95153,REAL,"@_atanas_ Don't reuse #N95masks buy new ones, and if they are having difficulty locating inventory I can assist via my manufacturing supply agreements"
95154,REAL,How might climate change affect the spread of viruses? https://t.co/1lEUUMv89Y
95155,FAKE,@LadyMercia In the absence of transparency at the source any figure is credible
95156,REAL,"Osteoporosis treatment may also protect against pneumonia

https://t.co/apvWFyb6YR https://t.co/OE3pjfls2D"
95157,REAL,@SHUHUAFI00 DASAR KITA MEMBER CADANGAN
95158,REAL,"* Avoid touching eyes, nose and mouth. 
* Make sure you, and the people around you, follow good respiratory hygiene. This means covering your mouth and nose with your bent elbow or tissue when you cough or sneeze."
95159,FAKE,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA  https://t.co/owcUh38yfj
95160,REAL,"(National Institutes of Health Press) All of Us Research Program launches COVID-19 research initiatives

https://t.co/jSx0FGITKE"
95161,REAL,"In vitro, in a test tube. Not tested on humans."
95162,REAL,"Plaquenil: Dosage, side effects, use for COVID-19, and more"
95163,REAL,"When Will We Know If the Coronavirus Is a Global Pandemic?: There are different levels of disease, based on how widespread it is and how often it occurs within a community. A pandemic is an epidemic (a sudden ... https://t.co/Y2JE57b81x"
95164,REAL,@MediaMofenyi They wld rather buy Chinese rubbish
95165,REAL,"Cuidemos la salud física pero también su salud mental. Cuidémonos, mantengamos la calma. Y fomentemos su resiliencia, ante todo."
95166,REAL,Do you have a Covid-19 quarantine question for @DrPhil?  Send it here using #askDrPhil then join us on The #IngrahamAngle tonight at 10pm/et when the doctor will be in the house @FoxNews
95167,REAL,What is a Coronavirus (Covid-19) &amp; How did it wreak havoc in Italy &amp; the world? https://t.co/zH7JwRsOIi https://t.co/iDAkCH8q2K
95168,REAL,"@seemaiyeresq @JoyAnnReid My Mom was a master quilter. I took some of her massive fabric stash. So, lots of quilters cotton and flannel. (She made flannel quilts for sick newborns at hospitals)  Never imagined I'd be using her fabric for this. (I'm making"
95169,REAL,May this became milestone against war against corona POssible coronavirus drug identified by Australian scientists https://t.co/H2n9s8TSg9 via @MonashUni @EurekAlert
95170,REAL,Join me tonight for #CSoT from @CascadiaCA. We'll be discussing #geoengineering to combat #climatechange at @nakedcitybeer. #ClimateOnTap https://t.co/l2IfZD934m
95171,REAL,"Cases, Deaths, Hospitalizations: How to Make Sense of COVID-19 Stats"
95172,REAL,How COVID-19 Affects the Brain | https://t.co/5EyMKDolhl https://t.co/3W1SGNaYUY via @Newsmax
95173,REAL,@Raptornx01 (1/2)Office Depot is where you work if I recal. And being for some reason office supplies specific stores are an essential place to be open makes sense that it is remaining so.
95174,REAL,NIH Clinical Trial of Remdesivir to Treat COVID-19 Begins | NIH: National Institute of Allergy and Infectious Diseases https://t.co/nqmXPHbMOc
95175,REAL,"COVID, Racism Are Dual Crises for Black Americans https://t.co/orinONDgW8 from @WebMD"
95176,REAL,"If people feel that the Risk in UK easing the lockdown is too soon then they have the option of not following it. You don't have to take risk if you aren't comfortable, take some responsibility for your actions. Just because you can doesn't mean you have to."
95177,REAL,"The new coronavirus CANNOT be transmitted through mosquito bites.

To date there has been no information nor evidence to suggest that the new coronavirus could be transmitted by mosquitoes.  The coronavirus is a respiratory virus which spreads primarily through droplets."
95178,REAL,COVID-19 a Reminder of the Challenge of Emerging Infectious Diseases | National Institutes of Health (NIH) https://t.co/7lEgTPkEwv
95179,REAL,"The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency. 
But, people should NOT wear masks while exercising, rather following physical distancing is suggested."
95180,REAL,"@KellyTownsend11 @dougducey My child has *very* rare, 1 of a kind, genetics. She cannot get sick. She nearly died of the common cold when she was 1. When you talk about ""sacrificing"" people to open the state...you are talking about sacrificing her. I stan"
95181,REAL,@ABC7 Y’all wanted Spanish people out the country so bad but we ain’t bringing no virus like this
95182,REAL,@iAnuradhaS I heard earlier that Corona cannot be transmitted in hot climate above 27 degree.  What happened now? Did they released the updated version or what? 🤔🤔🤔🥴🥴🥴
95183,FAKE,White South Africans have been banned from receiving government aid during the coronavirus pandemic.
95184,REAL,"@QuickTake #Trump dit qu'il étoffera sa task force contre le #coronavirus par d'autres personnes. Belle occasion pour @MLP_officiel alias Marine le Pen, d'user de sa grande influence sur Trump pour qu'il intègre #raoult-le-truand marseillais dans son ce"
95185,REAL,"Use the opportunity to assist elders outside to sign up for the grants if they haven’t just between their specific hour and sensitize them on the importance of staying in ... 

Communicate the plan well and enforce to reassure no out of stocks ... 

Add to the thread ur ideas"
95186,REAL,"@ProfJamesLogan Hi James, we have sent you a DM 😊."
95187,REAL,"Some responses to frequent responses to this thread here:
https://t.co/otesO4QDaX"
95188,REAL,What is a coronavirus and how worried should we be? https://t.co/STHBNP7HBf
95189,REAL,'Crisis-Driven' Guidance on Structural Heart Disease in COVID-19 https://t.co/UMYyvO6Gdg https://t.co/xqZ7G6nEln
95190,REAL,"@DonKeko1971 @realDonaldTrump Jan. 30, the WHO declared a global health emergency of international concern.
Jan. 30, the CDC confirmed publicly for the first time the person-to-person spread of Wuhan virus and applauded WHO’s decision. That day, the pre"
95191,REAL,"@leahbug56 Well as a wimpy older adult who suffers from pain, weather affects me 🙄. Can we clarify older adult 😉"
95192,REAL,Inhaled Version of Remdesivir Gets Clinical Trials
95193,REAL,Newsom has urged Californians to continue social distancing &amp; mask-wearing throughout the crisis; his error was to give local officials too much latitude to decide for themselves when they could reopen their economies. Now he is signaling such deference may be coming to an end.
95194,REAL,"Viral, Antibody Test Number Policy Sows Confusion via @WebMD #COVID-19 #AntibodyTest #Health #Medicine #Science https://t.co/X478AQqUmU"
95195,REAL,Cautionary Tale Spurs 'World's First' COVID-19 Psychiatric Ward https://t.co/QcshmkbNE5
95196,REAL,Dad Meets Newborn Son Weeks After Surviving COVID-19 https://t.co/s1jAWXKMRx
95197,REAL,Interim Infection Prevention and Control Guidance for Veterinary Clinics Treating Companion Animals During the COVID-19 Response
95198,REAL,#Zoonotic #Diseases: Why Are #Infections From #Animals So Dangerous To Humans? https://t.co/LuVCj48oqS
95199,REAL,@TheCollectiveQ @dagmar3700 Got Zinc? https://t.co/Au4HDiH1nH
95200,FAKE,"Vitamin C Protects Against Coronavirus

https://t.co/NdyqXxTkQd"
95201,REAL,Coronavirus Puts UV in the Disinfectant Spotlight https://t.co/NFxm9mCUki from @WebMD
95202,REAL,@benjamindickman @TheWeirdTeacher don't you think this is an important exercise for all of us? I might sit down and write one up myself..could bring some clarity..make this seem more tangible (good or bad). I imagine mine will involve cloroxing a lot of g
95203,REAL,"@Jose66738002 @Mike_Pence @realDonaldTrump 42,000 dead and counting is NOT a beautiful job."
95204,REAL,Being Mindful of Your Mental Health During the COVID-19 Outbreak https://t.co/lvO03EIHF0 via @healthline
95205,REAL,"When will the COVID-19 pandemic be over?

Vice President Mike Pence says early June is a possibility https://t.co/nCkI1GyBj8"
95206,REAL,"More Vitamin D, Lower Risk of Severe COVID-19? Read more: https://t.co/PrgB9ULiB9 #healthy #wellness #healthyliving #preventativemedicine #familycareclinic #health #primarycare #businesshealthinsurance
#familyhealthcarefacility #medicalclinic #healthylife #evolve https://t.co/goYh7hELFk"
95207,REAL,"Manage what your kids see and hear, but have them share with you what they are exposed to so you can discuss it. Try to see it the way they see it, and help correct misinformation and put it in context."
95208,REAL,"Coronavirus live updates: US cases top 900,000, Birx says social distancing will last through summer https://t.co/K37R3wpVVP"
