index,category,text
65024,REAL,"@That0neGuy_Oh2 @TGLucasC @GGPixi flu fatality rate: .13%
CV fatality rate: .1% (with inflated numbers)

just stop... you are part of the problem

not gonna bother arguing with someone who has ""he/him"" in his bio... truly cringe

(my last response)"
65025,REAL,"Disinfectant-Linked Poisoning Rises Amid COVID-19 https://t.co/qO1rCeocOM from @WebMDBleach is one of the most common chemicals misused, the CDC team found, with improper use of bleach accounting ""for the largest percentage of the increase"" in household poisonings"
65026,REAL,Loss of Smell and Taste Validated as COVID-19 Symptoms in Patients with High Recovery Rate https://t.co/vynIjBNstr
65027,REAL,@Transport_CBR @actgovernment I feel very uneasy about LR to Woden. The express bus gets there very quickly at present as there’s just a straight run with no traffic lights and the same for cars. So why do we need it with a questionable design and enorm
65028,REAL,"What Is a Coronavirus?

The coronavirus is a big family of pathogens. Some of them cause mild illnesses like the common cold. Others can cause fatal infections. A coronavirus gets its name from how it looks. https://t.co/b5EdsgIr6j https://t.co/SZ0FlcY7Xd"
65029,REAL,@oooo22146037 @EmilyRoseFinn @OANN Just like Kim Jong Un. #bodydouble
65030,REAL,‘Thank You’ to some key people in the development of a Covid-19 vaccine. https://t.co/2vMi602s6f
65031,REAL,"Masks No Longer Required in White House West Wing, McEnany Says https://t.co/W7wn19M6cY
 
Download The Epoch Times app to see our exclusive CCP virus coverage and daily updates:https://t.co/0KwaMTsqEW"
65032,REAL,Flu virus with 'pandemic potential' found in China https://t.co/fcTmu5DhWC
65033,REAL,"@SenKamalaHarris Supernatural Healing Oil, A Healing balm for sick people 
Kindly Dm if interested"
65034,REAL,Hospitalization & Emergency Dept Visits
65035,REAL,@Thandowie_11 @IAMGUKS @DBE_SA The trick is to work around the problem not ignore them. The people who sell amagwinya for my kids are selling them to the community from home. Try something else.
65036,FAKE,"?????OMG
Royal Palace confirms Queen Elizabeth tests positive for coronavirus https://t.co/qHziqQH8rs"
65037,REAL,"@aeberman12 https://t.co/n5RH5f9wSj ""Remdesivir prevents MERS coronavirus disease in monkeys"""
65038,REAL,Many Child Care Centers Don't Require Flu Shots
65039,REAL,"Crypto-ATMs that are closed:  
- Cambio Prada in Lugano  
- La Miroiterie Café in Geneva  
- Lebensmittel Schönau-Ecke Gül in Basel  
- Club Olymp in Oberbuchsiten  

We will keep you updated while the situation is evolving.

3/4"
65040,REAL,UPDATE: @US_FDA grants emergency use approval for #remdesivir after promising test results on #Covid_19. Details on @News8 at 5. #coronavirus https://t.co/rH7CFgAHXD
65041,REAL,"@Chenbariatrics1 This News Release dated Tuesday, February 25, 2020
""The first trial participant is an American who was repatriated after being quarantined on the #diamondprincess cruise ship that docked in Yokohama, Japan and volunteered to participate i"
65042,REAL,The National Library of Medicine expands access to coronavirus literature through PubMed Central https://t.co/WuqZJkMSWF
65043,REAL,"Is it safe to receive a letter or a package from China?
A: Yes, it is safe. People receiving packages from China are not at risk of contracting #2019nCoV.
From previous analysis, we know coronaviruses do not survive long on objects, such as letters or packages.

#knowthefacts https://t.co/lX2dUFs2vJ"
65044,REAL,Super-potent human antibodies protect against COVID-19 in animal tests https://t.co/qKrtx0bSvs
65045,FAKE,"President Donald Trump tweeted, �I ordered the Treasury secretary to send checks to Americans! First however, we will go through your social media history from the last 4 years and search for any post with #NotMyPresident in it. I wouldn�t think of offending you with a check if I�m not your president! #MAGA�"
65046,REAL,Can an ultraviolet disinfection lamp kill the new #coronavirus? https://t.co/botjH0HS6j
65047,REAL,"Le *vrai* consensus, c'est qu'assurer une inflation faible et stable permet d'optimiser le bien-être collectif. Et ce n'est pas à 5-7% d'inflation qu'on y arrive, à moins de revendiquer une gouvernance imparfaite comme mode de politique monétaire."
65048,FAKE,"@PressTV Just a few of the channels and organizations that are deeply wrapped covering up the planning and the origins of these bioweapons. The online chatter picked up as far back as 2017 with Trump playing a game with everyone.

Will see the end of this"
65049,REAL,"@ncthardsoftstan wwe clip, dub"
65050,REAL,What to Know as Flu Season Nears Peak https://t.co/9UwL0zkt6t
65051,REAL,"Trend up+8789: *Rasmussen SA* et al (Am J Obstet Gynecol) __Coronavirus Disease 2019 (COVID-19) and Pregnancy: What obstetricians need to know__
https://t.co/hUTJgwAxNC"
65052,REAL,Mutations in SARS-CoV-2 offer insights into virus evolution https://t.co/BczshRdYy8 via @physorg_com
65053,REAL,"I can’t understand players not being allowed to touch eachother or be near eachother on benches etc, but able to participate in a contact sport. Either it’s safe to play and all contact is fine. Or it’s not. If theyve all been tested prior to the game then normal contact is fine?"
65054,FAKE,CDC recommends men shave their beards to protect against coronavirus https://t.co/KyhH0oItt6
65055,FAKE,BREAKING NEWS: 21 million Chinese died of coronavirus – US intelligence officials intercept data https://t.co/IwAzoRK5MW
65056,REAL,@CNN @BigBird @drsanjaygupta @EricaRHill And a Muppet is smarter than EVERY Republican elected official combined.
65057,REAL,"Sorry, You Might Get the Flu Twice This Year — Here’s Why https://t.co/X7lhcuQFJJ"
65058,REAL,"As I learn more about this disease, I am seeing how multiple factors affect both its spread (seasonal environmental changes) and well as the disease severity in individuals (inflammation and nutrient deficiencies)."
65059,REAL,COVID-19 Changes Funerals and How Families Grieve https://t.co/OE2d7UyYQU Health#worldnews #news
65060,REAL,TRUMP EXTENDS SOCIAL DISTANCING TIMELINE: The co-hosts react to the president reversing his call to reopen businesses by Easter and his plan to extend the nation’s coronavirus social distancing guidelines to April 30. https://t.co/GNz8Lqm3Ed https://t.co/qWnFVW4rYR
65061,REAL,How can health care payers and systems prepare for the deep and sustained recovery phase needed for those most impacted? Our work outlines strategies and funding streams that Medicaid managed care plans can use to invest in #ViolencePrevention: https://t.co/REJPKygR9C
65062,REAL,@Vapopya1 @leevi_immanuel @TheNamibian The other sad part is that the public do not understand that marine resources (fisheries) are management so that they can renew or so that they do not extinct..  The company failed to manage its given qoutas...
65063,FAKE,"Bill Gates Calls for ‘Global Government’

Billionaire claims world government “badly needed” to save the earth

January 28, 2015

#GlobalDepopulation
#PopulationReduction
#BillGatesEugenicist
#NewWorldOrder
#GlobalGovernment

https://t.co/lUb2Q72Tbg"
65064,REAL,New coronavirus stable for hours on surfaces | National Institutes of Health (NIH) https://t.co/EsFhENDGv4
65065,REAL,"Special report highlights potential therapeutic agents, vaccines for COVID-19 https://t.co/5j7tUPjgUF"
65066,REAL,"COVID-19 treatment: New findings may bring researchers a step closer
https://t.co/a27aBKYNRH"
65067,REAL,Florida Sets COVID-19 Death Record
65068,REAL,"COVID-19 emergency measures 'made a profound difference'
https://t.co/9t5UvCm8JQ https://t.co/KKobxekUDs"
65069,REAL,NIH to launch public-private partnership to speed COVID-19 vaccine and treatment options | National Institutes of Health (NIH) https://t.co/VU1deKA4Im
65070,REAL,@Rahafox5 @JoeConchaTV @shaneharrisnow @fox5sandiego Awesome
65071,REAL,@AnkurGit @himantabiswa @drharshvardhan Testings by 1000 per days...means this lab will add 1000 more tests per day
65072,REAL,"Evolution of pandemic #coronavirus outlines path from animals to humans

https://t.co/qvHDSuVc33 #COVID19"
65073,REAL,"@WHO @DrTedros pMy fifth 
oint is hungry for adventure"
65074,REAL,"Bat ‘Super Immunity’ May Explain How Bats Carry Coronaviruses, Study Finds https://t.co/hHYXa0pSDs"
65075,REAL,"@WHOWPRO @WHOSEARO @WHO_Europe @WHOEMRO @WHOAFRO @pahowho FACT: The new coronavirus cannot be transmitted through mosquito bites
https://t.co/TdKoGmWrIr

#COVID19 #KnowtheFacts https://t.co/fM3W12wni3"
65076,REAL,"General speaking the Flu does not give you Shortness of Breath.  Many people have the Flu and Not Covid19.  Not Sure You Have COVID-19? Here Are the Symptoms for Coronavirus, Flu, and Allergies https://t.co/z5LfsObRsZ via @healthline"
65077,REAL,"@NIH Let the susceptible patients get tested. Knowing the truth will reduce the panic, which is really toxic for the marketing."
65078,REAL,"Ben Shapiro: ""If somebody who is 81 dies of COVID-19, that is not the same thing as somebody who is 30 dying of COVID-19...If grandma dies in a nursing home at age 81, that's tragic and it's terrible, also the life expectancy in the United States is 80"" https://t.co/L2UJi95OUN"
65079,FAKE,A Colorado bill is �removing exemptions� for parents who don�t want to vaccinate their children in order to attend school.
65080,REAL,Cytokine Storms May Be Fueling Some COVID Deaths https://t.co/kcwxKqwe2w
65081,REAL,How Many More Will Die From Fear of the Coronavirus? https://t.co/TSblnTzze3
65082,REAL,"Here’s our testing data from @ABSCBNNews data analytics head @EdsonCGuido 

https://t.co/W8DHTocK7B https://t.co/4bIE2gtZFv"
65083,REAL,"Since Trump is doing everything he can to put us at risk of infection and death, is it his real plan to make the reach of the virus so dangerous and destructive that he can cancel or continue the presidential election that he fears he'd lose. https://t.co/NflQDOIFbj"
65084,REAL,"Part 28
Why? Calling in advance will allow your health care provider to quickly direct you to the right health facility. This will also help to prevent possible spread of COVID-19 and other viruses.

#FREDIBOAT"
65085,REAL,"@WhatMattersOKRs 4. Can you complete the objective without completing the key results?

5. Will these key results react quickly enough to show if we're making progress?"
65086,REAL,"Myth or Fact: Taking a hot bath does not prevent the new coronavirus disease?
:
:
Read the AD to find out! #coronavirus #COVID19 @who https://t.co/cvNcgr0Ht4"
65087,REAL,@54Battalion Wen I read Mbalula's mind I Jst see ANC voters
65088,REAL,"Health Secretary Matt Hancock today praised the ""promising"" progress on a Covid-19 vaccine made by Oxford University researchers as a deal was reached for its development, manufacture and large-scale distribution https://t.co/5Z2MOcsfaQ"
65089,REAL,Information for Health Departments on Reporting Cases of COVID-19
65090,REAL,"Tips for safe grocery shopping recommended by Arkansas Grocers and Retail Merchants Association

https://t.co/wurVTsmy9Q"
65091,REAL,1 in 10 Hospitalized Diabetic COVID Patients Dies https://t.co/YMwnWGXbud
65092,REAL,"2/2 Please follow @GlasgowMuseums to keep in touch with us at this time.

For the latest information on all Glasgow Life venues, event and services go to: https://t.co/4CVy0qIja4"
65093,REAL,New coronavirus stable for hours on surfaces https://t.co/pWmxCwoeB6
65094,REAL,What type of cells does the novel coronavirus attack?: Scientists have examined samples… https://t.co/ja3y19Ll13
65095,REAL,"@WHO @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO 166,002 have signed! United Nations: Call for the resignation of Tedros Adhanom Ghebreyesus, WHO Director General - Sign the Petition! https://t.co/BrvK3Pto7C via 
@Change @WHO @CNN @WSJ @BBC"
65096,REAL,@deray &lt;Shakes head slowly in disgust and disbelief...&gt; What kind of party?
65097,FAKE,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/6PU0BGxt43 via @AmericanThinker
65098,REAL,"@ChrisBEsq @realDonaldTrump Now do the WHO, mainstream media, members of Congress, and governors. Please show us their attitude towards Coronavirus during that same timeframe."
65099,FAKE,@Reuters Fake news. We know he has it!
65100,FAKE,"@JasonBermas great content per usual! #Epsteincoverup #trump #MaxwellTrialTracker
https://t.co/97EtSgTAKQ"
65101,REAL,"@jmnkitty i go and sit it the field with my horses. sometimes i bring my violin, sometimes i play music, sometimes i just sit let out my emotions to them."
65102,REAL,Should I wear a mask to protect myself? https://t.co/JktAyQtjph
65103,REAL,Strategies for Optimizing the Supply of Disposable Medical Gloves
65104,FAKE,Royal Palace confirms Queen Elizabeth tests positive for coronavirus https://t.co/2Ozsdel6ta
65105,REAL,"NEW @WHO GUIDANCE on #COVID19, pregnancy, childbirth and breastfeeding, addresses such questions as:

✅Are pregnant women at higher risk from COVID-19?
✅Can COVID-19 be passed from a woman to her baby?
✅Can women with COVID-19 breastfeed?

https://t.co/ITesy3vy2W"
65106,REAL,@taggianto @Werner_deGier @LouisIsAro BIG STRETCH
65107,REAL,Very informative article by Bill Gates on where things are with the development of a vaccine for Covid-19 https://t.co/yoGPps4mOT
65108,REAL,Median incubation period for COVID-19 https://t.co/euAiJhmmKf
65109,REAL,Expert U.S. panel develops NIH treatment guidelines for COVID-19. https://t.co/NPn9yfqHtb
65110,REAL,"This video contains some great safe grocery shopping tips if you need to leave your house for groceries! #covid19 #flattenthecurve #selfisolationg #groceryshopping 

https://t.co/9PWb0AmCu8"
65111,REAL,"Tips for sex during COVID # 9: If either you or your partner(s) having condtions that could make COVID-19 even more intense (e.g. lung disease, heart disease, diabetes, cancer or a weakened immune system) skip the sex."
65112,REAL,COVID-19 Drug Testing: Where We Stand https://t.co/QX4gtadeWO
65113,REAL,@RealDocOx @NPR May God continue to bless you 🙏🏻💞
65114,REAL,Hydroxychloroquine-Remdesivir Combo Dangerous: FDA https://t.co/wj2lP4hJqq https://t.co/FjuiHymxLo
65115,REAL,New coronavirus stable for hours on surfaces https://t.co/P3cEw7PoFD
65116,REAL,"Fauci, now so sour on hydroxychloroquine (+/- azithro) for covid19, despite its clinical promise, gushed in 4/2013 when a coronavirus [MERS] antiviral combo [ribavirin /interferon-alpha)] tested “only in cells in lab dishes” prevented viral replication! https://t.co/c9aN1b0nvZ https://t.co/KBTLDUeIUW"
65117,REAL,Correcting typo:  spread *of* coronavirus ...
65118,REAL,"Cats may be able to contract SARS-CoV-2, but evidence is limited
 https://t.co/UdPJe5kAs4"
65119,REAL,Can You Catch COVID-19 Through Your Eyes? What to Know About Eye Transmission https://t.co/tK5pNgT2iU https://t.co/kMnTwe3Tee
65120,REAL,Hydroxychloroquine-Remdesivir Combo Dangerous: FDA  #digestive https://t.co/jLEtsLUPm3
65121,REAL,@pvsubramanyam Community / local transmissions started. Handshake phase is gone.
65122,FAKE,"@mitchellreports @DrJohnTorres Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA
HAFMay 18, 2020. 
Now this is so much worse than Hydroxychloroquine! How many Americans R going to take this vaccine?"
65123,REAL,"The importance of regulating mood with activities during lockdown

A new study finds that people with depression are less likely to use activities to help regulate their moods. https://t.co/NLuehMvlhP

#COVID19 #coronavirus #StayHome #Corona #StayAtHome #Quarantine #StaySafe https://t.co/H728YFmOmR"
65124,REAL,@EmStreams @Rndm_sht @JoeXanity @TwitchLondon @TwitchCon this sounds like respiratory droplets float in the air?
65125,REAL,@joncoopertweets Interesting how none of his plans include him and his billionaire backers buying a factory in a place like Flint and producing PPE for free to the people... I guess they didn’t have the time or resources.
65126,REAL,Mutations in SARS-CoV-2 offer insights into virus evolution https://t.co/FBeqJ5J4EL
65127,REAL,@DonBeck07188182 @EmilyRoseFinn @OANN Amen brutha!!
65128,REAL,New coronavirus stable for hours on surfaces https://t.co/LLe3dXPWY2
65129,REAL,"@deray The infected round up some elderly folk, give 'em all a cocktail and then breath on 'em."
65130,REAL,"•Applications will be accepted on a rolling basis, beginning on 04/30/2020.
•Applications will be handled on an expedited review and award basis to meet the goals of this program."
65131,REAL,@SethAMandel Maybe she said that not wearing a mask indoors while wearing one outdoors is odd. I wonder what the exact quote is.
65132,FAKE,@davidicke @realFFK The Lake of fire await you and your co-workers @BillGates
65133,REAL,@AlexBerenson What is happening in NC?
65134,REAL,Fauci Has Vocal Polyp Removed
65135,REAL,Rapid weather swings increase flu risk https://t.co/j42jpUGUZD
65136,REAL,NIH clinical trial shows Remdesivir accelerates recovery from advanced COVID-19 https://t.co/8GQsMSc0Yx
65137,REAL,"Does this change anything, @volusiaschools? https://t.co/8ViuFvRFBb"
65138,REAL,Trump to order meat processing plants to remain open https://t.co/Y9UN6zIQmD
65139,FAKE,"@concienciencia @victorhomer1 @CristoReySpain Este???
Este no tendrá tiempo de explicar nada.
De cabeza al Infierno!!!"
65140,FAKE,Belgium Health Minister puts ban on non-essential sexual activities of persons 3 or greater in indoor areas https://t.co/Cx7tiABFaU
65141,REAL,"2. @Mesh3pleM, What are the  Symptoms of COVID-19?

@NCDCgov @jcileaders @WHO

#JCINigeria #JCINCOVID19 https://t.co/Yjk4GrH1yw"
65142,REAL,"COVID-19 Daily: Doctor Support Hotline, New Mortality Data"
65143,REAL,Two Rare Neurologic Conditions Linked to COVID-19 https://t.co/iZZ6T87hFw
65144,REAL,@DrJennHaythe It attacks all ....
65145,REAL,Individual response to COVID-19 ‘as important’ as government action https://t.co/vjjFwPoYd0
65146,FAKE,Late herbalist known as �Dr. Sebi� was correct in saying viruses don�t exist.
65147,REAL,@NCDCgov @Chikwe_I @InfectiousDz @AfricaCDC @MedLabNigeria @LSMOH @PTFCOVID19 @Fmohnigeria @FMICNigeria @NOA_Nigeria @NTANewsNow How long will it take you guys to finish the lab in Kwara and Gombe?
65148,REAL,"@WSJ According to the picture, women wear masks and men do not"
65149,REAL,@thehill Whatever. Let it burn.
65150,REAL,@IvePetThatDog I would love to pet her too! I have always wanted one of these dogs.
65151,REAL,"Anyways, he blew up bc I basically told him ""You can visit and have fun with your friends, but you're gonna spend the summer camping in a tent in the yard. You can't come in the house.""

And he ripped off his mask, and gave me such a nasty look when I backed away. And he got MAD. https://t.co/66eWOaTS1W"
65152,REAL,I wish people would stop lecturing.  I like this guy but enough is enough. https://t.co/jo2wTT6NBk
65153,REAL,"Q: Why do only some patients have cytokine storm?
@AngelaHaczku: many components involved, many variations in immune function, such as sensitivity to IL-6, = many moving parts.
#CovidTownHall #Covid19"
65154,REAL,"@greta .@greta I am a big fan. I look to you for reason. Corona to Flu and definitely SARS &amp; MERS is NOT materially different IF YOU FOLLOW THE DATA. (Not the model)
#followthedata"
65155,FAKE,"@EEDC4L And my favorite: He (Trump) even said his administration ""inherited a very broken test,"" which is just odd given that he was referring to a test developed by his own team. It’s a novel (new) virus......"
65156,REAL,"16/19 …All six questions outlined above are just as important tomorrow, irrespective of whether 75,000, 90,000 or 100,000 tests are performed today. Trust leaders are also worried that the “100,000 tests by April 30” target is distorting the testing regime in three key ways…."
65157,REAL,All of Us Research Program launches COVID-19 research initiatives https://t.co/4nOJP8eMbP
65158,REAL,"This was 2.5 years of someone that “cared” about me. Someone i thought had my best interest. I cant even tell my therapist some of this because i can’t bare to say it outloud. LADIES AND GENTS, if theres ANY signs of this RUN. IT DOES NOT GET BETTER. THEY WILL NOT CHANGE."
65159,REAL,"Aaron Rodgers (Part 5): ""and make decisions that are in the best interest of all people moving forward. And I hope sports is a part of that at some point."""
65160,REAL,Ventilator or Hospice? COVID-19 Strains Care System https://t.co/dDFKoEAfhI https://t.co/JTyShY9Dz0
65161,REAL,NIH clinical trial of investigational vaccine for COVID-19 begins https://t.co/upcidmyJZt
65162,REAL,Nanotech May Help Fight 'Cytokine Storm' of COVID
65163,REAL,"New coronavirus stable for hours on surfaces
https://t.co/rC1l54UVAs"
65164,REAL,"""While the Trump Administration continues its whole-of-government response to COVID-19, including safely opening up America again &amp; expediting vaccine development, it is counter-productive to have the very individuals involved in those efforts appearing at Congressional hearings https://t.co/09tihTxMpz"
65165,FAKE,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/na6bpfIIvy
65166,REAL,@TykoskiLabs LOL! They probably heard us up at the International Space Station!
65167,REAL,"#Covid19SA The Waterberg District Municipality says it is doing the best it can to help stop the spread of covid-19 by emphasizing the importance of social distancing. 
IMS
📷( BBC) https://t.co/agzbU2fYwW"
65168,REAL,14. COVID-19 virus can be transmitted in areas with hot and humid climates https://t.co/ylKa2F40vu
65169,REAL,"I'm constantly telling my mom stop walking, pulling on her jacket, or navigating her when we're out grocery shopping because despite the 100+ signs stores may have, people will still get within 6 feet. At home, I always tell her to wash her hands first before taking off her mask."
65170,REAL,@FondOfBeetles Thank you 👍
65171,FAKE,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/PzpK7FckK1 https://t.co/g7GHNUFFmM"
65172,REAL,"Eu devo ser muito cuzona, por que vejo a galera saindo, tendo contato com mil pessoas enquanto eu não tenho coragem nem de ir no mercado que já acho que tô com o vírus."
65173,REAL,Alzheimer’s Gene Linked to Higher Risk of Severe COVID-19 https://t.co/bXrAnPnIsZ
65174,FAKE,"@TVale2012 Pobre Carlos,  William pasará directo!"
65175,FAKE,@cogentanon Not true.
65176,REAL,#Employers: Antibody tests for #COVID19 should not be used to determine if someone can return to work. There is not enough information yet to say whether someone will be immune and protected from reinfection if they have antibodies to the virus. More: https://t.co/WECEU7TLdf https://t.co/UOAaUyyWqr
65177,REAL,"Epistemologists: if a theory of knowledge can’t account for the non-instrumental, final value of knowledge [i.e answer the tertiary value problem] the value problem for knowledge is left unsolved"
65178,REAL,"Can the coronavirus Damage Your Heart? A new study finds COVID-19 can cause heart injury, even in people without underlying heart issues. Here’s What We Know: https://t.co/OHUJumZzhK via @healthline"
65179,REAL,"@mnhealth @GovTimWalz But but... The Great Dr. Fauci said we don't need to worry about it!!
#FauciFraud
https://t.co/C2jryIbAoL"
65180,REAL,@EmilyRoseFinn @OANN She sounded like hell on that tele-whatever today.
65181,REAL,Possible coronavirus drug identified: Ivermectin stops SARS-CoV-2 virus growing in cell culture https://t.co/usa5uc4DXb
65182,REAL,Severe COVID Ups Odds for Heart Conditions 10-Fold https://t.co/Zz58ZWxTiW https://t.co/x6T28m13sV
65183,REAL,Cleveland Clinic and SAS share COVID-19 predictive models to help hospitals plan for current and future needs - Health Essentials from Cleveland Clinic https://t.co/F7vga1Yeoh https://t.co/ebFw9tgkyN
65184,FAKE,"Vitamin C Protects Against Coronavirus
https://t.co/NdyqXxTkQd"
65185,REAL,"Sorry, You Might Get the Flu Twice This Year — Here’s Why https://t.co/NBKfxkSBfB #Health #Flu #Wellness https://t.co/sWERG7LFZz"
65186,FAKE,Bill and Melinda Gates Foundation &amp; Others Predicted Up To 65 Million Deaths Via Coronavirus – In Simulation Ran 3 Months Ago! https://t.co/lma5MuUgq6
65187,REAL,@Nursingandemer1 A
65188,REAL,"Can COVID-19 be passed through breastfeeding and should mothers wear face masks before breastfeeding their babies?

https://t.co/BKcEdkWeOy"
65189,REAL,NIH-funded study to investigate pregnancy outcomes resulting from COVID-19 pandemic https://t.co/nAgAR4mRqU
65190,REAL,"@Travispolitic @AnnaHoff65 @murray_nyc @realDonaldTrump @Trump around , but until we can recognize that racism still exists and we can openly and honestly have dialogue about it we will never end the hate and fear. The racism that people of color in this "
65191,REAL,"@nytimes Why am I reading this as Wu-Tang Clan, LoL 😂."
65192,REAL,"the full moon will heighten these complexities and a square to Mars in #pisces will deter decision making and complicate taking action. Once this transit has passed the soul work you need should become much more obvious with the help of mercury in #cancer grounding you,"
65193,REAL,"Dhanbad Coronavirus Outbreak Live | Jharkhand Dhanbad Coronavirus Lockdown (Curfew) Latest Today News, Coronavirus COVID-19 Cases In Jharkhand Dhanbad Live Updates | सोशल डिस्टेंस का पालन कर रहे हैं लोग, सड़काें पर सन्नाटा; पुलिस की सख्ती बढ़ी https://t.co/DbqvNWIoen"
65194,REAL,@GanucheauAdam very good interview with Gov Reeves you did
65195,REAL,STUDY: New coronavirus stable for hours on surfaces | National Institutes of Health (NIH) https://t.co/oVTyINp0vt
65196,REAL,"@ourvalues2017 @lauferlaw @elonmusk He provided the hospitals a description of what was being donated. Ventilators, CPAP machines, both help fight the virus. 

Cpap machines can be modified as well to act as a ventilator. Only an ungrateful POS would be o"
65197,FAKE,BioWeapons Expert Says Coronavirus Is Biological Warfare Weapon https://t.co/LMvy7DZW7f
65198,REAL,Claims of a Weaker COVID-19 Virus Disputed https://t.co/UWl8VKEO9o via @medscape
65199,FAKE,@iamsidneyizulu @Mr_Abu233 @YTFahadWaves How are you so sure? I think 20M+ deaths is unlikely.. But the 3k+ reported deaths can't be true either.
65200,REAL,"[2/2] It is therefore possible to catch COVID-19 from someone who might be infected but has, for example, just a mild cough and does not feel ill. #Corona #coronavirusindia"
65201,REAL,"COVID-19 Daily: Ventilator Protocols Questioned, Physician Rights https://t.co/8HvCR02555 via @medscape"
65202,REAL,"The new #coronavirus CANNOT be transmitted through mosquito bites
@WHO https://t.co/BqWSYRYrPj"
65203,REAL,How a Pet Can Help You While You Shelter in Place https://t.co/3Qy0iH4qKS
65204,REAL,AJR: Novel coronavirus (COVID-19) imaging features overlap with SARS and MERS https://t.co/NBeTPdwtuN
65205,REAL,"@UKnoGum @Mandoline_Blue @BBCNews Indeed, the shortage really isn't solved, for either test."
65206,REAL,"COVID-19: 89 vaccines in development globally, as Nigeria moves to join WHO’s ‘solidarity trial’ https://t.co/j6rIpT3syO https://t.co/E5ekmJjzkt"
65207,REAL,Where Did the COVID-19 Virus Come From?
65208,REAL,COVID-19 Making Heart Attack Patients Stay Home https://t.co/rzmGKijz6E
65209,REAL,What Roles Do Children Play in Spreading COVID-19? https://t.co/gnBAGRmcxN https://t.co/ksqc0GG6kQ
