index,category,text
20047,FAKE,CDC recommends men shave their beards to protect against coronavirus https://t.co/8dZjkAwREG
20048,REAL,"#Hydroxychloroquine the Trump-backed drug he pushed for MONTHS significantly increased risk of death for certain patients. Evidence in treating #COVIDー19 patients has been scant.

While patients like me in the Lupus community SUFFERED from a shortage! 💔

https://t.co/UlcuZahFrf"
20049,REAL,"@We3forDemocracy Nitrile gloves are the best option, vinyl are the worst, due to the relative risks of tearing under normal use."
20050,REAL,"Coronavirus Update: April 30, 2020:
More than 500 TSA screeners and baggage handlers have tested positive for COVID-19. Trump signs an executive order mandating meat processing plants to remain open. Watch more in today's coronavirus update. #WhatYouNeedToKnow https://t.co/ixoiDys3oz"
20051,REAL,@MitchemRacing4 @_LukeCSkywalker @overtheluv @9OutOf10Doctors @ABCLiz @GettyImagesNews Except Covid-19 is more contagious than the flu and is infectious for longer. The people who arevshowing mild symptoms do they come into work or stay at home for minimu
20052,REAL,How do SARS and MERS compare with COVID-19? https://t.co/P53FFLbpHd via @healthline
20053,FAKE,"@sistronk And every tyrannical governor who is forcing a shutdown until the virus is ""eradicated or a vaccine"" is available. Mandatory vaccines are in direct violation of the Nuremberg Code. Line 1. I will not be forced to take any other vaccine in life."
20054,REAL,FDA Authorizes First COVID-19 At-Home Sample Collection Kit Authorized For Use With Multiple Tests https://t.co/DCl5n1986o
20055,REAL,"Don�t Skip Vital Care, Babies� Shots, Doctors Warn"
20056,REAL,@RebornYorkshire literally not the case
20057,REAL,"What #TablighiJamat did was criminal, but TV channels who call Maulanas every evening to discuss #CoronaCrisis are bigger criminals, knowing fully that at the end of the debate Maulana is going to defend the Jamaat.

Call scientists &amp; doctors if you want to discuss #CoronaCrisis."
20058,REAL,Protesters Take Precautions as Experts Fear COVID Surge https://t.co/30ThQU2E5Z
20059,REAL,NIH begins clinical trial of hydroxychloroquine and azithromycin to treat COVID-19 https://t.co/YWp3bCwdCd
20060,REAL,"Over the 3 days from Fri- Sun, our Call Centre received 3292 9-1-1 calls and 1695 non-emergency calls for service. 
Calls included:
 -14 reports of shots fired
 -16 reports of assault with a weapon
 -72 reports of assault
 -10 gun calls
 -8 stabbings 
 -36 reports of a weapon"
20061,REAL,"Tips for safe grocery shopping during #COVID19:
🥫 plan for 1-2 weeks-worth of groceries
🚗 use delivery or pickup if possible
😷 wear a mask
🛒 wipe off cart handles
↔️ practice social distancing
👏 use hand sanitizer
🕘 respect designated shopping hours
🧼 wash hands at home https://t.co/hY7Kz74Qcd"
20062,REAL,"No me habré explicado bien 😅

Aunque haya tenido contacto ocasional con un afectado, no tengo por qué estar necesariamente enfermo. Simplemente me preocupa esa posibilidad y lo que puede suponer para mi familia.

Lo digo por todos lo que ya me estáis dando el pésame..."
20063,REAL,"@WaterPixelArt Thanks for the thread 🙏🙏

Hey everyone, I’m Cheech and here are some of my artworks that are focused around animals. I always enjoy going back and doing some animal doodles 🐸

I tag @mikadigitalfira @pandachibiBee and @king_puddi"
20064,REAL,Hopes for pandemic respite this spring may depend upon what happens indoors https://t.co/7CwFxPSgfo
20065,REAL,@kingkrab24 This tweet is so specific
20066,REAL,"Interim Guidance for CPR in Patients With COVID-19

https://t.co/XSgWRPQiuO"
20067,REAL,United Airlines Passengers Questioned About Health https://t.co/oM3ObvtpFx
20068,REAL,"The World Faces an Air Pollution ‘Pandemic’ – Far Greater Scale Than Wars, Smoking, Malaria - https://t.co/qvNuayqGAI"
20069,REAL,@mbrand85 @DeItaOne Grow a tail.
20070,FAKE,"21 million Chinese died of coronavirus - US intelligence officials intercept data - Washington Live

Could this be true????
 https://t.co/ynbJyrxhTV"
20071,REAL,Antiviral Remdesivir Prevents Disease Progression in Monkeys with COVID-19 | NIH: National Institute of Allergy and Infectious Diseases https://t.co/pqItCfr4Wy
20072,REAL,Looking forward to hearing @AliciaFMD and Dr. Lisa Fitzpatrick
20073,REAL,Trendz NewsBD COVID-19 emergency measures ‘made a profound difference’ https://t.co/h2deeGw168 #health
20074,REAL,"1 in 5 Has Health Issues That Impact COVID-19

The analysis of data from 188 countries suggests that 22% of the world's population, or 1.7 billion people, might need additional protective measures.

#coronavirus #Covid_19 #underlyingissues  https://t.co/wOAibop2wS"
20075,FAKE,"FAKE NEWS detected and confirmed FALSE on this claim ""Black cats in Vietnam are being killed and consumed as a COVID-19 cure"". Check out the link below for details:
https://t.co/7XoGy9yge8
@stevejacksonHN @EmericanJohnson @LunaOi_VN @pixeldreamgirl @ShaneinSaigon"
20076,REAL,The Acting Minister for Immigration Alan Tudge is live with an update on government's response to the coronavirus outbreak. https://t.co/zZzJ0CQFsB
20077,REAL,"@BeeTEE15 @EricIslander @TrudiiBee @that_blasian_ Oh your question? The answer is people will regardless. Staying home won’t help and it will never be 100% safe to go out. Can ppl chose to be healthy and not die form heart diseases? Yes, but they won’"
20078,REAL,.@GovBillLee remains focused on safely rebooting the Tennessee economy. Here's an update on our efforts in the last week. https://t.co/yrqCR2joek
20079,REAL,How to Sanitize N95 Masks for Reuse: NIH Study https://t.co/65dyZHh6uJ via @medscape
20080,REAL,How has COVID-19 affected suicidality in the US?
20081,REAL,"@Thynkzee Please contact us via messenger possibly. 
Or email"
20082,REAL,"How can Pakistan gain from the oil price crash?

Read four options that the Govt of Pakistan has to hedge their position. 
 https://t.co/xoPbypTvWq via @Profitpk

@FahdSheikh3"
20083,REAL,"As Businesses Reopen, Here Are Some of the Highest-Risk Places for COVID-19 https://t.co/WCJsYLKW9X"
20084,REAL,"Novel Coronavirus (2019-nCoV) advice for the public: #MythBusters #Coronavirus

Are antibiotics effective in preventing and treating the new coronavirus?

Courtsey - @WHO https://t.co/58UuU7Sr4p"
20085,FAKE,Goodwill Industries International has fired all its employees because of the coronavirus pandemic.
20086,REAL,"@realDonaldTrump When can I walk into a grocery store, or go to work, or shake someone's hand and
NOT WEAR A MASK?

I'm not the one that's contagious.
I'm not sick.
When WHEN?

What you allowed them to do to our RIGHTS for a virus that is less deadlier th"
20087,REAL,Why COVID-19 ICU patients may face risk of heart issues https://t.co/NTeUl3a60q
20088,REAL,"It' takes takes tireless efforts of persuading the people to change their lifestyles, behaviors and addictions.... 
@DrZweliMkhize @HealthZA @PresidencyZA @CyrilRamaphosa 
@HealthZA 
@PresidencyZA 
@TreasuryRSA 
#RecogniseEHPs

#Day15ofLockdown
#somizi
#GoodFriday"
20089,FAKE,"@SteveGordo39 @WalshFreedom Other than being completely immoral, lies about everything even when the truth is good, doesn’t believe in science and reacts emotionally rather than factually, nothing I suppose."
20090,REAL,"The sci-fi books I ordered have yet to arrive, so I figure it’s time to reread Coraline, by @neilhimself (with illustrations by @DaveMcKean!). It’s been ages since I last read it, and I’m especially enjoying how the crackling yellowed pages of my copy fit right in with the story. https://t.co/cODqBPnMJ1"
20091,REAL,"Can an ultraviolet disinfection lamp kill the new coronavirus?

#FakeNews #FactCheck #Fake #FakeBuster #Hoax #HoaxOrFact #HoaxNews #Spam #FactCheckIndia #ViralNews #FakeViral #FakeCorona https://t.co/4DFhKxl1gq"
20092,REAL,"Intensive farming increases risk of epidemics, warn scientists @UniOfBath @PNASNews https://t.co/adLmO6huyN"
20093,FAKE,"💔😞🙏🏻 
Royal Palace confirms Queen Elizabeth tests positive for coronavirus - UCR World News https://t.co/bv6L44AMwM"
20094,REAL,"@gtlem @FEEZYDoesIT @MPMarilynGladu Medscape, a periodical for the medical industry, has this article this morning. Unfortunately may be behind a paywall. 

No Hydroxychloroquine Benefit in Small, Randomized COVID-19 Trial

Marcia Frellick
April 16, 2020"
20095,REAL,"Is the anti-flu drug Avigan effective in treating COVID-19? https://t.co/Uj8RaEU0s2 @healthlineより
論文が取り下げられただけのことで、効くのか効かないのかの判断はできてない
という読み方でいいのだろうか
ところどころわからない英語があって自分の英語力を残念に思う"
20096,REAL,@armancristobal Precisely! I have also learned that he is making SolGen Calida popular among Communication freshmen and sophomores.
20097,REAL,"@maddow Isn’t it still a pandemic, not an epidemic?"
20098,REAL,Loss of smell and taste validated as COVID-19 symptoms in patients with high recovery rate: Study suggests clinicians should include sensory impairment as standard screening measure https://t.co/DJQ9D8eP7E
20099,REAL,"symptoms, and those with severe illness should receive optimized supportive care. Some specific treatments are under investigation, and will be tested through clinical trials. WHO is helping to accelerate research and development efforts with a range or partners. https://t.co/KlV6s5lbvH"
20100,REAL,New COVID-19 hotline in Romania provides up-to-date public advice
20101,REAL,@azcentral @LaurieRoberts Laurie Roberts is an epic fail
20102,REAL,"#Amid Pandemic, Too Many Americans Are Hesitating to Call 911 is now trending on https://t.co/aHKN6i2K86
https://t.co/aHKN6i2K86"
20103,FAKE,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon | Zero Hedge https://t.co/hRBsMZbi1k"
20104,REAL,"@senatemajldr @GuyBensonShow Physician’s/Nurses kill approximately 250,000 patients a year in the U.S. annually from Medical Malpractice! Why would you trust an MSM M.D. to tell you the truth about Covid-19? How deadly can it be? Can you be A-Symptomati"
20105,FAKE,"#Antivax #5G conspiracy protests in Sydney, Melbourne and Brisbane. No #SocialDistancing, of course. Lucky for them that incidence is very low in Australia so unlikely to meet the infection. Now why is it that rate low in Australia 🤨 https://t.co/dcpXL69GrW"
20106,REAL,Coronavirus – what now: is this the end of the care home? https://t.co/RLak9uZH4P
20107,REAL,#NAME?
20108,FAKE,@sanderling68 @donotwonderwhy Hopefully it’s targeting all the Nephilim rh negatives...
20109,REAL,@SMUFM97_1 Covid 19 30 seconds
20110,REAL,Pandemic Is Changing Your Next Doc Appointment https://t.co/QPNph7QiLw
20111,REAL,Studies Detail Syndrome in Kids Linked to COVID https://t.co/0YAwqPrpow
20112,REAL,Are Symptoms From COVID-19 or Seasonal Allergies? https://t.co/zIb5RvBxpe
20113,REAL,"The virus is so new and different that it needs its own vaccine. Researchers are trying to develop a vaccine against 2019-nCoV. Although these vaccines are not effective against 2019-nCoV, vaccination against respiratory illnesses is highly recommended to protect your health. https://t.co/HN7yBWhYlQ"
20114,REAL,"@SienceAcademy There is no evidence that this is due to pangolin,
until we identify the zero patient in China."
20115,FAKE,@Lee007Jason BBC does not release any news yet.
20116,REAL,Here’s What Older At-Risk People Should Know About the Coronavirus https://t.co/boniTQo71h via @Healthline
20117,REAL,"RT @bmj_latest 

""We don’t yet know all of the details of coronavirus. But what we do know is that among the general public there is a grasp for the right information amid an evolving and even bigger epidemic of misinformation"" @AbraarKaran https://t.co/x10Pg675BM"
20118,REAL,@CNNPolitics What about the sick workers? What's the solution? Fire them all and bring in a new batch to infect? Are the plants safe? No. Is the meat from them safe? Who knows? Does that matter to tRump? No.
20119,REAL,"#LosAngeles, yes, #LA, will be the 1st big city in the US to offer #FREE #Coronavirus/#COVID_19 #tests to all its residents! WTF? What are you waiting for @nycmayorsoffice @billdeblasio billdeblasio? Come on, please… https://t.co/U6yNpUqKHd"
20120,REAL,COVID-19 a Reminder of the Challenge of Emerging Infectious Diseases https://t.co/OxkPlKexnw
20121,REAL,@CNN Like in the WH
20122,FAKE,"Pope tests negative for coronavirus, Italy report says https://t.co/Ke6esP9Zos"
20123,REAL,FDA Warns Against Malaria Drugs to Treat COVID-19 https://t.co/482poaOsLg https://t.co/iByhwFBlyq
20124,REAL,"Does anyone use any children newspaper or magazine subscriptions in school? If so, what do you recommend? #edutwitter"
20125,REAL,Pandemic Can Overwhelm Those With Autism https://t.co/s25kVmRKOu
20126,REAL,@iknoreme @somesatancake @sandt Isn’t that wild?? I mainly have a problem with the phrasing on the school website.
20127,REAL,Stress About COVID-19 Keeping You Awake? 6 Tips for Better Sleep https://t.co/UfCHPi5Hkk via @healthline
20128,REAL,CMS Chief Says $81B Released in Accelerated Payments for COVID-19 https://t.co/S6i1GBIWph
20129,REAL,@chenqiushi404 @POTUS @Mike_Pence @SecPompeo @marcorubio 伟大的父母
20130,REAL,"@PhlDriversUnion @GovernorsOffice @GovernorTomWolf No I haven’t considering it’s like a strong flu to someone who is healthy. The vast majority of the population is healthy, so instead of pandering to the minority why don’t we let people live their "
20131,REAL,"People of Color Face Heightened Risks as COVID-19 Surges Again As cases rise, people of color including Black and Hispanic Americans, especially those working in essential jobs or unable to work from home, will be…

(Feed generated with FetchRSS)"
20132,FAKE,Irrefutable: The coronavirus was engineered by scientists in a lab using well documented genetic engineering vectors that leave behind a “fingerprint” https://t.co/CZA8JHLiEN
20133,REAL,@matthewlee7 I just know it's free https://t.co/J7M0V7y0bD
20134,FAKE,"Yep. Creationists, flat earthers, anti vaxxers, anti GMOers, and climate change deniers all fit that description https://t.co/bW4BmJEg8c"
20135,REAL,"@HillaryGuess Yes... person(s) have a highly infectious, possibly deadly virus &amp; while under supervised treatment their Dr decides the side effects dont warrant HCQs use. But for other person(s) under supervised care it has worked. 
Democratic State R"
20136,REAL,"How does COVID-19 spread? OHA identifies the myths behind transmission.
Oregon Coronavirus Update https://t.co/0HMWhuvyKB via @Granicus"
20137,REAL,The question comes up constantly in conversation about COVID-19: How long does the virus survive on surfaces that we touch? https://t.co/gUzjL4TLJh
20138,FAKE,"A ligação entre Itália e a China parece ser bem mais estreita do q sabemos...
Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/FeObWzLa7q"
20139,FAKE,"存參

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/IpxpsIHhWP"
20140,REAL,"@HanScatch Protect yourself as much as possible. Insist they clean hands before touching you, put on gloves, wash them and then put on another set of gloves over. I’d expect they’d have masks but absolutely wear your own. 

just do and insist on anyth"
20141,REAL,"@FoxKat2 @Paul_VanDerMeer @SpeakerPelosi @NYCHealthCommr @BilldeBlasio @SenSchumer Where is the link to the NY Times article?

Also, Trump was given classified intel briefings in January. Why didn't he prepare our country for the pandemic? This is an exam"
20142,REAL,You Probably Touch Your Face 16 Times an Hour: Here’s How to Stop https://t.co/4xfI8G2ALW via @healthline #covid19 #health #safety
20143,REAL,Antibody Tests May Answer Public Health Questions - WebMD https://t.co/rBDvuRjVne
20144,REAL,Are antibiotics effective in preventing and treating the new #coronavirus? https://t.co/uVyRjIbLe3
20145,REAL,"#Coronavirus spreads quickly and sometimes before people have symptoms, study finds -- ScienceDaily 
https://t.co/jsafZGi9Tp"
20146,FAKE,"Evidence indicates COVID-19 escaped a Chinese lab that was researching it, causing the outbreak."
20147,REAL,"#Osteoporosis treatment may also protect against #pneumonia https://t.co/z8omngsrBV   
@ASBMR via @ScienceDaily https://t.co/Nfsm5iP9lw"
20148,REAL,COVID-19: Scientists identify promising drug candidates – Giftalworld https://t.co/BI0g7U3p9J
20149,REAL,@JonStanich @MidwestHedgie @michaeljburry Wonder what the real death rate is when they can calculate those who just die in their homes and are not even bothered to test for covid....
20150,FAKE,@amandalaurenm #epsteincoverup
20151,REAL,"Fighting Stigma :  Coronavirus: What we know so far about risks to pregnancy and babies: “The Royal College of Paediatrics and Child Health took the view that, on balance, the benefits of keeping the mother and baby together outweigh the ... https://t.co/SgHm3dH4qe"
20152,FAKE,"Pope tests negative for coronavirus, Italy report says #jakpost https://t.co/4Uii07JGfZ"
20153,REAL,@DoctorChristian Enjoying your message to the public. They need reminding. 😃
20154,REAL,"Pandemic Can Overwhelm Those With Autism

https://t.co/KMPt6DTTVY"
20155,REAL,https://t.co/I0R2MN0RPI Americans are Moving at ‘Pre-Pandemic Levels’ https://t.co/4icXh680dH
20156,FAKE,"English: EET獨家深入報導中共肺炎紀錄片，今天（美東時間）8點首播，敬請關注和傳播：
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/r0laIVzJ75"
20157,REAL,"A team of researchers in Canada have isolated the Covid-19 Virus. The team is sharing their findings with researchers around the world to aid in the development of diagnostic testing, treatments and vaccines via :  https://t.co/6cWf73Hdvx  via:  https://t.co/6cWf73Hdvx https://t.co/r0XmDUrqCD"
20158,REAL,Parents of children that work in her restaurants have already complained and she has gone against their wishes. My daughter is the daughter of an employee and is immunocompromised. We are taking this PANDEMIC seriously. What is Arbys doing???
20159,REAL,"If you're desperate for money, there's no point in doing commissions that are a multiple more work than you get out of it."
20160,REAL,"@WHO #helpIRAN plz,there is no control no quarantine,everyone is in danger plz plz help"
20161,REAL,"@danielrpopper What is wrong with you? There has been mass gatherings and nothing has happened. Can't live your life in fear my friend. Herd immunity, look it up."
20162,REAL,@MaryGra72579531 Most hospitals and doctor's offices don't have it yet
20163,REAL,@deirdregriff @AdrianCGallo @_scpenn1 ?
20164,REAL,We shouldn't get our hopes up. But we are getting our hopes up. #NIH Clinical Trial Shows Remdesivir Accelerates Recovery from Advanced COVID-19 | NIH: National Institute of Allergy and Infectious Diseases https://t.co/ATrkZ36GIi #remdesivir #covid19 #coronavirus #fauci #NIAID
20165,REAL,NIH halts clinical trial of hydroxychloroquine https://t.co/EPDiJm4AAP
20166,FAKE,#IDoNotConsent #WeDoNotConsent #opstopchemtrails #Chemtrails #SkyBastard #HAARP #Geoengineering #climatechange #SRM #Cloudseeding #BigMoney #NEXRAD #LookUp #SilentWarfare #WeatherWarfare #ChemicalWarfare #BiologicalWarfare #MAGA #potus #breakingnews https://t.co/gxxbPhciBL
20167,REAL,How does COVID-19 spread? https://t.co/qDP3FoRCQk via @YouTube
20168,FAKE,Scores of fires burn throughout China: Highrise buildings become human incinerators to combat CoViD-19 https://t.co/HPghY7R0oU
20169,REAL,"COVID-19 vaccine candidate shows promise, research shows https://t.co/2g4VJfMNZF"
20170,REAL,@JamesNinia @gatesfoundation I can’t believe this 😳. Whatttttttttt?!?!
20171,FAKE,"This reads just as relevant now ... actually a lot more so... #coronavirus #covid19 #nottheflu #stayhome #testvirusnow 
Lab-Made Coronavirus Triggers Debate https://t.co/rVAX7L3mkI"
20172,FAKE,"Photos of deserted, nearly empty airports around the world show how coronavirus has decimated air travel https://t.co/r0cNrPQufw"
20173,REAL,"56% of pregnant women in hospital for COVID-19 black, ethnic minority https://t.co/jKY4zP7Fjp via @healthline #pregnancy #COVID__19 #BAME"
20174,REAL,@linipanini330 And being pro-choice is not something to feel shameful about
20175,REAL,"Intensive farming increases risk of epidemics, warn scientists https://t.co/7iWMJEUwFy https://t.co/YHARJxG04J"
20176,REAL,@VASAFitness At one point there was 7 in this spot with 4 without masks.
20177,REAL,"@mrjamesob I am getting awfully close to swearing on Mainland Twitter.
If not I will scream.
How can this be happening in my country?
The Tory usurpers have voted AGAINST getting NHS staff tested for Covid-19 weekly.
Hidden agenda?
Kill as many who are no"
20178,REAL,"@Michael57930798 @byford_ian @MildBillHickok @tompeck Thread - 122k or not?
You, when challenged, ""what about Germany?""
Why did you switch the direction of the thread, then ignore me when I raised something negative about the Fatherland?"
20179,REAL,@LauraFFFonseca amiga esse é o meu papel ta tudo errado
20180,REAL,"Dr. Luna begins his presentation, ""Socio-structural Factors Affecting Public Health: Policy Implications and Challenges."" #DevCom"
20181,FAKE,Bill and Melinda Gates Foundation &amp; Others Predicted Up To 65 Million Deaths Via Coronavirus – In Simulation Ran 3 Months Ago! https://t.co/VnW2eabH0M
20182,REAL,Medscape: Doc suspended for exposing poor social distancing practices at her hospital. https://t.co/BZAhlq3inB https://t.co/EWDf7TXIwy
20183,REAL,"@Raisins_Liasons Sorry, I couldn't find the original article. I'll look again.

Wasn't a black and white thing.

Something like standard steroid treament was ineffective and possibly even damaging."
20184,REAL,"Q: Is wearing rubber gloves while out in the public effective in preventing the new #coronavirus infection?
A: No. Regularly washing your bare hands offers more protection against catching #COVID19 than wearing rubber gloves. https://t.co/DvBNBa4kGs"
20185,REAL,George McInerney finds this interesting: Reducing severe breathlessness and psychological trauma in COVID-19 ARDS survivors https://t.co/FUkNBiqKmI
20186,REAL,When the Fight Against COVID-19 Is at Home https://t.co/gOmmYj6chM
20187,REAL,"@WHO @WHOEMRO @WHO_Europe @WHOWPRO @WHOSEARO @WHOAFRO @pahowho There is no evidence means you can not say no. 

Please be serious, its Corona. 

WHO were wrong in past in each front of Corona."
20188,REAL,"@ulrichspeck AND in waiting for a vaccine, fast track the development of a combination therapy of existing drugs capable of minimising the most negative effect of a COVID-19 infection."
20189,REAL,"Family caregivers have plenty to be fearful about nowadays, including how to stay connected with loved ones in nursing homes. Here's 6 simple tips to help. More: https://t.co/BtJHfYzxaf
#caregiving #COVID_19 https://t.co/RkXXqbYsl1"
20190,REAL,Mayo Clinic develops test to detect COVID-19 infection https://t.co/Kg12Gwbmew https://t.co/mQvbVvjD3r
20191,REAL,Coronavirus Puts UV in the Disinfectant Spotlight https://t.co/gMsT4yQvD2 from @WebMD
20192,FAKE,"@Enkhsaikhan_PM Ватикан конфермс гэдэг нь худлаа, конферм хийгээгүй байна лээ. Өвдсөн байх магадлалтай юм."
20193,REAL,"While the report revealed George Floyd had tested positive for COVID-19 in April, the autopsy report noted Floyd's lungs appeared healthy. https://t.co/yI7CBkOXqJ"
20194,REAL,Should I Wear a Mask to Protect Myself from COVID-19? https://t.co/AZiOyOMRQC
20195,REAL,"@AnHourPastPaid @ScumbagLeftist @pxielove Now we're at the point where you're denying that you took the stance that you actually took at the beginning of this conversation.

You came into this thread to defend the hegemonic position of the United States a"
20196,REAL,"4) One last thing, my husband's Dr. also told me on the phone that they are seeing a higher amount of deaths in people, that have COVID19 and listen to Fox News who believe in their conspiracies."
