index,category,text
15058,REAL,@Rahafox5 @RayMcCue @shaneharrisnow @fox5sandiego It’s all good tho...new science tells us that protesting for social injustice will protect from the virus.  Only lock down protesters will kill their grandparents with their selfish need to be heard and 
15059,FAKE,A mobile COVID-19 testing station bears a logo that depicts an ancient deity of death.
15060,REAL,"9. There are many professional rights groups who do this work well and often, connect with them, reach out, volunteer, whether it is a local group of organizers (preferred if at all possible) or @amnestyusa @ACLU - ask what help is needed."
15061,FAKE,EXCLUSIVE: Evidence Shows Director General of World Health Organization Severely Overstated the Fatality Rate of the Coronavirus Leading to the Greatest Global Panic in History https://t.co/yxANX3TkQQ via @gatewaypundit
15062,REAL,"#Rivm 24 uur?#COVID2019NL

Some #Covid_19-patients still have coronavirus after symptoms disappear: study https://t.co/29S26sqnop"
15063,FAKE,Belgium Health Minister puts ban on non-essential sexual activities of persons 3 or greater in indoor areas https://t.co/x4OTyGRPri
15064,REAL,"1. The data shows that COVID-19 Cases are growing in the UpCounty at a high rate, more than 10 percent in 24 hours. County Health official says Coronavirus is surging in Montgomery County."
15065,REAL,@thevinnicks I am not sure we have anything useful to go on.
15066,FAKE,Coronavirus is just �the damn flu.�
15067,REAL,"Something to ponder. I’d assume it be a series they already have in their library and not something they’d have to get delivered to them. You know, the reason why this is a thing. I’d guess FLCL, AoT, Cowboy Bebop, etc. https://t.co/8X0SitXmou"
15068,REAL,"@mode7games idk if it's ""normal"" but hey I was happy to listen to some of your new tracks, recommended to me by Spotify, and they made my sunny Friday morning better! Thank you for creating"
15069,REAL,New coronavirus stable for hours on surfaces https://t.co/pmYAEW1RdN
15070,REAL,"@Just_anIsraeli @paulajarvis69 They’ve isolated a monoclonal anti-SARSCoV2 antibody (not that difficult) so that they can patent it and mass produce it. This way, those that are not exposed and do not have IgG on their own will have a treatment to neutr"
15071,REAL,"""Why are members of my community being excluded from helping out when so many people are sick and dying?"" asks @Andy Cohen https://t.co/x8jfGd5Wp7"
15072,REAL,"More Vitamin D, Lower Risk of Severe COVID-19? https://t.co/PSxCUJUFQp from @WebMD"
15073,REAL,"New research shows domestic animals link virus spread among humans and wildlife

https://t.co/JITYDum5GT"
15074,REAL,Sanitizer and disinfecting supplies are incredibly difficult to find. Shopping at grocery store &amp; pharmacy in recent weeks only 1/3 of people including workers wore masks.
15075,REAL,"Evolution of pandemic coronavirus outlines path from animals to humans: The virus's ability to change makes it likely that new human coronaviruses will arise 
https://t.co/i20OPA4prN"
15076,REAL,1. They do not drink. They literally do not have the stomach for it anymore. Though when alive her favorite drink was apple cider.
15077,REAL,"Part 26

everyone)

Self-isolate by staying at home if you begin to feel unwell, even with mild symptoms such as headache, low grade fever (37.3 C or above) and slight runny nose, until you recover. If it is essential for you to have someone bring you supplies or 
#FREDIBOAT"
15078,REAL,"Novel Coronavirus (2019-nCoV) advice for the public: #MythBusters #Coronavirus

Are there any specific medicines to prevent or treat the new coronavirus?

Courtsey - 
@WHO https://t.co/cnNlE4tTVT"
15079,REAL,"8/
What is the Rx of anemia due to #parvovirus B19 in fetus?

Mild/moderate anemia - resolve spontaneously 

Severe - may lead to hydrops and death
Rx: intrauterine RBC transfusion to prevent fetal death from anemia

IVIG not recommended in pregnancy

https://t.co/vM6JOUE13a"
15080,REAL,@abc13houston REPORT ON HIS DEATH AND ALL DEATHS THAT HAVE BEEN TAKEN BY POLICE BRUTALITY REPORT ON THE PROTESTERS TRYING TO MAKE A CHANGE ITS YOUR JOB TO REPORT NOT HIDE OR QUIT YOU JOB SINCE YOU WONT DO IT RIGHT
15081,FAKE,"@carmindabrendel I think this is fake!!
UCR News is the University of California!!"
15082,REAL,"Can I catch COVID-19 from my pet? 

No. 

There is no evidence that companion animals or pets such as cats and dogs have been infected or could spread the virus that causes COVID-19."
15083,REAL,Dental Appointments Won't Be the Same in COVID Era https://t.co/H5pE6OwU8O https://t.co/iLtMgUjjF7
15084,REAL,'She can't get away': U.S. lockdowns trigger surge in #domesticviolence https://t.co/6h8fldoLCc
15085,REAL,"...published emails from a databreah committed again an American intelligence consulting company by an ""Anonymous"" and LulzSec-affiliated hacker. According to the hacker, Assange indirectly asked him to spam that victim company again. In addition, Assange is alleged to...(4/5)"
15086,REAL,@CDCDirector Funk u and funk you owner
15087,REAL,"@MrKakaki Brother the key to beating this virus is testing and strong measures. You can't beat a moving virus while being complacent.. Like the NCDC DG said states that are in denial at the moment, may start dealing with stories of death later."
15088,REAL,Domestic Violence Rises Under Stay-at-Home Rules https://t.co/iYoorcYTOu
15089,REAL,@DomHyam_95 @Carpetright I hope you’re not moving to far from Coventry?! 🤔
15090,REAL,Protesters Take Precautions as Experts Fear COVID Surge https://t.co/W7X7obaZJM https://t.co/6wLDsEmyKm
15091,REAL,Widespread face mask use can control COVID-19 outbreak
15092,REAL,COVID-19 Can Start With Neurological Symptoms https://t.co/VrutCuLlZD
15093,REAL,"@hallett_russell @ArminArmin23 @mobily_uk @Rachael_Swindon @hmtreasury China dealt far better if you believe their statistics then more fool you, especially because we have proven they have lied about disease before"
15094,REAL,FDA Withdraws Emergency Authorization For Hydroxychloroquine After HHS Official Makes Request | Zero Hedge https://t.co/Yl6QVkiXS4
15095,FAKE,For the World Health Organization the international entity whose sole responsibility it is to alert the world of global pandemics like this to miss this is a huge problem.
15096,REAL,@Elise_ekd @TOPublicHealth @fordnation @dmrider can you verify the layoffs?
15097,FAKE,Can You Catch Coronavirus in a Swimming Pool—and Does Chlorine Kill the Virus? Here's What Experts Say https://t.co/euWO9Xkuwm
15098,REAL,I’ve been following @profemilyoster’s crowd-sourced childcare data https://t.co/UxBnE8KK4L
15099,FAKE,People defying stay-at-home order fill Arizona beaches.
15100,FAKE,"""Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – [your]NEWS"" https://t.co/yk7S5ZQkVs"
15101,REAL,"@trussbetold @BillShaikin https://t.co/AMy7aOWAWQ

Many many many more examples like this I can point you to"
15102,REAL,#Trump to order meat processing plants to remain open - Apr 29 @ 4:20 AM ET https://t.co/Q76KP61wSM
15103,REAL,I published link not work.Use this link Read more : https://t.co/gTU87iIaUi
15104,REAL,COVID-19 workers get training to protect their own health | National Institutes of Health (NIH) https://t.co/wUWYzmurK9
15105,REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. (منظمة الصحة العالمية) https://t.co/BtD8E6adrr"
15106,FAKE,A flyer offers official advice about the novel coronavirus from a Veterans Affairs (VA) healthcare system in the U.S. state of Oregon.
15107,REAL,"“ I have been sick the last two days with flu symptoms and I don’t know if it is allergy from food, environment or from people being a HSP or I am the next “victim” of Covid-19?”

My newest @elephantjournal
A new perspective onthis global pandemic. The link on comments."
15108,REAL,US FDA warns against taking Trump-touted malaria drug to treat COVID-19 outside of a hospital or formal study -@AP
15109,REAL,"Closing schools has only a minor role in suppressing COVID-19
A recent review of modeling studies and data from previous coronavirus outbreaks suggests that the educational, social, and economic costs of closing schools might outweigh the benefits. However, hard evidence is lack"
15110,REAL,"Up to 50,000 Kids May Be Hospitalized With COVID https://t.co/LmlcPDWTJ5 https://t.co/66NDXXgvou"
15111,REAL,"Going through a laundry list of PPE and gear the state has coming, @GovRonDeSantis says feds have given the state a N95 mask decontamination system that ""can decontaminate the same mask 20 times"""
15112,REAL,"#FACTCHECK
Can #coronavirus be transmitted in hot and humid climates? 
Mythbusting and Factchecking coronavirus https://t.co/kohdb5VcGe #Covid_19 #CoronavirusPandemic #CoronaVirusSafety https://t.co/LSsnNXh3UR"
15113,FAKE,@GrpaFrost @jerryjensen15 He said he wouldnt have time to golf but all he does is golf and when he does its at his resort so we pay him to play golf he aint president hes a professional golfer
15114,REAL,Possible coronavirus drug identified by Australian scientists https://t.co/5PSVTHZCCZ
15115,REAL,"TOM AND JERRY IN THE FACE OF #covid_19 . CC: @williamsuchemba

*What can I do to protect myself and prevent the spread of disease?*

*Protection measures for everyone*

You can reduce your chances of being infected… https://t.co/ButFFiQWbS"
15116,REAL,"#CTscan involvement score can help evaluate the severity and extent of #COVID19 pneumonia #medtwitter #MedEd 
Chest CT findings in coronavirus disease (COVID-19) pneumonia -- ScienceDaily  https://t.co/MPfvlZ7aIx"
15117,REAL,@FrankFeighan Many Congratulations Frank!
15118,REAL,"I wondered it Standard Custody &amp; Trust had been given a license by NY DFS (Dept of Financial Srvs) as a non-bank custodian/money transmitter. According to the https://t.co/WSss62gpAu website, the process was initiated on Sept 19, 2019, as they have an office in NY."
15119,FAKE,"@Millie__Weaver Not in Kansas anymore!
World government 
One world religion 
Etc.
Alex laid out for  years not many believe him ."
15120,REAL,"Covid GA hospitalizations July 1: 1,570, surpassing the 1,500 hospitalized on May 1, emerging from shelter-in-place. That number dropped to 807 by June 7 and then started climbing again. 3/6
https://t.co/asD33VGbUG"
15121,REAL,@CNN Is he going to bring in his own people to work?
15122,REAL,Psychologist Talks to Healthline About Mental Strain of COVID-19
15123,FAKE,@ScottMDaley1 @davidicke @BillGates It’s too bad the pie didn’t have DNA altering material that could to turn Gates in to a human.
15124,REAL,COVID-19 Parental Resources Kit � Early Childhood
15125,REAL,College student sews face masks designed for the deaf and hard of hearing community https://t.co/YTJ8JX4iyR
15126,REAL,Timing of immune response to COVID-19 may contribute to disease severity https://t.co/zOLRmf2MaV via @medical_xpress
15127,REAL,16. Being able to hold your breath for 10 seconds or more without coughing or feeling discomfort DOES NOT mean you are free from the coronavirus disease (COVID-19) or any other lung disease. https://t.co/gPUL51Y2lx
15128,FAKE,And There It Is... Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown https://t.co/WJUaUjtmFa
15129,REAL,"About 100 American Airlines flight attendants and 41 pilots have tested positive for COVID-19, their unions say."
15130,REAL,Are there any specific medicines to prevent or treat the new coronavirus? https://t.co/zDYg0uIs8B
15131,REAL,"@davepxp @NotKennyRogers I appreciate your candor. I agree. I believe the opperative word of that quote is “their” and not “hoax”. 🍻 cheers

Unfortunately, many people ran away with his use of the word “hoax” https://t.co/a28DVe8m4l"
15132,REAL,"@maddow This is to be expected, Rachel Maddow.

As the virus invades it takes over more and more and contact tracing no longer makes any sense.

The virus will win-out.  It will invade and will take over all it can.   

The flu is just various strains tha"
15133,REAL,"@IsraelMOH      How COVID-19 Affects the Brain

https://t.co/5ugGVM5xvM"
15134,REAL,@SpiroAgnewGhost #NotoriousRBG will outlive @realDonaldTrump
15135,REAL,"Q: Can COVID-19 be spread through coins and banknotes?

A: There is currently no evidence to confirm or disprove that  coronavirus can be transmitted through coins or banknotes.
#COVID #covidawareness 
Credits @WHO https://t.co/l8azwv1Kct"
15136,REAL,"Q1: Have you told everyone in your life who might need to know that IRS pulled a deadline of TOMORROW at noon out of ... let's go with ""thin air"" #COVIDchat?

https://t.co/ClV8VHrCMt"
15137,FAKE,Could silly movies like #Geostorm spark vital public conversation abt #climatechange &amp; #geoengineering? Via @PopSci https://t.co/zAFOV8eRQ8 https://t.co/65VYgWbF4n
15138,REAL,"Most people who get COVID-19 recover from it

Most people who get COVID-19 have mild or moderate symptoms and can recover thanks to supportive care. If you have a cough, fever and difficulty breathing seek medical… https://t.co/rKKjB4Ww8w"
15139,FAKE,@zachdcarter Just like Obama
15140,REAL,Louisiana. Kinda shocked LA's spike isn't bigger than this. https://t.co/tpwltGWk4E
15141,REAL,"@toluogunlesi @BashirAhmaad FG giving special attention to Kano! What about other states apart from FCT, Lagos and Ogun?
Bias administration.
#CovidPolitics"
15142,REAL,Frequently Asked Questions about #Coronavirus Disease 2019 (COVID-19) https://t.co/QA5ZD1jhA3
15143,REAL,New coronavirus stable for hours on surfaces https://t.co/w85UBvQyiv
15144,REAL,@COVID_19_ZA Sanitizer contains Alcohol... these shops need to know a detergent and water isn’t sanitizer
15145,FAKE,'Joe Biden and the Democrats want to prosecute Americans for going to church but not for burning a church.' This is really a crazed speech.
15146,REAL,"@RyanToh11 Proof of what someone in health care field should already know? 

Why? I thought you cared about how people are treated during this time. This is something you don't know? Shocking."
15147,REAL,"""It was not the coronavirus pandemic that killed George Floyd,"" said Benjamin Crump, the family's lawyer, following a country autopsy that showed he'd tested positive for COVID-19. ""It was that other pandemic we're far too familiar with...the pandemic of racism &amp; discrimination."""
15148,REAL,"🐶 *Can I catch COVID-19 from my pet?*
There is no evidence that a dog, cat or any pet can transmit COVID-19. COVID-19 is mainly spread through droplets produced when an infected person coughs, sneezes or speaks. To protect yourself clean your hands frequently and thoroughly."
15149,FAKE,https://t.co/cLVRA6l8v8
15150,REAL,@BlondeScientist @SteveBenjaminSC Yep!
15151,FAKE,@peanut_astro How are they going to police that one 🤣🤣🤣
15152,REAL,"How does COVID-19 spread?

People can catch COVID-19 from others who have the virus. The disease can spread from person to person through small droplets from the nose or mouth which are spread when a person with COVID-19 coughs or exhales. 

1/3"
15153,REAL,"@SABCNews Why haven't anyone talked about it. Just posting a poster about 5G won't convince the people that 5G is save.

Please get experts on board like:

1)5G expert
2) Health expert
3) law expert on technologies that causes health risks.

Just poor jou"
15154,REAL,"Coronavirus Is Aerosolized Through Talking, Exhalation https://t.co/b72DkbN2wl Health#worldnews #news"
15155,REAL,Players Express Concern As NBA Eyes Restart
15156,REAL,@TheBradShepard Jerry McDevitt on line one.
15157,REAL,"#COVID-19 Daily: No Treatment Guidance Yet, Staff 'Create Problems' https://t.co/CE4YyalhgC via @medscape"
15158,REAL,How Contagious? Likely Before You Know You’re Sick https://t.co/1cBwL0XTDV from @WebMD  They infected monkeys and still didn't learn anything!!
15159,REAL,COVID-19 IS NOT transmitted through houseflies https://t.co/pOF2mIqDm7
15160,REAL,@ChattanoogaChat I feel like there is plenty of common ground with tech and SS. Now the fun part: How can we find a way to marry them in a way to have student buy-in?
15161,REAL,@CNN so he will have loss life from virus on his hands isn't that reason they closed so glad live in uk
15162,REAL,"@PolitiBunny Because there is a pandemic and millions are going to die if you don't do social distancing.

Also, to not lose everything, your president has all the power to give you money or stop payments during several months in order to sustain the econ"
15163,FAKE,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/XLNeZdLPu3
15164,REAL,@DrRPNishank - Hope you are keeping safe &amp; healthy. When can we expect 10th &amp; 12th CBSE Results ? Some clarity would help.
15165,REAL,"@CITES @guardian @greatbigstory Chinese people are eating wild animals and farm insects , it might be prohibited.Not only for coronavirus outbreak but also for natural resources"
15166,REAL,COVID-19: WHO issues criteria to lift lockdowns - https://t.co/IzLAy8OQTj - https://t.co/WosC4TWTuR - News Pakistan TV https://t.co/HjxX2GMtX4
15167,REAL,Remdesivir prevents MERS coronavirus disease in monkeys https://t.co/Nr20ukf5kw
15168,REAL,"@AskCapitalOne Bank account. I try to sign in and it says incorrect username/pw, then it asks for my information, and then this image appears. I've tried a different browser as well as resetting my password, all to no avail. https://t.co/LF9nx1Srjj"
15169,REAL,"NIH clinical trial of hydroxychloroquine, a potential therapy for COVID-19, begins https://t.co/eylx265wQe"
15170,REAL,What If a COVID-19 Test Is Negative?
15171,REAL,@realDonaldTrump @Genemey56 @scottpere4z @ScottyPatriot1 @DatoFreddy @LeibachBrian @olebubbles @AngelaUSAgirl @NancyLucky @mpatt70 @saywhn @Destiny3650 @Captkenimo @danhill2011 @RedinVa2 @susanwash2 @Luca42755 @nascargrl4 @deplorocker @FoxNews @WhiteHouse
15172,FAKE,"@ConflictsW @Lealokkk @Global_Mil_Info @DewsNewz @ISCResearch @CNN @DrTedros @PolishPatriotTM @OffLimitsNews @Millie__Weaver @LanceAndrews Indiana Family in the Middle of Coronavirus Health Emergency 

#CoronaVirus
#WuhanFlu
#2019nCoV

https://t.co/FihYV8"
15173,REAL,"These droplets land on objects and surfaces around the person. Other people then catch COVID-19 by touching these objects or surfaces, then touching their eyes, nose or mouth. People can also catch COVID-19 if they breathe in droplets"
15174,FAKE,@JDiviv @jamesldewitt @CrusherWinston @charliekirk11 @KyleKashuv @davidhogg111 @NRA Reported for targeted harassment. @TwitterSupport 👆
15175,REAL,"@RussInCheshire @BeaumontBee There may be other fast food chains like KFC that could also be used for this purpose. However, we have to be clear which test we're talking about. The anti-bodies test, to see whether you've already had the virus, isn't yet r"
15176,REAL,Oregon Town Goes Door to Door Tracking COVID-19 https://t.co/tlSC1ULnjW
15177,REAL,New coronavirus stable for hours on surfaces https://t.co/ICSjjr1jhd
15178,FAKE,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/o2Prcuob1E via @wakingtimes
15179,REAL,What is a Coronavirus? https://t.co/y5qRtWpPDB via @YouTube
15180,REAL,"Masks no longer required in West Wing, McEnany says https://t.co/fMF4Gxh0DI"
15181,REAL,@ZaidZamanHamid High speed internet is one of the needs of dajjal...
15182,REAL,@DispatchAlerts How is this relevant information given the events that surrounded his death?
15183,REAL,Hydroxychloroquine-Remdesivir Combo Dangerous for COVID-19 Patients: FDA https://t.co/gA3P0jCU21
15184,REAL,@NBCNews I always thought it was strange restaurant bathrooms had to remind staff to wash their hands but not the rest of us. I have actually reminded women who go to leave the restroom without washing that they’ve forgotten something.
15185,REAL,Coronavirus disease (COVID-19) advice for the public: Myth busters https://t.co/2WSQ5DbUGG
15186,REAL,@mainroadly 天朝捐了款，所以删除
15187,REAL,"Intensive farming increases risk of epidemics, warn scientists https://t.co/LqUQpbVAOQ #biology #science https://t.co/UWvymykM7W"
15188,REAL,"@ThatOth56448703 @Ashley82645026 @mmpadellan @baricade48 @realDonaldTrump It’s not just a bad case of the flu.  The flu has an R_0 of 1-1.3, covid-19 has an R_0 of 2-2.5.  What do you think? It’s 2X more contagious than the flu. Conclusion, even if th"
15189,REAL,"7 Tips to Keep Your Skin Healthy While Washing Your Hands Often

1. Wash with warm water
2. Use moisturizing soap
3. Apply moisturizer
4. Wear gloves
5. Use skin balm
6. Substitute hand sanitizer for soap
7. Blot dry"
15190,REAL,Vulnerable Groups Weigh Risks as Country Reopens https://t.co/AHILdsh6cp
15191,REAL,First Known U.S. Lung Transplant For COVID-19 Patient Performed In Chicago https://t.co/pB2BTmGCiy
15192,REAL,"COVID Spreads Quickly in Crowded Homes, Poor Neighborhoods - https://t.co/tPsH7SjY2O"
15193,REAL,"- Rwanda's hand-washing campaign impresses online users
- No case recorded yet in the East Afri an country

https://t.co/29kre50CKF"
15194,REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/gA8bj5VjRI"
15195,REAL,"During the Coronavirus outbreak we will be using our e-newsletter Thurrock News to directly share the latest and most accurate news about how Coronavirus is affecting where you live and work. 

Sign up to receive our email updates: https://t.co/zFjKgtp3D5 #StayHomeSaveLives https://t.co/T5TnwdqVM8"
15196,REAL,"Hunter Biden cites coronavirus, wife's pregnancy to avoid deposition until after Election Day

If this isn't collusion between the media, and candidate Biden/ Democrat party (i.e., For Hunter Biden is only a pawn in all this)...I do not know what is...

https://t.co/euxGIPh7hx"
15197,REAL,"The Cov is here so I had to get back and serve the people as per oath,thread... https://t.co/XSNupdIyYO"
15198,REAL,"According to the charging document, Assange and others at WikiLeaks recruited and agreed with hackers to commit computer intrusions to benefit WikiLeaks."
15199,REAL,#More USS Roosevelt Sailors Test Positive Again now trending on Monkey Viral - https://t.co/iMESfvwDg2 https://t.co/3r4WwNBO9B
15200,REAL,"""The fact that we know the source of the current cases, our work becomes easier. We meet them at the border &amp; test them &amp; also ensure that they are isolated, not in contact with communities. This helps us in ensuring that the virus is contained."" -Dr Nsanzimana. #COVID19"
15201,REAL,Mayo Clinic develops test to detect COVID-19 infection https://t.co/X1brLVfS0E
15202,REAL,"@FinchHaven @39Magilla @chrislhayes The population size doesn't matter. 

It's novel. It will infect everyone until everyone (70%) is immune. In larger and smaller places.

The graph gives information about how quicky a place may go up to peak and go down"
15203,FAKE,"""Revitalizing America"" code for #5G coming to a school near you #Covid19

15 pages  

@titus

https://t.co/p4B63pNl8E https://t.co/RIvo42Ce8N"
15204,REAL,@toluogunlesi @BashirAhmaad May it be successful 4 Kano state to tackle the issue .it's never easy as all hand are on deck despite Ramadan period Kano state is on its feet
15205,REAL,"I hope I'm wrong about this, but this is starting to look like Black Friday, where the #coronavirus is concerned. Already, MD has reported 1,730 new cases (by far the highest number they've reported in one day), VA has reported 1,055, and FL has just reported 1,038 new cases."
15206,REAL,"Is there anything I should not do?

The following measures ARE NOT effective against COVID-2019 and can be harmful:

👉Smoking

👉Wearing multiple masks

👉Taking antibiotics"
15207,REAL,@XHNews @WHO I’ll pass for now.
15208,REAL,Cleveland Clinic Offers Free COVID-19 Online Screening Tool #ohio #coronavirus
15209,REAL,"The coronavirus outbreak has impacted many of our daily activities, including how we shop for groceries. Check out these tips to make your #groceryshopping trips as safe and smooth as possible ⬇️ https://t.co/uGGTauQCyq"
15210,REAL,"Louisiana is a natl hotspot for #COVID19, and #ICE detention centers are making it worse for the state. Sec Phillips of @LADeptHealth should call on ICE to #FreeThemAll to save lives during this pandemic #LiberationLunchBreak https://t.co/y9JSwFdpm7"
