category,text
REAL,Anesthesiologists Are Vital in the COVID-19 Fight: The Toll It Takes
REAL,How to Advocate for a Family Member Hospitalized with COVID-19
REAL,6 Ways to Be a More Considerate Shopper During COVID-19
REAL,Could We Be Stuck With Physical Distancing Until 2022?
REAL,Can You Develop COVID-19 Twice? Here?s What We Know
REAL,Paper Towels Better Than Air Dryers to Stop Virus Spread
REAL,Experimental Drugs May Help Keep COVID-19 Patients Off Ventilators
REAL,3 Simple Ways to Stay Active While You?re Stuck at Home
REAL,Rural America Could Be the Region Hardest Hit by the COVID-19 Outbreak
REAL,Gloves Won?t Reduce Your Risk of COVID-19 at the Grocery Store: Here?s What Will
REAL,As Many as 50 Percent of People with COVID-19 Aren?t Aware They Have the Virus
REAL,What California Has Done Right in Battling COVID-19
REAL,It?s Too Early to Know If Hydroxychloroquine Will Help Treat People with COVID-19
REAL,Can Clothes and Shoes Track COVID-19 into Your House? What to Know
REAL,How Sheltering in Place Could Be Throwing Your Skin Out of Balance
REAL,"Why a Virtual Visit to the Doctor May Be the Safest, Most Affordable Option"
REAL,Herbal Remedies and COVID-19: What to Know
REAL,"What Happens as More Police, Firefighters, and Paramedics Get Sick with COVID-19?"
REAL,Why COVID-19 is Hitting Men Harder Than Women
REAL,"HIV and COVID-19: Risks, Concerns, and the Best Way to Protect Yourself"
REAL,Has COVID-19 Peaked in the U.S.? Here?s What We Know
REAL,The Best Materials to Make a Homemade Face Mask
REAL,Here?s Exactly Where We Are With Vaccines and Treatments for COVID-19
REAL,Happy Hours: More People Drinking While Working from Home During COVID-19
REAL,Why the African American Community Is Being Hit Hard by COVID-19
REAL,"Foods with a Long Shelf Life: 9 to Buy, 6 to Avoid"
REAL,"?False Negatives? in COVID-19 Testing: If You Have Symptoms, Assume You Have the Disease"
REAL,How to Build Daily and Weekly Routines as Shelter-in-Place Drags On
REAL,Here?s What You Should Do If You Have a ?Mild? Case of COVID-19
REAL,"Sidewalk Chalk, Music, and Teddy Bears: How People Are Lifting Others? Spirits During COVID-19"
REAL,CDC Says Some People Can Get Back to Work: Here?s What the Experts Think
REAL,"COVID-19 Is Creating Fear, Frustration With Soldiers, Sailors"
REAL,"How to Clean and Kill COVID-19, But Avoid Harsh Chemicals"
REAL,Why It?ll Still Take More Than a Year to Develop a COVID-19 Vaccine
REAL,What It?s Like to Have a ?Mild? Case of COVID-19
REAL,Don?t Rely on Supplements to Treat or Prevent COVID-19
REAL,COVID-19 Can Have Serious Effects on People with Mental Health Disorders
REAL,COVID-19 Poses a Higher Risk for People with Asthma: What You Can Do
REAL,How I Stopped Stressing and Embraced My Kid?s Distance Learning
REAL,COVID-19 Will Mutate ? What That Means for a Vaccine
REAL,Why Face Masks Are Crucial Now in the Battle Against COVID-19
REAL,How a Pet Can Help You While You Shelter in Place
REAL,How Antibody Testing Can Help Us Fight COVID-19
REAL,How COVID-19 Could Affect Kids? Long-Term Social Development
REAL,Caring for Someone with Alzheimer?s During the COVID-19 Outbreak: 5 Tips
REAL,From Pain Meds to Condoms: Other Medical Supply Shortages Under COVID-19
REAL,COVID-19 Could Become a Seasonal Illness: What We?ll Need to Do
REAL,How Even One Social Gathering Can Quickly Spread COVID-19
REAL,What Life Is Like on the Front Lines of the COVID-19 Outbreak
REAL,"What to Know About Diabetes, Blood Pressure Meds and COVID-19"
REAL,Here?s the Smartest and Safest Way to Grocery Shop During COVID-19
REAL,People Who Vape May Face Higher Health Risks with COVID-19
REAL,How Home Healthcare Workers Are Navigating the COVID-19 Outbreak
REAL,What It?s Like to Be Immunocompromised During the COVID-19 Outbreak
REAL,How to Clean Common Surfaces During the COVID-19 Outbreak
REAL,How to Keep Your Teeth Healthy During the COVID-19 Outbreak
REAL,Can COVID-19 Damage Your Heart? Here?s What We Know
REAL,Here?s How to Clean Your Groceries During the COVID-19 Outbreak
REAL,How South Korea Successfully Battled COVID-19 While the U.S. Didn?t
REAL,It?s Critical Parents Make Kids Follow Social Distancing Guidelines
REAL,Stress About COVID-19 Keeping You Awake? 6 Tips for Better Sleep
REAL,"Yes, COVID-19 Is on the Rise: Here?s Why Social Distancing Is Still Key"
REAL,Don?t Put Off Talking to Your Roommate About Social Distancing
REAL,"Not Sure You Have COVID-19? Here Are the Symptoms for Coronavirus, Flu, and Allergies"
REAL,There Isn?t Enough Medical Gear for Doctors and Nurses: What People Are Doing to Help
REAL,Don?t Let These 5 Myths About COVID-19 Interfere with Your Safety
REAL,What Does a Stay-at-Home Order Mean? 11 Questions Answered
REAL,"COVID-19 Timeline: What Outbreak Could Look Like in 3 Months, 6 Months, 1 Year"
REAL,Not Enough Tests: Doctors Starting to Limit Who Gets Tested for COVID-19
REAL,"Resist Using Pot, Alcohol to Ease Fears During COVID-19 Outbreak"
REAL,Here?s What Could Happen If Doctors Get COVID-19
REAL,5 Tips to Help You Talk to Your Older Parents About Social Distancing
REAL,What Experts Say You Can Do to Treat Yourself at Home If You Have a Mild Case of COVID-19
REAL,Experts Warning: Don?t Use Off-Label Medications for COVID-19 Treatment
REAL,Why You Need to Act Even If There Aren?t Any COVID-19 Cases in Your Town
REAL,"Washing Hands, Staying Home, and Flattening the Curve with COVID-19 Explained"
REAL,How the COVID-19 Outbreak Is Affecting Healthcare for People with Cancer
REAL,How People in Addiction Recovery Are Dealing with the Isolation of COVID-19
REAL,Does Your Blood Type Increase Your Risk for Coronavirus?
REAL,Here?s What We Know About Ibuprofen and COVID-19
REAL,Here Are 5 Ways Spring-Cleaning Can Make You Healthier
REAL,Nearly 40% of Those Hospitalized for COVID-19 Are Under 55
REAL,This Is What It Looks Like to Be #HighRiskCOVID19
REAL,Got Questions About Social Distancing? These Experts Have Answers
REAL,How to Talk to Your Kids About the COVID-19 Outbreak
REAL,People with Diabetes May Have Higher Risk for COVID-19: Here?s What to Do
REAL,"The Need Is Great, but Is It Safe to Donate Blood During the COVID-19 Outbreak?"
REAL,7 Tips to Keep Your Skin Healthy While Washing Your Hands Often
REAL,How Many People in the United States Actually Have COVID-19?
REAL,When and How to Clean Your Phone During the COVID-19 Outbreak
REAL,How a Chat App Can Help Relieve Loneliness During the COVID-19 Outbreak
REAL,"If You?re Pregnant, Here?s What to Know About the Coronavirus"
REAL,Being Mindful of Your Mental Health During the COVID-19 Outbreak
REAL,Why You Might Want to Think Twice Before Making Your Own Hand Sanitizer
REAL,What It?s Like to Be an ER Doctor During the Coronavirus Outbreak
REAL,Can Hospitals Handle a Surge of COVID-19 Cases?
REAL,Here?s What It?s Like to Live in the Quarantine Zone
REAL,How the Novel Coronavirus Spreads in Public Places and How to Protect Yourself
REAL,How to Exercise at Home If You?re Avoiding the Gym During the COVID-19 Outbreak
REAL,"There Is No Cure for COVID-19, No Matter What the Internet Says"
REAL,"No Music, No Sports: Why It?s Important to Cancel Public Events Amid COVID-19 Outbreak"
REAL,What Does It Mean to Declare a Pandemic?
REAL,Here?s How COVID-19 Compares to Past Outbreaks
REAL,Can We Learn Anything from the SARS Outbreak to Fight COVID-19?
REAL,What Is Going On with the Coronavirus Tests?
REAL,How the COVID-19 Outbreak in the U.S. May Unfold in the Coming Days
REAL,You Probably Touch Your Face 16 Times an Hour: Here?s How to Stop
REAL,What Is the Cost of Getting Tested and Treated for the Coronavirus?
REAL,Here?s What Older At-Risk People Should Know About the Coronavirus
REAL,Think You Have the Coronavirus? Here?s What to Do Next
REAL,"Ask an Expert: An Epidemiologist Answers Our Questions About the Coronavirus, Quarantines, and Face Masks"
REAL,What Medications to Get to Prep for a Coronavirus Infection
REAL,How to Prep for the Coronavirus at Home
REAL,Will the Coronavirus Outbreak Get Better This Summer? Maybe Not
REAL,Asking This One Question May Help Slow Down Coronavirus Outbreak
REAL,What to Know as Flu Season Nears Peak
REAL,How the U.S. Is Preparing for a Major Coronavirus Outbreak
REAL,When Will We Know If the Coronavirus Is a Global Pandemic?
REAL,How to Protect Yourself While Traveling During the Coronavirus Outbreak
REAL,Here?s What Happens to the Body After Contracting the Coronavirus
REAL,How Lack of Sick Leave in U.S. Can Make Outbreaks Like Coronavirus Worse
REAL,How the U.S. Is Preparing for a Major Coronavirus Outbreak
REAL,?Super Spreaders? of the Coronavirus May Be a Threat
REAL,Why You Don?t Need to Panic About the New Coronavirus
REAL,Don?t Fall for These 3 Myths About the New Coronavirus
REAL,Forget the Toilet Seat ? Shower Curtains Have Most Germs in Your Bathroom
REAL,How Flu and HIV Meds May Help Fight the New Coronavirus
REAL,"Sorry, You Might Get the Flu Twice This Year ? Here?s Why"
REAL,What Health Experts Are Doing to Stop the Coronavirus from Spreading in the U.S.
REAL,How Long Will It Take to Develop a Vaccine for Coronavirus?
REAL,"If You?re Worried About the New Coronavirus, Here?s How to Protect Yourself"
REAL,"Where Did the New Coronavirus Come From? Potentially a Bat, Snake, or Pangolin"
REAL,There Are 4 FDA-Approved Drugs to Treat Flu Symptoms ? Here?s What to Know
REAL,Why Seeing a Doctor Within 48 Hours of Flu Symptoms Is Critical
REAL,Why People Under 40 Aren?t Making It a Priority to Get a Flu Shot
REAL,"Flu Taking a Toll, Pediatric Deaths Hit 17-Year High"
REAL,I Never Get Sick. Why Do I Need the Flu Shot?
REAL,Germs at the Gym: How to Work Out Without Worry
REAL,Why You Won?t Get the Flu and a Cold at the Same Time
REAL,"Flu Season 2019: Cases Top 5 Million, Infections May Increase Over the Holidays"
REAL,Flu Season Off to Early Start: More Than 3 Million Cases in the U.S.
REAL,Many Daycare Centers Don?t Require Kids or Adults to Get Flu Shots
REAL,Why Do Some States Make It Difficult for Children to Get Flu Shots?
REAL,Here?s Where Flu Activity Is the Highest Right Now
REAL,4 Debunked Myths About Living with Asthma During Cold and Flu Season
REAL,Why a Flu Shot Is Essential for People with Heart Disease
REAL,Flu Season Update: Where the Virus Is Hitting and What Shots Are in Short Supply
REAL,Blood Clotting a Significant Cause of Death in Patients With COVID-19
REAL,Clinicians Warn of the Dangers of Equating COVID-19 With High Altitude Pulmonary Edema
REAL,"Experts Issue Guide on Lung Cancer Screening, Management During COVID-19"
REAL,"Nursing Homes Prepared for Pandemics, but COVID-19 Reveals Gaps"
REAL,Antiviral Remdesivir Prevents Disease Progression in Monkeys With COVID-19
REAL,Influenza: Researchers Show That New Treatment Reduces Spread of Virus
REAL,Antiviral drug baloxavir reduces transmission of flu virus among ferrets
REAL,Study Finds Remdesivir Effective Against a Key Enzyme of Coronavirus That Causes COVID-19
REAL,Loss of Smell and Taste Validated as COVID-19 Symptoms in Patients With High Recovery Rate
REAL,"Common Coronaviruses Are Highly Seasonal, With Most Cases Peaking in Winter Months"
REAL,COVID-19: Scientists Find Promising First Step in Antiviral Treatment
REAL,What type of cells does the novel coronavirus attack?
REAL,"Engineered virus might be able to block coronavirus infections, mouse study shows"
REAL,Wearing surgical masks in public could help slow COVID-19 pandemic's advance
REAL,Coronavirus: Virological Findings from Patients Treated in a Munich Hospital
REAL,Possible coronavirus drug identified
REAL,Clues to COVID-19 Coronavirus's Vulnerability Emerge from an Antibody Against SARS
REAL,Rapid Infectious Disease Shifts in Chinese Children and Adolescents Prior to COVID-19
REAL,Vaccine candidate against SARS-CoV-2 being tested
REAL,Trial Drug Can Significantly Block Early Stages of COVID-19 in Engineered Human Tissues
REAL,"COVID-19 Vaccine Candidate Shows Promise, Research Shows"
REAL,Solving a Medical Mystery and Changing CDC Screenings for COVID-19
REAL,Hopes for Pandemic Respite This Spring May Depend Upon What Happens Indoors
REAL,Phage Capsid Against Influenza: Perfectly Fitting Inhibitor Prevents Viral Infection
REAL,"Lessons from the Spanish Flu: Early Restrictions Lowered Disease, Mortality Rates"
REAL,UK local authorities not ready for the number of deaths from Covid-19
REAL,"COVID-19 Linked to Cardiac Injury, Worse Outcomes for Patients With Heart Conditions"
REAL,Some COVID-19 Patients Still Have Coronavirus After Symptoms Disappear
REAL,"Missing Link in Coronavirus Jump from Bats to Humans Could Be Pangolins, Not Snakes"
REAL,A Possible Treatment for COVID-19 and an Approach for Developing Others
REAL,COVID-19: Low Risk of Coronavirus Spreading Through Tears
REAL,How tissues harm themselves during wound healing
REAL,Wuhan study shows lying face down improves breathing in severe COVID-19
REAL,"ACE inhibitors and angiotensin receptor blockers may increase the risk of severe COVID-19, paper suggests"
REAL,Coronavirus SARS-CoV2: BESSY II Data Accelerate Drug Development
REAL,"Understanding How COVID-19 Affects Children Vital to Slowing Pandemic, Doctors Say"
REAL,Public Health Leadership Paramount to Emerging Coronavirus Pandemic
REAL,Portable AI device turns coughing sounds into health data for flu and pandemic forecasting
REAL,New Drug Target Found for COVID-19
REAL,Median incubation period for COVID-19
REAL,New Coronavirus Stable for Hours on Surfaces
REAL,COVID-19: The Immune System Can Fight Back
REAL,"Coronavirus Spreads Quickly and Sometimes Before People Have Symptoms, Study Finds"
REAL,COVID-19 Appears Less Severe in Children
REAL,Scientists Identify Potential Targets for Immune Responses to Novel Coronavirus
REAL,"Potential Therapeutic Agents, Vaccines for COVID-19"
REAL,Knowing More About a Virus Threat May Not Satisfy You
REAL,Individual Response to COVID-19 'as Important' as Government Action
REAL,Preventing Spread of SARS Coronavirus-2 in Humans
REAL,"App, AI Work Together to Provide Rapid at-Home Assessment of Coronavirus Risk"
REAL,Chest CT Findings in Coronavirus Disease (COVID-19) Pneumonia
REAL,The World Faces an Air Pollution 'Pandemic'
REAL,Novel Coronavirus (COVID-19) Imaging Features Overlap With SARS and MERS
REAL,COVID-19 a Reminder of the Challenge of Emerging Infectious Diseases
REAL,Drug Meant for Ebola May Also Work Against Coronaviruses
REAL,"New Compounds Thwart Multiple Viruses, Including Coronavirus"
REAL,No Benefit Found in Using Broad-Spectrum Antibiotics as Initial Pneumonia Treatment
REAL,COVID-19 Vaccine Development
REAL,"Atomic Structures Mapped in Measles, Mumps, Flu and RSV"
REAL,New Pathogenic Mechanism for Influenza NS1 Protein Found
REAL,Remdesivir Prevents MERS Coronavirus Disease in Monkeys
REAL,New 'Universal' Target for Antiviral Treatment
REAL,New Details on How a Viral Protein Puts the Brakes on Virus Replication
REAL,Portable Lab You Plug Into Your Phone Can Diagnose Illnesses Like Coronavirus
REAL,Steroids Could Do More Harm Than Good in Treating Coronavirus
REAL,New Tool Monitors Real Time Mutations in Flu
REAL,Nanoparticles Produced from Burning Coal Result in Damage to Mice Lungs
REAL,Radiologists Describe Coronavirus Imaging Features
REAL,First Childhood Flu Helps Explain Why Virus Hits Some People Harder Than Others
REAL,Exposing a Virus's Hiding Place Reveals New Potential Vaccine
REAL,"Whole Genome of Novel Coronavirus, 2019-nCoV, Sequenced"
REAL,Rapid Weather Swings Increase Flu Risk
REAL,Infectious Disease Experts Warn of Outbreak Risks in US Border Detention Centers
REAL,Pneumonia Recovery Reprograms Immune Cells of the Lung
REAL,New Treatment Kills Off Infection That Can Be Deadly to Cystic Fibrosis Patients
REAL,Novel Coronavirus That Recently Emerged in China
REAL,Coronavirus Outbreak in China Traced to Snakes
REAL,Full Influenza Vaccination Among Children Cuts Hospitalization in Half
REAL,Universal Flu Vaccine Protects Against 6 Influenza Viruses in Mice
REAL,Can the Flu Shot Help Fight Cancer?
REAL,Why Your First Battle With Flu Matters Most
REAL,Domestic Animals Link Virus Spread Among Humans and Wildlife
REAL,Scientists Uncover Structure of Key Pneumonia Virus Enzyme
REAL,Virtual Reality Could Help Flu Vaccination Rates
REAL,Building a Better Flu Shot
REAL,New Flu Drug Drives Drug Resistance in Influenza Viruses
REAL,Ketogenic Diet Helps Tame Flu Virus
REAL,How Fibrosis Progresses in the Human Lung
REAL,Vaccine Reduces Likelihood of Severe Pneumonia
REAL,"New Vaccine Protects from Widespread, Costly Infection, Mice Study Shows"
REAL,"Best Practice Treatment Guidelines Help Doctors Identify, Treat Vaping-Associated Lung Injuries"
REAL,NIH clinical trial shows Remdesivir accelerates recovery from advanced COVID-19
REAL,IH mobilizes national innovation initiative for COVID-19 diagnostics
REAL,NIAID strategic plan details COVID-19 research priorities
REAL,Expert U.S. panel develops NIH treatment guidelines for COVID-19
REAL,Antiviral remdesivir prevents disease progression in monkeys with COVID-19
REAL,Investigational chimp adenovirus MERS-CoV vaccine protects monkeys
REAL,NIH to launch public-private partnership to speed COVID-19 vaccine and treatment options
REAL,NIH study validates decontamination methods for re-use of N95 respirators
REAL,NIH begins study to quantify undetected cases of coronavirus infection
REAL,"NIH clinical trial of hydroxychloroquine, a potential therapy for COVID-19, begins"
REAL,Autoimmunity may be rising in the United States
REAL,NIDA Director outlines potential risks to people who smoke and use drugs during COVID-19 pandemic
REAL,The National Library of Medicine expands access to coronavirus literature through PubMed Central
REAL,COVID-19 workers get training to protect their own health
REAL,New coronavirus stable for hours on surfaces
REAL,NIH clinical trial of investigational vaccine for COVID-19 begins
REAL,NIH Reports First Known Employee with COVID-19 Infection
REAL,COVID-19 a Reminder of the Challenge of Emerging Infectious Diseases
REAL,NIH clinical trial of remdesivir to treat COVID-19 begins
REAL,Remdesivir prevents MERS coronavirus disease in monkeys
REAL,NIH officials discuss novel coronavirus that recently emerged in China
REAL,Tiny airborne particles may carry the new coronavirus
REAL,What are the effects of COVID-19 on the lungs?
REAL,COVID-19: Are the testes really a coronavirus reservoir?
REAL,COVID-19: Vaccine trials and antibody testing provide fresh
REAL,"Loss of smell may suggest milder COVID-19, study finds"
REAL,COVID-19 global impact: How the coronavirus is affecting the
REAL,How to disinfect clothes: Tips for coronavirus (COVID-19
REAL,Are blood clots to blame for COVID-19 deaths?
REAL,"New coronavirus targets cells in the nose, lungs, and gut"
REAL,"COVID-19: Hand sanitizers inactivate novel coronavirus, study"
REAL,Could an antiparasitic drug kill off SARS-CoV-2 within 2 days?
REAL,SARS-CoV-2 may be here to stay
REAL,New drug candidate against the novel coronavirus
REAL,Discussing COVID-19 and hypertension
REAL,Severe COVID-19: Study investigates a possible underlying
REAL,COVID-19 vs. previous pandemics
REAL,What to do if you start to feel COVID-19 symptoms
REAL,Faulty blood clotting mechanism may explain COVID-19 severity
REAL,COVID-19: How does it affect women's sexual and
REAL,Coronavirus (COVID-19) and lupus: Risks and precautions
REAL,Could dogs help detect COVID-19?
REAL,"Crohn's and COVID-19: Risks, prevention, and treatment"
REAL,COVID-19 and rheumatoid arthritis: Risks and precautions
REAL,"Viral pneumonia: Symptoms, causes, and treatment"
REAL,COVID-19 and COPD: Risks and precautions
REAL,SARS-CoV-2 may affect more children than scientists initially thought
REAL,CT use in COVID-19 diagnosis
REAL,Bat survey identifies six new coronaviruses
REAL,Who is really on the front line of the COVID-19 pandemic?
REAL,Air pollution may affect the lethality of COVID-19
REAL,Is the flu contagious?
REAL,"Echinacea: Benefits, uses, side effects, and effectiveness"
REAL,COVID-19 medical staff experience insomnia and higher stress
REAL,IBD and COVID-19: Risks and advice
REAL,says Chicago nurse looking after COVID-19 patients
REAL,"Protective masks can be effectively disinfected at home, study"
REAL,Paper towels better at removing viruses than jet dryers
REAL,How COVID-19 affects domestic violence rates
REAL,Sore throat: Allergy or cold? Plus treatment and prevention
REAL,What is the best way to disinfect your phone?
REAL,How to increase lung capacity: Simple exercises
REAL,"Azithromycin: Side Effects, dosage, COVID-19 (under study)"
REAL,Deforestation may drive animal-to-human infections
REAL,"Hydroxychloroquine: Side effects, dosage, COVID-19 (under"
REAL,How to stop a coughing attack: Tips and when to seek help
REAL,Letter from the Editor: Keeping hope
REAL,People with large social networks are more civil online
REAL,"Headache and fever: Causes, treatment, and prevention"
REAL,Can you use an expired inhaler? Safety and effects
REAL,Should parents limit screen time for young children?
REAL,27 coronavirus myths busted
REAL,New study pinpoints loss of smell and taste as COVID-19 symptoms
REAL,COVID-19: Vaccine may be ready by fall and other reasons for hope
REAL,What factors did people who died with COVID-19 have in common?
REAL,How do SARS and MERS compare with COVID-19?
REAL,How does the new coronavirus affect our pets?
REAL,COVID-19 live updates: Total number of cases passes 3.2 million
REAL,COVID-19: Symptoms and when to see a doctor
REAL,Coronavirus vs. flu: How to tell the difference
REAL,Novel coronavirus: What we know so far
REAL,When will the COVID-19 pandemic be over?
REAL,"Coronaviruses: Symptoms, treatments, and variants"
REAL,Coronavirus causes: Origin and how it spreads
REAL,Coronaviruses and heart health
REAL,"COVID-19: Symptoms, incubation, prevention, and more"
REAL,Is the anti-flu drug Avigan effective in treating COVID-19?
REAL,What MNT's experts want you to know about COVID-19
REAL,Coronavirus effects on the body: Risks and complications
REAL,"Coronavirus tests: Methods, availability, and accuracy"
REAL,What WHO advisor David Heymann told us about COVID-19
REAL,Sex differences in the new coronavirus
REAL,COVID-19: Infectious disease expert warns it is 'really serious'
REAL,Coronavirus transmission: How it spreads and how to avoid it
REAL,Prof. Martin Bachmann on making millions of coronavirus vaccine doses
REAL,Why social distancing is key in containing the new coronavirus
REAL,COVID-19 treatment: New findings may bring researchers a step closer
REAL,"The new coronavirus was not man-made, study shows"
REAL,COVID-19: 'Digestive symptoms are common'
REAL,COVID-19: 5 reasons to be cautiously hopeful
REAL,"Coronavirus vaccine: Development, timeline, and more"
REAL,"Pneumonia and COVID-19: Relationship, risks, and more"
REAL,Why does SARS-CoV-2 spread so easily?
REAL,Coronavirus: Pangolins may have spread the disease to humans
REAL,COVID-19: Practical tips on staying safe
REAL,Coronaviruses: How long can they survive on surfaces?
REAL,Closing schools has only a minor role in suppressing COVID-19
REAL,Multiple sclerosis (MS) and COVID-19: What to know
REAL,Allocating ventilators during COVID-19: What is 'fair'?
REAL,COVID-19: Could a clot-busting drug help save the lives of patients on ventilators?
REAL,"COVID-19: Social distancing, drug trials offer hope"
REAL,How humidity may affect COVID-19 outcome
REAL,Sewage could provide early warning of COVID-19 outbreaks
REAL,Pregnancy and mental health during the COVID-19 crisis
REAL,Can you get coronavirus twice? What to know
REAL,"COVID-19: Surgical masks may help, but not as first line of defense"
REAL,Remdesivir: 'Very potent inhibitor' of SARS-CoV-2?
REAL,COVID-19: TB vaccine to be trialed in healthcare staff
REAL,Is the flu contagious?
REAL,COVID-19 and asthma: Risks and precautions
REAL,Could COVID-19 impact great apes?
REAL,Pneumonia vaccine: How often and when to seek help
REAL,"?I have never seen anything like this,? says New York City doctor about COVID-19"
REAL,Coronavirus prevention: How to reduce transmission risk
REAL,New study questions the effectiveness of masks against SARS-CoV-2
REAL,Why returning to the COVID-19 front line is so difficult for doctors
REAL,"COVID-19: China?s early travel ban may have averted 700,000 cases"
REAL,Is blood type linked to coronavirus infection risk?
REAL,How close is a COVID-19 vaccine? Prof. Martin Bachmann on stopping a pandemic
REAL,COVID-19 expert calls for a 'tremendous effort from everyone' to fight pandemic
REAL,Does Medicare cover flu shots? Cost and coverage
REAL,Experts draw attention to the 'hidden sorrows' of COVID-19 and Parkinson?s
REAL,COVID-19: Study estimates rate of 'silent transmission'
REAL,People on steroids for chronic illness may be more at risk of COVID-19
REAL,WHO launch trial testing 4 potential treatments for COVID-19
REAL,Repurposed drug may reduce COVID-19 deaths
REAL,How to disinfect shoes: Tips for COVID-19 prevention
REAL,"COVID-19 and diabetes: Risks, types, and prevention"
REAL,COVID-19 suppression 'only viable strategy at the current time'
REAL,"COVID-19: No evidence that heart, kidney medications raise risk"
REAL,Does Medicare cover telehealth?
REAL,Coronavirus and pregnancy: What to know
REAL,Walking pneumonia vs pneumonia: What is the difference?
REAL,How might climate change affect the spread of viruses?
REAL,"Cats may be able to contract SARS-CoV-2, but evidence is limited"
REAL,COVID-19: Global weekend update (March 21?22)
REAL,COVID-19 frontline healthcare workers at risk of mental health problems
REAL,COVID-19 is now a pandemic: What next?
REAL,COVID-19 may overwhelm intensive care units in UK within weeks
REAL,Can an old method help doctors fight COVID-19?
REAL,Contracting the new coronavirus may protect against future reinfection
REAL,Why are infections from animals so dangerous to humans?
REAL,CDC on COVID-19 severe outcomes: Where do we stand?
REAL,Why are COVID-19 death rates so hard to calculate? Experts weigh in
REAL,Coronavirus: 10 home exercises
REAL,New coronavirus may be most infectious during 1st week
REAL,"Coronavirus: 81% of cases are mild, study says"
REAL,Coronavirus: Scientists could repurpose drugs to treat infection
REAL,Researchers identify potential coronavirus vaccine and therapy targets
REAL,COVID-19: Occupational groups that are at high risk
REAL,"Flu shots pros and cons: Benefits, risks, and safety"
REAL,Coronavirus may spread faster than WHO estimate
REAL,Are there any home remedies for pneumonia?
REAL,Experts condemn 'rumors and misinformation' about coronavirus
REAL,COVID-19 and kids: Why understanding the impact on children is crucial
REAL,Protecting healthcare workers from COVID-19: Infection control works
REAL,Are children actually 'as likely' to get COVID-19 as adults?
REAL,Coronavirus research: Woman with no symptoms infects five people
REAL,Preventing skin damage due to face masks
REAL,COVID-19: Scientists urge 'equitable and inclusive' response
REAL,Preparing for COVID-19: Priorities for the US
REAL,Early flu symptoms: Signs in children and adults
REAL,SARS-CoV-2: How a person's immune system defeated the virus
REAL,6 best essential oils for the flu
REAL,SARS-CoV-2: Study confirms previous incubation period estimates
REAL,COVID-19 quarantine of cruise ship may have led to more infections
REAL,Migraine and COVID-19: Management and link
REAL,App-based contact tracing may significantly reduce pandemic spread
REAL,Expert tips on coping with stress and anxiety during a pandemic
REAL,Keeping active while staying put: A brief 'how to' guide
REAL,Why hand washing really could slow down an epidemic
REAL,7 alternatives to toilet paper
REAL,COVID-19 and bronchitis: Risks and precautions
REAL,Hand washing advice for people with skin conditions
REAL,What can be done to stop the spread of viruses?
REAL,What to know about Klebsiella pneumoniae
REAL,CDC: New cases of novel coronavirus reported in US
