index,category,text
80018,REAL,"Part 30

the world (cities or areas) where the disease is spreading. For people living in, or visiting, these areas the risk of catching COVID-19 is higher. Governments and health authorities are taking vigorous action every time a new case of COVID-19 is identified. Be sure to"
80019,REAL,@MissyAmyC @RealTeacher12 @FakeHeadteacher Congratulations to both you and Andy xx
80020,REAL,#NIH Reports First Known Employee with COVID-19 Infection https://t.co/qR3sWtgyog #COVID19 #coronavirus
80021,REAL,@Airdorf Yes indeed!!! Let’s go!!! 😂😂
80022,REAL,Preventing spread of SARS coronavirus-2 in humans https://t.co/UpucMtTKAm
80023,REAL,@NCDCgov @Fmohnigeria @FMICNigeria @WHONigeria @PTFCOVID19 @DrEOEhanire @AfricaCDC @OGSG_Official Like we care.. Ifb
80024,REAL,"@DrTedros @WHOWPRO @WHOSEARO @pahowho @WHOEMRO @WHO_Europe @WHOAFRO Q: Who are the members and advisers of the International Health Regulations Emergency Committee on the new #coronavirus (2019-nCoV)?
A: https://t.co/PpFK8gSt25 https://t.co/7sdmrHXGVr"
80025,REAL,COVID-19: What T1 Diabetes Patients Need to Know https://t.co/c9HjRaSFCk https://t.co/w4Bzqtvcmy
80026,FAKE,Vitamin C Protects Against Coronavirus | GreenMedInfo https://t.co/wAZfJwKhfp
80027,REAL,FDA Withdraws Emergency Authorization For Hydroxychloroquine After HHS Official Makes Request https://t.co/PA0RtgfpTG
80028,REAL,Nanotech May Help Fight 'Cytokine Storm' of COVID https://t.co/gqswkXo7hJ https://t.co/vqUqhjmTWc
80029,REAL,Health News COVID-19 Study shows virus can infect heart cells in lab dish https://t.co/BP19xClEwt
80030,REAL,"@draiochta14 @mary_swilling Which one?

https://t.co/X8s2IoaZx6"
80031,REAL,"@MackayIM It will NOT STOP if You not do anything.
https://t.co/p0IrCsq8NQ https://t.co/3RSPEtGrqx"
80032,REAL,"@bilalbobat @Medscape @Bruceps This sums it up nicely, Bilal: https://t.co/EqPxjHHsfP https://t.co/bf46G3cMYY"
80033,REAL,18. Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19) https://t.co/aOQKrrwaBv
80034,REAL,Trending Clinical Topic: Remdesivir https://t.co/EOZAIUdoRq
80035,REAL,"@Ziggy_Daddy You are spot on, as usual Zig. Such glaring lack of leadership &amp; initiative by the Con man is reprehensible #BlueWave2020"
80036,REAL,@Olympus2Earth Reasearch already proves that the vast majority of people will be asymptomatic or develop very slight symptoms....if they are testing based on symptoms then it is highly underreported
80037,REAL,@WPXI I’m sure they’ve been truthful
80038,REAL,What is herd immunity and could it work with #COVID19? https://t.co/GkuyuNKxmc
80039,REAL,@mathcourtney Would be interested to see if these individuals are IgG and/or IgM positive in that case
80040,REAL,"#Question: Can someone who has recovered from the virus still be a host?

#queensu researcher &amp; Medical Officer of Health @KFLAPH Kieran Moore (@MOHKFLA) has an answer for @ConversationCA ⬇️ (5/8) | #COVID19 
https://t.co/nWLgDU3xlu"
80041,REAL,"Antiviral remdesivir prevents disease progression in monkeys with COVID-19
https://t.co/umMIcU48Rh"
80042,REAL,"C-p1
—————-
.
https://t.co/fWc6rWWQra https://t.co/O2VqVL1KWD"
80043,REAL,Clotting Tied to COVID-19 May Harm the Placenta https://t.co/VeofFrCskh
80044,REAL,What are the International Health Regulations and Emergency Committees? https://t.co/tjRWbayBLY  #Healthinnovations #pharma #banking #stocks #Brexit #coronavirus via @WHO
80045,REAL,Antibody Tests May Answer Public Health Questions https://t.co/Ev9zyMTthr Ask us more about antibody tests at EC3!
80046,FAKE,@irlety36 @blayone Better start believing @looP_rM311_7211
80047,REAL,Students need to know what is going on before any more of them sign leases for the fall. Faculty and staff need time to prepare the best online classes possible. And it would be humane to give layoff notices farther in advance. (25/)
80048,REAL,Being Mindful of Your Mental Health During the COVID-19 Outbreak https://t.co/JbFqI8koJt
80049,FAKE,"Pope tests negative for coronavirus, Italy report says | Article [AMP] | Reuters https://t.co/ZSLlMKVtKp"
80050,FAKE,https://t.co/0W6UGjjYq2
80051,REAL,"Those privileged enough to enroll feel a greater sense of alienation during orientation also. Counselors will perform skits that only display a singular view, many students are the only black person in their orientation group, and then are subjected to stereotypes by peers"
80052,REAL,CDC Media Telebriefing: Update on COVID-19
80053,REAL,@morethanmySLE I still can only get a 2-week supply at a time.  Used to get a 90-day supply.  And the price has increased significantly.  But at least I can now get some.
80054,REAL,"@TreySobers @49er_rick @RobbersonJon @Mlbrown9999 It's literally been one month.
It's not a permanent thing. 
These aren't exactly normal times either are they?"
80055,REAL,Tips for safe grocery shopping during coronavirus pandemic https://t.co/woL87TIhJf
80056,REAL,Collins: Has been inspiring to see how people have rallied and not worried about those things (pricing etc.) Said one company has volunteered to let others use their clinical trial networks if need be... [companies] desperate to see success to get their own companies up &amp; running
80057,REAL,Pregnant Women With COVID-19 May Not Show Symptoms
80058,REAL,"Answered: ""Is coronavirus more contagious than the flu?"" #HealthTap https://t.co/rFND3LQ36Y"
80059,REAL,"A thread follows on #schoolsreopening and #blendedlearning. Thought a lot about this over the weekend, and taken soundings from parents with all political beliefs and from both constitutional backgrounds. Important to try as much as possible to contextualise my personal views ..."
80060,REAL,@hackaday Another link with a bigger collection of patterns -&gt; https://t.co/9ZnOseoAYJ
80061,REAL,@incognito_nunya I call it preparing for the second wave.  Better than cleaning the store out in one shop.  Suggest adding canned goods.  Prices will be going up.
80062,REAL,"@BBhuttoZardari called out the prime minister's 
""lack of awareness"" 
of the effect his statements have on the efforts of the provinces to combat Covid-19."
80063,FAKE,"@Bill_Maxwell_ ""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/awnuxybrgO?"
80064,REAL,You Probably Touch Your Face 16 Times an Hour: Here’s How to Stop https://t.co/mSCY4ZIuYG via @healthline
80065,REAL,@intolouse dog was put down but still felt like yall should see her bc she cute https://t.co/LzSUrtxNJ6
80066,REAL,"This game of “is it allergies mucus, anxiety chest costriction or COVID-19?” is getting old VERY FAST"
80067,REAL,New coronavirus stable for hours on surfaces — SARS-CoV-2 stability similar to original SARS virus. @PrivilegeHealth @NIH #NationalInstitutesofHealth #Virology #Microbiology #Pathogens #Coronavirus #COVID19 #Survivability #Pandemic https://t.co/jTb3B4yr4E
80068,REAL,COVID-19 Staffing Guidance for State Tribal Local and Territorial Health Departments
80069,REAL,"@UhroboGirl It is partially airborne... 
The coronavirus can go airborne, staying suspended in the air depending on factors such as heat and humidity"
80070,REAL,"@NCDCgov @NTANewsNow @PTFCOVID19 Thank God it has left now.... may God never let the world experience something of such again

And thanks to @NigeriaGov for unaccountable spending"
80071,REAL,NIH clinical trial of remdesivir to treat COVID-19 begins https://t.co/gya2pffT63
80072,REAL,Gloves Won?t Reduce Your Risk of COVID-19 at the Grocery Store: Here?s What Will
80073,REAL,"We love you and want you to come out on the other side of this thing healthy and happy. Wash your hands, keep in touch with loved ones and please please, stay home. https://t.co/9S0GCUdgGo"
80074,REAL,@CekalaLee @thehill How about driving drunk? Does the government have the right to tell you if you can drink or not? And if you kill some innocent person (drunk driving or infection of Covid-19) is that worth your stupid lawsuit? Just be considerate and #
80075,REAL,Resources
80076,REAL,"ORCHID participants will be randomly assigned to receive hydroxychloroquine 400 mg twice daily for two doses (day one), then 200 mg twice daily for the subsequent eight doses (days two to five) or a placebo twice daily for five days. #COVID19RX #COVID19"
80077,REAL,I am selling almost all physical possessions. Will own no house.
80078,REAL,"@Meghan_Ottolini Now that Texas, Florida, and Arizona are spiking I expect @realDonaldTrump to say what a terrible job those governors are doing managing their states. I also expect the militia’s to show up and claim “Tyranny!!” Any time now...I’l"
80079,REAL,"#CoronaFreePakistan 
""Can the virus that causes COVID-19 be transmitted through the air?""
Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air."
80080,FAKE,"@BriMeg38 @InspiringU2 Is this of the same mind set of the president who said “if we stopped testing right now, we’d have very few cases, if any”? It’s so ridiculous! There’s no proof of more testing. In fact here’s an article stating the exac"
80081,REAL,"Sources: https://t.co/fGG7F5XEqc

10 reasons not to panic about the Wuhan coronavirus https://t.co/I2NleK0Mhs"
80082,REAL,"6/x Germany confirmed a sixth case of #coronavirus, identifying the victim as the child of a male employee at a company in Bavaria where a total of five workers have tested positive. They are all in stable condition and under medical care. #nCoV2019
https://t.co/7fMBeAsaaa"
80083,FAKE,#JeffreyEpstein #GislaineMaxwell #gislainemaxwelltrial #BillClinton #HillaryClinton 🤣🤔😳🧐 Trump was very correct back in 2015 when he said 👇 had things to worry about! I'm sure we will NEVER know the TRUTH! #PedophileIsland #pedo NASTY NASTY PEOPLE https://t.co/2nGxDaVBRA
80084,REAL,"#Coronavirus Is Aerosolized Through Talking, Exhalation but impact in unclear https://t.co/BcdZOWqhjJ"
80085,REAL,Coronavirus Puts UV in the Disinfectant Spotlight https://t.co/Y2VeVkTmVr
80086,REAL,The world faces an air pollution 'pandemic': People's lives are shortened by an average of nearly three years from different sources of air pollution https://t.co/9Ebg9amytZ
80087,REAL,Alcohol and coronavirus (COVID-19): Myths and effects on the body https://t.co/rLcn6pLF5e via @healthline
80088,REAL,What's Behind Severe Kids' Illness After COVID-19? - WebMD https://t.co/4gLjsnCjYA
80089,REAL,Coronaviruses: How long can they survive on surfaces? https://t.co/s49TelFEoq via @healthline
80090,REAL,#mythbuster (#SARSCoV2 #COVID19) Are antibiotics effective in preventing and treating the new #coronavirus? https://t.co/0PisFF3UAj
80091,FAKE,Royal Palace confirms Queen Elizabeth tests positive for coronavirus https://t.co/ZZ93TesMwK Stay safe HM @HMSQNLZ @RoyalFamily @ClarenceHouse #StayHome #StayAwareStaySafe @HCI_London @UKinIndia 🇬🇧 🇮🇳
80092,REAL,A6 Immigrant families headed by farm workers are 7x more likely to experience hunger compared to other American households. The farm workers that help put food on our table also often rely on SNAP for food security.  https://t.co/nGuvCsZDrX
80093,REAL,"@JVoluntaryist @checkmatestate 3
I've never seen anything support the claim that the CDC or hospital admin  pressured coding deaths as COVID. I've seen errors, but not widespread fraud. If you could point me towards a source for that CDC claim I'd be happ"
80094,REAL,"@AJEnglish I don't quite understand the figures here. If the total cases is 7.5m and 3.5m recovered, but only .5m deaths. what do the other 3.5m represent?"
80095,REAL,"COVID-19 is the infectious disease caused by the most recently discovered #corona virus.

What can I do to protect myself and prevent the spread of disease?

#CoronaVirusUpdate #coronavirus #CoronaAlert 
#ayurvedanews #Ayurvedsutra #wellness 

READ https://t.co/bXA8cxUZyh https://t.co/aOrJe4JV5y"
80096,FAKE,"BREAKING: Coronavirus Hits 15% Fatality Rate, 83% Infection Rate for Those Exposed; Lancet Publishes Early Study That Points to Alarming Consequences for Humanity – 

@1063WORD @bobonword @TaraServatius @chris_whitmire @ClydeLewis 

https://t.co/GuLhc2Rswk https://t.co/6aeDGixqtg"
80097,REAL,COVID-19 Cases Rebound Across the South and West https://t.co/yoWF38YbIC from @WebMD
80098,REAL,New post: Possible coronavirus drug identified https://t.co/AaBmGPBKhV
80099,REAL,New coronavirus stable for hours on surfaces | National Institutes of Health (NIH) https://t.co/moDrBAgP2T #COVIDー19 #CORONAVIRUS
80100,REAL,"#COVID19 Resource Guide for #Hoosiers Looking for Assistance (updated 3/28/2020)
https://t.co/PwAH89wNip
(28/34)"
80101,FAKE,This makes containment &amp; detection much more difficult @BBCNews - #China #coronavirus 'spreads before symptoms show' - @wto do you plan on revising the classification of this outbreak? #WuhanVirus https://t.co/TjNeTZSBG5
80102,REAL,"Influenza vs #COVID19:

Influenza: Mortality is usually well below 0.1%

COVID-19: Mortality appears higher than for influenza, especially seasonal influenza

https://t.co/ALKwGrSNK0

#coronavirus https://t.co/yKbjdppBBi"
80103,REAL,"🔝Handbook of #COVID19 Prevention and Treatment
» https://t.co/1aYTIm8OHY
The First Affiliated Hospital, @ZJU_China
Compiled According to Clinical Experience
🔹Part One #Prevention and #Control management
🔹Part Two #Diagnosis and #Treatment
🔹Part Three #Nursing
🔹Appendix https://t.co/dckxHyBc6t"
80104,REAL,@politicswatch15 This would be madness don't take it out on the public. It wasn't our fault that the world came to a stop so please get back to solving the problem you are the government so look after your own people. God bless
80105,REAL,@Sandimandla @DrZweliMkhize No
80106,REAL,@kaitlancollins Will he sign an executive order making Pence wear a face mask when visiting the Mayo Clinic...violating their policy? Nothing new for this corrupt administration.
80107,REAL,NIH clinical trial shows Remdesivir accelerates recovery from advanced COVID-19 | National Institutes of Health (NIH) https://t.co/i0lp1t7Z4J
80108,REAL,"The large population with antibodies in NY and NJ likely gets them from 0.7 down to 0.6. The national R is 0.86, but outside of NY/NJ/CT most states are above that."
80109,REAL,@BlanchardSL The last stats showed that the US will reach 75k deaths by August. At this rate you will be at 100k by August. So sad and unnecessary
80110,REAL,@ChibiGoddess7 You’re welcome.❤️
80111,REAL,@CNN I would just like my stimulus check as soon as possible
80112,REAL,"The current self-selecting testing routine is producing bad data, and isn't terribly valuable for tracing and suppression because infection timelines are too long and unpredictable to provide effective tracking from singular, random test results."
80113,REAL,@EmmaLaneS Great ideas Emma
80114,FAKE,"Pope tests negative for coronavirus, Italy report says https://t.co/Czgr0mFvkq https://t.co/MC9XfQiGk3"
80115,REAL,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/n5Y24MEqN1
80116,REAL,"Tuuree would like to share few Myth busters. 
Here is the advice for public. #StaySafe #FactCheck 
Fact 1: Taking a hot bath does not prevent the new coronavirus disease. https://t.co/zyKADvolqi"
80117,FAKE,@LadyMercia Its fake news! Why don't you fact check before spreading American nonsense designed to blame China - https://t.co/qTUmM9vavb
80118,REAL,How Targeting Killer T Cells in the Lungs Could Lead to Immunity Against Respiratory Viruses
80119,REAL,"CDC Gives Guidelines for Summer Travel, Cookouts - The CDC emphasizes the importance of staying home when sick, maintaining physical distancing, wearing face masks, and practicing good hand hygiene. Read on to learn more: https://t.co/swuClJf5Yb #miraclehills #staysafeandhavefun https://t.co/Ik0KmlnGmh"
80120,REAL,When and How to Clean Your Phone During the COVID-19 Outbreak https://t.co/f3eR3IfIRc via @healthline
80121,REAL,5:00 PM Bulletin-Coronavirus Outbreak LIVE | India Updates as on 29 April 20 - https://t.co/w1MXzRyt4M https://t.co/ULU2ajS5nm
80122,REAL,@thehill Not surprised.
80123,REAL,COVID-19 and rheumatoid arthritis: Risks and precautions https://t.co/5No3VeNnMk via @healthline
80124,REAL,@KUSINews Just sayin’.....🤷‍♀️ https://t.co/BL78ATxnav
80125,REAL,"The Access to #COVID19 Tools Accelerator (ACT-Accelerator) is led by the work of partner organizations collaborating under 🔢 pillars:

1⃣ diagnostics
2⃣ therapeutics
3⃣ vaccines
4⃣ strengthening health systems

https://t.co/xlDaPmkJnP https://t.co/PV3mUPxKTX"
80126,REAL,@WHONigeria @WHO @WHOAFRO @NCDCgov @UN_Nigeria @BrakaFiona @ibrodoc_03 @CWarigon @Dr_Okudo @DhamariNaidoo Asthma is beginning to get world recognition. I hope this strengthens global response to respiratory disease with regards to awareness and discrimina
80127,FAKE,"@TC2604 This is absolute madness!  We are America!  A Free Nation!  

It’s a Grand Old Flag!  It’s a High Flying Flag! https://t.co/85rYJGcgHv"
80128,FAKE,"Belgium Health Minister puts ban on non-essential sexual activities of persons 3 or greater in indoor areas https://t.co/hF0kG8LMTA

えええええええwwwwww
ベルギーって乱行セクロスの首都って呼ばれてるのーーwww

ベルギーで三人以上のセックス禁止ニュースwwwwww
('ㅅ';)"
80129,REAL,@WHO @DrTedros @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Dude. Just to much info. Just stop and tell us what you have.
80130,REAL,"Debunking #Myths about #CoVid19 :-

The new coronavirus CANNOT be transmitted through mosquito bites. It is a respiratory virus which spreads primarily through droplets generated when an infected person coughs or sneezes, or through droplets of saliva or discharge from the nose. https://t.co/eStqPmXW5w"
80131,FAKE,"@JimECulberson @Susumu_Karaki Did you watch the interview? It’s interesting. The man has info. 
I will say the headline is wrong to say he’s “giving a statement” though. He and the interviewer have a conversation. Maybe that’s pedantic on my par"
80132,REAL,@Aesirblood @ChrisPerkinsDnD Oh damn see I Ent have the guts but my main character that I play has the brains.
80133,REAL,"Novel coronavirus: What we know so far 
https://t.co/rop2TnC4Ec"
80134,REAL,"MYTHBUSTER:
Can eating garlic help prevent infection with the new coronavirus?
Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus.
#stayhome https://t.co/Nh3FDXhaVd"
80135,REAL,"Baada ya kubadilisha RNA kuwa DNA mashine hii hukuza na kuzalisha nakala nyingi za hii DNA ili kumuwezesha mtaalamu kusoma kirusi hiki na kukitambua. Kama ulivyosoma, hakuna namna mashine hii inaweza kukosa kirusi ikiwa kweli kipo katika mwili wa binadamu."
80136,FAKE,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/NY4IR8VDMN
80137,REAL,"ACE inhibitors and angiotensin receptor blockers may increase the risk of severe #COVID-19, paper suggests https://t.co/0JDUN1XBr8 interesting look at why those with underlying cardiovascular disease face greater risk of severe #coronavirus complications"
80138,REAL,"Can people wear masks while exercising during COVID-19?

People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.

#coronavirus #mask #covid19 #WHO https://t.co/pHxN2JWyfa"
80139,REAL,Coronavirus: What we know so far about risks to pregnancy and babies https://t.co/XBuF1VzC70 #coronavirus #pregnancy #COVID-19 #maternalhealth
80140,REAL,This article plainly describes the processes underway for developing a vaccine for COVID-19.  Bill Gates is not a medical professional/scientist however his foundation’s involvement in vaccine development gives him insight.  https://t.co/Le32CC1Vzk
80141,FAKE,"@alfredwebre The link you supplied went to a ""Possible twitter terms of service violation"" page and the person has the choice of going back or continuing forward. 
Just thought you should know... they're likely clamping down on the subject."
80142,FAKE,Τώρα εξηγούνται όλα!!! COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/fof0pBcOqd
80143,REAL,"@DrDenaGrayson It appears yhat a decision to force ""herd immunity"" on the American people has been made by the President and he is to cowardly to tell us.  What is the latest on COVID19 herd immunity attempts?"
80144,REAL,Can humans become infected with the covid 19 from an animal source? https://t.co/rW3M2udC4U via @YouTube
80145,REAL,"@WHO @DrTedros @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Obviously with not enough scrutiny, we need action and commitment on this issue not pandering and delay."
80146,REAL,"""What have you got to lose???"" Side Effects Halt Use of Chloroquine Vs. COVID-19
https://t.co/OVqqKQ6gkM"
80147,REAL,"@gregorreis The https://t.co/fETI8aian0 analysis is done by Kevin Systrom, co-founder of Instagram, and Thomas Vladek.  The CCMID analysis is done by a   multidisciplinary research group of epidemiologists, mathematicians, statisticians and clinicians.  h"
80148,REAL,"New Vaccine Protects from Widespread, Costly Infection, Mice Study Shows"
80149,FAKE,"Our exclusive report suppressed by vested interests.

#Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It
https://t.co/tc7W2D9LJ2"
80150,REAL,George McInerney likes this: 👍Mouse model mimics SARS-CoV-2 infection in humans https://t.co/EWai1Hggij
80151,REAL,"We cannot restart life as we knew it without testing. 

Testing is the essential component.

The NYS Dept of Health has developed antibody testing and is working with the FDA to bring it to scale 

We are working with NJ &amp; CT to ensure we move forward using a regional approach."
80152,REAL,@wendymfontaine @NPR more like sweet moses
80153,REAL,@thomaskaine5 A new study calculates that the median incubation period for COVID-19 is just over 5 days and that 97.5% of people who develop symptoms will do so within 11.5 days of infection.  https://t.co/ULMomaX9eT
80154,REAL,"@WestminsterWAG @bmj_latest I normally agree with your thoughts, but not this time, it’s an individuals fault if they have no willpower"
80155,REAL,@guitr25 @coleyworld @VP BTW something that can be taken care of with UV/Ozone treatment. Exposure to UV light in a closed box with an aquarium disinfection lamp for 15-20 minutes per ounce should be adequate with minimal impact on the valuable compounds.
80156,REAL,"I know that the incubation period for almost all Covid-19 carriers is 12 days or less, and I know that the median duration of viral shedding is 20 days, but has anyone studied the median duration of viral shedding for asymptomatic carriers?

Seems like an important question to me"
80157,REAL,"Thanks, @hivcardiodoc and @kerinalthoff!"
80158,REAL,"Coronavirus spreads quickly and sometimes before people have symptoms, study finds https://t.co/a31MPnykgE via @ScienceDaily https://t.co/jOG0MIoCAC"
80159,REAL,"While no one prays to be diagnosed with cancer, but anyone diagnosed with cancer now do not have to travel abroad, they can receive treatment in Lagos as the treatment centre is World class. There are people from Dubai now coming to Lagos to receive cancer treatment https://t.co/iSBWGMhHH4"
80160,FAKE,"@5Agenda21 #Vaccine enforcement is strictly forbidden, it cannot be mandatory.
Vaccines are in direct violation of the Nuremberg code
a violation of article 6- section 1"
80161,REAL,"@DrZweliMkhize Ttansmission via food packaging is not known yet, but there is evidence the virus can stay on surfaces for periods of time"
80162,REAL,Sorry... I can’t parse a president letting an enemy kill OUR F’cking Soldiers-look at how he lies about COVID-19-it should be obvious he was installed to destroy us https://t.co/IDeKbfJvFO
80163,REAL,"@Phelobaby @Mampuru_Mampuru Well, they enforced nothing in this case. If it wasnt for him it'd have been business as usual"
80164,REAL,@kreativekonnect @fox5ny How has he been wrong? Lmao
80165,REAL,"@WHO @pahowho @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO Evan, Thank you for checking this out.  I do appreciate!"
80166,REAL,Here?s What Older At-Risk People Should Know About the Coronavirus
80167,REAL,Isolation During Pandemic a Trigger for Depression https://t.co/9WdWULY04x from @WebMD
80168,REAL,@cjsnowdon Oh goodness me not again - I’m fat because I eat too much and I’m greedy nothing to do with processed food which I do t eat
80169,REAL,@Gasbymalony @CACCOT1 Everything to these people is business as usual. Look at Anambra yesterday relapsing lockdown .
80170,REAL,Close Genetic Relative of SARS-CoV-2 Found in Bats Offers More Evidence It Evolved Naturally https://t.co/bGqE316uok
80171,REAL,@LAURENCEJAMS What is covid 19?
80172,REAL,Can You Catch COVID-19 Through Your Eyes?: You can catch COVID-19 if an infected person coughs or sneezes and contagious droplets enter your nose or mouth. But can you become ill if the virus lands in your eyes? https://t.co/Y4ebNDXxeI
80173,REAL,"COVID-19 Can Start With Neurological Symptoms https://t.co/d3iB5SFNFy from @WebMD 
Lo deduje y lo dije en un inicio como médico Psiquiatra...debemos usar el CIE 10 para diagnóstico. Dr Aid Avila Huasteca México"
80174,FAKE,CDC recommends men shave their beards to protect against coronavirus https://t.co/yTxTQH6JnG
80175,REAL,Poll Shows 7 in 10 Would Get COVID-19 Vaccine
80176,REAL,Coronavirus Social: Facebook Physician Memorial: Here are some of the top trending COVID-19 topics dominating the social media conversation among clinicians. https://t.co/TeCW5TGzVQ
80177,REAL,NIH Begins Study to Quantify Undetected Cases of Coronavirus Infection | NIH: National Institute of Allergy and Infectious Diseases https://t.co/8403jBH8Po
80178,REAL,"@Reuters and how many senior citizens did andrew cuomo kill by forcing nursing homes to readmit COVID-19 patients? can Reuters ""News"" find out??"
80179,REAL,"“In the meantime, please consider this as yet another warning. Wear a mask in public. And for the upcoming Fourth of July, don’t even think about going to a party without social distancing or mask requirement.”

20/"
80180,REAL,"Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID -19). 

#StayHome #StaySafe"
80181,REAL,"@TAVallois @JennBridge @andyleseelleur Thank you. I’m really pleased to see some progress on this. I was just reading that UK government are talking to @BioSureUK and @mologic for the antibody tests. May be worth @GovJersey contacting both these firms, "
80182,REAL,"Do vaccines against pneumonia protect you against the new coronavirus?

We are here to spread the right information, please do not panic with the misinformation spread online. Only believe facts which are shared by your government health bodies or the WHO.

#Coronavirus #Covid19 https://t.co/FnHyKj1pMS"
80183,REAL,Community and Faith-Based Organizations
80184,REAL,"Absolutely anything we can do to preserve jobs, create jobs and get money into people’s hands we should do right now."
80185,REAL,"Starting April 24, there’s some new flexibilities and changes under our #SaferAtHome order. 

Learn more here: https://t.co/9sn8NOrUAB https://t.co/wkss3HBG5Z"
80186,REAL,@NCDCgov @NTANewsNow @PTFCOVID19 Nice one
80187,REAL,"January 29:  “WHO has also updated the Disease Commodity Package that includes an essential list of biomedical equipment, medicines and supplies necessary to care for patients with new #coronavirus (2019-nCoV).” https://t.co/qZY3OTcv6m"
80188,REAL,@leochner1 @m_tbry @DonaldKerri Fact that you believe there weren’t tests just tells me their misinformation campaign was successful and that THEY are the reason for the confusion.   The media could have easily referenced the cdc telebriefings that were
80189,REAL,"If #COVID19 is suspected or confirmed, health workers should take appropriate precautions to reduce risks of infection to themselves and others, including appropriate use of protective clothing @V2019N @MoHFW_INDIA @WHO (2/4) #parentingQ #CoronaVirus"
80190,REAL,The restriction of movement across state borders has officially been lifted by Federal Government today. Note that the free movement is allowed only outside curfew hours (the outside curfew hours; 4am — 10pm). #COVID19Nigeria
80191,REAL,"I would have never let up on my precautions, no matter what the results said, but it's kind of scary to know I was that sick and it wasn't even the worst thing."
80192,REAL,"Similarly, in a recent study of an isolated Alpine community in Austria shows that even in a close-knit community only a fraction of people became infected.
#COVID19
11/x
https://t.co/Cm1oOVu6sq"
80193,REAL,"@CoffeeK98493076 @zoostmeister We are trying to minimize exposure altogether so that there are less people who have coronavirus, and less people carrying it as well. This way, there are less people passing it onto someone who is more susceptible to die fr"
80194,REAL,Cytokine Storms May Be Fueling Some COVID Deaths https://t.co/alKx7hFIF7 from @WebMD
80195,REAL,Solving a medical mystery and changing CDC screenings for COVID-19: What we learned from the first known community-acquired coronavirus case in the US https://t.co/AbWUeZ0Q7I  #COVID19transmission
80196,REAL,@brandymace_23 @deariekoo it's a joke brandy https://t.co/NRGO0ydNHW
80197,REAL,@WHO Thanks for sharing.
80198,REAL,"@dollygripbax @seguincbc @CDCgov She should really have avoided answering that question, just causes more panic for people who can’t do a quick google search"
