,index,tweet_id,tweet_content
63,1566,1276597972659290112,"People of Color Face Heightened Risks as COVID-19 Surges Again As cases rise, people of color including Black and Hispanic Americans, especially those working in essential jobs or unable to work from home, will be…

(Feed generated with FetchRSS)"
64,1566,1276363607912087552,People of Color Face Heightened Risks as COVID-19 Surges Again https://t.co/cZfPBhGKdJ
65,1566,1276291844180066304,People of Color Face Heightened Risks as COVID-19 Surges Again https://t.co/iETJREcye4
66,1567,1278025719843622912,"Not sure if you have COVID-19? Here are the symptoms for coronavirus, the flu, and allergies https://t.co/JqiEpavcNn"
67,1567,1277628391018151937,"Not Sure You Have COVID-19?

Here Are the Symptoms for Coronavirus, Flu, and Allergies
---&gt; https://t.co/wbXtf3ql1p https://t.co/eK5u8f141o"
68,1567,1276597976773910529,"Not Sure You Have COVID-19? Here Are the Symptoms for Coronavirus, Flu, and Allergies Fatigue and body aches are symptoms of both the flu and the new coronavirus, but the flu usually doesn’t cause shortness of breath.

(Feed generated with FetchRSS)"
69,1567,1266685899364057089,"Check out my latest article: PQT Pq-Techno CO. LTD

PQ TECHNO(JAPAN)

Not Sure You Have COVID-19? Here Are the Symptoms for Coronavirus, Flu, and Allergies https://t.co/J5k8Cp4iUC via @LinkedIn"
70,1567,1258834237626683394,"Not Sure You Have COVID-19? Here Are the Symptoms for Coronavirus, Flu, and Allergies.
.
#telemedicine #onlinedoctor #onlineprescription #webdoctor #urgenttelemedicine #primarytelemedicine #covid19 #coronavirus https://t.co/dfUG4WBXbk https://t.co/U1zVHk93HN"
71,1568,1277690173736787969,FDA Says You Should Avoid These 9 Hand Sanitizers That Contain Toxic Methanol https://t.co/efttyxzXso
72,1568,1277240445039456257,"FDA Says You Should Avoid These 9 Hand Sanitizers That Contain Toxic Methanol

https://t.co/UOcypLJBJp

#healthnews #publichealth  #handsanitizer https://t.co/1srdy0vIAp"
73,1568,1276597991906914305,"FDA Says You Should Avoid These 9 Hand Sanitizers That Contain Toxic Methanol The nine hand sanitizer products are manufactured in Mexico. Experts say you should contact your healthcare provider if you have used any of them.

(Feed generated with FetchRSS)"
74,1568,1276363711658295297,FDA Says You Should Avoid These 9 Hand Sanitizers That Contain Toxic Methanol https://t.co/r1Sqze5BLU
75,1571,1276929927426777090,"No, Face Masks Can’t Cause CO2 Poisoning #Wellness #health via https://t.co/XqJP2T8ceN https://t.co/hGPXRj2VWY"
76,1571,1276668546559479810,"No, Face Masks Can’t Cause CO2 Poisoning https://t.co/3vI33BovcK via @healthline"
77,1571,1276612275986546688,"No, Face Masks Can’t Cause CO2 Poisoning https://t.co/gTVB83FyZQ via @healthline"
78,1571,1276220389992140802,"No, Face Masks Can’t Cause CO2 Poisoning Experts say that masks, even the N95 type used by medical professionals, pose no risk to healthy people. However, the CDC advises that we should use…

(Feed generated with FetchRSS)"
79,1571,1276176153670270977,"No, Face Masks Can’t Cause CO2 Poisoning. Read more: https://t.co/oBU1voUBBd #healthy #wellness #healthyliving #preventativemedicine #familycareclinic #health #primarycare #businesshealthinsurance
#familyhealthcarefacility #medicalclinic #healthylife #evolve https://t.co/gvPQ5HC69K"
86,1571,1276090055157780481,"No, Face #Masks Can’t Cause CO2 Poisoning - #mask #coronavirus #covid19 #masks4all  https://t.co/Q9JLvwAxa4"
87,1571,1276012247894994944,"No, Face Masks Can’t Cause CO2 Poisoning #SmartNews  https://t.co/ts2nsgpewW"
88,1571,1276002931045814273,"No, Face Masks Can’t Cause CO2 Poisoning https://t.co/O9sxhIuDoT"
89,1572,1278335014308999169,People More Likely to Keep Their Distance If You’re Wearing a Mask https://t.co/NpbnekLdoX
90,1572,1278290918655750145,People More Likely to Keep Their Distance If You’re Wearing a Mask https://t.co/VrUFRBEeB9
91,1572,1277593041151328257,People More Likely to Keep Their Distance If You’re Wearing a Mask https://t.co/mdV7DyfcWz via @healthline
92,1572,1277021716590596096,People More Likely to Keep Their Distance If You’re Wearing a Mask https://t.co/cmOwoxk6Xz via @healthline
93,1572,1276220382819880960,"People More Likely to Keep Their Distance If You’re Wearing a Mask Wearing a mask not only helps stop the spread of COVID-19 by catching the tiny droplets that are released when we speak, cough, or sneeze, masks also…

(Feed generated with FetchRSS)"
94,1572,1276090365209128962,People More Likely to Keep Their Distance If You’re Wearing a #Mask - #masks4all #masks #covid #covid19 https://t.co/G9cnCtXNii
95,1572,1276005315595636741,People More Likely to Keep Their Distance If You’re Wearing a Mask https://t.co/JxwdEeD64c
96,1572,1269181439859458048,"Interesting study from Italy. If you’re wearing a face mask people are more likely to to keep their distance from you.

https://t.co/iQM4Z3BevG"
97,1573,1278124276181319681,Is COVID-19 Triggering Type 1 and Type 2 Diabetes? https://t.co/UdGhS4LRAm
98,1573,1278016319993139200,Is COVID-19 Triggering Type 1 and Type 2 Diabetes? https://t.co/fp6eaKvGYp via @healthline
99,1573,1277909743621885953,"@buckysrevenge28 @realDeeirene @gigiwestover @SidneyPowell1 @DorotaG @AlexBerenson “Is COVID-19 Triggering Type 1 and Type 2 Diabetes?

Written by Ginger Vieira on June 24, 2020 — Fact checked by Jennifer Chesak”.  “A letter in the New England Journal of Medicine suggests the possibility that COVID-19 could be causing the onset of type 1“ as quote on healthline"
100,1573,1277362403269906434,"Is COVID-19 Triggering Type 1 and Type 2 Diabetes? https://t.co/93rhStBHx0

#diabetes #diabetesresearch #chronicillness #clothesforchronicillness #spoonie #spooniewarriorwear #beivye"
101,1573,1277362399167864832,"Is COVID-19 Triggering Type 1 and Type 2 Diabetes? https://t.co/p5E0PYUP3T

#diabetes #diabetesresearch #diabetesawareness #chronicillness #chronicwellnessliving #livingwellwithchronicillness"
102,1573,1276972481933447169,Is COVID-19 Triggering Type 1 and Type 2 Diabetes? https://t.co/xHGagBK5T4
103,1573,1276631596075016197,Is COVID-19 Triggering Type 1 and Type 2 Diabetes? https://t.co/dKvlUnRYXY #COVID19 #diabetes https://t.co/QXHJGRb5O2
104,1573,1276521118992564224,Is COVID-19 Triggering Type 1 and Type 2 Diabetes? https://t.co/OeTWRV6aE6 via @healthline
105,1573,1276488915784994822,Is COVID-19 Triggering Type 1 and Type 2 Diabetes? https://t.co/m4PDn65Xq4
106,1573,1276310767814369281,"NEW STUDY: Is COVID-19 Triggering Type 1 and Type 2 Diabetes? A recent letter published in the New England Journal of Medicine highlights observational findings that raise this connection as a possibility. @NEJM #diabetes #diabeticfoot #t1d #t2d #covid19

https://t.co/pGuqbz9sk5"
107,1573,1276255290565054469,Is COVID-19 Triggering Type 1 and Type 2 Diabetes? #MGH’s Dr. David Nathan discusses with @healthline https://t.co/nBIiOuxymq
108,1573,1276220396811976705,"Is COVID-19 Triggering Type 1 and Type 2 Diabetes? Experts say people being diagnosed with diabetes while being treated for COVID-19 may simply have had undiagnosed cases of the disease.

(Feed generated with FetchRSS)"
109,1573,1276142949169016832,Is COVID-19 Triggering Type 1 and Type 2 Diabetes? https://t.co/rnN5nSxYHX
112,1575,1277844870187581442,Drug-Resistant Bacteria Can Be Hidden Danger for People with COVID-19 https://t.co/tpAgU2TeWc
113,1575,1276546260993015809,"Drug-Resistant Bacteria Can Be Hidden Danger for People with COVID-19
---&gt; https://t.co/txqhpC8MIO https://t.co/PSXfwO3Lo7"
114,1575,1275782554243813376,"Drug-Resistant Bacteria Can Be Hidden Danger for People with COVID-19 Nearly half of patients who’ve died from COVID-19 had a secondary bacterial infection. Sometimes, these secondary infections are resistant to…

(Feed generated with FetchRSS)"
115,1576,1275828570179469312,"This Is Far from Over: Why We Need to Learn to Live with COVID-19. Read more: https://t.co/YlN1NQpGZQ #healthy #wellness #healthyliving #preventativemedicine #familycareclinic #health #primarycare #businesshealthinsurance
#familyhealthcarefacility #medicalclinic #healthylife https://t.co/wgueKa3qx4"
116,1576,1275782539609767940,"This Is Far from Over: Why We Need to Learn to Live with COVID-19 Experts say with the recent rise in COVID-19 cases and hospitalizations, the United States won't see any easing of the pandemic in the months ahead.

(Feed generated with FetchRSS)"
118,1577,1276184082125393921,Lifelong Lung Damage: The Serious COVID-19 Complication That Can Hit People in Their 20s  https://t.co/VGCQcuAVua
119,1577,1275855646001373185,"@sbias77 @TrumpUgrads @AlbertBreer @JoeBanner13 ""Lifelong Lung Damage: The Serious COVID-19 Complication That Can Hit People in Their 20s""  plus Blood clotting, stroke, and embolisms; Heart damage; Neurological symptoms.  One needs to minimize the risk of contracting COVID-19 to greatest extent possible."
121,1577,1275459745130954752,Lifelong Lung Damage: The Serious COVID-19 Complication That Can Hit People in Their 20s #COVIDー19     https://t.co/jG57DgEN9m
122,1577,1275451083146457095,"Lifelong Lung Damage: The Serious COVID-19 Complication That Can Hit People in Their 20s. Read more: https://t.co/eEakaFj5I1 #healthy #wellness #healthyliving #preventativemedicine #familycareclinic #health #primarycare #businesshealthinsurance
#medicalclinic #healthylife #evolve https://t.co/MnxaE6hoBK"
124,1577,1275428517447114752,Lifelong Lung Damage: The Serious COVID-19 Complication That Can Hit People in Their 20s https://t.co/BvlZgrfurv https://t.co/yFKTVjwGRE
125,1577,1275390022397681675,"Lifelong Lung Damage: The Serious COVID-19 Complication That Can Hit People in Their 20s Severe cases of COVID-19 can cause lasting damage to the lungs that may necessitate surgery or even organ transplants.

(Feed generated with FetchRSS)"
127,1578,1278362034476810240,Does Your Blood Type Increase Your Risk for Coronavirus? https://t.co/UV5PxaMs4m via @healthline
128,1578,1277784468934348800,Does Your Blood Type Increase Your Risk for Coronavirus? https://t.co/vjEML7WXFY
129,1578,1276065189511774208,Does Your Blood Type Increase Your Risk for Coronavirus? https://t.co/utVeIETyr3 via @healthline
130,1578,1273879228958859264,Does Your Blood Type Increase Your Risk for Coronavirus? https://t.co/Gib7bav4yk via @healthline
131,1578,1272744526394863616,Does Your Blood Type Increase Your Risk for Coronavirus? https://t.co/ehazDlPOko via @healthline
132,1578,1268905820944809985,Does Your Blood Type Increase Your Risk for Coronavirus? https://t.co/qkDUSAWT3c
133,1578,1265069475252113413,Does Your Blood Type Increase Your Risk for Coronavirus? https://t.co/ETYj9Q1Lje via @YouTube
134,1578,1258751801492418560,Does Your Blood Type Increase Your Risk for Coronavirus? https://t.co/EQ6e7bjztZ via @healthline
135,1578,1258419214655733760,Does Your Blood Type Increase Your Risk for Coronavirus? https://t.co/TeruzpNEQo via @healthline
137,1578,1257716430218420224,Does Your Blood Type Increase Your Risk for Coronavirus?  https://t.co/7h3woaLndq
138,1579,1276585642345013249,How COVID-19 Disrupted Education and What Parents Can Do About It https://t.co/TOiyhH1e2m #deep
139,1579,1276232577637068800,How COVID-19 Disrupted Education and What Parents Can Do About It: https://t.co/lqiRFNsI7S @Healthline #EarlyLearning #COVIDLearning #DistantLearning #RemoteLearning #EdChat
140,1579,1275447949414154243,How COVID-19 Disrupted Education and What Parents Can Do About It | #covid19 | #kids | #childern https://t.co/aZhtEMknA5
142,1579,1275429391535923200,How COVID-19 Disrupted Education and What Parents Can Do About It https://t.co/IqBvGLcaWS
143,1579,1275291704283877382,"How COVID-19 Disrupted Education and What Parents Can Do About It https://t.co/9cWC1crhES via @healthline 

#ParentTurnedTeacher"
144,1579,1275172146671738881,How COVID-19 Disrupted Education and What Parents Can Do About It https://t.co/MlHOzcY6MM via @healthline
147,1580,1275155493963673601,7 Simple Ways to Protect Yourself from COVID-19 as You Leave Lockdown https://t.co/hx1a0dleaw via @healthline
148,1581,1278016496573255690,"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19 https://t.co/Sbo77xFnHP via @healthline"
149,1581,1276154413976113154,"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19 #COVID19 #MS See more: https://t.co/xEA788Z8Kd"
150,1581,1275332397878444032,"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19 https://t.co/xIF3vUfyur"
151,1581,1275131832070111232,"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19 https://t.co/zBagb9RrWv via @healthline"
152,1581,1275121041141096450,"Doctors only try but Allah heals. Continue reading her story on how she survived  Covid-19. 

How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19 https://t.co/g1vX2PGH9X"
153,1581,1274713752114532353,"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19
#Health #diabetes #T1D #T2D #FJRWFOUND 🤔 
https://t.co/0GSL4DAt9e"
154,1581,1274682521591128064,"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19 https://t.co/8aErVH5wM2 via @healthline"
155,1581,1274635038412472320,"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19 Kimberly Ishoy has a number of underlying medical conditions, but she was able to defeat COVID-19 with determination, support, and her triathlon…

(Feed generated with FetchRSS)"
156,1581,1274465828306632704,"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19 #SmartNews  https://t.co/zSbY05AzHh"
158,1581,1274391773004156930,"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19 https://t.co/5tuzuEFHNv via @healthline"
159,1581,1274385998936301568,"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19 https://t.co/umD8A29VIj #SmartNews"
161,1582,1278358984353894402,"#CDC Gives #Guidelines For #Travel, Cookouts https://t.co/smRWEe6ujp"
162,1582,1278084728982106112,"CDC Gives Guidelines for Summer Travel, Cookouts https://t.co/N7TnKhPFAH"
163,1582,1278014944806670339,"CDC Gives Guidelines for Summer Travel, Cookouts - The CDC emphasizes the importance of staying home when sick, maintaining physical distancing, wearing face masks, and practicing good hand hygiene. Read on to learn more: https://t.co/swuClJf5Yb #miraclehills #staysafeandhavefun https://t.co/Ik0KmlnGmh"
164,1582,1274758960764071939,"CDC Gives Guidelines for Summer Travel, Cookouts https://t.co/ufelZn2Cvz"
165,1582,1274512676912275456,"CDC Gives Guidelines for Travel, Cookouts https://t.co/K6U7GCxtTO"
166,1582,1274488746495410176,"CDC Gives Guidelines for Travel, Cookouts https://t.co/2AJMSUyRJx"
167,1582,1274362257422512130,"CDC Gives Guidelines for Travel, Cookouts https://t.co/9mQBnGNhIX https://t.co/5nG7vMjYtE"
168,1582,1274358732088991744,"CDC Gives Guidelines for Travel, Cookouts https://t.co/ft3T1wmVtn https://t.co/VoDTlgZ71h"
169,1582,1274356754596409344,"CDC Gives Guidelines for Travel, Cookouts https://t.co/CQ81jzL7Ak"
170,1582,1274354829205233667,"CDC Gives Guidelines for Travel, Cookouts https://t.co/YcsjjaX21F"
171,1582,1274242453265166337,"CDC Gives Guidelines for Travel, Cookouts The CDC emphasizes the importance of staying home when sick, maintaining physical distancing, wearing face masks, and practicing good hand hygiene.

(Feed generated with FetchRSS)"
172,1583,1275013171162615809,"Home monitoring can improve health, ease anxiety for #COVID-19 patient.
https://t.co/LyidMsGN69"
173,1583,1274014578653966337,"Home Monitoring Can Improve Health, 

Ease Anxiety for COVID-19 Patient
---&gt; https://t.co/M9kid0aAjm https://t.co/AvitfvG86I"
175,1583,1273396875996127235,"Home Monitoring Can Improve Health, Ease Anxiety for COVID-19 Patient A new report from Northwestern Medicine shows that a home monitoring system not only helps patients feel less frightened about their illness, but it's…

(Feed generated with FetchRSS)"
176,1584,1273396871361368064,"Why Your Gym, Dentist, or Hairdresser May Ask You to Sign a COVID-19 Liability Waiver Gyms, yoga studios, hair salons, and other businesses are using liability waivers to shield themselves from lawsuits should a customer later develop…

(Feed generated with FetchRSS)"
178,1586,1273396873244573696,"Inexpensive Steroid May Help Treat Sickest COVID-19 Patients: What We Know Researchers in the United Kingdom say that dexamethasone, a steroid commonly used to treat inflammation, can drastically reduce death in patients who…

(Feed generated with FetchRSS)"
179,1587,1276597738961059841,How COVID-19 Affects Children Compared to Adults https://t.co/xidsgiyGII via @healthline
180,1587,1275033320649351168,"how covid 19 affects children compared to adults
https://t.co/ca9Dpo8J4q"
181,1587,1274371578277629953,How COVID-19 Affects Children Compared to Adults https://t.co/tqQlIHLv2o
182,1587,1274054844119019520,"How COVID-19 Affects Children Compared to Adults
---&gt; https://t.co/hC1eZKK0KZ https://t.co/reL0V4s9cR"
183,1587,1273882541808857090,how covid 19 affects children compared to adults https://t.co/BLXdHzuN4w via @YouTube
184,1587,1273690333524692994,How COVID-19 Affects Children Compared to Adults https://t.co/WtwuIUYjrc
185,1587,1273689834725552130,How COVID-19 Affects Children Compared to Adults https://t.co/GaZfkrWmVp
186,1587,1273096671761661954,"Fighting Stigma :  How COVID-19 Affects Children Compared to Adults: A new study by Chinese researchers found that COVID-19 pediatric patients had higher incidents of initial symptoms like fever, vomiting, and diarrhea ... https://t.co/vz12HLl39J"
187,1587,1273037899781607424,How COVID-19 Affects Children Compared to Adults | #coronavirus | #kids. | #children https://t.co/aGNgIeHQPU
189,1588,1275726045187096579,How to Reduce Your COVID-19 Risk During Your Daily Work Commute https://t.co/bw2Z58qqmr
190,1588,1275706495204802561,How to Reduce Your COVID-19 Risk During Your Daily Work Commute https://t.co/Z0heaZIBnN
191,1588,1275704296596742145,How to Reduce Your COVID-19 Risk During Your Daily Work Commute https://t.co/T8XZ29fYBT
192,1588,1275630217298620416,How to Reduce Your COVID-19 Risk During Your Daily Work Commute https://t.co/IWIwl9YAds
193,1588,1275459018463600641,How To Reduce Your COVID-19 Risk During Your Daily Work Commute #stopthespread #socialdistancing #flattenthecurve https://t.co/u2IpQrUGyh
194,1588,1275189324603183107,How to Reduce Your COVID-19 Risk During Your Daily Work Commute https://t.co/40RtPqUqZZ via @healthline
195,1588,1274064910285107200,"How to Reduce Your COVID-19 Risk During Your Daily Work Commute
---&gt; https://t.co/TfNyNWQ4EM https://t.co/BjkB390s18"
196,1588,1273019394113732608,"How to Reduce Your COVID-19 Risk During Your Daily Work Commute From biking to riding public transportation, here's how to make your commute to work as safe as possible for you and others.

(Feed generated with FetchRSS)"
197,1589,1277830820237959169,COVID-19 Will Mutate — What That Means for a Vaccine https://t.co/m4SPCwVgau via @healthline
198,1589,1274899042955378690,COVID-19 Will Mutate — What That Means for a Vaccine https://t.co/nCtTiZgEST via @healthline
199,1589,1273963679029932032,"「新型コロナウイルス変異はワクチンにとり何を意味するか?」(COVID-19 Will Mutate — What That Means for a Vaccine)
https://t.co/On1aO1Vxzl

COVID-19はRNAウイルスで変異しやすい。
近時のスクリップス研究所研究はコロナは「D614G変異」で感染力を増してるが開発ワクチンはこの変異に対応できる"
200,1589,1273434536219729921,COVID-19 Will Mutate — What That Means for a Vaccine https://t.co/enJ8xuTw2a via @healthline
201,1589,1273019406193496069,"COVID-19 Will Mutate — What That Means for a Vaccine The new coronavirus has already mutated a handful of times, which has many people wondering whether the mutations could lead to a more severe…

(Feed generated with FetchRSS)"
202,1589,1272892084152926211,COVID-19 Will Mutate — What That Means for a Vaccine https://t.co/4JPF2w7u1M
203,1589,1271808526005002242,COVID-19 Will Mutate — What That Means for a Vaccine https://t.co/THE9oBgL97
204,1589,1269217058358808576,"@evidencenotfear @Tim_Hayward_ COVID-19 Will Mutate — What That Means for a Vaccine

As the new coronavirus SARS-CoV-2 makes its way around the world, there’s been an uptick in predictions that the virus will mutate into something deadlier and become an even scarier threat to humanity.

https://t.co/wzOJR77aqs"
