index,category,text
70033,REAL,"The virus doesn't discriminate. And neither should we.

Take care of what you say and do, and give every person the compassion a fellow human deserves.

It's ON US to bring out the best in humanity.

Let us work together to combat #COVIDー19 

#BeatCOVID19 
#coronavirus https://t.co/WGZV5ZFptE"
70034,REAL,@Tim_A_Roberts That reminds me I need a new shower head after this is all over😊😊
70035,REAL,"Can eating garlic help prevent the virus?

Garlic does have antimicrobial properties. However, there is no evidence from outbreak that garlic has protected people from the virus.

Does the new coronavirus affect older people, or are younger people also susceptible?"
70036,REAL,"Covid 19 breakthrough from new technology. Good News.
Nanosponges could intercept SARS-CoV-2 coronavirus infection https://t.co/Ln9z6qxoTj"
70037,REAL,"Isn't if funny how Huntington Beach protesters are complaining that locking down the beach is ""tyranny,""
but yet, claim that the detention centers at the border full of refugees were not ""concentration camps.""

🤔🤔🤔🤔 https://t.co/7Gucm3RKmW"
70038,REAL,"i promise u McDonald’s &amp; Chick-fil-A aren’t worth the destruction they cause to our planet, animals &amp; fellow humans. please watch dominion &amp; invisible vegan on YouTube. please watch cowspiracy. please educate yourself on how u can be a true advocate for the future of our planet."
70039,REAL,@MysterySolvent #Resist #VetsResistSquadron #TheResistance #WeThePeople  The WH People might be Tested that Many Times !
70040,REAL,@lurchinoz1 @580Sportstalk @DBLesky @LifeofFitz there's all different kinds. different antibodies developed from different kinds of vaccines and similarly with those developed in the body by itself. i wouldn't get caught up in the details. just hope for t
70041,REAL,"What are the symptoms of COVID-19, the disease caused by the coronavirus? How is it diagnosed? How to prevent it? Here are some answers to these and other questions you might be having about COVID-19. https://t.co/Xg4zDQMcDp https://t.co/GsHQkDv05d"
70042,REAL,Evolution of Pandemic Coronavirus Outlines Path From Animals to Humans – Highlights Future Danger - https://t.co/AXYSKbTCm2
70043,REAL,Beware of false negatives in diagnostic testing of COVID-19 https://t.co/JnPPTwTBQK
70044,REAL,"12. Thread on *exactly* the example I mentioned above. It really is such a common downplaying move (Fauci et. al pull same stunt in NEJM):

https://t.co/9cdk2V51H0"
70045,REAL,"Mayo Clinic introduces skill for Amazon’s Alexa about COVID-19 – Mayo Clinic News Network, , https://t.co/0wOJR4aRli"
70046,REAL,"Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?
No. There is no evidence that regularly rinsing the nose with saline has protected people from infection with the new coronavirus."
70047,REAL,"COVID-19 Antibodies Can Disappear After 2-3 Months, Study Shows https://t.co/26X5kyqBxK via @medscape"
70048,REAL,"@Tacccccos @SafaMote @kelly2277 @WhiteHouse I saw news broadcast that hospitals here are now seeing patients who had COVID19, were better, and now back due to complications of reinfection or what? Vague news on what was really happening here but seems ALL"
70049,REAL,@BrobanGrian @M8mouse @nytimes From what I can tell it's a shorthand for Coronavirus disease 2019. Certainly less than a mouthful.
70050,REAL,"@ericbarnett1117 @e_pirozhkova The death toll isn’t why we need a vaccine. We have a vaccine for chicken pox lmao. Covid is overwhelming our healthcare system and until we can get heard immunity, we can’t completely stop the spread."
70051,REAL,"Schools, Parents, Teachers Grapple With Reopening https://t.co/CfylgUnh2e"
70052,REAL,"Ncdc what is covid 19 status of Abba Kyari now? Negative, Positive or Discharged."
70053,REAL,"WHO is coordinating efforts to develop and evaluate medicines to treat COVID-19.

#COVID19 #COVID19AWARENESS #STAYHOME #STAYSAFE #GLOBALPANDEMIC #SOCIALDISTANCING #AWARENESS #PREVENTIONBETTERTHANCURE https://t.co/7U5pd4rroL"
70054,REAL,"President Trump plans to order meat processing plants to remain open. The president will issue the order under the Defense Production Act.
https://t.co/9uEugIQgct
#meat #processing"
70055,REAL,@johnmcp66 @MPRnews How can we explain you that this is not reinfection?
70056,REAL,"@masime00 @Meghan_Ottolini It hasn’t raged in Australia at all. Check your figures, mate."
70057,FAKE,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/35SYH3LOUA via @wakingtimes
70058,REAL,New coronavirus stable for hours on surfaces https://t.co/tGg6zIS9fd
70059,REAL,"Myth Busted ! 

Are there any specific medicines to prevent or treat the new coronavirus?

No, antibiotics do not work against viruses, only bacteria. 

#CoronaVirus #Covid_19india #Corona #SaferAtHome #StayHomeStaySafe #COVID19 #IndiaFightsCoronavirus #BeSafe https://t.co/ahoPep80HN"
70060,REAL,NIH clinical trial of remdesivir to treat COVID-19 begins https://t.co/uulgcJz2OL
70061,REAL,@DrZweliMkhize I use a wet wipe with soap on everything I buy especially groceries.... Can't take chances when factory and personnel are testing positive every day...
70062,REAL,"Indian Firm Panacea Says Aiming to Make Covid-19 Vaccine - Coronavirus Updates https://t.co/hmwZPX454L corona live tracker, corona outbreak, coronavirus, coronavirus updates, covid-19, covid-19 tracker, covid19 outbreak, latest news, Top India News- https://t.co/1Oq2sbFV9K https://t.co/8fP8oNylv8"
70063,REAL,"How to Make an Accessible, Deaf-Friendly Face Mask by @HSDCorg. https://t.co/aQoXuXKLtQ

During COVID-19, Many People Are Wearing Face Masks To Stop the Spread of Coronavirus. Unfortunately, Face Masks That Cover the Mouth Are Not Accessible for Deaf and Hard of Hearing People. https://t.co/X6HbcrZ3SW"
70064,FAKE,A top German doctor recommends whiskey to protect against COVID-19 (he's joking...but still) https://t.co/h4hXk4WaXh
70065,REAL,🦠🧪comienza un ensayo clínico para analizar si REMDESIVIR puede tratar el coronavirus. NIH clinical trial of remdesivir to treat COVID-19 begins https://t.co/fsZhdCh3Yk
70066,REAL,"The same thing goes for buying a home. Even if it's not making money while you are living in it, the hope is that the value will increase over time.

It is an investment in your future and your family's future.
Ownership is the cornerstone of wealth creation.
--&gt;"
70067,REAL,"#gettherealnumbers - volunteer ——
NIH begins study to quantify undetected cases of coronavirus infection | National Institutes of Health (NIH)  https://t.co/oy6wJfA9U9"
70068,REAL,"@WHO @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO There have been a few public statements including sitrep #12 that the current asymptomatic cases are being re-investigated.

1. Is this true?
2. May I request an annex 2 of the info and curren"
70069,REAL,"Mom had it right: WASH YOUR HANDS! 
Why hand washing really could slow down an epidemic https://t.co/LL7YW5eOWX via @healthline"
70070,REAL,COVID-19 Severity in Pregnancy Appears Lower Than H1N1 https://t.co/jPmzvtsgJE
70071,FAKE,"@realDonaldTrump @AndrewBates
Not only is the ""joke"" tactic long-discredited, but look at what Trump said *before*:
""Trump calls coronavirus testing 'overrated,' says it 'makes us look bad'"" https://t.co/LDF20t8cg5
""If we stopped testing right now, we’d"
70072,REAL,"@felipehoffa @MaxCRoser Countries had two options all along:
1) draconian measures to eradicate virus
2) protect the vulnerable but let herd immunity develop.

Most countries chose 1.5 which is to drag the epidemic out longer AND shoot the economy in the "
70073,REAL,@deray It’s a gathering of dangerous morons.
70074,REAL,"If you can’t afford COVID-19 PPE, disinfecting methods, screening, testing, tracing, and care when people become sick. . . You can’t afford sports. 🙊 #AT4ALL"
70075,REAL,@DocMelbourne @DeborahMeaden 2 months? Whilst I agree 2 months did pass since the virus started in Wuhan it’s unreasonable to think from that point we should have started testing so widely so early. Whilst I also agree with you that we were a little slo
70076,FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/cMkDplMecZ via @YahooNews"
70077,REAL,"| https://t.co/sAvB9kOVyi | How COVID is Affecting U.S. Food Supply Chain || 
MORE INFO: https://t.co/Hjouc8GKnP"
70078,REAL,Should I wear a mask to protect myself? https://t.co/0S1pIgurjg
70079,REAL,"https://t.co/AqWC5erX2r FDA Warns of Dangerous, Bogus Claims That Bleach Can Treat COVID-19"
70080,REAL,"Are antibiotics effective in preventing and treating the new coronavirus?
No, antibiotics do not work against viruses, only bacteria. The new coronavirus (2019-nCoV) is a virus and, therefore, antibiotics should not be used as a means of prevention or treatment."
70081,REAL,Studies show hydroxychloroquine does not have clinical benefits in treating COVID-19 
70082,REAL,"50 NYC Education Employees, Including At Least 21 School Teachers, Have Died of COVID-19 - Democracy Now! https://t.co/XwRP5RN64I via @nuzzel"
70083,REAL,@nabsnotes @BTS_twt Hi I’m a cool 😎 @BTS_twt
70084,REAL,Why hand washing really could slow down an epidemic https://t.co/milK2MwT9H
70085,REAL,"@theasnow @SarahHurc Other kinds of powersharing and partnerships are emerging, things are getting documented but I need to gather up. One of the most important/powerful/visible here is the iwi + police partnerships around community check points (one exam"
70086,REAL,@sailorgirl2017 done 🦦🦦🦦
70087,REAL,New coronavirus stable for hours on surfaces https://t.co/ef0o0TuLpA
70088,FAKE,"@goebert83 It's just pretty silly to  cage up pillows and I have Legos all over the floor. thanks for listening to me complain,!"
70089,REAL,"@WHO @Drstevenhobbs @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO @Drstevenhobbs, I'm kinda beside myself right now. Trump has just said at his rally that the coronavirus is a Democratic hoax. What is going to happen? He's insane. How are we s"
70090,REAL,"Acho que se fosse eu, não ja gostar do meu namorado fazer isso. E outra, ele nem bom de cama n é, só sentia as pancada na minha virilha, mas parecia que n tinha nada dentro"
70091,REAL,"COVID-19: what is next for public health?

David L Heymann
Nahoko Shindo
on behalf of the WHO Scientific and Technical Advisory Group for Infectious Hazards
The Lancet  VOLUME 395, ISSUE 10224, P542-545, FEBRUARY 22, 2020

https://t.co/F1D1llJjde"
70092,REAL,Operational Considerations for Schools
70093,REAL,Mutations in SARS-CoV-2 Offer Insights Into Virus Evolution
70094,REAL,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/zBwDq2189P
70095,REAL,"Live Updates: Northern California’s Coronavirus Outbreak
https://t.co/MfUjl6Wn6T
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/XhybI4eRjP"
70096,REAL,@RobNOLA1959 @JerideGillain @CNN Great.  You go back to work.  Let me know how that works out.  Stay safe.  I’m not convinced we are quite there yet—to reopen that is.
70097,FAKE,Georgia Gov. Brian Kemp �mandates restaurants reopen�.
70098,REAL,"from Europe to prevent the spread of the virus.

In the statement Pocan said his office was contacted about a military base near the Iranian border where personnel had flu symptoms but did not test positive for the flew. 

Pocan's office said the base was about 5 miles from an https://t.co/Trf3C6nmnX"
70099,REAL,"@katienotwiener You can always try. Cubcoats makes good ones, and K does pretty well with his. He likes that we both wear them when we go places."
70100,REAL,Como tira a opção de responderem meus stories no Instagram?
70101,REAL,"More Vitamin D, Lower Risk of Severe COVID-19? It’s not the Sun it’s the vitamin D your body gets. Take your vitamins America let’s learn to live with this virus and be proactive!! Stay healthy  https://t.co/RgURrb6Xn3"
70102,REAL,"Passive immunization may slow down SARS-CoV-2 and boost immunity in patients, buying time: Using antibodies from recovered patients has been life-saving for other acute infections and should be explored in response to COVID-19 https://t.co/W47DSYWFjO"
70103,REAL,"How COVID is Affecting U.S. Food Supply Chain
https://t.co/QQzlSI4x1Z"
70104,FAKE,"王宮、エリザベス女王がコロナウイルス検査で陽性を確認
Royal Palace confirms Queen Elizabeth tests positive for coronavirus https://t.co/etLl6x5Ueo

うわぁあああ…(；・∀・)"
70105,FAKE,A post on Facebook criticizes the effectiveness of face masks in protecting the wearer from COVID-19 the disease caused by the novel coronavirus.
70106,REAL,Possible coronavirus drug identified: Ivermectin stops SARS-CoV-2 virus growing in cell culture https://t.co/sfyXzQdeXP
70107,REAL,Estimating COVID-19 spread by looking at past trends of influenza-like illnesses — ScienceDaily https://t.co/0HLfGDWmG6
70108,REAL,What are the weird advertisements you've seen in this context lately? What am I missing? What is a coronavirus resistant mattress? I have a lot of questions. Sigh. https://t.co/2UgNDYcKsS
70109,REAL,@377vkp @LeahSEsq @yashar @KlasfeldReports Or maybe by being a total insensitive preachy know-it-all the rest of the world will see what you're really like 🤷🏻‍♀️
70110,REAL,"Covid-19 virus can be transmitted in areas with hot and humid climates
#CoronaVirusUpdates #COVID19indonesia
https://t.co/kYCxDMLhUa https://t.co/4VdMa7hIWp"
70111,REAL,"FACT: Drinking #methanol, ethanol or bleach DOES NOT prevent or cure #COVID-19 and can be extremely dangerous: #WHO
#CoronaVirus https://t.co/4PnCYb2VM3"
70112,REAL,Cleaning and Disinfection for Households
70113,REAL,A Step-by-Step Guide to Preventing PPE-Related Skin Damage https://t.co/mXw3km4Rui
70114,REAL,@Temple_Glasz @marwilliamson @Jscott1145 There are no shutdown orders for any food distribution center which includes farmers markets. Please don't make it up as you go along.
70115,FAKE,Overhyped Coronavirus Weaponized Against Trump https://t.co/BgIFbkHUm4
70116,REAL,"So that's my public pledge as a principal investigator. Oil &amp; gas companies are a constant presence at research universities across the country. Every PI should closely examine relationships with industry, identify clear principles, and ideally make those transparent to all. /end"
70117,REAL,"16) I would 🙌 if in 2021 we see:

✅ Distributed, diverse &amp; inclusive #climateaction moments happening everywhere, every few weeks, across sectors, platforms &amp; regions...
✅ Int'l summits like #G7 #G20 &amp; IMF/WB annual mtgs take on #climateaction...
✅ #COP26 becomes a snooze!"
70118,REAL,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/2H4cPJefOq
70119,REAL,"Pediatrics -  COVID-19 appears less severe in children, review says https://t.co/RxuGD6eTqp - Help by Sharing https://t.co/eC3pvmoIsn"
70120,REAL,"I hate to do this, but this has been on my mind for a while now. All the people here in the U.S. who are complaining that wearing masks is ""tyrannical and medically unsound,"" I would like for you to shut the fuck up. Right the fuck now. You're ignorant. 1/7"
70121,REAL,"Coronavirus disease (COVID-19) is an infectious disease caused by a newly discovered Coronavirus.
The disease causes respiratory illness (like the flu) with symptoms such as a cough, fever, and in more severe cases, difficulty breathing. #BreakingTheChain,@YaliBauchi @NCDCgov"
70122,REAL,"FDA approves hydroxychloroquine trial for COVID-19 
https://t.co/kPwD3qmYjC https://t.co/06RtWwdTwT"
70123,REAL,What's funny is mankind managed to survive before WHO was ever found so why do we need it now?? Huh?! Anyone? Didn't think so!! https://t.co/vnbnGQfFCD
70124,REAL,https://t.co/u5tq8qaRsz Is It Safe to Play Sports? By Kelli Miller https://t.co/qFy29NGD8G
70125,REAL,Media backgrounder: COVID-19 readiness and helping the world respond to the global pandemic
70126,REAL,"#COPD And Smoking Associated With Higher #COVID__19 Mortality

https://t.co/dcPnmbW0kY"
70127,REAL,Why your first battle with flu matters most https://t.co/g9jfmSHrIj
70128,REAL,Super-potent human antibodies protect against COVID-19 in animal tests https://t.co/SG5YwfdaGD
70129,REAL,Outpatient COVID-19 Clues | Harvard Medical School #Covid_19  https://t.co/QCFW2sErz3
70130,REAL,Poll: Most Educators Wary of Fall School Reopening  #probiotic https://t.co/IbN5xIxkKv
70131,REAL,"""About 100 American Airlines flight attendants have tested positive for COVID-19”

asu qué mal pedo :C"
70132,REAL,COVID-19 Workers get Training to Protect Their own Health https://t.co/UslOmBFXIj
70133,REAL,"@JET24FOX66 ""Many establishments""? Not all of them? 

Any establishment that isn't should be shut down."
70134,REAL,"@AtlKristent @nberlat They can literally just *make* money. It's not an ore, it's not a substance, it's a wholly fictional invention we all just pretend is real, and they manifested trillions of it to shore up the stock market.

They've literally printed "
70135,REAL,Higher Mortality Rate in Ventilated COVID-19 Patients https://t.co/WA7egUieV9 via @medscape
70136,REAL,@ducksinmypool @va_shiva Does everyone 18-30 have the virus? How would they know?
70137,REAL,"How does COVID-19 spread?

Initially, experts believe the virus started out in animals in Wuhan, China; and was then transmitted to humans. The current version of the SARS-CoV-2 spreads from person-to-person, similar to the flu. This usually happens when a sick person coughs or"
70138,FAKE,"@davidicke Bill Gates is another. Josef Mengele the Angel of Death in 1943 and assigned to Auschwitz, where he saw the opportunity to conduct genetic research on human subjects. His experiments focused primarily on twins, with little or no regard for the"
70139,REAL,A new study has shown that an anti-parasitic drug already available around the world can kill the virus within 48 hours Possible coronavirus drug identified: Ivermectin stops SARS-CoV-2 virus growing in cell culture https://t.co/NR9ehkNz6J
70140,REAL,UBC-led study finds trial drug can significantly block early stages of COVID-19 in engineered human tissues - UBC Faculty of Medicine https://t.co/gkK0hnPgR4
70141,REAL,"Not Sure You Have COVID-19? Here Are the Symptoms for Coronavirus, Flu, and Allergies https://t.co/3a9pIcQtZi via @healthline"
70142,REAL,"@realDonaldTrump 

This is the test we need so anyone who has been infected with #COVID19, also known as #coronavirus, will know for sure if they can return to the world.  The current tests only detect the virus if people have not cleared it. That window "
70143,REAL,"COVID-19 is Officially Declared a 'Pandemic'. 

The question is now what happens next for the US response? 

https://t.co/Ec6PnXSUFM"
70144,REAL,What is Herd Immunity and How Can We Achieve It With COVID-19? - COVID-19 - Johns Hopkins Bloomberg School of Public Health https://t.co/ytB7EGEfq3
70145,REAL,"How does COVID-19 spread? 

People can catch COVID-19 from others who have the virus. 

The disease can spread from person to person through small droplets from the nose or mouth which are spread when a person with COVID-19 coughs or exhales."
70146,REAL,"COVID-19 Daily: Hospitals Struggle, Revisiting Vent Protocols https://t.co/0Q11e9nNZc #healthnews"
70147,REAL,@DenbrotS @joncoopertweets And the whole world blames drump.
70148,REAL,"Yes, COVID-19 Is on the Rise: Here?s Why Social Distancing Is Still Key"
70149,REAL,"Drinking alcohol does not protect you against COVID-19 and can be dangerous

Frequent or excessive alcohol consumption can increase your risk of health problems and can in fact damage your immune system- which helps fight against the virus."
70150,REAL,"Nanotech May Help Fight 'Cytokine Storm' of COVID - WebMD - +GENERAL PHYSICS LABORATORY (GPL)

Nanotech May Help Fight 'Cytokine Storm' of COVID  WebMD

https://t.co/5sqDqnwyI4"
70151,REAL,"Can eating garlic help prevent infection with the new coronavirus?
Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus. https://t.co/jqJLzLRaqX"
70152,REAL,@Valuglybitch @JoyBlackZA People from outside so space
70153,REAL,"7/ The manager was very pleasant and acted surprised that I wasn't angry. I explained the situation, starting with the cashier who was exposing everyone who passed through the checkouts and finishing with the failure to clean the self-checkout area."
70154,REAL,"#COVID19 frontline #healthcare #workers at #risk of mental #health problems.A new study has examined the #MentalHealth of nearly 1,300 healthcare workers in China who dealt with COVID-19 patients. The #research looked at #symptoms…https://t.co/FVYSx7A8mT https://t.co/CcMWTubuWW"
70155,REAL,Loss of smell and taste validated as COVID-19 symptoms in patients with high recovery rate https://t.co/UuL1D38rOo via @instapaper
70156,REAL,"@DrZweliMkhize i'm still going to sanitize all food packages and throw away the plastic used to carry all that grocery... WHO did once mention there is no evidence of human2human transmission, look at us now 🤷🏽‍♂️"
70157,REAL,"@ilruttosovrano @sononetta Ricordiamoci di chi stiamo parlando!!!
#Salvini #5giugno #Etna #COVID19 #coronavirus https://t.co/AAPUK8AlfJ"
70158,REAL,Is it my allergies or COVID-19 that is making it hard to breathe?? The world may never know.
70159,REAL,@BaltCoExec @BaltCoGov Nice.
70160,REAL,Numbers Lacking on COVID-19-Infected Healthcare Workers
70161,FAKE,@tamuma @KarollCRF Alguém tem o link oficial do palácio com a notícia?
70162,REAL,"Sea route arrival dates are not exact and may vary depending on weather related events and queuing at port of arrival. The vessel is serving mail destined to the following countries:
(2/3)"
70163,FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/8PLEzlECUC"
70164,REAL,"Voluntary public disclosure on the financial impact of the COVID-19 pandemic – Mayo Clinic News Network, , https://t.co/bvXTEiFovw"
70165,REAL,"Edwards: ""I need everybody to be focused on the fact that we need to meet those threshold criteria ... so we can proceed to phase one."""
70166,REAL,@mainroadly 昨晚还在，估计应中方要求删了…… https://t.co/WcITV35GCL
70167,REAL,"Day 12: woke up, shortness of breath was still there. Thought it was more mental due to actually knowing that I have COVID. (Now thinking back I’m pretty sure it was a mix of Covid and panic attacks) body pains weren’t too bad but there."
70168,REAL,"@ainvvy For herd immunity in India, at least 750M people would have to get infected. We are not even close to it."
70169,REAL,"Should OB appointments be altered? 

What is the guidance for pregnant healthcare personnel? 

@MySMFM updates its March 11 statement ""Coronavirus (#COVIDー19) and Pregnancy: What Maternal-Fetal Medicine Subspecialists Need to Know."" 

https://t.co/lUhFaB6pKc https://t.co/yYPoM7JNKp"
70170,FAKE,"They didn't mention this in mass this morning, 

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/whtBcRaW7Y"
70171,REAL,@AnfieldWatch Get well sir 🙇‍♂️
70172,REAL,"@rEliseTheKraken I mistook ""pet"" with ""sit on"" 😳 https://t.co/Xdqb32tlNG"
70173,REAL,कोरोना के बाद भारत | Full Case Study | Dr Vivek Bindra https://t.co/aaaM1dlFA5 #workfromhomelife #LearnFromHome
70174,REAL,"@alemanno_fabio @marioporpora @PacoScn @MarcoErmini2 @Milestemplaris @ProfLopalco https://t.co/6Kp01dj5Vz
dal PDF aggiornato ieri.
 -It is also essential to identify and trace the close contacts
of every confirmed or probable case, and quarantine
and moni"
70175,FAKE,"@JamieGlazov No, it's an absurd idea.

My background is molecular biology."
70176,REAL,NIH Researchers Identify Key Genomic Features That Could Differentiate SARS-CoV-2 From Other Coronaviruses That Cause Less Severe Disease https://t.co/jLHXXvHCYI
70177,REAL,@_SJPeace_ Great stuff. What is a “coronavirus relief package”? What does it have in it? We could do same in our respective places. Please respond!
70178,REAL,@medbenzita @KashimSM @DanBorno @ellawanm @mzk11uk @Sharksawn @Habuhk4 @Fatiskira @GovBorno @EngrBababe @iamKurbe @ProfZulum @MBuhari @MaimalaBuni Ameen YaAllah
70179,REAL,💩 7 Toilet Paper ALTERNATIVES 🚽 How to Make TP with NO Toilet Paper or H... https://t.co/psoBh0Q03Z via @YouTube
70180,REAL,@SacredCorgi Me? Idk
70181,REAL,"@elkalbach @Smitter11 @AlexBerenson @JohnCornyn As could be with ANY communicable virus. You DO NOT ask the whole world to lockdown for a minute number of identifiable vulnerable. Economies are collapsing, suicides skyrocketing, cancer going undiagnosed a"
70182,REAL,NIH to launch public-private partnership to speed COVID-19 vaccine and treatment options https://t.co/N3d8rhaUvf #covid19
70183,REAL,Doc Suspended for Exposing Poor Social-Distancing Practices https://t.co/DZwrrzkiMu via @medscape
70184,REAL,Funny how trump says he wasn't briefed on Russia's plans to kill our troops. Like he wasn't briefed on the COVID-19 back in January! by calling it a hoax!!!
70185,REAL,"What sets COVID-19 apart from cold, flu or allergies? Shortness of breath/difficulty breathing. 

If you are having shortness of breath call your health care professional and let them know. If it is a life threatening situation, call 911 and let them know your symptoms. https://t.co/UGmKS6OhrN"
70186,REAL,Q7. @PublicHealthRx Is there a treatment for COVID-19? #JCIAUKickoutCovid19 https://t.co/VHVgrpAf3m
70187,REAL,"Coordinated strategy to accelerate multiple COVID-19 vaccine candidates is key, NIH experts say https://t.co/DWBjuuRxax"
70188,REAL,Our employment laws frequently aim to protect employers against the “moral hazard” of workers “free riding” off of their largesse. But moral hazard is a risk for governments &amp; businesses as well as individuals...
70189,FAKE,11/15 when having available ratings like “Half True” or “Mostly True” is at best questionable and at worst biased – the latter of course obliterating all credibility one would attach to an independent fact-finding and fact-rating  institution.
70190,REAL,Fauci Warns That Pandemic ‘Isn’t Over Yet’ https://t.co/EjUq3UZHyd
