index,category,text
45056,REAL,"@TIME #FightForFreedomStandWithHongKong #antichinazi support #Thailand #HongKong #Taiwan ,plz don’t buy anything made in China https://t.co/RK9oGQLkNL"
45057,REAL,"Drug-Resistant Bacteria Can Be Hidden Danger for People with COVID-19 Nearly half of patients who’ve died from COVID-19 had a secondary bacterial infection. Sometimes, these secondary infections are resistant to…

(Feed generated with FetchRSS)"
45058,REAL,"@JasmineForHD108 Can you please advocate for USG to allow any student or professor who wants to teach or attend online class to be able to do so?

GT’s strict policy on allowing remote work will endanger the lives of students, staff, and faculty

https:"
45059,FAKE,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/oJGBe6iV55
45060,REAL,FDA Says You Should Avoid These 9 Hand Sanitizers That Contain Toxic Methanol
45061,REAL,"Staff includes: Your receptionists, technicians, assistants, doctors, and even the ones who help clean the hospital."
45062,REAL,@HelenBranswell @CDCgov It also would not comment on riots and looting and protests they clearly are trying to say that mask should be worn at the rally because they don’t want the president and his supporters to enjoy the same freedoms that the rioters
45063,REAL,NIH clinical trial of investigational vaccine for COVID-19 begins https://t.co/s3zeGPLesd
45064,REAL,"What are the symptoms of COVID-19?

The most common symptoms of COVID-19 are fever, tiredness, and dry cough. Some patients may have aches and pains, nasal congestion, runny nose, sore throat or diarrhea. These symptoms are usually mild and begin gradually. Some ppl become 1/3"
45065,REAL,Hopes for pandemic respite this spring may depend upon what happens indoors https://t.co/Zo1xRnK4g2
45066,REAL,@CNN One plant closed with over 500 employees were out.
45067,REAL,"Although there is no evidence to support COVID-19 transmission is associated with food, Dr. Leonel Vela, shared some tips with @cbs4rgv for safe grocery shopping.

🛑 Disinfect your cart

👉 Only touch the items that you are going to acquire

https://t.co/IaYAJyCCdu"
45068,REAL,"NIH clinical trial of remdesivir to treat COVID-19 begins | National Institutes of Health (NIH)
https://t.co/dhpRLqROVV @cspanwj"
45069,FAKE,"""If we stopped testing right now, we'd have very few cases, if any.""
Donald J. Trump
Do ya'll remember when George W. Bush was the dumbest president we ever had? 
#yallspresidentaintshit #trumisadumbass"
45070,FAKE,"Ayuuuu. 😖😖😖

Royal Palace confirms Queen Elizabeth tests positive for coronavirus https://t.co/V5nS57ZGmd"
45071,REAL,5 Tips to Help You Talk to Your Older Parents About Social Distancing https://t.co/4jpHPoBxGu @healthline #physicaldistancing #talkingtoyourparents
45072,FAKE,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/kPEhDY8X76
45073,REAL,New coronavirus stable for hours on surfaces https://t.co/UrZYyW9rIq https://t.co/zvQjgN5jd6
45074,REAL,Signature STEMI Sign May Be Less Diagnostic in the COVID-19 Age https://t.co/L4CMJb92C2
45075,REAL,@PaulaDeSousaArt @PaulBrandITV @itvnews Surely they can report without visiting (video from staff maybe) and have they been tested negative?
45076,FAKE,@ChinaDaily How about @POTUS @realDonaldTrump
45077,REAL,"👉COVID-19 as defined by @WHO is ""The infectious disease caused by the most recently discovered coronavirus. This new virus and disease were unknown before the outbreak began in Wuhan, China, in December 2019."""
45078,FAKE,"@Two4Real4U oh, real man"
45079,REAL,"@GeorgeHatcher @WebMD I feel that way, but aviators help."
45080,REAL,@melissadderosa Close the New York State borders. Don't let Republicans enter the state.
45081,REAL,"Are antibiotics effective in preventing and treating the new coronavirus?

No, antibiotics do not work against viruses, only bacteria.

However, if you are hospitalized for the 2019-nCoV, you may receive antibiotics because bacterial co-infection is possible. https://t.co/mC682ajqTA"
45082,REAL,@MysterySolvent Never going to happen.
45083,REAL,#Coronavirus: What we know so far about risks to pregnancy and babies https://t.co/0W0hUb5ZSL
45084,REAL,"@WHO @DallasCoHealth @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Is This Torture?
https://t.co/BpcZPgw85p"
45085,REAL,"There Is No Cure for COVID-19, No Matter What the Internet Says https://t.co/of7cz44Ltc"
45086,REAL,"#CoronavirusNews 👇😷
 Coronavirus live updates: US cases top 900,000, Birx says social distancing will last through summer. | .@CNBC 🌐 https://t.co/8y2qhzWTBV #SmartNews"
45087,REAL,What Is Going On with the Coronavirus Tests?
45088,REAL,President Trump signed an executive order paving the way for meat-processing plants to remain open during the coronavirus pandemic https://t.co/YogJvm6NcN via @WSJ This act will hopefully keep meat supplies flowing to consumers despite recent plant closures.
45089,REAL,"@ClaireLum @StrongerStabler @UKDemockery As do their relatives, friends and neighbours. That's why we can't end the lockdown. I want to get back to work, but we all need to act like every other person has it. Until there is a vaccine which I hope will com"
45090,REAL,"Part 27

to go out, e.g. to buy food, then wear a mask to avoid infecting other people.
Why? Avoiding contact with others and visits to medical facilities will allow these facilities to operate more effectively and help protect you and others from possible COVID-19 
#FREDIBOAT"
45091,REAL,"Common coronaviruses are highly seasonal, with most cases peaking in winter months https://t.co/4JB7lnNyUC"
45092,REAL,@NCDCgov @NTANewsNow @PTFCOVID19 Following all asap 🙌🏽🙌🏽
45093,REAL,"Confusion, seizure, strokes: How COVID-19 may affect the brain https://t.co/yCCdVXwD7a via @YahooNews"
45094,REAL,@ByFaithIWalk_ @agustdickmin When you think you’re smart but failed basic biology courses.
45095,REAL,"@FlakPhoto Yes, please send me any info on the earth day project"
45096,REAL,"🚨Are hand dryers effective in killing the new coronavirus?🚨

No. Hand dryers are not effective in killing the 2019-nCoV.

#Covid19 #mythbusters @WHO https://t.co/mNHRqsahqu"
45097,REAL,"....patients in case you think you’re infected as today by COVID-19

5. I remind you to try some of these earlier such as vitamins to help your body’s immune system get ready to defend you.

#29
https://t.co/GK24RrKtyd
#Covid19 #Rwot"
45098,REAL,"Pooling samples could accelerate new coronavirus testing
 https://t.co/veIs87ddho"
45099,FAKE,Royal Palace confirms Queen Elizabeth tests positive for coronavirus https://t.co/Niyh4azYLv
45100,REAL,@ChristosofDC But without Zinc?
45101,REAL,"@MaxCRoser Did you notice that Vietnam not only went ""back to normal"", but now car traffic is above normal levels?

Problem is that their ""extremely successful"" response took some really draconian measures.

https://t.co/SuHkYvnF3k"
45102,REAL,"Just know @MrBean has 96 million Facebook followers globally and major fanbases across India, Brazil and Indonesia. @mrrichcurtis . That is the sector he belongs to"
45103,REAL,@windyridge98 @BlairReeves @DKThomp Yeah I took their recommendations in the context of risk: At the time we didn't think community transmission was as active as it probably was and they feared everyone buying up the N95 masks leading to a shortage.
45104,FAKE,@YeahIsa21707928 Smart! I have a work friend who has tickets to a Post Malone concert this weekend and she’s livid that the concert will likely be cancelled! She must watch a lot of foxnews because she thinks COVID-19 is just like the flu and “they do
45105,REAL,NIH researchers identify key genomic features that could differentiate SARS-CoV-2 from other coronaviruses that cause less severe disease
45106,REAL,"Working from home can be a big adjustment. It's easy to feel cooped up and unfocused. Take an exercise break while you work. Take 5-10 mins, do 20 jumping jacks, 20 pushups, and 20 situps. This will help you regain focus while getting exercise. 
 #exercise #covid_19 #coronavirus https://t.co/o19snUj9mY"
45107,REAL,Imagine how society would grind to a halt if men got their periods. https://t.co/mQpz05SZ6L
45108,REAL,"@SallyLawry It's not too late to Eliminate #COVIDAu 
More and more evidence this is the only answer. https://t.co/wXXjVqVtnp"
45109,REAL,@SoapSass Praying for you babe!!! 🙏🏽🙏🏽🙏🏽 https://t.co/3MUrjImwhO
45110,REAL,"BY JACK PHILLIPS

President Donald Trump said he’s planning to sign an executive order to compel meat processing plants to remain open during the CCP virus pandemic.  #executiveorder #foodsupply #MeatProcessingPlants #PresidentTrump #supplychain https://t.co/dYbQ0mNSzq https://t.co/1pVERBSqGb"
45111,REAL,Environmental conditions found to affect stability of virus that causes COVID-19 https://t.co/dXFBqEo7Zv #virus #COVID #COVID19 #corona #coronavirus
45112,REAL,"Wait is calling a woman ""sweetie"" actually sexist? Bruh. I swear every year people get softer and softer."
45113,REAL,"Mayo Clinic experts to help guide Delta Air Lines COVID-19 safety measures https://t.co/8niaHZtHIC

IT'S TIME FOR MAYO CLINIC (HUGE BIZ PARTNER OF UNH) TO PIMP UNITED HEALTHGROUP'S AVIATION RISK ASSESSMENT SERVICES...bit.ly/2HYjcMp"
45114,REAL,ICYMI - Sharing - ‘Mayo Clinic Anxiety Coach’ e-tool to help children with mental health concerns https://t.co/X4qAzk6h77
45115,REAL,COVID-19 Can Start With Neurological Symptoms https://t.co/RiIq4gV5Gm from @WebMD
45116,REAL,You Can't Get Coronavirus Through Sex: Study https://t.co/QsyQqgB7gc https://t.co/hYl5SIr6NH
45117,REAL,"@dpradhanbjp @nitrourkela Proud of my alma mater.. 
Like to be associated."
45118,REAL,"So I usually don’t like to stoke the fire. However, the state of MA. where I am from ordered 3million N95 masks. They came into the port of NY. They were confiscated by the feds per Jared Kushner to be sent to distributors so they can go to the highest bidder. Wrong So Wrong"
45119,FAKE,"@mileti_vm @WalidPhares Interactive Map, check out where the Towers are....

https://t.co/hWrf5zdvGm"
45120,REAL,"Is this what @Surgeon_General meant when he said this week will be our ""Pearl Harbor/911 Moment""? A moment that could’ve been avoided but instead ignored what was really happening &amp; made things much worse?#wielection #Wisconsin https://t.co/rKuFARfGUO"
45121,REAL,What Experts Say You Can Do to Treat Yourself at Home If You Have a Mild Case of COVID-19 https://t.co/FnkrnpkMWM via @healthline
45122,REAL,"@CDCgov @OSHA_DOL How people know if someone has covid 19?

Is Covid 19 airborne far as, how long can it linger in the air?

In walmart: If an infected person sneezes and/or coughs and I walk into the spot/area that the person sneezed/coughed in can I get"
45123,REAL,Remdesivir prevents MERS coronavirus disease in monkeys https://t.co/qfn6kIUFrc
45124,FAKE,RT @CTVVancouver: Two Missouri hairstylists potentially exposed 140 clients to coronavirus when they worked for up to eight days this month…
45125,FAKE,"@starrynight620 @BikaChic1 @the_resistor @SexCounseling @realDonaldTrump Ummm, YES he did! Your version is the cover up excuse after realizing the BS he was selling wasnt being bought. ""This is the new hoax, the Democrat hoax. Like the Russian hoax. Like "
45126,REAL,First detailed analysis of immune response to SARS-CoV-2 bodes well for COVID-19 vaccine development | La Jolla Institute for Immunology https://t.co/CI0VqA5YT5
45127,REAL,Big Surprise Medical Bills for COVID Survivors https://t.co/WKSx0DHGs3
45128,REAL,@DAaronovitch Its really not a controversial point as far as I can ascertain given what the two tests test for. I agree the science in Q is fairly complicated but that's the point - if you want useful debates on this things then it helps if both sides hav
45129,REAL,Median incubation period for #COVID-19  #coronavirus https://t.co/Hv2AE3R2aR https://t.co/FmuYZe2ezZ
45130,REAL,@realDonaldTrump Illinois doesnt get as much as KY-Mitch's state.   Better questiin - Why should taxpayers pay for the development of testing vaccines &amp; treatments for COVID-19 while big pharma still makes millions on us already
45131,REAL,@AlexBerenson And that would wipe out the pretext for mail-in voting in November.
45132,REAL,"What are the symptoms of COVID-19? How can I protect myself? Should I worry about COVID-19? Get the answers.
#coronavirusindia #COVID2019 #ChineseVirus #covidindia #Coronafighters #CoronaAlert #webdesign #webdevelopment #Twitter #SocialMedia 

↪Visit : https://t.co/IT3yFQgiGT https://t.co/DionvOgg2i"
45133,REAL,Former FDA leaders decry emergency authorization of malaria drugs for coronavirus | Science | AAAS https://t.co/loa16AvxRk Trump is not a doctor but he plays one on tv
45134,REAL,"A lot of the twitter “doom &amp; gloom” saying no one will go out and do anything or spend any money when economies open up again...

I’m not so sure...China proven otherwise...just look at our beaches -  packed the moment they opened..it won’t be the same but no one expects that 🤷🏻‍♂️"
45135,REAL,"@NBCNews Make it the FIRST thing you do when you walk in the door of your house each &amp; every time
Clean your phone often
Clean your steering wheel, shifter, etc in your car often
STOP SHAKING HANDS!
Cover your coughs/sneezes
If you’re sick, stay hom"
45136,REAL,"@reeeinrei Mba, sekadar menyarankan, mungkin ava dan header-nya bisa diganti dlu untuk menghindari ketemu orang2 sempal yang pake jasa mba tp malah minta yang 18+ +. Semoga nggak tersinggung yaa 😊"
45137,REAL,When COVID-19 Postpones Your Screening Test or Surgery https://t.co/wn29x5fBLi
45138,REAL,"Let’s start with the basics: What is contract tracing? 

It's a system to make sure you get notified if you had contact with someone who has tested positive for #COVID19 – so you can do what’s necessary to keep you, your family and your community safe."
45139,REAL,"and begin to offer ways to combat the pandemic. 
This information is updated over a period of time (LONGITUDINAL) and so the consensus changes the models, and the ways to combat are updated as well. This doesn’t mean early models weren’t accurate –"
45140,REAL,Is the anti-flu drug Avigan effective in treating COVID-19? https://t.co/jZZbZQggkT
45141,FAKE,21 million Chinese died of coronavirus - US intelligence officials intercept data - Washington Live https://t.co/qcjtvTqZeo
45142,REAL,"Are antibiotics effective in preventing or treating the COVID-19? 

No. 
Antibiotics do not work against viruses, they only work on bacterial infections. 

COVID-19 is caused by a virus, so antibiotics do not work."
45143,REAL,"DIY COVID Tests Work Fine, Less Discomfort: New studies find a much more comfortable swab test, performed by patients themselves, works just as well. https://t.co/WViWq6uyEJ"
45144,REAL,@caixaocomsom @kkillmepls Bom dia chinês filha da puta
45145,REAL,@WHO @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @pahowho Can people stop breathing while exercising?
45146,REAL,@askiar_zamahni @___yummii 27
45147,REAL,"1st-Known U.S. Lung Transplant For COVID-19 Patient Performed In Chicago
في (شيكاغو)...تمت زراعة(رئه)..لمريضه..ب(كورونا19)...والدكتوريقول المريضه لازالت تحت الملاحظه..و(شكرته على إنقاذها🙏🏼) https://t.co/SsNLYi03SC"
45148,REAL,"The new coronavirus may spread more easily in crowded homes
https://t.co/RECqINyjv3

#covidnews #Covid19updates #coronavirusspread #Covidinhomes #CovidOutbreak #CovidIndia #Covidusa #homes #spread #easily #travel #nature #environment"
45149,REAL,BREAKING: The Lancet Retracts Controversial Hydroxychloroquine Study https://t.co/jO9KyrvNE7
45150,REAL,Can Clothes and Shoes Track COVID-19 into Your House? What to Know https://t.co/zTzltJR5Bq via @healthline
45151,REAL,LEADING WITH EDUCATION: @PHXcitymanager hopes fines and tickets handed out by @PhoenixPolice will be the last resort if masks are NOT worn. Zuercher hopes warnings can be given out sending a clear message. @KTAR923 https://t.co/gIc5zSmuhG
45152,REAL,Why Your Local Hospital Is Going Broke During a Pandemic https://t.co/2ZN1NXUmHE via @healthline
45153,REAL,"@TIME Here’s the real story. 120,000 global deaths thus far. Annual global deaths from the flu 650,000. Do a story on that https://t.co/Xi3sRi660T"
45154,REAL,"@TechsengTran So, based on what I've seen reported so far, I think he could have been infected in Cambodia or Vietnam, maybe more likely VN, but it's not clear."
45155,REAL,Hey @HardwareUnboxed I can’t remember the board we were taking about regarding to the bad VRMs (MSI Gaming Edge?) I ask you that  just because I want to buy one and try it with the 3950X and LN2 to see how far it can go before going nuclear (or maybe not) 😁
45156,REAL,The National Library of Medicine Expands Access to Coronavirus Literature Through PubMed Central https://t.co/MGbjoAhCfr
45157,FAKE,@AppelLuciano Acho que só o isolamento na ajudo muito
45158,REAL,@jarboe_laura I am wondering the same. Is there a way to prove you have gotten it and healed if you haven't been hospitalized?
45159,REAL,@WHO @WHOWPRO @WHOSEARO @WHO_Europe @WHOEMRO @WHOAFRO @pahowho Somebody get this into the cartoons that Trump watches on a daily basis.
45160,REAL,Here’s How to Clean Your Groceries During the COVID-19 Outbreak https://t.co/r96nFNjEHw via @healthline
45161,REAL,"@DonWagnerCA Read the conclusions of this study. Masks are the key! They are more important than social distancing. They should be required in every indoor business and should probably be required in any public space, period. Read the science!

#VoteBlueN"
45162,REAL,Good News on Remdesivir's Power to Treat COVID-19 https://t.co/f0LQAB7SRj from @WebMD
45163,REAL,We're going to have vaccines &amp; treatments; life will go on: COVID-19 treatment: New findings may bring researchers a step closer https://t.co/lWNgYGgIwq
45164,REAL,"@FondOfBeetles Also, my understanding is it can take up to 4 weeks for antibodies to appear in tests?  Therefore, it would be too early to start testing because it would only show positive for people who had Covid-19 4 weeks or more ago?.."
45165,FAKE,"I was a mess back then as an angry Trump supporter. Being a liberal has brought me down to earth in realizing the person I was. Having empathy encouraged me to get PTSD therapy, getting an education, being a better role model for my kids. I came a long way and I’m ready for 2020. https://t.co/uA1CgUsEXd"
45166,REAL,Coronavirus outbreak: Live updates https://t.co/hJcLCv5cXJ
45167,REAL,What is COVID-19 revealing about the church during this time? https://t.co/W5MiT1qC77
45168,REAL,"Identify, isolate, protect, take infection out of the Community. But it’s not enough on its own... https://t.co/kZJcU6K8f7"
45169,REAL,"Part 28

and other viruses.

If you develop fever, cough and difficulty breathing, seek medical advice promptly as this may be due to a respiratory infection or other serious condition. Call in advance and tell your provider of any recent travel or contact with travelers."
45170,REAL,@KhuselaS @CyrilRamaphosa When can we expect Grading levels per province? Currently businesses in low scoring provinces are penalised as a result of treating everyone the same. Keep strict control of the 5 hotspot areas and let the rest of the country sta
45171,REAL,Aerosol Scientist: COVID-19 Is Likely Airborne https://t.co/sgUe6PdswP from @WebMD
45172,REAL,@NIH Hope it will come in handy.👍
45173,REAL,"@JWSpry Spoke to my GP today,chances of dying from #COVID19 for a healthy 30-60 year old ,about the same as being struck by lightning..."
45174,REAL,Foreign Secretary's statement on coronavirus (COVID-19): 29 April 2020 - https://t.co/Bvoo1aevJe https://t.co/ajMFsSBe0G
45175,REAL,@suemahRD @WHO It can help with #SocialDistancing for sure!
45176,REAL,"@NancyALaRose Yes, will be quickly surpassed"
45177,REAL,"The data used to compile this map comes from Johns Hopkins University, which first shared its dashboard tally of cases, deaths and recoveries for affected countries on Jan. 22.
The first death in the U.S. from #COVID19 was recorded on Feb. 28.
https://t.co/qiJjPgIdz5"
45178,REAL,@Jibrilkala @citizentvkenya Alcohol reduces body immunity so he is not helping
45179,REAL,"@Debbie4Lupus @Lupus_Chat Stay strong and do the best you can. We’re here for you and you’ve got our support. It’s hard, I know. 😕"
45180,REAL,"#Confusion, seizure, strokes: How COVID-19 may affect the brain https://t.co/UqlTlRer3Z via @timesofisrael"
45181,REAL,"@devvydarling Devan, I’m so sorry 💜 Losing a beloved pet is a different kind of ache. I’ll give Donut extra hugs when I get home today, in honor of Sammy"
45182,FAKE,20 year old science book. https://t.co/GAKoMMAhhf
45183,REAL,The Fellows Behind the COVID-19 Literature Updates https://t.co/yI5954zyu3 https://t.co/BaJf1TCpe0
45184,REAL,"#FACTCHECK
Can a hot bath prevent the new #coronavirus? 
Mythbusting and Factchecking coronavirus https://t.co/kohdb5VcGe #Covid_19 #CoronavirusPandemic #CoronaVirusSafety https://t.co/Xe4zfSENaG"
45185,REAL,"USMLE Tests Resume May 1, Sparking Student Concerns https://t.co/pkTmdvwKyM"
45186,REAL,NIH Begins Study to Quantify Undetected Cases of Coronavirus Infection--People interested in joining this study should email: clinicalstudiesunit@nih.gov (Identifier NCT04334954) #COVID19 #serologicaltesting https://t.co/zIUiCzeVa3.
45187,REAL,"""Coronavirus Is Our Future"" | Alanna Shaikh | TEDxSMU =  What is a coronavirus? If you recall SARS and MERS, these were also coronavirus. The best 16 minutes I've spent to get the background and valid info I have seen on the coronavirus https://t.co/gzMNJ5yUKd https://t.co/b3aH1nIfBg"
45188,REAL,@NPR Im interested to know how a covid survivor got priority over folks who have been on that transplant list for awhile? Aside from the obvious find a match.
45189,FAKE,"October 2019...
Experts Simulated a Coronavirus Pandemic Last Year and It Killed 65 Million (""Event 201"")
https://t.co/TzB6dUr4oS https://t.co/0vvuqbglvm"
45190,REAL,People with large social networks are more civil online https://t.co/dkENhTip47 via @healthline
45191,REAL,"The number of confirmed cases of the #coronavirus globally have increased by about 500,000 in the last eight days, according to Johns Hopkins. https://t.co/Z4mPVIO4qd"
45192,REAL,@billisking some new data on The coronavirus is stable for hours on surfaces | National Institutes of Health (NIH) https://t.co/3N1sT34nE4
45193,REAL,@ditchwaterghost I'm wondering the same thing -- last fall I got super sick!
45194,REAL,FDA Gives Emergency Authorization For Some COVID-19 Patients To Use Remdesivir  https://t.co/9j9m50CysM
45195,REAL,"I absolutely can’t say that I’m an expert simply because I’ve lived through #SARS and (so far) #COVID19 in #Singapore, but from personal experience I can say that this👇🏼is not a sustainable state of being. https://t.co/uW78fRvLh7"
45196,REAL,@azcentral @LaurieRoberts Newsflash from freshman level microbiology: Your body develops immunity to viruses and keeps building it's immune system over your  lifetime by - BEING EXPOSED to viruses bacteria. People with compromised immune systems should st
45197,REAL,COVID-19: The immune system can fight back https://t.co/dEVZtorFIU
