index,category,text
35,REAL,"Initial ‘mitigation’ choice (aka herd-immunity like attempt) would be better in long run, but would exceed NHS’s healthcare capacity. 

Thus the switch to current “suppression” choice. They model 5 months (!!!). But even so, peak will return once suppression lifts."
36,REAL,"Know your rights.

COVID-19: Employers Cut Doc Pay and Bonuses: What's Your Recourse? https://t.co/27U5e9ybYO via @medscape"
37,FAKE,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/n1OSrsOAGL
38,REAL,Antiviral remdesivir prevents disease progression in monkeys with COVID-19: Study supports clinical testing under way across U.S. https://t.co/fE1lt5w3Ip
39,REAL,"@WHO @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO It is safe to receive a letter"" to Taiwan right now,CCPHO."
40,REAL,"FDA gives emergency use authorization for remdesivir to treat coronavieys, Trump says

https://t.co/eeerA366yZ"
41,REAL,"@DisrnNews Oops, I thought this was a @TheBabylonBee article."
42,REAL,"Coronavirus Outbreak LIVE Updates: 80% cases asymptomatic in Maharashtra, says Uddhav; follow https://t.co/fKmoYTRhDP #livenewsindia"
43,FAKE,La madre de las fake news es Rusia. Pa la muestra un botón: la ridícula noticia de q la causa de las muertes por covid 19 es la tecnología 5G. Eso solo se lo creen los pobres mamertos petristas.
44,REAL,Oncologists Need to Advocate for Scarce COVID-19 Resources: ASCO https://t.co/fuzsgIoS4u
45,REAL,A new #AI diagnostic algorithm can predict COVID-19 without testing. Researchers say this may provide help for populations where access to testing is currently limited. Read more here: https://t.co/uJJzcJuqBy
46,REAL,@TopThird Or we just deny claims of those who apply for unemployment that worked at a processing plant.
47,REAL,@FrankFeighan @RichieStaffordi Best of luck Frank. Look forward to working with you at a time of much needed leadership in the area of drug reform. I hope you can be the Minister to deliver a health care led approach that seeks not to replicate the failur
48,REAL,What are the symptoms of COVID-19? Is COVID-19 airborne? Here are the answers to your biggest questions about the coronavirus pandemic https://t.co/l63O1tcGr8
49,FAKE,Gutfeld on the media and the virus -  https://t.co/mmZcCniEVS https://t.co/WUGVNegF8d
50,REAL,@stevenw32809131 @yashar Not used for this purpose. It matters.
51,REAL,NIH investigators hope CD47 study leads to broad-spectrum infectious diseases immunotherapy https://t.co/sfkvv8nt3U
52,REAL,@JohnMTalmadgeMD These demonstrations are coronavirus ATOMIC bombs.
53,REAL,17. You can recover from the coronavirus disease (COVID-19). Catching the new coronavirus DOES NOT mean you will have it for life. https://t.co/yrjUM5qniK
54,REAL,@oldguygamer420 This is Dude https://t.co/9ZrEAfKRz9
55,REAL,Why the Black Lives Matter Protests Didn�t Contribute to the COVID-19 Surge
56,REAL,Bats and Coronaviruses Go Back Centuries - https://t.co/8GFBzbce72
57,REAL,"@NBCNews And there are likely uncounted deaths, those mistakenly listed another cause because how many were not tested for CorVid19."
58,REAL,COVID-19 Decimates Outpatient Visits https://t.co/kXkcPKizOg
59,FAKE,@Ianbins @J9Dalton Lies
60,REAL,"56% of pregnant women in hospital for COVID-19 black, ethnic minority https://t.co/uNPsr8HYoo via @healthline"
61,REAL,"Protect others from getting sick:
3⃣ 
🔺Avoid close contact when you are experiencing fever and cold or flu-like symptoms 🤧.
🔺Avoid spitting in public.
🔺Seek medical care 👩🏻‍⚕️👨🏻‍⚕️ if you have a fever 🤒, cough and difficulty breathing.

#coronavirus https://t.co/ZIWeuzmRaw"
62,REAL,https://t.co/UXf5BgaqvZ Fauci Warns That Pandemic ‘Isn’t Over Yet’ By Ralph Ellis https://t.co/jprxglcfvy
63,REAL,"Operational Considerations for Maintaining Essential Services for and Providing Maternal, Newborn, and Child Healthcare in Low-Resource Countries"
64,REAL,"""It is now clear that the food industry shares the blame not only for the obesity pandemic but also for the severity of covid-19 disease and its devastating consequences.""

Time for action on sports sponsorship @MoniqueTan91?

https://t.co/HurEjel4eE https://t.co/Z748kJRzfK"
65,REAL,"#Coronaviruses make up a large family of viruses that can infect #birds and #mammals,including #humans What is a coronavirus? | Live Science - https://t.co/La7OMuZpUg (27 devastating infectious diseases) #SARS #MERS #Covil19 or SARS-CoV-2"
66,REAL,Cancer Drug Might Help Curb Severe COVID-19 https://t.co/oOAN9D1wtg
67,REAL,The challenges of developing a safe and effective COVID-19 vaccine https://t.co/90ip4SM6DS
68,FAKE,NY banned cigarette sales because of the coronavirus.
69,REAL,"@TonyRobbins God bless us All
Please read my DM Sir"
70,REAL,"Why Do Some States Make It Difficult for Children to Get Flu Shots?
https://t.co/Os0iRR3oen"
71,FAKE,Lab-Made Coronavirus Triggers Debate https://t.co/PndrUmsLWH
72,REAL,World Breastfeeding Week 2020 Message
73,REAL,New COVID-19 Tracking App May Find 'Hotspots' Across America https://t.co/05AYo1YWbV
74,REAL,Aerosol Scientist: COVID-19 Is Likely Airborne https://t.co/bVyWprRfm2 from @WebMD
75,REAL,"@Gee_Whitty @yarbsalocin @rc_outside @JesseKellyDC talented black people. I see companies that go out of their way to hire minorities.

Most importantly I see the constitution where it says all men are equal. Finally. ""Systemic racism"" is a thing of the p"
76,REAL,#COVID19 myth buster: The new coronavirus CANNOT be transmitted through mosquito bites. https://t.co/yV0Cplt6xi
77,REAL,"New coronavirus stable for hours on surfaces https://t.co/qC3GBhjCAB. $DAX $SPX @Chinavirus

Two weeks incubation may not be enough"
78,REAL,"メモ:
  
National information resources for the public on COVID-19 | ECDC https://t.co/3Gp1NIFQMj"
79,REAL,COVID-19 Vaccine: Latest Updates https://t.co/k9No4Je3my from @WebMD
80,REAL,"@SivaYp No. Pls refer to WHO website: ""Can I catch COVID-19 from my pet?
No. There is no evidence that companion animals or pets such as cats and dogs have been infected or could spread the virus that causes COVID-19."" https://t.co/s00rkLRDsM"
81,REAL,@gwyllgie A kitty cat !!! She’s gorgeous I will be posting many photos 🥰
82,REAL,"Study: Florida could be the next epicenter of the COVID-19 pandemic 
https://t.co/WAXHseiuOT https://t.co/j844tKeiKb"
83,REAL,"@medical_xpress All three Asian countries also have a culture of wearing masks out of curtesy, to protect others, which seams to significantly ""flatten the curve"". A very cheap measurement all nations should implement asap #Masks4All 
https://t.co/f88XIPC"
84,REAL,"How to Cope When COVID Steals Loving Touch, Hugs https://t.co/W6acI3sj6w Health#worldnews #news"
85,REAL,"Finally.....
NIH begins clinical trial of hydroxychloroquine and azithromycin to treat COVID-19 https://t.co/jMQducjQzf #FoxNews"
86,REAL,@NPR Oh thank god!!!
87,REAL,"and therefore asking about them could be a way to prioritize people for initial testing for the SARS-CoV-2 virus in the absence of other symptoms.

Despite this, the World Health Organization(WHO) has not listed loss of smell or taste as potential symptoms of SARS-CoV-2 infection"
88,REAL,"There you go, folks. Wash your damn hands. #coronavirus 

Why hand washing really could slow down an epidemic https://t.co/pfKGWSrsrc via @healthline"
89,REAL,"Keep wiping those surfaces (and cleaning hands, obvs): New coronavirus stable for hours on surfaces https://t.co/vfig4Ynjem"
90,FAKE,"A headline in the press!!!
 
BELGIUM HEALTH MINISTER PUTS BAN ON NON-ESSENTIAL SEXUAL ACTIVITIES OF PERSONS 3 OR GREATER IN INDOOR AREAS.

The question I have is how you define no-essential and essential in this matter?

Asking for a friend! https://t.co/fMb18SIpgh"
91,REAL,"@NIH I find it difficult to believe that the NIH clinical trial found it caused no harm when virtually every other government has it flagged for serious cardiac side effects, especially for children..."
92,FAKE,Royal Palace confirms Queen Elizabeth tests positive for coronavirus https://t.co/ox1jPWRiql
93,REAL,Harvard study suggesting coronavirus may have spread in China in August 2019 faces criticism. || #China #Wuhan #Harvard #UnitedStates #Coronavirus #CoronavirusPandemic #Covid_19 #Pandemic #COVID #COVID19 #COVID2019 #COVIDー19 https://t.co/lmPwqRXasH
94,REAL,Are antibiotics effective in preventing and treating the new coronavirus? https://t.co/Rwngxq2jKq
95,REAL,"""Warmer temperatures slow COVID-19 transmission, but not by much""
https://t.co/G3k9gGEKUF

""rate of COVID-19 ... does decrease with ... temperatures [to] 52 deg F, further warmer temperatures do not decrease ... significantly"". 

""Higher UV index also assists ... modest."""
96,REAL,Chest CT findings in coronavirus disease (COVID-19) pneumonia https://t.co/97tsh80CO9
97,REAL,"Masks no longer required in West Wing, McEnany says
📌 Is it any wonder why many feel empowered in their crusade against mask wearing?
https://t.co/CdDx6R9Ogj"
98,REAL,"#coronavirusvaccine
The World Health Organization (WHO) says 102 potential Covid-19 vaccines are in development around the world, according to documents posted on the organization’s website.  #coronavirus #Covid19 #pandemic #CoronaVirusUpdate #vaccine"
99,REAL,How to Sanitize N95 Masks for Reuse: NIH Study https://t.co/PWwg26E1fk vía @medscape
100,REAL,"@swiss_un @WHO @Refugees @GenevaImpact @unsplash @BAG_INT @SwissMFA @Geneve_int Can any one tell us where is the legal way?
Iraqi refugees took the legal way to get resettlement,but they have waited for 4 to 6 years with no hope to get resettlement.
They "
101,REAL,"HLA genes are highly variable to help fine tune the immune response, and often differ between individuals. Thousands of HLA variants exist, each with variable frequencies in worldwide populations depending on past demographic history and exposure to different environments 6/n"
102,REAL,"Says he knows these actions have saved thousands of lives.

Beshear: ""I hope we've made all the right decisions - we've probably made a couple wrong decisions - but they've all been aimed at helping people."""
103,REAL,"@thetimes A ventilator, but there is only 1 ventilator, how do you choose who gets it?"
104,REAL,@toddhope They look like FAW or Dongfeng trucks. Standard in China. Most likely converted for spraying the disinfectant.
105,REAL,"7. Thermal scanners are effective in detecting people who have fever because of the new coronavirus infection. But, cannot detect people who are infected without fever.

8. Spraying alcohol or chlorine all over your body won't kill viruses that have already entered your body."
106,REAL,NIH Clinical Trial of Investigational Vaccine for COVID-19 Begins: https://t.co/MbtNuGJnql
107,REAL,"@RSmytheFreed @TheWayThingsAr1 @anastasiakeeley Yes, I am sure a random worker from another field is just going to get hired as a healthcare worker. What a cruel a hole he is. People have a right to feed their families by working!!"
108,FAKE,Gutfeld on the media and the virus - Reuters Herald @ https://t.co/IFj7tI1WZt https://t.co/ZLEyurxxgi
109,REAL,Why is WHO particularly concerned about the spread of COVID-19 in malaria-affected areas?
110,FAKE,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/RmBPF3nVwY
111,REAL,"💯Novel Coronavirus and Old Lessons — Preparing the Health System for the Pandemic
» https://t.co/nC7Pp8DVC1
No matter how severe the impact of #COVID19 is, all to do better next time, whether that #outbreak is 1 year or 20 years hence, is to say we learned our lessons this time. https://t.co/5wabA09C4l"
112,REAL,MMR Vaccine Could Protect Against the Worst Symptoms of COVID-19 https://t.co/4fgVo6a7m0
113,REAL,"Talking loudly may leave #coronavirus droplets in the air for up to 14 minutes. The question is can this lead to airborne transmission? Read to find out more.

#Covid_19 #CoronavirusPandemic 

https://t.co/lem3xNIYmE https://t.co/OMa89J0UIT"
114,FAKE,@MeerraChopra Too outrageous to be true.
115,REAL,"The right is generally pro production, but is too often corrupted by forces that hold back market-based competition and the building of things."
116,FAKE,@michelleinbklyn @JillFilipovic Cop out....
117,REAL,"RT @OpChemtrails: the UN blames you for climate change, meanwhile ignores this https://t.co/cverAV2fJ7 --==-✈ #opchemtrails #Environment"
118,REAL,Could an antiparasitic drug kill off SARS-CoV-2 within 2 days? https://t.co/ptJioXsCSZ
119,REAL,"@mikeking1388 @Ianto1960 @piersmorgan Because nobody knows the true death toll due to Covid-19 in different countries. Countries are using metrics to report against, if they even know that is. Err, that’s how. 👍"
120,REAL,COVID-19 Severity in Pregnancy Appears Lower Than H1N1 https://t.co/00GkszrHKp
121,REAL,@WHOPhilippines @WHO_Mongolia @takeshi_kasai @DOHgov @KKMPutrajaya @KoreaCDC @WHOKobe @AMRCRC_JAPAN @MHLWitter @jameschau @minhealthnz @MoHFW_INDIA @minhealthci @sporeMOH @loyingru @SonjaTanevska @DrRasul_WHO @WHO @healthgovau @fijiconsulate @Fiji_MOFA @s
122,FAKE,@Missmarized Ohhhh!!
123,REAL,4)Visa on arrival to travellers from the countries on the restriction list has been temporarily suspended. https://t.co/U2h912By9J
124,REAL,"@WhiteHouse  makes reporters sit closer and defy social distancing because it ""looks better"" https://t.co/KMjM8uA7MJ via @CBSPolitics; Americans defy Covid-19 social distancing rules to celebrate Memorial Day holiday https://t.co/vabhGjnk0X
9/x"
125,FAKE,"Ron Johnson: Americans Should Go Back To Work, ""Death Is An… https://t.co/YCgwzojKEK via @highbrow_nobrow"
126,REAL,"Let´s help fight the spread of the coronavirus. Let´s protect ourselves, our loved ones, colleagues, friends, the community and our country. So here´s a thread of Q&amp;A on coronaviruses (COVID-19) from World Health Organization.
#CovidfreeApril
#CovidfreePhilippines
#CovidfreeWorld"
127,REAL,"9 #MAMG20 The text comes from academic research and though the outcome of the war might be different they can't use contemporary weapons, for example.

Regarding layout, a big part of development consisted in making the design appealing while trying to avoid harmful stereotypes."
128,REAL,"""their homes because seniors are afraid, sometimes, to go out and certainly vulnerable. ... I just think it is testament to the greatness of the people of Illinois. ... It's so much more evident now. And I think one lasting legacy of this is we will have demonstrated to each ..."
129,REAL,"At 20,368 cases of covid-19 that will ultimately result in death &amp; mortality between 0.5% &amp; 1%, the total no. of cases would be between 4,073,000 and 2,036,000. I guess we'll find out in a few months time what the real number is."
130,REAL,The #CollegeAdmissionsScandal continues after Lori Laughlin and her husband are among the first group of parents to be tried in October.
131,REAL,Many Early Vaccine Trials Show Promise. Most Still Fail. Here�s Why
132,REAL,"My local small independent supermarket has stopped making people queue outside and no one inside was doing any social distancing. Everyone was relaxed, cheerful and standing close to each other
The Brits are happily defiant!
Love what's happened in the last few days!
#endlockdown"
133,REAL,Nigeria has seen a significant step increase in testing capacity recently. This is a huge departure from the 256 tests conducted in the first 30 days.  PCR Labs have increased from 4 to 38 in about 110 days. Great effort by .@NCDCgov &amp; #PTFCOVID19. More work to be done https://t.co/f1u52Q1Kls
134,REAL,"If you're at higher risk of serious illness, find out if the store has special hours for people in your situation and shop during these times. You might also consider ordering your groceries online for home delivery or curbside pickup.
……

13"
135,REAL,"Vergeire: Factors that may affect operations include availability of lab supplies in the market,health human resource issues,equipment issues and issues in infrastructure such as what happened to Bicol Lab during the typhoon... @ABSCBNNews"
136,REAL,@MaryStewart01 @MaxCRoser https://t.co/wZQe04AK81
137,FAKE,Israel restricts COVID-19 phone tracking to 'special cases' https://t.co/MFhSl8po8m
138,FAKE,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/8YEFLRBfJT https://t.co/NzmLJgbtv9"
139,FAKE,My whole family are teachers or in medicine. I'm wondering how a math teacher becomes a billionaire child raper?. #epsteincoverup https://t.co/XAdOJJW6fo
140,REAL,"Meanwhile, studies have validated doctors’ initial concerns about hydroxychloroquine for COVID-19...the CIA, NIH &amp; FDA have issued warnings about its use...people have died...and now, Trump doesn’t want to talk about it anymore. https://t.co/JNFkOZb7sq"
141,FAKE,@ManyPeo31423551 @Jackbak37242843 @TwoSharpeJeepin @AndreaR9Md @PressSec @realDonaldTrump @DavidBrodyCBN @atrupar Absolutely.  The study I cited for you is one of the very few that looks at people with moderate illness.  All the other studies so far have 
142,REAL,@thebaldbeavers @rinkmom @dallas_krz @calgaryherald Have you been on the frontlines? Have you seen first hand what it's doing? Have you lost anyone to it? I sure haven't but I've listened to stories of those who have and I respect that authorities are try
143,REAL,"""Overall, high levels of AngII may exacerbate any active or underlying endothelial dysfunction, and significantly contribute to lung injury in COVID-19."""
144,REAL,Contracting the new coronavirus may protect against future reinfection https://t.co/RRSNbMCOf7 via @healthline
145,REAL,Visit our new coronavirus (COVID-19) media resources page for links to the latest commodity outlook reports and other useful background information on farm and food topics. https://t.co/wpAM1hUTpG #COVID19
146,REAL,"Hand washing: Expert advice for people with skin conditions
https://t.co/N578ygK5Uz https://t.co/PmMIVrJhAB"
147,REAL,"I've read a lot about Corona virus lately and I think I should share some highlights of the good read.

It's a #Thread, and in form of Q &amp; A."
148,REAL,First childhood #flu helps explain why #virus hits some people harder than others @PLOSPathogens https://t.co/wwkkzdCEC3
149,REAL,COMMENTARY: AMSA President: COVID-19 Shouldn't Sideline Med Students
150,REAL,@KVanderloos @BertrandRustles @perlmutations Ummm I AM LITERALLY QUOTING THE 80K FROM YOU...for the flu...?
151,REAL,@noamchomskyT I didn't even include say children living with health conditions unrelated to Covid-19. Talk about a mess and I can see East Asian manufacturing hubs being ditched if their resumption efforts end up failing.
152,REAL,"@TheBeaRizy I know we all have our difference with Dan Schneider's later works (especially Sam &amp; Cat), but those soccer moms/MAGA people should lay off with these ""DAN IS A PEDO!""/foot fetish rumorst. I do think success got to his head that he ended u"
153,REAL,People Who Test Positive for COVID-19 After Recovering Aren't Infectious https://t.co/YeTl0wQOQN
154,REAL,Surgeon General says this week will be 'Pearl Harbor moment' for coronavirus crisis because our “wartime” COMMANDER IN CHIEF is Chicken Shit! https://t.co/aAGViB1AEv
155,REAL,"I assume the situation at the Walmart in Worcester is the reason for Baker’s executive order… 

The issue I have is if the surge was the last 2 weeks, shouldn’t this order have been 3 weeks ago? 

Also, Constitutional rights?"
156,REAL,"- Listen and practice your Government instructions.

INCUBATION PERIOD FOR COVID-19
It means the period between catching the virus and the beginning to show symptoms of the disease. 

#22
https://t.co/GK24RrKtyd
#Covid19 #Rwot"
157,REAL,@TonyRobbins They can turn it into one big ward. Unless they all already had it and no one told us.
158,REAL,COVID-19 Shows Gaps in Controls at Nursing Homes  #digestive https://t.co/bCjpQvefIr
159,REAL,@Honeybadgergal1 Looks like a lot of Democrat operatives want Americans to starve in order to make a point in their effort to bring down Trump!
160,REAL,@WHO @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Dang....I wanted spaghetti
161,REAL,@DougMDSueRN @nkcsteve55 @The_Pizza_Crust @keithedwards Well we USED masks and still had out of control community spread. 🤷
162,REAL,"@KDKA I guess random unprovoked boners are not in the list?  I wonder what is wrong with me ?  I have been getting them for no reason , they rage for and hour before subsiding.  They happen at random and sometimes I convos to times"
163,REAL,"@DudeWaco @realTuckFrumper We get a new one every time America elects a Republican POTUS, with NYC getting the brunt of it! It's the GOP way!"
164,REAL,"@dublin_dude @CBSNews https://t.co/p0MCS5A7Iw

But they are"
165,REAL,Who's Most at Risk From Coronavirus?
166,FAKE,Gold Coast Hospital Staff Roll In A Wilson Volleyball To Keep Tom Hanks Company In Quarantine https://t.co/D24R4S2eD1 via @betootaadvocate
167,REAL,@oicaos @itslaly @peterbatez AAAAAAAAAAA amiga o Guiduh quase jantou a gay uns 10 min atrás
168,REAL,"@mitchellvii Please, you and your friends have lots of gatherings together and act like everything is normal.  Its exactly what this country needs right now..."
169,REAL,Detailed analysis of immune response to SARS-CoV-2 bodes well for COVID-19 vaccine https://t.co/lDBMX9PQg0 via @ljiresearch @EurekAlert
170,REAL,"@RepRickAllen @GovKemp Rick, I beg of you, please do something to help our first responders with much needed PPE. I’m still hearing stories of hospital workers in our district recycling masks and other items.

Thoughts and prayers won’t defeat this di"
171,REAL,Coronavirus live updates: Birx says social distancing will last through summer and U.S. deaths should fall ‘dramatically” by May’s end https://t.co/UhJT5kuohG
172,FAKE,"@JodieMoss76 @Acosta @PressSec Or what about Sean Hannity Fox News he also claimed he never called the coronavirus hoax, but then again he said, ""Let's bludgeon Trump with this corona-hoax"" here's the video..
https://t.co/ssyYFJnCbo"
173,REAL,NIH clinical trial shows remdesivir accelerates recovery from advanced COVID-19 https://t.co/uuiIGXmZZY
174,FAKE,"ベルギー、乗り継いだことしかなく、ゴディバ等チョコの美味しい小洒落た小国（私にはジュスティーヌ・エナンの国）のイメージだったんだけど、これはw

Belgium Health Minister puts ban on non-essential sexual activities of persons 3 or greater in indoor areas https://t.co/vPLuhmGmDo"
175,REAL,COVID-19 workers get training to protect their own health | National Institutes of Health (NIH) https://t.co/a65cnALS1s
176,REAL,@ChinaDaily US biological weapons
177,REAL,New story on NPR: Coronavirus FAQs: Do Gloves HeIp? Is It Allergies Or COVID-19?  https://t.co/8jVzveHWWS
178,REAL,"She was obviously arguing in bad faith too, because she immediately went to posting about how the majority of Manatee cases are white people, and then all lives matter'ed it when I pointed out that her numbers showed the virus is disproportionately hitting Black residents."
179,REAL,Trending Clinical Topic: PPE https://t.co/RKDGrEPIMr https://t.co/xXApzV8Npg
180,REAL,Trending Clinical Topic: Ventilators https://t.co/KASUzCBwHg via @medscape
181,REAL,Placentas from COVID-19-positive pregnant women show injury https://t.co/xcNTXMog0r
182,REAL,.@WHO FACT: thermal scanners are effective in detecting people who have developed a fever due to #coronavirus 7/ https://t.co/uZySw7r7CE
183,REAL,"Can COVID-19 be caught from a person who has no symptoms?
The main way the disease spreads is through respiratory droplets expelled by someone who is coughing. The risk of catching COVID-19 from someone with no symptoms at all is very low."
184,REAL,"The deadly 2019-novel #Coronavirus has claimed 565 lives so far even as scientists rush to develop a vaccine to curb the virus that has already spread to 27 countries. #CoronaOutbreak @WHO @MoHFW_INDIA 

Here is what we know about it so far: 
https://t.co/GLBYqVnFR0"
185,REAL,Pandemic 'Silver Lining:' better sleep for some students — but going to sleep later and waking later contributes to poor health. More in the @CUBoulder @UMich @UMneurosciences @CurrentBiology study on @WebMD: https://t.co/6cOo6Qkyfz https://t.co/55Zbkk28yr
186,REAL,Dunn praises state’s ability to test anyone with mild symptoms. Working on contact tracing. She says there is evidence of pre-symptomatic spread — which is why there is a need to socially distance and wear masks when not possible. #utpol
187,REAL,"Physicians, scientists and physician-scientists connect dots between heart disease, potential for worse COVID-19 outcomes

https://t.co/TLOBwENLOJ https://t.co/oDVTICThZ2"
188,FAKE,Lab-Made Coronavirus Triggers Debate https://t.co/5aLPUcQIBx
189,REAL,@pantomath__ @kaitlancollins How would you feel if you worked at the plant and numerous fellow employees died of COVID?
190,REAL,"Testing not enough, scientists examine sewage to gauge spread of coronavirus | Greater Kashmir https://t.co/tuBmMSWZSt"
191,REAL,"NIH clinical trial of remdesivir to treat COVID-19 begins with study enrolling hospitalized adults with COVID-19 in Nebraska. 
https://t.co/N8sRMwjmCW"
192,REAL,"@GothamAlbert @AndrewYang Lol, I'm pro-UBI too."
193,REAL,"@socialiststeve6 Don’t forget teachers. Essential, but remote. Also school food services who now prep to-go meals."
194,REAL,FDA Withdraws Emergency Authorization For Hydroxychloroquine After HHS Official Makes Request | Zero Hedge https://t.co/YtXwSjIXFJ
195,REAL,Antiviral remdesivir prevents disease progression in monkeys with COVID-19 | National Institutes of Health (NIH) https://t.co/mhP4NUgsp4
196,REAL,"@swiss_un @WHO @Refugees @GenevaImpact @unsplash @BAG_INT @SwissMFA @Geneve_int Will you put our tweets on your list,to know our suffering&amp;to be more closer to our case?
Iraqi asylum seekers&amp;refugees have waited for3to6yrs for resettlement but no "
197,REAL,"@How_bout_that_ @TheRightMelissa No body had antibodies for the rona that’s why it was more contagious, but more deadly death toll wise?? We may never know the true numbers of who died solely from coronovirus"
198,REAL,@jfivesix @Th3Proph3t6 @BawseNick @Bestoneever_1 @RSherman_25 What studies and numbers are those? This virus has a higher mortality rate and is more contagious. Sure the flu has higher overall numbers because it’s been around a lot longer.
199,REAL,@UTSWNews Thank you all for always being so informative. Your Doctors are always so informative and are great at interacting
200,REAL,"@EnthusiastLotus @IanPalm60362933 @Bobbaaah @denysbennett @LJD44222325 @BeesterGee @afneil Most care homes are privately run, charging high fees to residents and provide their own PPE, the government doesn’t provide PPE to other private sectors, the iss"
