index,category,text
55072,REAL,"Coronavirus COVID-19 has been the subject of many recent news&amp;social media reports.
With the increase of #FakeNews, 
#FVA suggests going to the trusted sources to learn more about this topic such as @WHO @RwandaHealth @rbarwanda &amp; other reliable source of information https://t.co/MgN4wYAjPe"
55073,FAKE,"@SenTomCotton PROOF: The  ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army, or so is the claim by this former-FBI whistle blower, check him out. https://t.co/yMpuQ2BdPa"
55074,REAL,"Rather, it’s a human endeavor. Christian giving is however concerned with the motive. 

The ""Christianity"" in the giving is the motive. The issue is not to redefine the act of giving but however the motive."
55075,REAL,"@BrookeKilpatri5 Well, come on! He's gotta make sure his hamberder supply chain is intact. Some things ARE important enough for the Defense Act! Sheesh"
55076,REAL,@ditchwaterghost I’m glad you’re doing good brother!
55077,REAL,@davey1233 @scottleibrand @ElephantEating @arthurhcyip @KevinSKrause This was a useful review by an epidemiologist: https://t.co/H2s3CiicfW https://t.co/AezqVTwQEY
55078,REAL,Coronavirus SARS-CoV-2 infects cells of the intestine https://t.co/f5OO0Cbns1
55079,REAL,COVID-19 a reminder of the challenge of emerging infectious diseases | EurekAlert! Science News https://t.co/8hi4S2FtsL
55080,REAL,You simply can't overstate how much this period is exacerbating educational inequity. Off the charts. https://t.co/PdlqYOnbVc
55081,FAKE,"Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/5RESsYcNti via @YahooNews"
55082,REAL,"Can people wear masks while exercising during COVID-19?
People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. https://t.co/vsuA9u09KW"
55083,REAL,New coronavirus stable for hours on surfaces https://t.co/LPpLKMMCwR
55084,REAL,"@VeronicaEpi I'm doing it with my 3yo. We are lucky in California they can play outside a lot.

 Classes that small is a very good sign. All comes down to community prevalence and how much you trust the evil to use masks, good cleaning, etc."
55085,REAL,Antiviral remdesivir prevents disease progression in monkeys with COVID-19 https://t.co/a7N99AjPPv
55086,FAKE,"@BipedNi @BBCScienceNews by combining a HIV-based pseudovirus system with cell lines expressing the #ACE2 molecules of human, or horseshoe bat. In addition to full-length S of SL-CoV and SARS-CoV, a series of S chimeras was constructed
https://t.co/TQ9Cwd"
55087,REAL,"Drinking alcohol does not protect you against COVID-19 and can be dangerous

Extreme measures like drinking a lot of water, ingesting sodium chlorite products will not help prevent or treat COVID-19 and can be dangerous.

#StaySafeStayHealthy 
#COVID19KDYouthSpeak https://t.co/WBQxOvrwe7"
55088,REAL,@IndiaNeighbors Follow the measures undertaken by the government
55089,REAL,When will the COVID-19 pandemic be over? https://t.co/Fhy3p3otAG via @healthline
55090,REAL,Loss of smell and taste validated as COVID-19 symptoms in patients with high recovery rate: Study suggests clinicians should include sensory impairment as standard screening measure https://t.co/lwhFu0T9VX
55091,REAL,Light Kills Coronavirus. Here’s How It Could Help Beat COVID-19 https://t.co/JyyiF6G1vv
55092,FAKE,"@MSNBC @SavannahGuthrie ""Irresponsible rhetoric""??
Remember Trump saying COVID-19 is just like the flu?
Remember Pence &amp; Trump saying it's no big deal?

Well, the CDC says they're lying: https://t.co/jSHrlOa7w9"
55093,REAL,New AI diagnostic can predict #COVID-19 without testing https://t.co/fmRARzqhcm
55094,FAKE,"@robert_spalding remember when zerohedge was banned on twitter for posting this....
Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon | Zero Hedge
https://t.co/yOrEN8pvdn https://t.co/BCCVEu7wXN"
55095,REAL,@CNN @SpanbergerVA07 @BigBird @drsanjaygupta @EricaRHill Can they take over the WH press conferences
55096,REAL,@DenbrotS @joncoopertweets But Americans still last.
55097,FAKE,"Fake news complottheorie of toeval? 
""one can't help but wonder if China is goalseeking either the number of deaths or the number of news cases, because every single day, the death rate has been steady at 2.1% +/- 0.1%. a surprisingly stable relationship.""
https://t.co/z4Y16EXe3B"
55098,REAL,"George Floyd, the handcuffed black man who died after being asphyxiated by Minneapolis police, previously tested positive for COVID-19, a full autopsy released Wednesday has shown. https://t.co/SL2KOSC7Jv"
55099,REAL,"@aevanko Just my opinion, I get that his death was BS but it happens all the time, how is his different from all the other black deaths from cops in the past 20 years? Why is everybody waiting till now to say something about the problems the black communi"
55100,REAL,"¿what is a #coronavirus DRIVE THROUGH test?
vs
#COVID2019 DRIVE IN test REALLY DRIVES IN ;)
#orsotheysay eh #whatdoiknow am NOT #doctors NOR #healthcare expert NOR #socialmedia guru NOR tv BABBLE ;) https://t.co/7vH9mPbItT"
55101,REAL,"@MagicMarketing 13 today. 2 yesterday. 3 Monday. 5 on Friday. 5 on Thursday.

Is this your concern during the pandemic? The media ""inflating"" numbers? This is like saying a basketball player padded their stats by scoring an uncontested layup in Game 82 of"
55102,REAL,@CNNPolitics Go work in one yourself!!!
55103,REAL,"Derek Ford, chair of the Ward 7 Democrats, wants all 144 voting precincts opened in November. The Board of Elections says it will have 40 vote centers, double what they used in the primary. The decision to not open all precincts came from difficulty staffing them all."
55104,REAL,@RichardDelaSky The good Lord will see them through 🙏🙏🙏
55105,REAL,@ThebostonGary @ChadDvc4828 That’s minus 35 a barrel
55106,REAL,"@lucasellen1 @nypost So, then where do you get your information that Covid is NOT more contagious and deadlier than the flu? Oh, now, I'm curious! 🤣"
55107,REAL,Compartilhado via Microsoft Edge: Here's How COVID-19 Compares to Past Outbreaks https://t.co/POdEORJ6Mr
55108,REAL,Is It Safe to Go Out to Eat? https://t.co/IClVXy5LqD from @WebMD
55109,REAL,Researchers identify potent antibody cocktail with potential to treat COVID-19 https://t.co/6mHWhyM8ej
55110,REAL,Antiviral Remdesivir Prevents Disease Progression in Monkeys with COVID-19 | @NIAID  https://t.co/0hhrNGfdKM
55111,REAL,What are the symptoms of COVID-19? https://t.co/gK9AYmVWJd from @WebMD
55112,REAL,@LairaGVieira @TaylorShone @VeganRoo @windsor_sally @senior_debra @Kevinhotspur999 @rissalipstick @animalsvoice4 @griffin38187019 @TomBrow38006074 @SylviaB05413603 @too_pamela @trickyd90556041 @ellrhys @lezzus1301 🤷‍♀️I thought it was clear.  By 
55113,REAL,"@KelvinBSP @Tim_Hayward_ That coronaviruses mutate is well established. That's why we get cold and flu seasons. There isn't much scientific support that a vaccine will 'kill off COVID-19' and protect people. In fact, evidence points to the opposite.

Vari"
55114,FAKE,"Cannabis May Stop Coronavirus From Infecting People, Study Finds.

https://t.co/QuKNiGSIGe"
55115,REAL,NIH begins study to quantify undetected cases of coronavirus infection https://t.co/KDj8KFj5Mt
55116,REAL,"@jjamesstark *Did* the local nonprofit help or was it an ""others can help so we won't situation?"" Given the current circumstances I could see the nonprofit being unable to help."
55117,REAL,@StephenAtHome @DrLaPook Thank you for asking the important questions Stephen.
55118,REAL,@mattmartins147 @CNN I'm also on UE but getting benefits. DM me fam. I can't help much but want to make sure youre not a bot.
55119,REAL,Cytokine Storms May Be Fueling Some COVID Deaths https://t.co/38pueff9Ws Health#worldnews #news
55120,REAL,@FableWest @WHO @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO 54 recovered cases
55121,REAL,"Q: How should I greet another person to avoid catching the new #coronavirus?

👉🏽https://t.co/94zZioMvuA… 

#KnowtheFacts #COVID19 https://t.co/qFPkqGqGKQ"
55122,REAL,COVID-19 Breast Cancer Patient Triage Guidelines (CPBCC) https://t.co/83I20NZWjp
55123,REAL,"More Vitamin D, Lower Risk of Severe COVID-19? https://t.co/QN0zE8iF0G from @WebMD"
55124,REAL,NIH Clinical Trial of Investigational Vaccine for COVID-19 Begins | NIH: National Institute of Allergy and Infectious Diseases https://t.co/64hkl6WaSC
55125,REAL,More Good News on Remdesivir’s Power to Treat COVID-19 https://t.co/Iid7qvbHl1 https://t.co/w36i0N9oFx
55126,REAL,"@BulldozerthePug Thx, Bulldozer! 💙 😍 💙"
55127,REAL,"@leviasign Wir machen kein Machine Learning, sondern agenten-basierte Dynamiken, die auf Haushalts- und Altersstrukturen beruhen. Lesen Sie einfach mal unseren preprint https://t.co/rJF2IUWH89"
55128,REAL,U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet): Overall Percentage of Visits for ILI
55129,REAL,@Mahdresher1 @WardenKristina @maddow Actually there have been numerous cases of healthy young individuals with no comorbidities contracting the virus and dying. It is a misconception that only the old and sick are affected. Also: Italy didn’t take it ve
55130,REAL,@JackieMeath @walls2 @PhelanVicky @loreillysf @roinnslainte @HSELive Re @susmitchellSBP interview @businessposthq yest with #breastcheck Prof Ann O'Doherty yest
55131,REAL,Blood Type Could Impact Odds for Severe COVID-19 https://t.co/ZFqLrQQ643
55132,REAL,"During this unprecedented health crisis, many people are uneasy and have questions. It is particularly difficult for young kids to understand what is going on. Visit our blog for how to talk to your child about the COVID-19 outbreak: https://t.co/XyE22erHvU #HealthyAtHome https://t.co/PDSULl5CC9"
55133,FAKE,"The British government has not seen any evidence to suggest that the novel coronavirus that causes COVID-19 was man-made, Health Secretary Matt Hancock has said. 
https://t.co/lhRobPabuU"
55134,REAL,NIH clinical trial of remdesivir to treat COVID-19 begins https://t.co/qLCX9jxFjM
55135,FAKE,@OratorBlog @MspdcaliKag Now after saying that every smoker went out and bought cartons of cigarettes. The taxes on that must be very high. Good job Cuomo. 🤦🏼‍♂️
55136,REAL,How does the new coronavirus affect our pets?
55137,FAKE,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/7TOVRSmVV9
55138,REAL,"WHAT CAN I DO TO PROTECT MYSELF AND PREVENT THE SPREAD OF DISEASE?

*Protection measures for everyone*

ℹ️ Stay aware of the latest information on the COVID-19 outbreak, available on the WHO website and through your national and local public health authority."
55139,REAL,"100 American Airlines flight attendants have been diagnosed with COVID-19, union says https://t.co/zrMiXgH58x"
55140,REAL,Don’t Count on Warmer Weather to Curb COVID-19 https://t.co/wa7bBseeqA https://t.co/Pei60rkW1g
55141,REAL,"COVID-19: The immune system can fight back https://t.co/oUPdckwKj3
https://t.co/eprcWcOdG1"
55142,REAL,@gerrycaruso1 This administration is criminal in its negligence
55143,REAL,@Mike_Pence @realDonaldTrump 5 million out of 325 million...you should be ASHAMED!!!
55144,FAKE,A 'geoengineering cocktail' is the latest last-ditch proposal to reverse climate change     - CNET https://t.co/0gkUDxwn9Z
55145,FAKE,21 million #Chinese died of #coronavirus - US intelligence officials intercept data https://t.co/edH2cWNY4c
55146,REAL,How effective are thermal scanners in detecting people infected with the new #coronavirus? https://t.co/TGIQSUQ6uh
55147,REAL,NIH launches analytics platform to harness nationwide COVID-19 patient data to speed treatments https://t.co/xbauzC7V4h
55148,REAL,"@aribbae_ @Profitpk @FahdSheikh3 I can explain it to you if you’d like.

Jk jk plis don’t kill me"
55149,FAKE,@Lee007Jason Fake news
55150,REAL,"@tomwarren You should, because that is valid but maybe you should also report that in a week we’ve gone from the country performing the lowest amount of test to one of them who are performing the most? Why wouldn’t you report that as well? Is success "
55151,REAL,@YatYas1776 @DenverChannel The Flu mutates every year. We don't know yet if Covid-19 does that or if it's like Polio. It is important to report every positive result for Covid-19 so people in that area know what is happening around them. It is also import
55152,REAL,@askiar_zamahni @lilsalm_ 100%
55153,REAL,WHO and Costa Rica preview technology pooling initiative to ensure access to COVID-19 health products for all
55154,FAKE,Belgium Health Minister puts ban on non-essential sexual activities of persons 3 or greater in indoor areas https://t.co/oaLG57AW7j
55155,REAL,Coronavirus: Diamond Princess cruise passengers quarantined in Texas released amid demands for more tests | MEAWW https://t.co/WYwVGWUwoU
55156,REAL,@denisecanavan @illonaduffy @HSELive @DonnellyStephen @ronan_glynn That’s been my experience. In broad terms 1 day from referral to swab and  1 day from swab to results.
55157,REAL,"@Jsmithjax @RealCandaceO ??? There haven’t been 50, 000 deaths from the the flu in 30 days.  COVID19 is highly contagious, may have lethal outcomes for otherwise generally heathy people, the symptoms can change within a few hours and isn’t completely "
55158,REAL,"Population Point Prevalence of SARS-CoV-2 Infection Based on a Statewide Random Sample - Indiana, April 25-29, 2020"
55159,REAL,Activation of the SARS coronavirus 2 revealed https://t.co/VS4zcx4xKD
55160,REAL,"Can women with COVID-19 breastfeed? Yes, women can breastfeed. Talk to your doctor and follow extra precautions. For more information, visit https://t.co/3Y7XewT4IS #covid19 #covid19cafamilies #StayHomeSaveLives https://t.co/r9Fc0Dxv3F"
55161,REAL,"هل المضادات الحيوية فعَّالة في الوقاية من فيروس كورونا المستجد وعلاجه؟
Are antibiotics effective in preventing and treating the new coronavirus?
#الوقاية_خير_من_العلاج
#وعينا_عن_كورونا
#منظمة_الصحة_العالمية
#عش_بصحة
#COVIDー19 https://t.co/ZLAlPFayFM"
55162,FAKE,"And There It Is… Michigan Governor Gretchen Whitmer Bans Buying US Flags During Lockdown
https://t.co/GtwoEBm2S5"
55163,FAKE,"If we eliminated the presidency we would not have a president. 
Come to think of it we don’t have one now anyway. 
Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/Jyaw8ivWso via @Yahoo"
55164,REAL,@poppij @Catastrophany @kristyshl @julyriver @ThomONeil1 @bettypge69 @zazzybritches @RonniLaurie @sarahbeth0404 @impinkestgirl @BlueTsuni @IntoTheShitter @alenesmiles @Welshsprout @HollyHuntley3 @TJNugent520 @nwTGcpvrO1h3BpH @doug_in_nc @vaato5455 @IMunde
55165,REAL,"@HelenBranswell As you just conveniently ignored the widespread mass gatherings and riots that just took place
#LiberalismIsTheRealPandemic"
55166,REAL,COVID-19 Cases Rebound Across the South and West https://t.co/0A9C8Gj5aH https://t.co/aSdMc7bplJ
55167,REAL,"ICYMI: Retail stores can begin curbside pick-up beginning Monday. Minnesota has led the nation in our response to COVID-19. As long as we take careful steps to keep each other safe, we can continue to slowly turn the dials and get Minnesotans back to work. #StayHomeMN https://t.co/NhMXxQxIyN"
55168,REAL,"@Sasori_113 Cute dog! I like how you drew the fur

and those are some unique pets"
55169,REAL,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/V7UDji0icE
55170,REAL,Theaters Reopening in July With Mask Guidelines https://t.co/lhsOY3ZLjW
55171,REAL,Grief and Loss
55172,REAL,"@MarioLomuscio Anything we put out in media...that has the objective of making people cautious, will make them scared.  Anything that is supposed to make them respect the disease, will make them fear it."
55173,REAL,What are the symptoms of covid-19 or coronavirus? https://t.co/FoUqfrakcW
55174,FAKE,@Dreamer4927 COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/jn6asdcjvw
55175,REAL,@Covfefe2020Eas @clevelanddotcom BTW - We are not testing for asymptomatic. We do not have enough test except for the serious suspects and those awaiting surgeries/procedures.
55176,REAL,@thegoalkeeper Perhaps. But a person's viral load can vary and tests are just a snapshot of one moment. It's why epidimiologists suggest acting as if you are positive rather than the other way around and wear a mask. It's also why all the pro leagues are 
55177,REAL,"NIH study validates decontamination methods for re-use of N95 respirators https://t.co/bm9aVOpY0v
N95 респираторни маски можат да се користат до три пати, со претходна стерилизација
Со УВ зраци
Со сува топлина 70оЦ
Со хидрогенска пареа
70%Алкохолен спреј не е препорачан"
55178,REAL,"@SecAzar @SenAlexander @BarackObama @PattyMurray @RoyBlunt @SenShelby @unmc @NebraskaMed @SenatorLeahy @SenBrianSchatz .@SenBrianSchatz quizzes @SecAzar on how Trump admin got to $2.5B when don't know procurement costs of key items, like masks. 
Been told"
55179,REAL,Pandemic Can Overwhelm Those With Autism https://t.co/XaxFO2wp5e
55180,REAL,"@medical_xpress *measure, thx autocorrect"
55181,REAL,"#Coronavirus: Decoding #COVID19
There are more than 200 types of #coronaviruses.
Some are more familiar to you than you may realise…
» https://t.co/2HOgaaxNLJ

by @SCMPTech @SCMPNews"
55182,REAL,@AdilHaiderMD @AKUGlobal Congratulations!!!
55183,REAL,New coronavirus stable for hours on surfaces https://t.co/l15XZdWDu7 https://t.co/qXkjZDTnsd
55184,REAL,COVID-19 Travel Recommendations by Country
55185,REAL,@KirsteenMcG0105 Cool
55186,FAKE,"@jenniferatntd Sure, everyone is refuting this."
55187,REAL,"Masks no longer required in West Wing, McEnany says https://t.co/LCyThSLhzr 
WH IS NOW A MASK-FREE ZONEAS DECLARED BY THIS CARTOON PRESIDENT.  For all others, it is a requirement. That's quite a case of leading by example. Trump &amp; Pence &amp; Co. are too important to need it."
55188,REAL,"Frequent Question According to https://t.co/Rby61L5GqP
Can children or adolescents catch COVID-19?"
55189,REAL,@jerrybuttimer @FrankFeighan Warmest of congratulations Frankie. Richly deserved ✅👍
55190,REAL,"Engineered virus might be able to block coronavirus infections, mouse study shows https://t.co/xyw7Rqwika"
55191,REAL,Tips for safe grocery shopping amid coronavirus concerns https://t.co/4OzbLa4Mmg
55192,REAL,Antibody Tests May Answer Public Health Questions https://t.co/pqyNJinasy via @WebMD https://t.co/itpilVl5nU
55193,REAL,"First U.S. COVID-19-related death was weeks earlier than originally believed. Coronavirus cases in the U.S. reach over 813,000. Watch your morning coronavirus update live now.  https://t.co/O9xXBrG6KL"
55194,REAL,New Coronavirus Stable for Hours on Surfaces https://t.co/hETkOwW6kr #coronavirus #COVID2019
55195,REAL,He Survived COVID-19. Can His Blood Help Others? https://t.co/5pZywJk32C from @WebMD
55196,REAL,40�45% who contract new coronavirus are asymptomatic
